ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
VNG1788C	cosine	24.0	4.0	0.0	1.6545300942631578	0.2934391765730269	30.0	9.0	2.477809585	1.3113098509999999	1.166499734	1.88956834505	1.1861506427200001	0.20964098277006915	0.10488756625517676	1.5733134938276514	0.6823176823176823	0.6823176823176823	0.8808835059507464
VNG1790H	cosine	24.0	4.0	8.0	0.854678183	0.1526273766843848	3.0	33.0	1.2012446509999999	0.618790321	0.58245433	1.9412789926299998	1.20721058736	0.5450665552021798	0.0005553382799514008	0.008330074199271011	0.003996003996003996	0.003996003996003996	0.1522287236572951
VNG1791C	cosine	24.0	4.0	0.0	1.1587739768421053	0.24615612416357735	42.0	24.0	1.5766484719999998	0.605955585	0.970692887	2.6019208519999997	1.37551858988	0.26953840641866034	0.05342416660172124	0.8013624990258186	0.45554445554445555	0.45181236335512126	0.7658337970541725
VNG1793C	cosine	24.0	16.0	0.0	0.7323729547894737	0.26558329854598656	42.0	24.0	1.511201859	0.355787285	1.1554145740000001	4.247486975259999	1.43030882729	0.26789985988841003	0.05449828346439207	0.817474251965881	0.4645354645354645	0.45822388857074664	0.7658337970541725
VNG1794C	cosine	24.0	20.0	16.0	1.2562701828947371	0.31173597549569243	12.0	3.0	1.856384842	0.6001462439999999	1.256238598	3.09322079503	1.46454263464	0.2611563422584462	0.059099681168224616	0.8864952175233691	0.4915084915084915	0.48493143076860223	0.7863752931382738
VNG1795C	cosine	24.0	0.0	20.0	1.2781599145263156	0.3256101268119859	24.0	48.0	2.269067008	0.8074626559999999	1.461604352	2.81012006083	1.3985342693599998	0.33933982252531936	0.02117260161934796	0.3175890242902194	0.23976023976023977	0.22171768060311628	0.6325177647125059
VNG1796H	cosine	24.0	16.0	20.0	3.032800918052632	1.5591982244386215	39.0	0.0	6.845228911	0.682834452	6.162394459	10.0247269173	2.44996164732	0.24928559942851686	0.06793360511202318	1.0190040766803476	0.5354645354645354	0.5329421917653522	0.8183373386032279
VNG1797G	cosine	24.0	0.0	20.0	1.2263602993157894	0.5600951582409514	6.0	42.0	2.3586184880000003	0.33045064399999996	2.028167844	7.13758175638	2.2415854334	0.18455323681201574	0.13477580292082825	2.021637043812424	0.7862137862137862	0.7862137862137862	0.9213442807192807
VNG1798H	cosine	24.0	4.0	0.0	0.8770827962631578	0.2872870879717205	3.0	27.0	1.8042603419999999	0.521962162	1.28229818	3.45668800031	1.2633306205	0.10182562020260502	0.27120419554295594	4.068062933144339	0.97002997002997	0.97002997002997	0.9818945289211
VNG1800H	cosine	24.0	4.0	0.0	1.9231134531052632	0.4540481373687882	15.0	0.0	2.6860125339999996	0.8896723040000001	1.79634023	3.0191032382599996	1.4069548689500002	0.2216204674997874	0.09244441848195524	1.3866662772293283	0.6403596403596403	0.6403596403596403	0.8663941848797083
VNG1801G	cosine	24.0	16.0	0.0	1.5578012707894735	1.0212356359122479	42.0	0.0	4.0068913219999995	0.41250611	3.5943852119999997	9.71353205411	2.58016486197	0.3988731247227438	0.008510091371827599	0.127651370577414	0.11588411588411589	0.10360723286779441	0.518036164338972
VNG1802H	cosine	24.0	20.0	0.0	1.5423940360526316	1.2478625632268825	42.0	0.0	5.52351702	0.470855566	5.052661454	11.7308096555	2.66230604016	0.4941264082386229	0.0015576422959150905	0.02336463443872636	0.01998001998001998	0.01998001998001998	0.3196803196803197
VNG1804G	cosine	24.0	12.0	8.0	1.6833867204210526	0.46889839950617207	3.0	9.0	2.661783785	0.952882569	1.708901216	2.7934016967	1.5433435576299999	0.0967301666813349	0.2813987196505025	4.220980794757538	0.9820179820179821	0.9780036530099392	0.9870516262505694
VNG1806H	cosine	24.0	16.0	0.0	1.0870537063684211	1.1891028239352817	42.0	0.0	4.953013801	0.3010421	4.651971701	16.452894133399997	1.8240553613900004	0.4345931060411984	0.00466163077926285	0.06992446168894276	0.06493506493506493	0.061944393358675014	0.471957282732762
VNG1807H	cosine	24.0	8.0	12.0	0.9045552225789472	0.20023058172223607	0.0	36.0	1.463453905	0.601372986	0.8620809190000001	2.43352119079	1.3843052911700002	0.32646431254950525	0.025404858126181096	0.3810728718927165	0.2817182817182817	0.25680751480293157	0.6613069050719268
VNG1809H	cosine	24.0	20.0	4.0	1.1781181365789477	0.4041591823370812	9.0	39.0	2.38445326	0.605187855	1.779265405	3.94002166484	1.4288530202	0.07647191129018728	0.3236573965677806	4.854860948516709	0.994005994005994	0.9908055673726783	0.9932887893460434
VNG1811G	cosine	24.0	8.0	4.0	1.3563981461052632	0.5084123741399669	39.0	3.0	2.743626481	0.6804813809999999	2.0631451000000003	4.03189059628	1.6322126557700003	0.20964098277006915	0.10488756625517676	1.5733134938276514	0.6823176823176823	0.6823176823176823	0.8808835059507464
VNG1814G	cosine	24.0	0.0	16.0	1.1584935752631578	1.3282160363439734	0.0	12.0	5.460296357000001	0.23838876899999997	5.2219075880000005	22.905006724499998	2.94972936865	0.2917131807673798	0.04047645745862255	0.6071468618793383	0.3856143856143856	0.3688168452500417	0.7243538695581834
VNG1815G	cosine	24.0	12.0	4.0	1.3472700210526316	0.49232631066075	36.0	54.0	2.698993437	0.814469579	1.884523858	3.31380509056	1.55148710502	0.2746868394950069	0.050158065187399216	0.7523709778109883	0.4435564435564436	0.43188963019957094	0.7560431163231001
VNG1816G	cosine	24.0	20.0	8.0	2.414804563052632	0.9213717134091712	33.0	9.0	4.484176095	1.36569499	3.118481105	3.2834389287800003	1.67830940614	0.08984613547288678	0.2954585768808753	4.431878653213129	0.985014985014985	0.9833028514331353	0.9894499321551627
VNG1818G	cosine	24.0	12.0	16.0	1.4739631600526315	0.2468852771985024	0.0	9.0	1.871050481	1.027578404	0.843472077	1.82083476425	1.35589614496	0.24182541670333724	0.07398649959475624	1.1097974939213435	0.5684315684315684	0.5635294565328779	0.8312665615727763
VNG1820H	cosine	24.0	20.0	0.0	1.290192568263158	0.2564863773461286	15.0	9.0	2.011039725	0.964010535	1.04702919	2.08611799559	1.3120576653799998	0.3036198412068647	0.03465332318705058	0.5197998478057587	0.34465534465534464	0.32771458436054657	0.7066621765186988
VNG1821G	cosine	24.0	16.0	0.0	0.8638390978947369	0.4135371874335932	42.0	0.0	1.737082113	0.314615182	1.422466931	5.521291445499999	2.15715716335	0.3869664642832589	0.010305386047146693	0.15458079070720038	0.13286713286713286	0.12185947517003905	0.5439453669947877
VNG1822G	cosine	24.0	16.0	20.0	0.5715406920526315	0.1632204036256408	3.0	45.0	1.046830103	0.312330868	0.734499235	3.35167032866	1.44598771748	0.2967685707482343	0.03791365212561487	0.568704781884223	0.36863136863136864	0.3510393892654065	0.7243538695581834
VNG1823C	cosine	24.0	16.0	8.0	0.6881546686842105	0.14464421684248954	3.0	54.0	1.118033476	0.48886318799999995	0.629170288	2.2870068834099997	1.2756356027	0.1433148727800036	0.19561582678675987	2.934237401801398	0.9040959040959041	0.9040959040959041	0.9605268569411995
VNG1826H	cosine	24.0	16.0	8.0	0.9982716508421056	0.2414882319604212	3.0	0.0	1.6008037919999998	0.565240843	1.035562949	2.8320738174299995	1.3720653928600002	0.2508010273650063	0.06675213357961868	1.0012820036942802	0.5324675324675324	0.5267586764375446	0.8151004664410748
VNG1827H	cosine	24.0	8.0	12.0	0.998698865	0.3432208070554645	0.0	36.0	1.7568103240000001	0.479610424	1.2771999	3.6629944556800003	1.5448379845299998	0.27809922920883784	0.04808243018029635	0.7212364527044453	0.43456543456543456	0.4188854136462044	0.7457900539695034
VNG1829G	cosine	24.0	8.0	0.0	0.9135539051052632	0.2905054811389216	12.0	24.0	1.7178021940000001	0.42565765299999997	1.2921445409999999	4.03564268584	1.47152122972	0.2321798785699553	0.08241277440731598	1.2361916161097397	0.6073926073926074	0.6032217587687496	0.8461322156896547
VNG1830G	cosine	24.0	4.0	8.0	0.9227024472105264	0.8405569965962196	0.0	36.0	4.060890262	0.27149487899999997	3.789395383	14.957520660999998	1.61150353206	0.2455794369592239	0.07089104087567609	1.0633656131351414	0.5474525474525475	0.5474525474525475	0.8236359241970878
VNG1831H	cosine	24.0	20.0	16.0	3.1600126096842107	1.497405934866287	45.0	3.0	6.467135412999999	0.6845643859999999	5.782571027	9.44708130493	1.8391156464200002	0.16619039961901122	0.16005314680330007	2.400797202049501	0.8431568431568431	0.8431568431568431	0.9351961906706433
VNG1832H	cosine	24.0	20.0	16.0	5.136680554842106	2.9865481332509303	45.0	3.0	10.74191453	0.912264845	9.829649685	11.7749955935	3.3316746104000003	0.1424489139591525	0.19705008742960328	2.955751311444049	0.9080919080919081	0.9080919080919081	0.9626415986840015
VNG1833C	cosine	24.0	8.0	16.0	1.3028255701052631	0.6109473820661511	9.0	45.0	3.206047551	0.580705179	2.625342372	5.52095567069	1.8583127704900002	0.1433148727800036	0.19561582678675987	2.934237401801398	0.9040959040959041	0.9040959040959041	0.9605268569411995
VNG1834G	cosine	24.0	16.0	20.0	1.6738667250000003	0.6312378424001801	39.0	0.0	2.9974395730000003	0.633115096	2.364324477	4.73443074085	1.8929298807799997	0.1305781711292231	0.2173459182681382	3.260188774022073	0.9310689310689311	0.9310689310689311	0.968602268992386
VNG1835G	cosine	24.0	4.0	12.0	1.2235207607894736	0.36518161325316456	3.0	39.0	2.082823755	0.661173829	1.421649926	3.15019086304	1.45019605002	0.2866297455600072	0.04319353830920857	0.6479030746381285	0.4025974025974026	0.387153014417508	0.7316277437811175
VNG1836G	cosine	24.0	16.0	20.0	1.3030524403684212	0.4664421674418195	3.0	24.0	2.133264675	0.11367210900000001	2.019592566	18.7668258623	1.69221533329	0.3561222848978812	0.01656463513328258	0.2484695269992387	0.2037962037962038	0.18129167686120945	0.6104828514813928
VNG1837G	cosine	24.0	20.0	0.0	1.0641348995789477	0.3040445727476353	42.0	0.0	1.8455413059999999	0.62518787	1.220353436	2.9519787483999997	1.3158156206	0.5655663708755322	0.0003578159844409264	0.005367239766613897	0.001998001998001998	0.001998001998001998	0.13320013320013321
VNG1838H	cosine	24.0	12.0	4.0	0.6156555501052632	0.6512427489998287	42.0	54.0	2.49827865	0.21919024	2.27908841	11.3977641067	2.7129667454699997	0.3105155576900078	0.0316079859313366	0.474119788970049	0.3246753246753247	0.30517284044578924	0.6929184645883577
VNG1839H	cosine	24.0	16.0	20.0	1.0223262354210527	0.2395080130234033	42.0	45.0	1.43972565	0.6780955540000001	0.761630096	2.1231899273	1.5834646021799998	0.3086393135781637	0.032413827956437616	0.4862074193465642	0.32667332667332666	0.3112111156517887	0.6993508216894129
VNG1842H	cosine	24.0	12.0	0.0	1.2133434715789473	0.17585996065093268	0.0	51.0	1.5488295109999999	0.923091722	0.625737789	1.6778717369999998	1.30045809892	0.33933982252531936	0.02117260161934796	0.3175890242902194	0.23976023976023977	0.22171768060311628	0.6325177647125059
VNG1843C	cosine	24.0	0.0	8.0	1.340743847631579	0.328948681232699	12.0	33.0	2.230028491	0.944960895	1.285067596	2.35991616457	1.4077068032100002	0.13692659505407626	0.2063453381941503	3.0951800729122545	0.919080919080919	0.919080919080919	0.9634344712878745
VNG1844G	cosine	24.0	4.0	8.0	0.8496108652105264	0.30732024097004834	27.0	33.0	1.818686	0.43848434700000005	1.380201653	4.14766459155	1.5410241651299998	0.5450665552021798	0.0005553382799514008	0.008330074199271011	0.003996003996003996	0.003996003996003996	0.1522287236572951
VNG1845C	cosine	24.0	20.0	8.0	1.0916211651578946	0.2198912200952756	36.0	9.0	1.407167047	0.530149419	0.8770176279999999	2.65428386143	1.35149522891	0.3653742842564063	0.014412794824987368	0.21619192237481047	0.1838161838161838	0.16151009914060005	0.595433709923062
VNG1846C	cosine	24.0	4.0	8.0	0.9081736873157894	0.1433823431114565	3.0	0.0	1.151980379	0.645194799	0.50678558	1.78547685255	1.16608286441	0.23359995222950564	0.08112873064718179	1.216930959707727	0.5954045954045954	0.5954045954045954	0.8461322156896547
VNG1847G	cosine	24.0	12.0	8.0	0.9402886505263158	0.26261725911514144	24.0	6.0	1.5939216669999998	0.54935037	1.044571297	2.9014664484500003	1.52003926712	0.13300397918683549	0.2131030287236278	3.196545430854417	0.9250749250749251	0.9250749250749251	0.966135691984256
VNG1848H	cosine	24.0	20.0	0.0	1.269277563736842	0.25863757435489576	27.0	0.0	1.709234086	0.7181314209999999	0.991102665	2.38011321607	1.30715088774	0.1726465763725309	0.15083382932414424	2.262507439862164	0.8191808191808192	0.8191808191808192	0.9304467420889571
VNG1849H	cosine	24.0	20.0	16.0	0.9401648726315792	0.3700938890961552	12.0	36.0	1.8175171030000001	0.296802993	1.52071411	6.12364816348	1.7230713897499998	0.24928559942851686	0.06793360511202318	1.0190040766803476	0.5354645354645354	0.5329421917653522	0.8183373386032279
VNG1850G	cosine	24.0	4.0	12.0	1.2262820113157895	0.5430612950121616	3.0	36.0	2.375799196	0.6944964290000001	1.6813027669999998	3.42089476172	2.16891754399	0.1791435909750045	0.14192012972460066	2.12880194586901	0.8071928071928072	0.8065262084234112	0.9304467420889571
VNG1851G	cosine	24.0	20.0	16.0	1.814770386526316	0.2494238651003764	15.0	9.0	2.3778641019999998	1.296172866	1.081691236	1.83452698662	1.22707567675	0.15431965678908185	0.17794566657308747	2.6691849985963123	0.8761238761238761	0.8761238761238761	0.9475877885071216
VNG1852H	cosine	24.0	4.0	12.0	0.6420473300000001	0.12694057342023546	30.0	33.0	0.87258311	0.399429645	0.473153465	2.18457272995	1.2966691673000001	0.4060588062100102	0.007564838487263509	0.11347257730895265	0.0979020979020979	0.09372781208066502	0.518036164338972
VNG1853G	cosine	24.0	20.0	0.0	0.7248054409473683	0.1341946037749533	3.0	24.0	1.0159818	0.506489878	0.509491922	2.00592715497	1.2418898173100001	0.19645989725150068	0.11993181206481425	1.7989771809722137	0.7462537462537463	0.7451037546239339	0.9045265610002232
VNG1856G	cosine	24.0	16.0	0.0	0.8462726301578949	0.6023172424700414	42.0	54.0	2.380116086	0.331346623	2.048769463	7.183160837589999	2.1344795038599997	0.5060330686781078	0.0012335026284530592	0.018502539426795892	0.015984015984015984	0.015984015984015984	0.3196803196803197
VNG1857C	cosine	24.0	16.0	0.0	0.8856802288947369	0.5817014055625005	42.0	24.0	2.802963079	0.427976718	2.374986361	6.54933542203	2.17647116611	0.5536597104360473	0.0004626824068201695	0.006940236102302542	0.002997002997002997	0.002997002997002997	0.14985014985014986
VNG1859G	cosine	24.0	20.0	16.0	1.0941730819473685	0.3902994165051812	27.0	3.0	1.962023316	0.48386823700000003	1.478155079	4.0548710702	1.7709984292200003	0.1305781711292231	0.2173459182681382	3.260188774022073	0.9310689310689311	0.9310689310689311	0.968602268992386
VNG1861C	cosine	24.0	20.0	16.0	1.4908382666315791	0.4052578724480797	0.0	39.0	2.407287855	0.921321264	1.485966591	2.61286475094	1.56177901764	0.18993188527887	0.1279210198377549	1.9188152975663235	0.7692307692307693	0.7690442169305993	0.9150749234672475
VNG1862G	cosine	24.0	16.0	20.0	1.0655670635263157	0.158640681118335	42.0	21.0	1.405265466	0.8083038909999999	0.596961575	1.7385360650200001	1.2045238150700002	0.20180262810879931	0.11366008771452467	1.7049013157178703	0.7192807192807192	0.7192807192807192	0.8921311246892641
VNG1864G	cosine	24.0	16.0	20.0	0.9451766515263156	0.18448236573197724	9.0	24.0	1.334347421	0.7017018629999999	0.632645558	1.90158739966	1.3606207642800001	0.4629589703672456	0.0028056805237130795	0.042085207855696194	0.03996003996003996	0.03996003996003996	0.4198136493856338
VNG1865H	cosine	24.0	16.0	0.0	0.17164894510526318	0.2021136227815408	42.0	48.0	0.776220028	0.047039610999999995	0.729180417	16.5014125648	2.22583964824	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.2137862137862138	0.19242485133208198	0.6104828514813928
VNG1866G	cosine	24.0	4.0	8.0	1.0450757772105264	0.23398846188015165	3.0	33.0	1.6994901580000001	0.650666781	1.048823377	2.61192089043	1.2637248994399999	0.2934973758780968	0.039556362636785435	0.5933454395517815	0.3756243756243756	0.36248932299793696	0.7243538695581834
VNG1867G	cosine	24.0	0.0	20.0	1.172871195	0.5142550010690009	24.0	30.0	2.685331759	0.475800985	2.209530774	5.643812946290001	1.4432803346399998	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.30569430569430567	0.2894013133652347	0.6796116947911579
VNG1868G	cosine	24.0	0.0	20.0	0.8959198202631579	0.5075074193256066	12.0	45.0	2.392996719	0.364712045	2.028284674	6.5613317459800005	1.8927764511400003	0.2798065203278949	0.047070054283433665	0.7060508142515051	0.42857142857142855	0.41244324508200203	0.7403618460709086
VNG1869C	cosine	24.0	0.0	20.0	0.9444518522105264	0.429055956764992	9.0	3.0	1.9235543119999998	0.369670369	1.5538839430000002	5.20343114652	1.99072946991	0.31552650164634954	0.029536639812945343	0.4430495971941802	0.30569430569430567	0.2894013133652347	0.6796116947911579
VNG1871G	cosine	24.0	12.0	16.0	0.8505654035263158	0.41412160877132814	12.0	45.0	1.63504974	0.312330868	1.322718872	5.23499246318	2.29638784536	0.3385555833846721	0.02141213804669496	0.3211820707004244	0.24375624375624375	0.22375315926704897	0.6325177647125059
VNG1872C	cosine	24.0	12.0	20.0	1.4665000947368418	0.4018151749535398	24.0	3.0	2.670780831	0.757846476	1.912934355	3.5241713402099997	1.44230643115	0.2523444328700751	0.06556525656200657	0.9834788484300984	0.5274725274725275	0.5204747115619095	0.8116564702719836
VNG1873G	cosine	24.0	16.0	0.0	1.4375243338947368	0.4479499620875696	15.0	39.0	2.073246307	0.717032737	1.35621357	2.89142489599	1.91487461362	0.32743316208583445	0.025063447142522084	0.3759517071378313	0.26973026973026976	0.2540432442453536	0.6591392283122688
VNG1874C	cosine	24.0	8.0	16.0	0.8553558333684209	0.2545433497966923	0.0	18.0	1.61866157	0.518685088	1.099976482	3.12070195856	1.35686734783	0.2627439334300066	0.05798987201857759	0.8698480802786638	0.4875124875124875	0.4786004178757145	0.7856641606714876
VNG1875G	cosine	24.0	20.0	16.0	1.0901808847368424	0.2263655138023783	0.0	39.0	1.519831446	0.60966649	0.9101649559999999	2.49288991757	1.3939911045200002	0.2967685707482343	0.03791365212561487	0.568704781884223	0.36863136863136864	0.3510393892654065	0.7243538695581834
VNG1877C	cosine	24.0	20.0	16.0	0.965840379736842	0.25284672451677553	0.0	39.0	1.529436636	0.574745207	0.954691429	2.66106896999	1.52150662109	0.33238079923802244	0.023379372290055697	0.35069058435083544	0.25274725274725274	0.24024096319759955	0.6500319184602469
VNG1879G	cosine	24.0	16.0	12.0	1.0475621093157894	0.27908967865625656	15.0	39.0	1.4605048809999999	0.503311881	0.9571930000000001	2.90178900227	1.56003939065	0.12091270835166862	0.2347280755205288	3.5209211328079317	0.9460539460539461	0.9460539460539461	0.971141775247849
VNG1880C	cosine	24.0	4.0	8.0	0.6733898719473684	0.1691864003140377	39.0	18.0	0.921321264	0.352452473	0.568868791	2.61402979005	1.61577659061	0.2575589216889421	0.061676084576903135	0.9251412686535472	0.4995004995004995	0.49936515348974453	0.8005854164164241
VNG1882G	cosine	24.0	0.0	20.0	0.8954664571052633	0.2513803009840188	12.0	45.0	1.250634892	0.369889061	0.8807458309999999	3.3811080777	1.60890177528	0.18455323681201574	0.13477580292082825	2.021637043812424	0.7862137862137862	0.7862137862137862	0.9213442807192807
VNG1883G	cosine	24.0	16.0	20.0	0.8023740443684211	0.24464649972040825	0.0	30.0	1.365470604	0.443403978	0.9220666259999999	3.0795181634599995	1.62192582213	0.2730270850883756	0.051193139505149705	0.7678970925772456	0.44755244755244755	0.4382739529632539	0.7622155703708764
VNG1884G	cosine	24.0	0.0	20.0	0.7686913273157894	0.3123824522561806	33.0	30.0	1.5728290280000001	0.390546933	1.182282095	4.02724716315	1.69127224208	0.2559931994489251	0.06282445825103572	0.9423668737655356	0.5104895104895105	0.5056820583653073	0.8010804884994968
VNG1886C	cosine	24.0	20.0	4.0	1.4848532746315788	0.3936876557620029	18.0	3.0	2.0367001190000003	0.32995263199999997	1.706747487	6.1727045687	1.4879158908399999	0.2647104621583405	0.05663795161874052	0.8495692742811077	0.4755244755244755	0.4707940897612849	0.7787083497085346
VNG1887G	cosine	24.0	0.0	8.0	0.9467352641052632	0.20846103515382267	0.0	9.0	1.588356069	0.623723145	0.9646329240000001	2.54657227607	1.15898865397	0.19645989725150068	0.11993181206481425	1.7989771809722137	0.7462537462537463	0.7451037546239339	0.9045265610002232
VNG1889H	cosine	24.0	12.0	8.0	1.5729724149473685	0.3262304651482951	12.0	9.0	2.0061475619999998	0.7822014540000001	1.223946108	2.56474537568	1.3954353583599999	0.18136906252750293	0.13895057002697142	2.0842585504045714	0.8011988011988012	0.7990256801776225	0.9295499914814804
VNG1890H	cosine	24.0	16.0	12.0	2.512259232	1.4852184149264525	24.0	3.0	5.5615703210000005	0.360929535	5.200640786	15.409019716300001	2.57183889139	0.1571865208571692	0.17351301071213315	2.602695160681997	0.8631368631368631	0.8631368631368631	0.9394686945707355
VNG1891H	cosine	24.0	20.0	4.0	1.1505302074736845	0.5414869333461206	27.0	3.0	2.675993516	0.23461861399999998	2.4413749019999997	11.4057170076	1.4286763533200002	0.3000051904461193	0.03634351710872751	0.5451527566309127	0.3596403596403596	0.3399078476956841	0.7200166235389601
VNG1893G	cosine	24.0	16.0	20.0	1.1780365248421054	0.3465691666221368	42.0	21.0	2.095853656	0.7820163790000001	1.313837277	2.68006363074	1.3798345841100002	0.3561222848978812	0.01656463513328258	0.2484695269992387	0.2037962037962038	0.18129167686120945	0.6104828514813928
VNG1894C	cosine	24.0	8.0	12.0	0.9479232446315791	0.2218889230126676	24.0	36.0	1.542797009	0.635277367	0.907519642	2.42854080618	1.50705421659	0.3022817708791715	0.035271314747732034	0.5290697212159805	0.35364635364635366	0.33219856060429453	0.7105851563728225
VNG1895H	cosine	24.0	4.0	0.0	0.9735597827368421	0.3360542050471956	9.0	0.0	1.85770718	0.479839391	1.377867789	3.87151870989	1.37783840454	0.4252717079049975	0.005476388770406823	0.08214583155610235	0.07392607392607392	0.07111564161243669	0.4856353498143606
VNG1896C	cosine	24.0	12.0	20.0	1.268613444	0.2410112659358405	24.0	0.0	1.602605658	0.819711923	0.782893735	1.9550839911400002	1.47056916937	0.2763772360005584	0.04912109976289413	0.736816496443412	0.43756243756243757	0.4254268155141074	0.7496507762363126
VNG1898C	cosine	24.0	16.0	0.0	2.6971416384210527	1.6755127639980607	3.0	0.0	7.099925422	0.941574391	6.1583510310000005	7.540482716889999	1.8544647029799999	0.3036198412068647	0.03465332318705058	0.5197998478057587	0.34465534465534464	0.32771458436054657	0.7066621765186988
VNG1899G	cosine	24.0	4.0	0.0	0.6358217773157895	0.180405008333212	3.0	9.0	1.022077865	0.24353289600000003	0.778544969	4.19687804723	1.28864621664	0.14974355912147794	0.18516758453247728	2.777513767987159	0.8831168831168831	0.8831168831168831	0.9512928722982582
VNG1900C	cosine	24.0	8.0	20.0	0.7161599569473683	0.2121448416104765	9.0	45.0	1.288670025	0.422887271	0.865782754	3.0473133465400006	1.4482710021	0.3773537689861245	0.011987450860607872	0.1798117629091181	0.15484515484515485	0.13842385345057215	0.5665675204250552
VNG1901C	cosine	24.0	0.0	20.0	0.40674368042105263	0.23985413483487694	0.0	36.0	0.959539433	0.153686129	0.8058533040000001	6.24350056341	1.65321833968	0.33933982252531936	0.02117260161934796	0.3175890242902194	0.23976023976023977	0.22171768060311628	0.6325177647125059
VNG1902H	cosine	24.0	12.0	16.0	1.1976623296315791	0.3820577917258747	24.0	3.0	2.125841835	0.5045607910000001	1.621281044	4.213252145069999	1.6289363008700002	0.14509525002200233	0.19268702330404008	2.890305349560601	0.8991008991008991	0.8991008991008991	0.959040959040959
VNG1903C	cosine	24.0	0.0	20.0	0.6701648811052633	0.1658273598865033	0.0	18.0	1.130317535	0.48759051700000006	0.642727018	2.31816964357	1.39789421618	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.6953046953046953	0.6953046953046953	0.8857949661332325
VNG1904H	cosine	24.0	16.0	8.0	1.0435710011578951	0.3100073419644973	24.0	0.0	1.7963060080000002	0.609629945	1.186676063	2.94655146574	1.46593848628	0.2627439334300066	0.05798987201857759	0.8698480802786638	0.4875124875124875	0.4786004178757145	0.7856641606714876
VNG1905C	cosine	24.0	0.0	20.0	1.3320283804736843	0.2911789983042959	51.0	42.0	1.930493075	0.8552051709999999	1.075287904	2.2573449512	1.45135618159	0.3512464829648042	0.01780541106217061	0.26708116593255915	0.2137862137862138	0.19242485133208198	0.6104828514813928
VNG1906H	cosine	24.0	20.0	0.0	1.5814545314736843	0.2828845475992449	21.0	0.0	2.193870717	1.061304083	1.132566634	2.06714621393	1.32076184904	0.20836655769098555	0.10627949041698548	1.5941923562547822	0.6953046953046953	0.6953046953046953	0.8857949661332325
VNG1907H	cosine	24.0	8.0	16.0	0.923645095	0.4397118641010677	0.0	42.0	2.500025295	0.5529497729999999	1.9470755219999998	4.5212520505	1.4763949414300002	0.2866297455600072	0.04319353830920857	0.6479030746381285	0.4025974025974026	0.387153014417508	0.7316277437811175
VNG1910H	cosine	24.0	0.0	4.0	1.510587860526316	0.2826806463270129	0.0	33.0	1.9431301159999999	0.986535037	0.9565950790000001	1.9696513992099998	1.39555181748	0.2815178911483786	0.046072482583140784	0.6910872387471118	0.4225774225774226	0.4060303160607085	0.7403618460709086
VNG1911G	cosine	24.0	4.0	20.0	1.075361193263158	0.3434242059068125	3.0	24.0	2.158941387	0.605955585	1.5529858019999998	3.5628706797099996	1.33103864751	0.14706136786574475	0.18948398924527174	2.8422598386790767	0.8901098901098901	0.8901098901098901	0.9528384193861446
VNG1912G	cosine	24.0	4.0	12.0	3.1504922266315787	2.8082223641644526	6.0	39.0	12.22705237	0.901165863	11.325886507	13.5680376632	2.02529968094	0.3941159001450099	0.009191519820750027	0.13787279731125038	0.12287712287712288	0.1106100898232931	0.5352101120481924
VNG1914G	cosine	24.0	12.0	0.0	1.210529827526316	0.4314179205678556	3.0	24.0	2.59884606	0.570800203	2.028045857	4.55298727355	1.4639216747100001	0.16073991593304598	0.16811730092093874	2.521759513814081	0.8541458541458542	0.8541458541458542	0.9351961906706433
VNG1916H	cosine	24.0	16.0	20.0	1.0438427561052632	0.2715961374788317	3.0	24.0	1.8150862140000001	0.5524919229999999	1.2625942909999999	3.2852719441500002	1.35215207027	0.17806114244894058	0.14337991755854568	2.1506987633781853	0.8071928071928072	0.8071928071928072	0.9304467420889571
VNG1917H	cosine	24.0	16.0	12.0	1.5764542995789474	0.4943133925276666	21.0	12.0	2.8392904839999997	0.916961494	1.92232899	3.09641190233	1.4751578744799998	0.1571865208571692	0.17351301071213315	2.602695160681997	0.8631368631368631	0.8631368631368631	0.9394686945707355
VNG1918C	cosine	24.0	0.0	12.0	1.140875949736842	0.28846037995118345	24.0	42.0	1.767263181	0.511082766	1.256180415	3.45788059893	1.4181390607700002	0.32743316208583445	0.025063447142522084	0.3759517071378313	0.26973026973026976	0.2540432442453536	0.6591392283122688
VNG1919H	cosine	24.0	8.0	4.0	1.4230340747894736	0.6644210831416021	9.0	3.0	3.43735468	0.447664236	2.989690444	7.67842146765	1.67720354729	0.401312738445561	0.008178150728475444	0.12267226092713165	0.1048951048951049	0.10016054785101473	0.518036164338972
VNG1920H	cosine	24.0	4.0	16.0	0.8990036714736841	0.2442203941675897	9.0	39.0	1.498624745	0.467536986	1.031087759	3.20536083748	1.48720644523	0.3705946470216768	0.013308315901340646	0.19962473852010967	0.16483516483516483	0.15110668115767928	0.5829726199128941
