"","data...1.","pval","bhq","rainresult.phase"
"651","VNG0853C",0.775896815800081,0.996551724137931,3
"652","VNG0854C",0.572349858927852,0.996551724137931,15
"653","VNG0857C",0.331709681328002,0.982175076831565,18
"654","VNG0858C",0.938807509799876,0.996551724137931,3
"655","VNG0860G",0.969045709703288,0.996551724137931,9
"656","VNG0861H",0.980036297640653,0.996551724137931,3
"657","VNG0862G",0.13953488372093,0.671109661182831,9
"658","VNG0863H",0.986718116489109,0.996551724137931,15
"659","VNG0864G",0.954907161803713,0.996551724137931,18
"660","VNG0865C",0.38794840790004,0.996551724137931,12
"661","VNG0867G",0.156150490730643,0.717933290715602,9
"662","VNG0868H",0.0274258219727346,0.341024969491639,6
"663","VNG0869G",0.993893035593116,0.996551724137931,9
"664","VNG0870G",0.337622682660851,0.982175076831565,18
"665","VNG0872G",0.675245365321701,0.996551724137931,21
"666","VNG0873G",0.988372093023256,0.996551724137931,15
"667","VNG0874G",0.988372093023256,0.996551724137931,6
"668","VNG0875C",0.919540229885057,0.996551724137931,12
"669","VNG0876G",0.572349858927852,0.996551724137931,6
"670","VNG0878G",0.0252606255012029,0.341024969491639,3
"671","VNG0879C",0.914102049015669,0.996551724137931,3
"672","VNG0880G",0.329182115594329,0.982175076831565,24
"673","VNG0881G",0.597077426390403,0.996551724137931,3
"674","VNG0882G",0.584441757355905,0.996551724137931,9
"675","VNG0883H",0.0281136638452237,0.341024969491639,21
"676","VNG0884G",0.284915356711004,0.958831837411481,15
"677","VNG0885G",0.505997818974918,0.996551724137931,18
"678","VNG0887G",0.292220878677952,0.958831837411481,15
"679","VNG0889G",0.160318419991939,0.722244376409649,15
"680","VNG0890G",0.51726454386672,0.996551724137931,15
"681","VNG0891G",0.887997861534349,0.996551724137931,18
"682","VNG0892H",0.983118865866958,0.996551724137931,15
"683","VNG0893G",0.980036297640653,0.996551724137931,18
"684","VNG0896G",0.584441757355905,0.996551724137931,6
"685","VNG0897G",0.0259823576583801,0.341024969491639,18
"686","VNG0898G",0.0149182115594329,0.341024969491639,6
"687","VNG0901G",0.996551724137931,0.996551724137931,18
"688","VNG0903C",0.985388956066102,0.996551724137931,15
"689","VNG0905G",0.980036297640653,0.996551724137931,24
"690","VNG0906H",0.761141024172299,0.996551724137931,6
"691","VNG0907H",0.988372093023256,0.996551724137931,24
"692","VNG0908G",0.337622682660851,0.982175076831565,21
"693","VNG0909H",0.969045709703288,0.996551724137931,15
"694","VNG0911H",0.985388956066102,0.996551724137931,6
"695","VNG0913H",0.887997861534349,0.996551724137931,6
"696","VNG0914H",0.497564521992003,0.996551724137931,6
"697","VNG0915G",0.686819830713422,0.996551724137931,9
"698","VNG0916G",0.887997861534349,0.996551724137931,18
"699","VNG0917G",0.993893035593116,0.996551724137931,18
"700","VNG0919G",0.00264635124298316,0.162977761421587,15
"701","VNG0920H",0.983118865866958,0.996551724137931,3
"702","VNG0921G",0.00342603788794841,0.167805937368902,18
"703","VNG0923G",0.761141024172299,0.996551724137931,15
"704","VNG0924G",0.310358726320032,0.982175076831565,12
"705","VNG0925C",0.758996728462377,0.996551724137931,18
"706","VNG0926H",0.995129043984006,0.996551724137931,12
"707","VNG0927C",0.969045709703288,0.996551724137931,12
"708","VNG0928G",0.160318419991939,0.722244376409649,6
"709","VNG0930G",0.775896815800081,0.996551724137931,3
"710","VNG0931G",0.996551724137931,0.996551724137931,6
"711","VNG0932C",0.775896815800081,0.996551724137931,18
"712","VNG0933G",0.988372093023256,0.996551724137931,9
"713","VNG0934H",0.985388956066102,0.996551724137931,12
"714","VNG0935G",0.980036297640653,0.996551724137931,15
"715","VNG0936C",0.292220878677952,0.958831837411481,18
"716","VNG0937G",0.887997861534349,0.996551724137931,9
"717","VNG0938G",0.988372093023256,0.996551724137931,21
"718","VNG0940G",0.91242139028405,0.996551724137931,6
"719","VNG0941C",0.0230954290296712,0.341024969491639,21
"720","VNG0942G",0.329182115594329,0.982175076831565,6
"721","VNG0943C",0.988372093023256,0.996551724137931,6
"722","VNG0945H",0.758996728462377,0.996551724137931,6
"723","VNG0946G",0.584441757355905,0.996551724137931,15
"724","VNG0947G",0.584441757355905,0.996551724137931,6
"725","VNG0949G",0.465116279069767,0.996551724137931,18
"726","VNG0950G",0.246673936750273,0.862496282343611,21
"727","VNG0953C",0.459770114942529,0.996551724137931,15
"728","VNG0954C",0.985388956066102,0.996551724137931,15
"729","VNG0955G",0.913231756214916,0.996551724137931,18
"730","VNG0958G",0.378249697702539,0.996551724137931,6
"731","VNG0959H",0.914102049015669,0.996551724137931,9
"732","VNG0960G",0.584441757355905,0.996551724137931,9
"733","VNG0961G",0.151162790697674,0.709401745668713,24
"734","VNG0962G",0.584441757355905,0.996551724137931,9
"735","VNG0963G",0.00264635124298316,0.162977761421587,18
"736","VNG0964C",0.983118865866958,0.996551724137931,21
"737","VNG0965C",0.949092637642256,0.996551724137931,9
"738","VNG0966G",0.988267590444132,0.996551724137931,12
"739","VNG0967G",0.131034482758621,0.671109661182831,18
"740","VNG0969H",0.151930207197383,0.709401745668713,21
"741","VNG0970G",0.675245365321701,0.996551724137931,24
"742","VNG0971G",0.964885496183206,0.996551724137931,6
"743","VNG0973G",0.232558139534884,0.862496282343611,18
"744","VNG0974G",0.38794840790004,0.996551724137931,24
"745","VNG0976G",0.505997818974918,0.996551724137931,24
"746","VNG0978H",0.985388956066102,0.996551724137931,21
"747","VNG0979H",0.858524788391777,0.996551724137931,21
"748","VNG0981C",0.370010905125409,0.996551724137931,9
"749","VNG0982C",0.465116279069767,0.996551724137931,9
"750","VNG0983C",0.988372093023256,0.996551724137931,12
"751","VNG0985H",0.329182115594329,0.982175076831565,15
"752","VNG0986H",0.49058559336673,0.996551724137931,21
"753","VNG0987H",0.378249697702539,0.996551724137931,18
"754","VNG0988H",0.0149182115594329,0.341024969491639,15
"755","VNG0989C",0.954907161803713,0.996551724137931,9
"756","VNG0990H",0.887997861534349,0.996551724137931,12
"757","VNG0991H",0.219454743729553,0.86201535998515,21
"758","VNG0992H",0.0356379498364231,0.367086178572599,6
"759","VNG0993H",0.235252606255012,0.862496282343611,12
"760","VNG0995H",0.746346782988004,0.996551724137931,21
"761","VNG0996G",0.0347001090512541,0.365264305802675,3
"762","VNG0997G",0.121544165757906,0.671109661182831,6
"763","VNG0998G",0.465116279069767,0.996551724137931,18
"764","VNG0999H",0.761141024172299,0.996551724137931,9
"765","VNG1000H",0.985851445343586,0.996551724137931,15
"766","VNG1001G",0.980036297640653,0.996551724137931,6
"767","VNG1002H",0.988372093023256,0.996551724137931,9
"768","VNG1003H",0.0230954290296712,0.341024969491639,6
"769","VNG1005H",0.758996728462377,0.996551724137931,3
"770","VNG1006H",0.746346782988004,0.996551724137931,15
"771","VNG1007H",0.993675027262814,0.996551724137931,15
"772","VNG1008G",0.993675027262814,0.996551724137931,24
"773","VNG1009G",0.985388956066102,0.996551724137931,9
"774","VNG1011C",0.113849509269357,0.671109661182831,3
"775","VNG1012H",0.993675027262814,0.996551724137931,6
"776","VNG1013G",0.0731515812431843,0.570012321375462,18
"777","VNG1014G",0.988372093023256,0.996551724137931,9
"778","VNG1015H",0.240348964013086,0.862496282343611,6
"779","VNG1017H",0.954907161803713,0.996551724137931,18
"780","VNG1018G",0.969045709703288,0.996551724137931,24
"781","VNG1020C",0.937587201190587,0.996551724137931,24
"782","VNG1021C",0.0133478735005453,0.341024969491639,18
"783","VNG1023C",0.985388956066102,0.996551724137931,18
"784","VNG1024C",0.337622682660851,0.982175076831565,21
"785","VNG1025H",0.961205159209996,0.996551724137931,3
"786","VNG1026H",0.954907161803713,0.996551724137931,6
"787","VNG1027G",0.0133478735005453,0.341024969491639,9
"788","VNG1029C",0.995129043984006,0.996551724137931,21
"789","VNG1030G",0.137931034482759,0.671109661182831,6
"790","VNG1031C",0.993675027262814,0.996551724137931,6
"791","VNG1033G",0.252998909487459,0.862496282343611,3
"792","VNG1034H",0.996551724137931,0.996551724137931,3
"793","VNG1035C",0.665998396150762,0.996551724137931,3
"794","VNG1036H",0.980036297640653,0.996551724137931,6
"795","VNG1037G",0.969045709703288,0.996551724137931,3
"796","VNG1038C",0.675245365321701,0.996551724137931,18
"797","VNG1039H",0.11701199563795,0.671109661182831,21
"798","VNG1041H",0.996551724137931,0.996551724137931,24
"799","VNG1042H",0.954907161803713,0.996551724137931,3
"800","VNG1046H",0.329182115594329,0.982175076831565,15
"801","VNG1047H",0.988372093023256,0.996551724137931,24
"802","VNG1048G",0.985388956066102,0.996551724137931,18
"803","VNG1050H",0.337622682660851,0.982175076831565,9
"804","VNG1052H",0.986718116489109,0.996551724137931,6
"805","VNG1053G",0.00152671755725191,0.162977761421587,3
"806","VNG1054G",0.0245388933440257,0.341024969491639,6
"807","VNG1055G",0.954907161803713,0.996551724137931,12
"808","VNG1056C",0.964885496183206,0.996551724137931,6
"809","VNG1057C",0.969045709703288,0.996551724137931,12
"810","VNG1058H",0.51726454386672,0.996551724137931,12
"811","VNG1059C",0.00312374042724708,0.162977761421587,9
"812","VNG1060H",0.213827699018539,0.86201535998515,6
"813","VNG1062G",0.294840790004031,0.958831837411481,15
"814","VNG1063H",0.9253653217012,0.996551724137931,6
"815","VNG1064H",0.964885496183206,0.996551724137931,18
"816","VNG1065C",0.914102049015669,0.996551724137931,24
"817","VNG1066C",0.675245365321701,0.996551724137931,3
"818","VNG1067G",0.675245365321701,0.996551724137931,15
"819","VNG1068G",0.151162790697674,0.709401745668713,12
"820","VNG1069C",0.988372093023256,0.996551724137931,3
"821","VNG1070G",0.252998909487459,0.862496282343611,6
"822","VNG1071G",0.761141024172299,0.996551724137931,6
"823","VNG1073G",0.465116279069767,0.996551724137931,6
"824","VNG1074G",0.964885496183206,0.996551724137931,24
"825","VNG1075G",0.063773173391494,0.570012321375462,3
"826","VNG1077G",0.969045709703288,0.996551724137931,12
"827","VNG1079G",0.949092637642256,0.996551724137931,9
"828","VNG1081G",0.465116279069767,0.996551724137931,6
"829","VNG1083G",0.426483875993145,0.996551724137931,3
"830","VNG1084G",0.337622682660851,0.982175076831565,9
"831","VNG1085H",0.337622682660851,0.982175076831565,9
"832","VNG1086C",0.370010905125409,0.996551724137931,9
"833","VNG1087C",0.169727428456268,0.722244376409649,9
"834","VNG1088C",0.986718116489109,0.996551724137931,12
"835","VNG1089G",0.758996728462377,0.996551724137931,9
"836","VNG1090H",0.949092637642256,0.996551724137931,21
"837","VNG1092C",0.0252606255012029,0.341024969491639,24
"838","VNG1093C",0.014525627044711,0.341024969491639,21
"839","VNG1094H",0.00152671755725191,0.162977761421587,3
"840","VNG1095H",0.996551724137931,0.996551724137931,3
"841","VNG1096H",0.954907161803713,0.996551724137931,21
"842","VNG1097G",0.675245365321701,0.996551724137931,3
"843","VNG1099C",0.021882951653944,0.341024969491639,6
"844","VNG1100C",0.38794840790004,0.996551724137931,6
"845","VNG1101C",0.775896815800081,0.996551724137931,3
"846","VNG1103G",0.986718116489109,0.996551724137931,21
"847","VNG1104G",0.993893035593116,0.996551724137931,9
"848","VNG1105G",0.465116279069767,0.996551724137931,21
"849","VNG1108G",0.931034482758621,0.996551724137931,21
"850","VNG1110C",0.938807509799876,0.996551724137931,12
"851","VNG1111G",0.931034482758621,0.996551724137931,3
"852","VNG1112H",0.954907161803713,0.996551724137931,6
"853","VNG1114G",0.949092637642256,0.996551724137931,9
"854","VNG1115H",0.160318419991939,0.722244376409649,24
"855","VNG1117C",0.993675027262814,0.996551724137931,3
"856","VNG1118G",0.131034482758621,0.671109661182831,6
"857","VNG1119H",0.246673936750273,0.862496282343611,9
"858","VNG1120H",0.775896815800081,0.996551724137931,21
"859","VNG1121G",0.00312374042724708,0.162977761421587,3
"860","VNG1123G",0.775896815800081,0.996551724137931,6
"861","VNG1125G",0.949092637642256,0.996551724137931,24
"862","VNG1128G",0.914102049015669,0.996551724137931,18
"863","VNG1130H",0.118167938931298,0.671109661182831,9
"864","VNG1131G",0.969045709703288,0.996551724137931,21
"865","VNG1132G",0.983118865866958,0.996551724137931,9
"866","VNG1133G",0.13448275862069,0.671109661182831,18
"867","VNG1134G",0.995129043984006,0.996551724137931,18
"868","VNG1136G",0.931034482758621,0.996551724137931,3
"869","VNG1137G",0.675245365321701,0.996551724137931,12
"870","VNG1138G",0.169727428456268,0.722244376409649,24
"871","VNG1139G",0.0712758996728462,0.570012321375462,12
"872","VNG1140G",0.995667069729948,0.996551724137931,15
"873","VNG1141G",0.954907161803713,0.996551724137931,24
"874","VNG1142G",0.11701199563795,0.671109661182831,24
"875","VNG1143G",0.995667069729948,0.996551724137931,18
"876","VNG1144H",0.288418756815703,0.958831837411481,12
"877","VNG1145G",0.063773173391494,0.570012321375462,12
"878","VNG1148G",0.995667069729948,0.996551724137931,12
"879","VNG1149C",0.974068759685473,0.996551724137931,24
"880","VNG1150G",0.596167234619472,0.996551724137931,18
"881","VNG1151H",0.120174482006543,0.671109661182831,9
"882","VNG1153G",0.883119486768244,0.996551724137931,15
"883","VNG1154H",0.101744186046512,0.671109661182831,3
"884","VNG1156G",0.983118865866958,0.996551724137931,3
"885","VNG1157G",0.858524788391777,0.996551724137931,12
"886","VNG1158G",0.858524788391777,0.996551724137931,12
"887","VNG1159G",0.584441757355905,0.996551724137931,3
"888","VNG1160G",0.993675027262814,0.996551724137931,21
"889","VNG1162H",0.980036297640653,0.996551724137931,3
"890","VNG1163G",0.931034482758621,0.996551724137931,15
"891","VNG1164C",0.988372093023256,0.996551724137931,15
"892","VNG1165G",0.185725741780273,0.764565660845033,12
"893","VNG1168C",0.155985489721886,0.717933290715602,3
"894","VNG1169C",0.505997818974918,0.996551724137931,24
"895","VNG1170G",0.983118865866958,0.996551724137931,21
"896","VNG1172G",0.51726454386672,0.996551724137931,15
"897","VNG1173G",0.969045709703288,0.996551724137931,9
"898","VNG1174G",0.980036297640653,0.996551724137931,12
"899","VNG1175G",0.969045709703288,0.996551724137931,24
"900","VNG1176G",0.830210687468105,0.996551724137931,6
"901","VNG1178H",0.0290205562273277,0.341024969491639,9
"902","VNG1179C",0.969045709703288,0.996551724137931,12
"903","VNG1180G",0.246673936750273,0.862496282343611,21
"904","VNG1181G",0.988372093023256,0.996551724137931,15
"905","VNG1182H",0.137931034482759,0.671109661182831,24
"906","VNG1183H",0.995129043984006,0.996551724137931,3
"907","VNG1184G",0.0259823576583801,0.341024969491639,24
"908","VNG1185G",0.964885496183206,0.996551724137931,18
"909","VNG1187G",0.51726454386672,0.996551724137931,9
"910","VNG1188G",0.954907161803713,0.996551724137931,6
"911","VNG1189H",0.0141330425299891,0.341024969491639,21
"912","VNG1190G",0.294840790004031,0.958831837411481,15
"913","VNG1191G",0.993893035593116,0.996551724137931,9
"914","VNG1193C",0.988372093023256,0.996551724137931,6
"915","VNG1194H",0.151162790697674,0.709401745668713,18
"916","VNG1196H",0.988372093023256,0.996551724137931,18
"917","VNG1197G",0.00143947655398037,0.162977761421587,6
"918","VNG1198C",0.988372093023256,0.996551724137931,12
"919","VNG1200H",0.13953488372093,0.671109661182831,6
"920","VNG1201G",0.983118865866958,0.996551724137931,3
"921","VNG1202C",0.173317210802096,0.723410966826139,3
"922","VNG1204G",0.329182115594329,0.982175076831565,6
"923","VNG1205C",0.985388956066102,0.996551724137931,18
"924","VNG1207C",0.746346782988004,0.996551724137931,12
"925","VNG1208G",0.985388956066102,0.996551724137931,9
"926","VNG1209G",0.465116279069767,0.996551724137931,21
"927","VNG1211G",0.980036297640653,0.996551724137931,3
"928","VNG1212G",0.329182115594329,0.982175076831565,15
"929","VNG1213C",0.252998909487459,0.862496282343611,21
"930","VNG1214H",0.986718116489109,0.996551724137931,21
"931","VNG1215G",0.675245365321701,0.996551724137931,24
"932","VNG1216G",0.497564521992003,0.996551724137931,6
"933","VNG1218C",0.993675027262814,0.996551724137931,15
"934","VNG1219G",0.619085805934242,0.996551724137931,12
"935","VNG1220H",0.0299274486094317,0.341024969491639,3
"936","VNG1224G",0.985388956066102,0.996551724137931,6
"937","VNG1226H",0.0356379498364231,0.367086178572599,9
"938","VNG1227H",0.988372093023256,0.996551724137931,3
"939","VNG1228C",0.00157033805888768,0.162977761421587,9
"940","VNG1229H",0.505997818974918,0.996551724137931,6
"941","VNG1230G",0.962050163576881,0.996551724137931,9
"942","VNG1232G",0.992453653217012,0.996551724137931,15
"943","VNG1233G",0.949092637642256,0.996551724137931,3
"944","VNG1234C",0.465116279069767,0.996551724137931,6
"945","VNG1235C",0.985388956066102,0.996551724137931,3
"946","VNG1236C",0.980036297640653,0.996551724137931,15
"947","VNG1237C",0.988372093023256,0.996551724137931,3
"948","VNG1238C",0.983118865866958,0.996551724137931,6
"949","VNG1239H",0.980036297640653,0.996551724137931,18
"950","VNG1240G",0.426483875993145,0.996551724137931,21
"951","VNG1241G",0.252998909487459,0.862496282343611,12
"952","VNG1244C",0.124137931034483,0.671109661182831,6
"953","VNG1245C",0.963111467522053,0.996551724137931,21
"954","VNG1246H",0.993893035593116,0.996551724137931,21
"955","VNG1247G",0.51726454386672,0.996551724137931,3
"956","VNG1249C",0.337622682660851,0.982175076831565,3
"957","VNG1250H",0.13448275862069,0.671109661182831,24
"958","VNG1251G",0.219454743729553,0.86201535998515,3
"959","VNG1252G",0.949092637642256,0.996551724137931,12
"960","VNG1253C",0.465116279069767,0.996551724137931,24
"961","VNG1255C",0.985851445343586,0.996551724137931,18
"962","VNG1256G",0.985388956066102,0.996551724137931,15
"963","VNG1257H",0.0230954290296712,0.341024969491639,21
"964","VNG1259G",0.294840790004031,0.958831837411481,3
"965","VNG1260C",0.986718116489109,0.996551724137931,3
"966","VNG1261H",0.232558139534884,0.862496282343611,9
"967","VNG1262G",0.0694002181025082,0.570012321375462,21
"968","VNG1263C",0.0326481257557436,0.351369963290515,9
"969","VNG1264C",0.246673936750273,0.862496282343611,18
"970","VNG1266G",0.240348964013086,0.862496282343611,18
"971","VNG1268H",0.985388956066102,0.996551724137931,18
"972","VNG1270H",0.954907161803713,0.996551724137931,12
"973","VNG1271H",0.931034482758621,0.996551724137931,9
"974","VNG1272C",0.980036297640653,0.996551724137931,6
"975","VNG1273G",0.964885496183206,0.996551724137931,6
"976","VNG1275G",0.337622682660851,0.982175076831565,6
"977","VNG1276C",0.0274258219727346,0.341024969491639,24
"978","VNG1279H",0.988372093023256,0.996551724137931,3
"979","VNG1280C",0.0795824894843433,0.608273804975873,21
"980","VNG1281H",0.775896815800081,0.996551724137931,21
"981","VNG1282G",0.746346782988004,0.996551724137931,3
"982","VNG1283H",0.954907161803713,0.996551724137931,18
"983","VNG1284G",0.252998909487459,0.862496282343611,12
"984","VNG1285G",0.746346782988004,0.996551724137931,6
"985","VNG1287C",0.964885496183206,0.996551724137931,3
"986","VNG1289H",0.331709681328002,0.982175076831565,15
"987","VNG1291H",0.964885496183206,0.996551724137931,18
"988","VNG1292H",0.329182115594329,0.982175076831565,18
"989","VNG1294G",0.2340239912759,0.862496282343611,18
"990","VNG1295H",0.980036297640653,0.996551724137931,9
"991","VNG1296C",0.980036297640653,0.996551724137931,18
"992","VNG1297C",0.497564521992003,0.996551724137931,9
"993","VNG1299C",0.591998574356233,0.996551724137931,6
"994","VNG1300H",0.986718116489109,0.996551724137931,3
"995","VNG1301G",0.665998396150762,0.996551724137931,24
"996","VNG1302H",0.0694002181025082,0.570012321375462,6
"997","VNG1303C",0.963111467522053,0.996551724137931,15
"998","VNG1305G",0.665998396150762,0.996551724137931,15
"999","VNG1306G",0.962050163576881,0.996551724137931,18
"1000","VNG1308G",0.465116279069767,0.996551724137931,18
"1001","VNG1309G",0.329182115594329,0.982175076831565,24
"1002","VNG1310G",0.465116279069767,0.996551724137931,24
"1003","VNG1311G",0.983118865866958,0.996551724137931,24
"1004","VNG1313G",0.0259823576583801,0.341024969491639,6
"1005","VNG1314H",0.0731515812431843,0.570012321375462,21
"1006","VNG1315H",0.675245365321701,0.996551724137931,21
"1007","VNG1317H",0.996551724137931,0.996551724137931,24
"1008","VNG1318H",0.104651162790698,0.671109661182831,6
"1009","VNG1319H",0.465116279069767,0.996551724137931,6
"1010","VNG1320G",0.378249697702539,0.996551724137931,9
"1011","VNG1323C",0.0245388933440257,0.341024969491639,24
"1012","VNG1324C",0.412723870622828,0.996551724137931,12
"1013","VNG1325C",0.995667069729948,0.996551724137931,18
"1014","VNG1326H",0.505997818974918,0.996551724137931,15
"1015","VNG1327G",0.761141024172299,0.996551724137931,9
"1016","VNG1329H",0.246673936750273,0.862496282343611,6
"1017","VNG1330H",0.830210687468105,0.996551724137931,24
"1018","VNG1332G",0.252998909487459,0.862496282343611,18
"1019","VNG1335G",0.91242139028405,0.996551724137931,12
"1020","VNG1336C",0.974068759685473,0.996551724137931,15
"1021","VNG1337C",0.252998909487459,0.862496282343611,6
"1022","VNG1339C",0.969045709703288,0.996551724137931,15
"1023","VNG1340C",0.9275258194881,0.996551724137931,24
"1024","VNG1341G",0.0137404580152672,0.341024969491639,6
"1025","VNG1342G",0.938807509799876,0.996551724137931,9
"1026","VNG1343C",0.775896815800081,0.996551724137931,3
"1027","VNG1344G",0.954907161803713,0.996551724137931,3
"1028","VNG1345H",0.168984280532043,0.722244376409649,9
"1029","VNG1347C",0.964885496183206,0.996551724137931,6
"1030","VNG1349C",0.995667069729948,0.996551724137931,6
"1031","VNG1350C",0.993893035593116,0.996551724137931,24
"1032","VNG1351G",0.101286804798255,0.671109661182831,6
"1033","VNG1352G",0.988372093023256,0.996551724137931,21
"1034","VNG1353C",0.887997861534349,0.996551724137931,3
"1035","VNG1355H",0.337622682660851,0.982175076831565,6
"1036","VNG1356G",0.775896815800081,0.996551724137931,9
"1037","VNG1357C",0.239234851538358,0.862496282343611,12
"1038","VNG1359G",0.974068759685473,0.996551724137931,6
"1039","VNG1360H",0.00272654370489174,0.162977761421587,15
"1040","VNG1362H",0.252998909487459,0.862496282343611,12
"1041","VNG1364G",0.993675027262814,0.996551724137931,6
"1042","VNG1365C",0.00342603788794841,0.167805937368902,6
"1043","VNG1366H",0.378249697702539,0.996551724137931,18
"1044","VNG1367G",0.752017448200654,0.996551724137931,9
"1045","VNG1369G",0.938807509799876,0.996551724137931,24
"1046","VNG1370G",0.329182115594329,0.982175076831565,6
"1047","VNG1371G",0.252998909487459,0.862496282343611,3
"1048","VNG1372C",0.597077426390403,0.996551724137931,9
"1049","VNG1374G",0.980036297640653,0.996551724137931,12
"1050","VNG1375C",0.160318419991939,0.722244376409649,6
"1051","VNG1376H",0.582150490730643,0.996551724137931,18
"1052","VNG1377G",0.0230954290296712,0.341024969491639,12
"1053","VNG1379G",0.0731515812431843,0.570012321375462,15
"1054","VNG1380H",0.969045709703288,0.996551724137931,18
"1055","VNG1381H",0.0317412333736397,0.344701176908304,21
"1056","VNG1382H",0.168984280532043,0.722244376409649,6
"1057","VNG1383G",0.127586206896552,0.671109661182831,21
"1058","VNG1384H",0.675245365321701,0.996551724137931,12
"1059","VNG1385G",0.120174482006543,0.671109661182831,21
"1060","VNG1387H",0.173317210802096,0.723410966826139,12
"1061","VNG1388H",0.949092637642256,0.996551724137931,18
"1062","VNG1389C",0.169727428456268,0.722244376409649,9
"1063","VNG1390H",0.964885496183206,0.996551724137931,15
"1064","VNG1394H",0.124920392584515,0.671109661182831,15
"1065","VNG1395G",0.584441757355905,0.996551724137931,18
"1066","VNG1397C",0.137931034482759,0.671109661182831,6
"1067","VNG1398C",0.969045709703288,0.996551724137931,3
"1068","VNG1401C",0.131034482758621,0.671109661182831,6
"1069","VNG1402H",0.858524788391777,0.996551724137931,12
"1070","VNG1403H",0.465116279069767,0.996551724137931,6
"1071","VNG1404G",0.988372093023256,0.996551724137931,24
"1072","VNG1405C",0.002485966319166,0.162977761421587,9
"1073","VNG1406G",0.969045709703288,0.996551724137931,21
"1074","VNG1407C",0.118167938931298,0.671109661182831,6
"1075","VNG1408G",0.964885496183206,0.996551724137931,18
"1076","VNG1409C",0.426483875993145,0.996551724137931,6
"1077","VNG1410H",0.675245365321701,0.996551724137931,3
"1078","VNG1412H",0.954907161803713,0.996551724137931,6
"1079","VNG1413H",0.969045709703288,0.996551724137931,24
"1080","VNG1414G",0.127586206896552,0.671109661182831,24
"1081","VNG1416G",0.337622682660851,0.982175076831565,15
"1082","VNG1417H",0.962050163576881,0.996551724137931,24
"1083","VNG1418C",0.465116279069767,0.996551724137931,18
"1084","VNG1420H",0.337622682660851,0.982175076831565,12
"1085","VNG1422H",0.288418756815703,0.958831837411481,9
"1086","VNG1423H",0.185725741780273,0.764565660845033,15
"1087","VNG1425H",0.969045709703288,0.996551724137931,18
"1088","VNG1426H",0.337622682660851,0.982175076831565,9
"1089","VNG1427H",0.505997818974918,0.996551724137931,3
"1090","VNG1428G",0.10752453653217,0.671109661182831,12
"1091","VNG1429C",0.127586206896552,0.671109661182831,21
"1092","VNG1431C",0.101286804798255,0.671109661182831,6
"1093","VNG1432G",0.996551724137931,0.996551724137931,18
"1094","VNG1433G",0.775896815800081,0.996551724137931,15
"1095","VNG1435G",0.775896815800081,0.996551724137931,24
"1096","VNG1437G",0.584441757355905,0.996551724137931,9
"1097","VNG1438H",0.11701199563795,0.671109661182831,9
"1098","VNG1440H",0.51726454386672,0.996551724137931,15
"1099","VNG1442G",0.962050163576881,0.996551724137931,9
"1100","VNG1444G",0.235252606255012,0.862496282343611,12
"1101","VNG1446H",0.168984280532043,0.722244376409649,24
"1102","VNG1447H",0.00240577385725742,0.162977761421587,3
"1103","VNG1448H",0.988372093023256,0.996551724137931,3
"1104","VNG1450G",0.985388956066102,0.996551724137931,12
"1105","VNG1451C",0.746346782988004,0.996551724137931,9
"1106","VNG1452G",0.0712758996728462,0.570012321375462,9
"1107","VNG1453H",0.337622682660851,0.982175076831565,12
"1108","VNG1454C",0.0586206896551724,0.570012321375462,6
"1109","VNG1455H",0.887997861534349,0.996551724137931,21
"1110","VNG1456H",0.996551724137931,0.996551724137931,15
"1111","VNG1457C",0.988372093023256,0.996551724137931,12
"1112","VNG1458G",0.995129043984006,0.996551724137931,9
"1113","VNG1459H",0.913231756214916,0.996551724137931,21
"1114","VNG1461H",0.988372093023256,0.996551724137931,21
"1115","VNG1462G",0.938807509799876,0.996551724137931,9
"1116","VNG1463G",0.619085805934242,0.996551724137931,9
"1117","VNG1464G",0.0245388933440257,0.341024969491639,21
"1118","VNG1465G",0.819729947601773,0.996551724137931,3
"1119","VNG1466H",0.985388956066102,0.996551724137931,6
"1120","VNG1467G",0.914102049015669,0.996551724137931,9
"1121","VNG1468H",0.123336968375136,0.671109661182831,3
"1122","VNG1470G",0.465116279069767,0.996551724137931,15
"1123","VNG1471C",0.988372093023256,0.996551724137931,24
"1124","VNG1473H",0.0299274486094317,0.341024969491639,9
"1125","VNG1474G",0.962050163576881,0.996551724137931,3
"1126","VNG1475C",0.993893035593116,0.996551724137931,6
"1127","VNG1476C",0.983118865866958,0.996551724137931,12
"1128","VNG1478G",0.584441757355905,0.996551724137931,6
"1129","VNG1479H",0.761141024172299,0.996551724137931,6
"1130","VNG1480C",0.0694002181025082,0.570012321375462,12
"1131","VNG1481G",0.337622682660851,0.982175076831565,15
"1132","VNG1482G",0.752017448200654,0.996551724137931,9
"1133","VNG1483C",0.0252606255012029,0.341024969491639,21
"1134","VNG1484H",0.746346782988004,0.996551724137931,9
"1135","VNG1486H",0.980036297640653,0.996551724137931,18
"1136","VNG1487H",0.104651162790698,0.671109661182831,6
"1137","VNG1488G",0.465116279069767,0.996551724137931,24
"1138","VNG1490H",0.0141330425299891,0.341024969491639,6
"1139","VNG1492C",0.993675027262814,0.996551724137931,3
"1140","VNG1493G",0.980036297640653,0.996551724137931,15
"1141","VNG1494G",0.938807509799876,0.996551724137931,21
"1142","VNG1496G",0.993893035593116,0.996551724137931,15
