"","pVal","phase","peak.shape","period"
"1604",0.745474517781709,4,20,24
"1605",0.812620019484337,12,8,24
"1606",0.690937062305365,4,20,24
"1607",0.778510994593313,12,16,24
"1608",0.891880290133851,8,16,24
"1609",0.597176106732709,24,16,24
"1610",0.795746838968678,12,8,24
"1611",0.835914348746513,12,8,24
"1612",0.769060714457069,24,16,24
"1613",0.844319942507875,12,12,24
"1614",0.857391619363447,12,12,24
"1615",0.778510994593313,4,16,24
"1616",0.736451316506351,12,12,24
"1617",0.654045546098157,12,12,24
"1618",0.880459157655442,8,20,24
"1619",0.867704847029739,12,16,24
"1620",0.564265267549381,8,4,24
"1621",0.154116188016362,8,4,24
"1622",0.604440567440961,8,16,24
"1623",0.816423446471092,8,20,24
"1624",0.885194253713154,8,16,24
"1625",0.966507570383051,20,16,24
"1626",0.419303094814417,24,12,24
"1627",0.750650573521082,4,20,24
"1628",0.937777450033703,4,20,24
"1629",0.778510994593313,8,16,24
"1630",0.950215809264966,8,8,24
"1631",0.637174598115997,8,8,24
"1632",0.823860835196177,20,16,24
"1633",0.953895468539183,4,20,24
"1634",0.626956014278453,12,20,24
"1635",0.721849875005441,4,20,24
"1636",0.775424113830126,12,8,24
"1637",0.550668113386601,4,12,24
"1638",0.110815277682357,12,8,24
"1639",0.793976343565026,12,12,24
"1640",1,20,4,24
"1641",0.297957963498301,12,8,24
"1642",0.751351601412746,20,20,24
"1643",0.731926687894164,12,4,24
"1644",0.362654453876685,12,12,24
"1645",0.380017748256543,12,16,24
"1646",0.801711366243677,8,16,24
"1647",0.704586592335634,8,8,24
"1648",0.770305616059381,12,12,24
"1649",0.706227685465015,24,16,24
"1650",0.389263583995171,12,12,24
"1651",0.386594800258911,12,8,24
"1652",0.751499408581059,8,4,24
"1653",0.000603867893844089,24,16,24
"1654",0.552539644361135,8,16,24
"1655",0.794917142811448,8,20,24
"1656",0.782290338780723,24,16,24
"1657",0.819178779502745,24,12,24
"1658",0.786090980955608,8,4,24
"1659",0.684169143146272,24,16,24
"1660",0.88479801606276,4,20,24
"1661",0.963653397845562,8,16,24
"1662",0.766113713427795,12,8,24
"1663",0.756213994154699,12,16,24
"1664",0.817556932622697,12,16,24
"1665",0.546119186335164,12,8,24
"1666",0.170708609744434,12,12,24
"1667",0.693189661450705,12,12,24
"1668",0.690674555451419,12,16,24
"1669",0.524520285380078,12,12,24
"1670",0.181902458681578,12,12,24
"1671",0.585817442227487,4,16,24
"1672",0.860645075673743,20,8,24
"1673",0.799600157711718,24,8,24
"1674",0.705739827277006,12,8,24
"1675",0.677090154195066,8,16,24
"1676",0.335966735710689,8,8,24
"1677",0.877525290871389,16,8,24
"1678",0.884988271678151,8,4,24
"1679",0.910920331781996,4,12,24
"1680",0.475760743385276,24,12,24
"1681",0.824548611857393,4,8,24
"1682",0.0464054348412066,24,16,24
"1683",0.028926696856664,24,12,24
"1684",0.937320401549643,4,20,24
"1685",0.826073121725557,8,16,24
"1686",0.72576835458441,24,4,24
"1687",0.00139162285118474,24,16,24
"1688",0.835311994493307,20,16,24
"1689",0.564371873748817,4,8,24
"1690",0.337371940896717,8,4,24
"1691",0.743967501455308,12,12,24
"1692",0.426034014185721,4,8,24
"1693",0.738079151630383,4,8,24
"1694",0.999999999999946,8,16,24
"1695",0.740688720057743,4,8,24
"1696",0.857391619363447,12,12,24
"1697",0.505751840525526,4,8,24
"1698",0.701791674317041,4,20,24
"1699",0.94630847117308,4,8,24
"1700",0.44072484226109,4,8,24
"1701",0.870427329867146,12,16,24
"1702",0.878849456168629,4,8,24
"1703",0.357037490323619,4,8,24
"1704",0.376345576720785,4,8,24
"1705",0.691522045221264,24,4,24
"1706",0.816362256610177,4,20,24
"1707",0.711818429861054,12,12,24
"1708",0.885792172345208,8,4,24
"1709",0.805119356683581,8,8,24
"1710",0.819442625547982,12,8,24
"1711",0.886250070497636,8,4,24
"1712",0.047202221560708,24,12,24
"1713",0.795746838968678,12,12,24
"1714",0.0297967370262997,24,16,24
"1715",0.0482236513136746,4,8,24
"1716",0.307317325247539,24,16,24
"1717",0.738140146344737,24,4,24
"1718",0.808050537121629,12,12,24
"1719",0.0148949116361216,24,12,24
"1720",0.809929096682127,12,12,24
"1721",0.822328078770464,8,16,24
"1722",0.776535076056291,8,16,24
"1723",0.803868249477475,8,8,24
"1724",0.731626881105473,20,20,24
"1725",0.0514494270611515,8,4,24
"1726",0.67392775782838,20,20,24
"1727",0.864844442282194,8,16,24
"1728",0.88479801606276,24,12,24
"1729",0.862944908290166,20,16,24
"1730",0.861865088909716,16,4,24
"1731",0.746762861025516,24,20,24
"1732",0.858856466949782,12,12,24
"1733",0.819442625547982,12,16,24
"1734",0.841303513032916,12,16,24
"1735",0.21100685207063,12,12,24
"1736",0.82450945058789,12,16,24
"1737",0.854283527147367,24,8,24
"1738",0.138852436164786,16,8,24
"1739",0.83411892277855,12,4,24
"1740",0.758030563364249,24,4,24
"1741",0.48851329255256,4,8,24
"1742",0.176638881714896,12,8,24
"1743",0.298909332314815,4,12,24
"1744",0.536915288269202,24,8,24
"1745",0.809679080718278,20,8,24
"1746",0.738079151630383,12,12,24
"1747",0.68696824822843,20,4,24
"1748",0.404678838917865,20,16,24
"1749",0.0406416986474529,24,12,24
"1750",0.827172576943156,20,12,24
"1751",0.518005916588564,12,16,24
"1752",0.756778191767903,20,20,24
"1753",0.790465006542292,24,20,24
"1754",0.76275314923872,8,16,24
"1755",0.641669172278208,24,20,24
"1756",0.820365896437313,20,16,24
"1757",0.814180975465305,24,20,24
"1758",0.74868535128426,20,4,24
"1759",0.705739827277006,4,8,24
"1760",0.841303513032916,24,12,24
"1761",0.88987867411184,4,8,24
"1762",0.71739723354619,4,20,24
"1763",0.742545596333451,4,4,24
"1764",0.79353964610167,12,8,24
"1765",0.683609523961839,4,8,24
"1766",0.828912155099069,12,16,24
"1767",0.769348693636191,4,16,24
"1768",0.740916477022783,12,16,24
"1769",0.819442625547982,24,16,24
"1770",0.557857264274602,24,16,24
"1771",0.78571181948404,12,12,24
"1772",0.812620019484337,12,8,24
"1773",0.77532195525813,24,8,24
"1774",0.290267723346892,24,12,24
"1775",0.805119356683581,4,12,24
"1776",0.816423446471092,24,4,24
"1777",0.6380314690529,12,20,24
"1778",0.732762877918774,8,16,24
"1779",0.272089759272634,24,12,24
"1780",0.736451316506351,24,8,24
"1781",0.465794864437937,4,8,24
"1782",0.65982789134987,20,20,24
"1783",0.782290338780723,20,20,24
"1784",0.622225499662969,24,20,24
"1785",0.789209331588722,12,16,24
"1786",0.819442625547982,20,16,24
"1787",0.867704847029739,20,16,24
"1788",0.76275314923872,8,16,24
"1789",0.745037024276817,12,12,24
"1790",0.155264954812646,4,8,24
"1791",0.156854167458021,4,8,24
"1792",0.621808221858824,4,20,24
"1793",0.744628762190735,4,20,24
"1794",0.8698977518321,4,12,24
"1795",0.933920947069372,8,12,24
"1796",0.841413085538241,16,4,24
"1797",0.793283093459546,24,8,24
"1798",0.710355996855817,20,12,24
"1799",0.832280354106958,12,16,24
"1800",0.773817319080076,12,8,24
"1801",0.826739360855528,12,4,24
"1802",0.735922217097432,12,8,24
"1803",0.0129050901777373,24,20,24
"1804",0.756213994154699,12,16,24
"1805",0.0198128687081079,4,8,24
"1806",0.0123740434066758,24,16,24
"1807",0.539952731121418,24,16,24
"1808",0.0592987217113352,24,12,24
"1809",0.83327481006496,12,8,24
"1810",0.732762877918774,8,16,24
"1811",0.855255320725167,8,4,24
"1812",0.720242651776319,12,8,24
"1813",0.596050949489926,4,8,24
"1814",0.860870736280492,20,16,24
"1815",0.860870736280492,12,12,24
"1816",0.725991387224526,12,12,24
"1817",0.999975808200697,8,12,24
"1818",0.691522045221264,16,20,24
"1819",0.834450374983678,12,8,24
"1820",0.998099883583428,24,20,24
"1821",0.864886134754606,12,8,24
"1822",0.999999999999916,8,16,24
"1823",0.470544328100379,24,20,24
"1824",0.00548979949924116,4,8,24
"1825",0.848274447842342,8,12,24
"1826",0.955927515773891,4,12,24
"1827",0.789209331588722,8,4,24
"1828",0.869183147048962,12,8,24
"1829",0.658020317256956,4,8,24
"1830",0.809929096682127,12,4,24
"1831",0.371036931372284,12,8,24
"1832",0.678870345551388,12,4,24
"1833",0.771194886946839,12,8,24
"1834",0.606412237005652,12,8,24
"1835",0.696685816213812,16,12,24
"1836",0.744628762190735,12,16,24
"1837",0.0399313965399595,24,16,24
"1838",0.172978740577933,4,8,24
"1839",0.711872203335544,4,8,24
"1840",0.527532371872225,24,12,24
"1841",0.141776160762894,24,12,24
"1842",0.960605705443592,4,20,24
"1843",0.786090980955608,4,8,24
"1844",0.963653397845562,8,8,24
"1845",0.9800409145487,8,8,24
"1846",0.520463792097732,24,16,24
"1847",0.775424113830126,16,4,24
"1848",0.758591249985162,8,12,24
"1849",0.799600157711718,12,8,24
"1850",0.138692879633509,24,12,24
"1851",0.409521874422863,12,12,24
"1852",0.28574044315642,12,12,24
"1853",0.00235185354719887,4,8,24
"1854",0.704586592335634,24,12,24
"1855",0.729434602387955,12,12,24
"1856",0.732762877918774,24,8,24
"1857",0.723729172908117,16,12,24
"1858",0.73178306584597,4,12,24
"1859",0.892041116063261,4,12,24
"1860",0.643411724116771,4,16,24
"1861",0.363466021544377,4,16,24
"1862",0.711902939289472,12,20,24
"1863",0.660724993645497,4,8,24
"1864",0.832280354106958,12,8,24
"1865",0.478709033058946,4,4,24
"1866",0.279195949899985,24,12,24
"1867",0.884746883508794,8,8,24
"1868",0.130434067901863,12,12,24
"1869",0.214410235072523,24,12,24
"1870",0.190730194900048,24,12,24
"1871",0.857470573164632,24,4,24
"1872",0.867704847029739,24,8,24
"1873",0.389758500790226,4,12,24
"1874",0.11859744342267,4,8,24
"1875",2.83426611418873e-05,24,12,24
"1876",0.0078105891802172,4,12,24
"1877",0.34901687625703,12,12,24
"1878",0.701791674317041,8,20,24
"1879",0.723729172908117,12,12,24
"1880",0.838781352128748,4,20,24
"1881",0.966030984285597,4,12,24
"1882",0.0416675442156099,4,8,24
"1883",0.691522045221264,20,20,24
"1884",0.0713796022913639,24,12,24
"1885",0.000632623507836665,4,8,24
"1886",0.713703447306458,4,8,24
"1887",0.748048279436755,24,8,24
"1888",0.804639986218962,24,4,24
"1889",0.772581636126666,20,16,24
"1890",0.690674555451419,4,8,24
"1891",0.102215355361671,24,20,24
"1892",0.867704847029739,12,16,24
"1893",0.84731375535715,4,4,24
"1894",0.890142310669656,12,12,24
"1895",0.819091543773103,20,4,24
"1896",0.841303513032916,12,12,24
"1897",0.795001627200382,12,8,24
"1898",0.773410580362972,16,12,24
"1899",0.830247091281848,24,16,24
"1900",0.125973195721505,24,16,24
"1901",0.789419864032733,8,16,24
"1902",0.0445492174475584,24,16,24
"1903",0.0801699078118775,24,16,24
"1904",0.22079860214362,4,8,24
"1905",0.795746838968678,12,16,24
"1906",0.86893200943255,12,12,24
"1907",0.660724993645497,24,12,24
"1908",0.710355996855817,8,12,24
"1909",0.863543048881382,12,16,24
"1910",0.454427088765085,24,12,24
"1911",0.797249068522219,12,12,24
"1912",0.813295433680796,4,8,24
"1913",0.0643102656529618,4,16,24
"1914",0.866911221376112,8,12,24
"1915",0.688620612227051,20,16,24
"1916",0.487499697867275,12,8,24
"1917",0.693555324380996,16,8,24
"1918",0.0169421727837456,4,8,24
"1919",0.834056192801202,12,8,24
"1920",0.823666695377162,12,8,24
"1921",0.518005916588564,4,8,24
"1922",0.813295433680796,12,8,24
"1923",0.720625367188985,12,8,24
"1924",0.599451754720089,12,8,24
"1925",0.728828514766979,12,12,24
"1926",0.810229279451463,12,8,24
"1927",0.100235739257006,24,12,24
"1928",0.0743424779311961,24,16,24
"1929",0.865272840085366,12,12,24
"1930",0.82450945058789,12,8,24
"1931",0.287847537724132,4,12,24
"1932",0.454999718009457,8,8,24
"1933",0.721101554700715,12,16,24
"1934",0.810019847929283,12,8,24
"1935",0.648957168966331,4,8,24
"1936",0.677203094154455,8,20,24
"1937",0.878849456168629,16,8,24
"1938",0.860870736280492,12,8,24
"1939",0.827172576943156,12,12,24
"1940",0.828912155099069,12,12,24
"1941",0.82618130346561,12,8,24
"1942",0.838014180663574,12,8,24
"1943",0.241174005391984,4,8,24
"1944",0.798356432081175,24,12,24
"1945",0.866487076813381,24,4,24
"1946",0.819442625547982,12,8,24
"1947",0.789209331588722,4,16,24
"1948",0.745260071282131,8,12,24
"1949",0.816423446471092,8,12,24
"1950",0.866134150765491,8,4,24
"1951",0.759887948257087,20,4,24
"1952",0.792934572308793,24,12,24
"1953",0.691522045221264,24,20,24
"1954",0.736451316506351,16,12,24
"1955",0.59889122745966,4,8,24
"1956",0.777793383982677,4,20,24
"1957",0.797249068522219,12,8,24
"1958",0.538026380792649,12,8,24
"1959",0.339801425303399,24,12,24
"1960",0.691522045221264,24,20,24
"1961",0.789419864032733,12,20,24
"1962",0.866487076813381,12,8,24
"1963",0.66903434987023,12,16,24
"1964",0.971669449458606,4,8,24
"1965",0.851237459364216,4,8,24
"1966",0.669570751309777,20,16,24
"1967",0.398011410186455,24,12,24
"1968",0.045035546362367,24,16,24
"1969",0.239509025415599,24,12,24
"1970",0.83666719181234,12,12,24
"1971",0.0662810592705522,24,12,24
"1972",0.720336155228737,24,12,24
"1973",0.863470203416209,4,20,24
"1974",0.463402394083709,4,8,24
"1975",0.7361901565995,12,20,24
"1976",0.756855394247041,4,16,24
"1977",0.762198489410915,4,20,24
"1978",0.773410580362972,8,16,24
"1979",0.778789679076772,16,4,24
"1980",0.732647750736019,24,12,24
"1981",0.0084841001553337,4,8,24
"1982",0.715367632987515,4,8,24
"1983",0.0393717882064987,4,8,24
"1984",0.0123740434066758,4,8,24
"1985",0.928171649912617,4,16,24
"1986",0.857391619363447,8,12,24
"1987",0.93712875970337,4,20,24
"1988",0.456378895214491,24,16,24
"1989",0.715367632987515,12,12,24
"1990",0.478709033058946,4,20,24
"1991",0.838123898433045,12,8,24
"1992",0.874504385032028,24,12,24
"1993",0.790465006542292,12,16,24
"1994",0.874504385032028,12,12,24
"1995",0.731450102803052,24,20,24
"1996",0.800690599341061,12,8,24
"1997",0.793976343565026,16,4,24
"1998",0.715367632987515,12,12,24
"1999",0.810229279451463,12,12,24
"2000",0.76563776286348,4,16,24
"2001",0.68696824822843,4,12,24
"2002",0.0853055411140805,24,12,24
"2003",0.606018043683607,12,8,24
"2004",0.904052092057151,12,16,24
"2005",0.668514232912378,16,12,24
"2006",0.823666695377162,12,8,24
"2007",0.720242651776319,12,8,24
"2008",0.793976343565026,12,12,24
"2009",0.847699267808258,12,12,24
"2010",0.834180078013827,8,20,24
"2011",0.811237603912364,12,4,24
"2012",0.88667718085105,12,12,24
"2013",0.628577287510296,12,4,24
"2014",0.788211833968447,12,8,24
"2015",0.647669500072265,4,20,24
"2016",0.770305616059381,12,20,24
"2017",0.708226159044818,4,16,24
"2018",0.56591223758755,8,8,24
"2019",0.16520928072843,12,12,24
"2020",0.711818429861054,12,8,24
"2021",0.838014180663574,8,16,24
"2022",0.818667829767712,4,12,24
"2023",0.744628762190735,12,4,24
"2024",0.765901579549694,12,12,24
"2025",0.756213994154699,12,16,24
"2026",0.0409643542231809,4,8,24
"2027",0.666619848051968,12,8,24
"2028",0.83327481006496,12,12,24
"2029",0.773410580362972,24,16,24
"2030",0.0819287084463617,4,8,24
"2031",0.827172576943156,12,12,24
"2032",0.76496715481759,12,8,24
"2033",0.731499955680749,12,16,24
"2034",0.705739827277006,16,8,24
"2035",0.428102195695186,16,8,24
"2036",0.997786292217239,20,16,24
"2037",0.596050949489926,20,8,24
"2038",0.859396664917478,16,12,24
"2039",0.949269763194068,20,16,24
"2040",0.761059833675028,16,8,24
"2041",0.45132173001942,20,4,24
"2042",0.00704456704047772,4,8,24
"2043",0.861865088909716,4,20,24
"2044",0.869183147048962,8,16,24
"2045",0.84843813309755,4,20,24
"2046",0.857391619363447,12,12,24
"2047",0.683609523961839,12,8,24
"2048",0.830874716791619,16,8,24
"2049",0.86257090000523,12,12,24
"2050",0.838781352128748,12,12,24
"2051",0.865012216214793,4,16,24
"2052",0.204106209303087,8,8,24
"2053",0.717624935122536,12,12,24
"2054",0.577011520227144,4,8,24
"2055",0.789209331588722,12,16,24
"2056",0.689076905709692,8,8,24
"2057",0.863470203416209,12,16,24
"2058",0.678406710850864,12,12,24
"2059",0.503547121322352,4,8,24
"2060",0.0939537278365063,4,8,24
"2061",0.810229279451463,16,12,24
"2062",0.00609312391349259,4,8,24
"2063",0.2077632310717,12,12,24
"2064",0.876899257320802,12,12,24
"2065",0.214410235072523,12,12,24
"2066",0.0954796473986187,20,16,24
"2067",0.819178779502745,20,4,24
"2068",0.921126530095943,16,8,24
"2069",0.496477966519452,20,4,24
"2070",0.77496511517936,20,16,24
"2071",0.697468603661424,16,8,24
"2072",0.88819202626012,20,4,24
"2073",0.876899257320802,20,4,24
"2074",0.851237459364216,12,12,24
"2075",0.12112807280914,4,8,24
"2076",0.840237771282999,12,12,24
"2077",0.789209331588722,12,8,24
"2078",0.761095710916946,12,8,24
"2079",0.729750399204763,4,20,24
"2080",0.622225499662969,8,16,24
"2081",0.876793786450485,8,16,24
"2082",0.325799665518037,12,12,24
"2083",0.871317655176646,12,8,24
"2084",0.841834092304329,12,16,24
"2085",0.827365291323039,12,12,24
"2086",0.316048249299338,12,8,24
"2087",0.901621921695295,12,8,24
"2088",0.838123898433045,12,12,24
"2089",0.865012216214793,12,8,24
"2090",0.621313071844678,20,16,24
"2091",0.745474517781709,16,4,24
"2092",0.393739267451957,4,8,24
"2093",0.490782229827853,12,12,24
"2094",0.800694852432206,4,16,24
"2095",0.042241031016887,4,8,24
"2096",0.382875419772363,4,12,24
"2097",0.901170678246062,12,12,24
"2098",0.711872203335544,16,8,24
"2099",0.720336155228737,16,8,24
"2100",0.769060714457069,16,8,24
"2101",0.933554630546406,20,4,24
"2102",0.838123898433045,20,8,24
"2103",0.634403064272407,12,16,24
"2104",0.909942551358563,16,12,24
"2105",0.83327481006496,20,16,24
"2106",0.742793592124864,24,4,24
"2107",0.838781352128748,16,12,24
"2108",0.278784292241986,4,8,24
"2109",0.771255085694297,12,16,24
"2110",0.756213994154699,8,16,24
"2111",0.800690599341061,12,8,24
"2112",0.768936779516432,24,4,24
"2113",0.738296684688955,4,8,24
"2114",0.847699267808258,4,8,24
"2115",0.888444619679686,4,12,24
"2116",0.864291182131583,12,8,24
"2117",0.904659708653822,4,16,24
"2118",0.779768527018935,24,16,24
"2119",0.720336155228737,12,12,24
"2120",0.758030563364249,12,12,24
"2121",0.850430271625326,4,12,24
"2122",0.0989537010546679,8,8,24
"2123",0.810229279451463,8,16,24
"2124",0.886956847617359,12,16,24
"2125",0.320638632924862,8,8,24
"2126",0.903388578905476,8,4,24
"2127",0.917212087859363,12,8,24
"2128",0.0263462839631736,24,12,24
"2129",0.823343096504547,12,16,24
"2130",0.976490304500394,8,12,24
"2131",0.738079151630383,12,16,24
"2132",0.751499408581059,4,8,24
"2133",0.717245054067346,20,16,24
"2134",0.236206995933984,16,8,24
"2135",0.832280354106958,16,8,24
"2136",0.987495409549894,8,16,24
"2137",0.865399738319505,20,8,24
"2138",0.751919651053973,24,16,24
"2139",0.817320447109335,12,8,24
"2140",0.000358186338338631,24,12,24
"2141",0.797816530918645,12,12,24
"2142",0.786249050799777,8,4,24
"2143",0.809679080718278,8,16,24
"2144",0.816362256610177,4,20,24
"2145",0.738927865957454,16,12,24
"2146",0.682686762616181,8,16,24
"2147",0.799600157711718,12,16,24
"2148",0.725991387224526,4,8,24
"2149",0.808799493750007,12,20,24
"2150",0.863470203416209,12,8,24
"2151",0.824784864187337,12,8,24
"2152",0.667999474294275,4,8,24
"2153",0.748048279436755,12,12,24
"2154",0.789624380708348,12,12,24
"2155",0.756855394247041,12,16,24
"2156",0.804143525453464,12,16,24
"2157",0.632372005233833,12,8,24
"2158",0.646928175003923,12,8,24
"2159",0.538218701341902,12,12,24
"2160",0.893245038016768,12,12,24
"2161",0.876899257320802,12,16,24
"2162",0.582407836286332,20,4,24
"2163",0.815661082635952,16,16,24
"2164",0.868171506835991,20,4,24
"2165",0.720336155228737,20,4,24
"2166",0.308507389582763,16,8,24
"2167",0.831164754929728,16,12,24
"2168",0.854485003530932,4,8,24
"2169",0.874465765965763,20,4,24
"2170",0.855255320725167,4,20,24
"2171",0.866134150765491,20,12,24
"2172",0.605752719156856,12,8,24
"2173",0.732762877918774,12,16,24
"2174",0.799600157711718,16,8,24
"2175",0.873838301157426,8,16,24
"2176",0.894577062981757,12,8,24
"2177",0.738927865957454,4,20,24
"2178",0.828888220725811,12,8,24
"2179",0.770305616059381,12,12,24
"2180",0.76680061704865,20,4,24
"2181",0.759528614600482,12,12,24
"2182",0.460449703634279,12,12,24
"2183",0.229176917975767,4,4,24
"2184",0.834691279835987,4,20,24
"2185",0.668092805203064,12,8,24
"2186",0.617794216843006,4,12,24
"2187",0.671657259334201,12,20,24
"2188",0.370676530105804,24,16,24
"2189",0.367201409942694,24,16,24
"2190",0.760307718809688,16,8,24
"2191",0.801711366243677,12,8,24
"2192",0.564653193720455,24,12,24
"2193",0.469449173575246,4,8,24
"2194",0.621824707448148,12,12,24
"2195",0.771362576437359,4,20,24
"2196",0.582407836286332,20,4,24
"2197",0.912936901749777,16,8,24
"2198",0.874465765965763,20,4,24
"2199",0.751499408581059,20,4,24
"2200",0.790465006542292,20,4,24
"2201",0.928364992671662,16,8,24
"2202",0.814180975465305,24,16,24
"2203",0.869183147048962,4,12,24
"2204",0.86257090000523,8,16,24
"2205",0.271030765128137,4,12,24
"2206",1,8,4,24
"2207",0.77532195525813,12,12,24
"2208",0.756855394247041,24,16,24
"2209",0.172058859188406,4,8,24
"2210",0.749531849977902,12,12,24
"2211",0.802657395985254,8,4,24
"2212",0.876020362851788,12,12,24
"2213",0.713041903182763,20,4,24
"2214",0.748048279436755,12,12,24
"2215",0.77369229444131,12,16,24
"2216",0.845495628367816,12,8,24
"2217",0.834450374983678,12,12,24
"2218",0.535104930656836,24,12,24
"2219",0.815661082635952,12,12,24
"2220",0.113461737826432,4,8,24
"2221",0.744628762190735,12,20,24
"2222",0.122765719012707,4,8,24
"2223",0.86054881381989,8,16,24
"2224",0.101470026063427,4,8,24
"2225",0.577780737998695,4,8,24
"2226",0.826739360855528,12,20,24
"2227",0.695576066529989,20,20,24
"2228",0.842629790401804,12,8,24
"2229",0.744628762190735,8,16,24
"2230",0.678870345551388,24,20,24
"2231",0.744628762190735,12,16,24
"2232",0.835311994493307,16,4,24
"2233",0.854825826149579,12,8,24
"2234",0.771255085694297,24,16,24
"2235",0.828912155099069,12,12,24
"2236",0.177895124126758,4,8,24
"2237",0.664875073874394,20,4,24
"2238",0.156854167458021,4,8,24
"2239",0.838781352128748,12,12,24
"2240",0.888094522206226,4,8,24
"2241",0.886068666195876,8,8,24
"2242",0.888094522206226,4,12,24
"2243",0.789209331588722,4,20,24
"2244",0.834450374983678,12,12,24
"2245",0.590914418346118,20,4,24
"2246",0.455725335216497,4,12,24
"2247",0.68004389039705,12,8,24
"2248",0.218233515976075,4,8,24
"2249",0.0199517336289229,12,8,24
"2250",0.0701363596616159,4,8,24
"2251",0.56591223758755,4,16,24
"2252",0.14639722296082,4,8,24
"2253",0.136105114332378,12,12,24
"2254",0.729434602387955,16,8,24
"2255",0.716265249548976,24,4,24
"2256",0.0321804759884037,4,8,24
"2257",0.746741250005628,12,12,24
"2258",0.900420194035922,24,16,24
"2259",0.742793592124864,12,8,24
"2260",0.733142101499855,24,16,24
"2261",0.860870736280492,24,20,24
"2262",0.723476255696659,4,12,24
"2263",0.756213994154699,24,16,24
"2264",0.717840346098498,24,8,24
"2265",0.0785527228210098,20,16,24
"2266",0.445398341090021,24,12,24
"2267",0.756213994154699,24,16,24
"2268",0.0217791323006087,4,8,24
"2269",0.772094068940126,8,20,24
"2270",1,20,16,24
"2271",0.67392775782838,4,20,24
"2272",0.034415165390479,4,8,24
"2273",0.786454471041684,4,20,24
"2274",0.678406710850864,12,8,24
"2275",0.827172576943156,4,12,24
"2276",0.760307718809688,12,8,24
"2277",0.830874716791619,12,8,24
"2278",0.540797640805276,8,8,24
"2279",0.38379671696551,24,12,24
"2280",0.860870736280492,12,8,24
"2281",0.370112905779951,8,12,24
"2282",0.66903434987023,12,4,24
"2283",0.858550302544141,24,20,24
"2284",0.804143525453464,12,4,24
"2285",0.715999096055818,12,8,24
"2286",0.813295433680796,12,12,24
"2287",0.819442625547982,12,8,24
"2288",0.564371873748817,12,8,24
"2289",0.877525290871389,12,16,24
"2290",0.77409535134868,24,20,24
"2291",0.0491694287882233,24,16,24
"2292",0.846897754932116,8,16,24
"2293",0.813295433680796,8,8,24
"2294",0.187902255353771,24,12,24
"2295",0.166445483057671,4,8,24
"2296",0.604491533400781,4,20,24
"2297",0.78571181948404,8,12,24
"2298",0.0393717882064987,4,8,24
"2299",0.838014180663574,12,8,24
"2300",0.797816530918645,12,4,24
"2301",0.857391619363447,4,12,24
"2302",0.643411724116771,8,8,24
"2303",0.732647750736019,12,20,24
"2304",0.0105900019515578,4,16,24
"2305",0.57043352254621,4,20,24
"2306",0.786090980955608,8,16,24
"2307",0.803390714264893,12,8,24
"2308",0.869470083162486,12,12,24
"2309",0.671370412997218,12,8,24
"2310",0.377086778864371,4,12,24
"2311",0.835914348746513,24,8,24
"2312",0.643411724116771,24,12,24
"2313",0.83411892277855,12,8,24
"2314",0.778510994593313,8,16,24
"2315",0.585817442227487,4,12,24
"2316",0.694342272729308,24,4,24
"2317",0.838014180663574,16,16,24
"2318",0.877974241658552,20,16,24
"2319",0.885194253713154,24,16,24
"2320",0.736791873097217,20,4,24
"2321",0.834893833406994,24,4,24
"2322",0.738140146344737,24,12,24
"2323",0.706275819277965,20,8,24
"2324",0.723729172908117,24,12,24
"2325",0.235002392561214,4,8,24
"2326",0.86613527713971,12,8,24
"2327",0.0198128687081079,4,8,24
"2328",0.756213994154699,20,16,24
"2329",0.857391619363447,8,12,24
"2330",0.682686762616181,4,16,24
"2331",0.823666695377162,12,12,24
"2332",0.744537043780387,12,8,24
"2333",0.835311994493307,12,8,24
"2334",0.862944908290166,12,8,24
"2335",0.681100372591112,4,4,24
"2336",0.83411892277855,12,8,24
"2337",0.855304748860668,8,16,24
"2338",0.847336079765279,12,8,24
"2339",0.708891656993067,12,8,24
"2340",0.886068666195876,12,8,24
"2341",0.887234745595883,24,12,24
"2342",0.83411892277855,12,12,24
"2343",0.77496511517936,12,8,24
"2344",0.838014180663574,12,8,24
"2345",0.787715495326363,12,8,24
"2346",0.246049197973298,24,12,24
"2347",0.837599049018908,16,12,24
"2348",0.466205324929708,4,8,24
"2349",0.62789916288158,24,12,24
"2350",0.751919651053973,24,12,24
"2351",0.696685816213812,16,12,24
"2352",0.576975894835078,24,12,24
"2353",0.00618702170333789,24,12,24
"2354",0.855247614678132,12,8,24
"2355",0.857391619363447,8,12,24
"2356",0.830247091281848,8,16,24
"2357",0.71739723354619,12,16,24
"2358",0.238806846111873,4,12,24
"2359",0.794173639284033,8,16,24
"2360",0.791003265877191,4,20,24
"2361",0.892979013868633,4,16,24
"2362",0.756855394247041,8,16,24
"2363",0.787769183040806,12,4,24
"2364",0.656070357004785,24,12,24
"2365",0.786860164162915,4,8,24
"2366",0.732647750736019,12,4,24
"2367",0.0553426945690171,4,8,24
"2368",0.816423446471092,12,12,24
"2369",0.171760809501697,4,8,24
"2370",0.819091543773103,4,20,24
"2371",0.834450374983678,12,12,24
"2372",0.846819684090061,12,8,24
"2373",0.820433792138898,16,4,24
"2374",0.39638856246867,12,8,24
"2375",0.374078405079006,8,16,24
"2376",0.0531289867862564,12,8,24
"2377",0.827365291323039,16,8,24
