"","data...1.","fdr.out.pval","fdr"
"683","VNG0893G",0.390344290186072,0.78148078255716
"684","VNG0896G",0.514995277916801,0.86543889780225
"685","VNG0897G",0.500980384470022,0.858210508728089
"686","VNG0898G",0.839490945903265,0.981860755442415
"687","VNG0901G",0.975720835702344,0.99999011199382
"688","VNG0903C",0.506562060948767,0.861012001612634
"689","VNG0905G",0.210338181669787,0.608940453567537
"690","VNG0906H",0.232465057488564,0.637967121545431
"691","VNG0907H",0.289942589252386,0.690875236010606
"692","VNG0908G",0.768919642360389,0.964327212023462
"693","VNG0909H",0.783699054694367,0.96709917443107
"694","VNG0911H",0.897909671619846,0.99645572197111
"695","VNG0913H",0.320201706425094,0.718881286641933
"696","VNG0914H",0.919858988628955,0.996879933252226
"697","VNG0915G",0.229944717698712,0.635060209984936
"698","VNG0916G",0.164791485923661,0.542523410448267
"699","VNG0917G",0.861471743326309,0.990671865828051
"700","VNG0919G",0.717575813612376,0.950401435087565
"701","VNG0920H",0.509127775463649,0.862676647997095
"702","VNG0921G",0.375523068474143,0.775545419041975
"703","VNG0923G",0.115312937849965,0.460132896545451
"704","VNG0924G",0.172987211220454,0.55877430273094
"705","VNG0925C",0.621751188242254,0.910219692568449
"706","VNG0926H",0.0205978015301611,0.217774113094215
"707","VNG0927C",0.731129016461987,0.953448562140981
"708","VNG0928G",0.0820188545446539,0.393960292202733
"709","VNG0930G",0.114699247301614,0.459562927418822
"710","VNG0931G",0.324277831171791,0.723969111453301
"711","VNG0932C",0.540005106628312,0.878773211849799
"712","VNG0933G",0.000936374830658648,0.0455058873931925
"713","VNG0934H",0.274482257169437,0.674617136033277
"714","VNG0935G",0.069735367534156,0.365490364847698
"715","VNG0936C",0.61450880291292,0.907582231994466
"716","VNG0937G",0.99999011199382,0.99999011199382
"717","VNG0938G",0.110312402201885,0.451791408335364
"718","VNG0940G",0.191611582365638,0.581669840209272
"719","VNG0941C",0.915573177724833,0.996879933252226
"720","VNG0942G",0.0422555572999589,0.295665707055106
"721","VNG0943C",0.685142877908455,0.939947273800424
"722","VNG0945H",0.0764115717850204,0.382057858925102
"723","VNG0946G",0.918519268782685,0.996879933252226
"724","VNG0947G",0.941882219753549,0.99999011199382
"725","VNG0949G",0.851659053210037,0.986001798217119
"726","VNG0950G",0.779919815922611,0.966149193771663
"727","VNG0953C",0.0541644579314843,0.330775315612118
"728","VNG0954C",0.625299620106717,0.910219692568449
"729","VNG0955G",0.0967003233872147,0.426009868824073
"730","VNG0958G",0.204917324672961,0.601960317276751
"731","VNG0959H",0.0837823920475416,0.395360665917115
"732","VNG0960G",0.00599440057701446,0.112395010819021
"733","VNG0961G",0.00921701985020626,0.13462321774332
"734","VNG0962G",0.00197359615527246,0.0621936699433436
"735","VNG0963G",0.931704411183966,0.999705669669196
"736","VNG0964C",0.535844130518474,0.878617336662718
"737","VNG0965C",0.122228657482422,0.473143190254535
"738","VNG0966G",0.884200547398893,0.99645572197111
"739","VNG0967G",0.917004310950169,0.996879933252226
"740","VNG0969H",0.643948175455151,0.912400643513897
"741","VNG0970G",0.699410025328317,0.943730840518997
"742","VNG0971G",0.942698724873621,0.99999011199382
"743","VNG0973G",0.837855608851159,0.981038441182504
"744","VNG0974G",0.56766016297575,0.894828152219426
"745","VNG0976G",0.736660425421777,0.953448562140981
"746","VNG0978H",0.205554443414137,0.602924361210789
"747","VNG0979H",0.23520989268842,0.640753396654038
"748","VNG0981C",0.279480082668729,0.681658738216411
"749","VNG0982C",0.752616809343715,0.958238908448232
"750","VNG0983C",0.86853296136883,0.992609098707234
"751","VNG0985H",0.389612550488398,0.78148078255716
"752","VNG0986H",0.437657831306849,0.817415404775438
"753","VNG0987H",0.220694506853022,0.622042050051936
"754","VNG0988H",0.866658077370864,0.992168773175351
"755","VNG0989C",0.725200786388409,0.951603000181619
"756","VNG0990H",0.0392686246534622,0.288210089199722
"757","VNG0991H",4.38636588184329e-05,0.0207861830164558
"758","VNG0992H",7.88064113529943e-05,0.0207861830164558
"759","VNG0993H",0.494607292438619,0.854083493170261
"760","VNG0995H",0.00323927175451788,0.0801469300086899
"761","VNG0996G",0.521352253716945,0.868920422861575
"762","VNG0997G",0.00738714076191663,0.124122148426425
"763","VNG0998G",0.656132816338535,0.920349946938915
"764","VNG0999H",0.00475219582870592,0.0948401901506078
"765","VNG1000H",0.309234040528579,0.709110041691984
"766","VNG1001G",0.89897678948547,0.99645572197111
"767","VNG1002H",0.00623782231526943,0.112950179505377
"768","VNG1003H",0.847265651493089,0.984515881578892
"769","VNG1005H",0.136012742954002,0.498008907879183
"770","VNG1006H",0.0549187736790033,0.333226053186589
"771","VNG1007H",0.364737651803678,0.760530290468138
"772","VNG1008G",0.0238568718074308,0.233507271424537
"773","VNG1009G",0.00430716792680298,0.0894088207545894
"774","VNG1011C",0.312599343379216,0.709110041691984
"775","VNG1012H",0.00396401625902081,0.0873779767656577
"776","VNG1013G",0.673468365720929,0.93229242295107
"777","VNG1014G",0.786793267566107,0.968857794847951
"778","VNG1015H",0.109681578111991,0.449975705074836
"779","VNG1017H",0.000630156941116447,0.0378094164669868
"780","VNG1018G",0.0791708955935039,0.385971785191289
"781","VNG1020C",0.0924683629533084,0.414811347827925
"782","VNG1021C",0.0601999145217636,0.347307199164021
"783","VNG1023C",0.0996537415750183,0.43292399935042
"784","VNG1024C",0.805193324736114,0.973099348040099
"785","VNG1025H",0.100394845741058,0.43330324594841
"786","VNG1026H",0.537879424297422,0.878617336662718
"787","VNG1027G",0.0222587431512693,0.225040623204146
"788","VNG1029C",0.146134678207484,0.513300513208842
"789","VNG1030G",0.791944260477445,0.971502991147759
"790","VNG1031C",0.583084016908702,0.897571613019043
"791","VNG1033G",0.0269211467622608,0.249452867335541
"792","VNG1034H",0.89210532512969,0.99645572197111
"793","VNG1035C",0.78883756202771,0.969385636900412
"794","VNG1036H",0.109205362183228,0.4487891596571
"795","VNG1037G",0.453558555449797,0.828708385513096
"796","VNG1038C",0.736676204601175,0.953448562140981
"797","VNG1039H",0.000289490760990012,0.0347036802924699
"798","VNG1041H",0.246252728817248,0.650759429829871
"799","VNG1042H",0.659844997872089,0.923398247751028
"800","VNG1046H",0.891626889503968,0.99645572197111
"801","VNG1047H",0.0160059432677298,0.190169622982928
"802","VNG1048G",0.115435127964261,0.460132896545451
"803","VNG1050H",0.0999332898500553,0.43292399935042
"804","VNG1052H",0.426227985587353,0.804203746391233
"805","VNG1053G",0.296600195145664,0.697781642180073
"806","VNG1054G",0.835773020962865,0.981038441182504
"807","VNG1055G",0.157710092011167,0.533462341582409
"808","VNG1056C",0.852986680061358,0.986111768857062
"809","VNG1057C",0.466327009835322,0.836682375381169
"810","VNG1058H",0.236299881475327,0.642992874762794
"811","VNG1059C",0.0706561903390869,0.368640993073497
"812","VNG1060H",0.915336571048105,0.996879933252226
"813","VNG1062G",0.943209875128004,0.99999011199382
"814","VNG1063H",0.0264542412998018,0.249452867335541
"815","VNG1064H",0.258318972339231,0.662642596902968
"816","VNG1065C",0.516925207378109,0.86543889780225
"817","VNG1066C",0.534036537174442,0.878617336662718
"818","VNG1067G",0.0675476228322871,0.361056335851869
"819","VNG1068G",0.965653195324473,0.99999011199382
"820","VNG1069C",0.777684494236496,0.965693677467287
"821","VNG1070G",0.0487076740830907,0.314802151240853
"822","VNG1071G",0.636490769105071,0.910219692568449
"823","VNG1073G",0.0882427829906311,0.405713944784511
"824","VNG1074G",0.0278012997014338,0.253700073321069
"825","VNG1075G",0.822267725902361,0.974806683334952
"826","VNG1077G",0.0718705439979938,0.370944743215452
"827","VNG1079G",0.56306834759542,0.894656662371608
"828","VNG1081G",0.866109333307572,0.992168773175351
"829","VNG1083G",0.809084195956788,0.973099348040099
"830","VNG1084G",0.18452880367475,0.576992937169268
"831","VNG1085H",0.00400482393509265,0.0873779767656577
"832","VNG1086C",0.665205472207738,0.928036276354857
"833","VNG1087C",0.938587409270195,0.99999011199382
"834","VNG1088C",0.768755011732105,0.964327212023462
"835","VNG1089G",0.734031758084951,0.953448562140981
"836","VNG1090H",0.938684556852339,0.99999011199382
"837","VNG1092C",0.699005689758305,0.943730840518997
"838","VNG1093C",0.690184547172474,0.941695800576429
"839","VNG1094H",0.0141474107123887,0.17412197799863
"840","VNG1095H",0.804717579276866,0.973099348040099
"841","VNG1096H",0.00177396411005191,0.0599649840017547
"842","VNG1097G",0.609152346797597,0.905241877593952
"843","VNG1099C",0.969086401422371,0.99999011199382
"844","VNG1100C",0.517601584490804,0.86543889780225
"845","VNG1101C",0.356199561263959,0.758508638001256
"846","VNG1103G",0.00998354759032311,0.142622108433187
"847","VNG1104G",0.0125811144446976,0.164729844150181
"848","VNG1105G",0.0344652691052965,0.274711783456605
"849","VNG1108G",0.0964507601870169,0.426009868824073
"850","VNG1110C",0.987117897330377,0.99999011199382
"851","VNG1111G",0.811734384469304,0.973099348040099
"852","VNG1112H",0.0143399579936059,0.175591322370685
"853","VNG1114G",0.303772430735241,0.701763259586025
"854","VNG1115H",0.000588650064803085,0.0371778988296685
"855","VNG1117C",0.594863272560123,0.898713105241788
"856","VNG1118G",0.842248876764018,0.98364832322805
"857","VNG1119H",0.594940835098619,0.898713105241788
"858","VNG1120H",0.762561410902292,0.96121186248188
"859","VNG1121G",0.00806791301252372,0.129189938117136
"860","VNG1123G",0.577694498451974,0.897407360129748
"861","VNG1125G",0.0131034971311762,0.166393614364143
"862","VNG1128G",0.324703833968638,0.724246469818524
"863","VNG1130H",0.0487943334423322,0.314802151240853
"864","VNG1131G",0.0105997692573471,0.148768691331188
"865","VNG1132G",0.068463653718195,0.363523825052363
"866","VNG1133G",0.237623775120519,0.644403457953949
"867","VNG1134G",0.046465143274887,0.311746821424439
"868","VNG1136G",0.0639414647857151,0.352780495369462
"869","VNG1137G",0.0627547734281533,0.351895925765346
"870","VNG1138G",0.0436728444434465,0.300329016230004
"871","VNG1139G",0.0210842008841406,0.220376061443049
"872","VNG1140G",0.0249590892112819,0.241539573012406
"873","VNG1141G",0.0184376281810483,0.203918468361825
"874","VNG1142G",0.0659490678728279,0.355680366055701
"875","VNG1143G",0.0328394841249539,0.274711783456605
"876","VNG1144H",0.079393324603084,0.385971785191289
"877","VNG1145G",0.742895175055141,0.956004514816267
"878","VNG1148G",0.723219605004688,0.950562460028068
"879","VNG1149C",0.023934495321015,0.233507271424537
"880","VNG1150G",0.118213879243229,0.463583840169525
"881","VNG1151H",0.742706943052146,0.956004514816267
"882","VNG1153G",0.311797095662658,0.709110041691984
"883","VNG1154H",0.363571569999346,0.759945855317917
"884","VNG1156G",0.995034950557858,0.99999011199382
"885","VNG1157G",0.0616210170521251,0.349521262971174
"886","VNG1158G",0.162631443560746,0.53910975765993
"887","VNG1159G",0.224149589843573,0.626784832940253
"888","VNG1160G",0.0831747112082167,0.395242497571582
"889","VNG1162H",0.595694207121069,0.898713105241788
"890","VNG1163G",0.984181766647043,0.99999011199382
"891","VNG1164C",0.76388529581961,0.962369976957676
"892","VNG1165G",0.685993684910547,0.940189796440399
"893","VNG1168C",0.0100613568925951,0.142883174806085
"894","VNG1169C",0.036350840887518,0.278728492428253
"895","VNG1170G",0.0128095707170158,0.165284783445366
"896","VNG1172G",0.242510031609954,0.646405768301758
"897","VNG1173G",0.580274203319396,0.897571613019043
"898","VNG1174G",0.793012439825322,0.972027505403868
"899","VNG1175G",0.0178226452089616,0.200902061289281
"900","VNG1176G",0.208985265781396,0.608694948877853
"901","VNG1178H",0.636791256463889,0.910219692568449
"902","VNG1179C",0.0337597920876198,0.274711783456605
"903","VNG1180G",0.51111371227974,0.862676647997095
"904","VNG1181G",0.242240549958465,0.646405768301758
"905","VNG1182H",0.83683333835519,0.981038441182504
"906","VNG1183H",0.63708154934095,0.910219692568449
"907","VNG1184G",0.356534948254413,0.758508638001256
"908","VNG1185G",0.999268288997552,0.99999011199382
"909","VNG1187G",0.0148172548519517,0.179603089114566
"910","VNG1188G",0.106808132762562,0.445153473522642
"911","VNG1189H",0.00126259654748536,0.0498485381661799
"912","VNG1190G",0.886913269733355,0.99645572197111
"913","VNG1191G",0.22606050138927,0.630133801781936
"914","VNG1193C",0.00030051059710175,0.0347036802924699
"915","VNG1194H",0.51656502459459,0.86543889780225
"916","VNG1196H",0.636146687111334,0.910219692568449
"917","VNG1197G",0.0861056964694021,0.400491611485591
"918","VNG1198C",0.483430125950725,0.843855566247754
"919","VNG1200H",0.000129913643852848,0.0207861830164558
"920","VNG1201G",0.325990347942412,0.725094379111945
"921","VNG1202C",0.967908182070375,0.99999011199382
"922","VNG1204G",0.38879846360161,0.78148078255716
"923","VNG1205C",0.556651656826424,0.889996059294426
"924","VNG1207C",0.0664492445571788,0.357280877132274
"925","VNG1208G",0.359967335375889,0.759945855317917
"926","VNG1209G",0.360557723684233,0.759945855317917
"927","VNG1211G",0.222403320988807,0.625753775349516
"928","VNG1212G",0.241841873119025,0.646347990518552
"929","VNG1213C",0.0501126350420277,0.31733594749569
"930","VNG1214H",0.697767841868531,0.943730840518997
"931","VNG1215G",0.65421066342082,0.920343254519325
"932","VNG1216G",0.609104230464389,0.905241877593952
"933","VNG1218C",0.456680714058915,0.83158855367329
"934","VNG1219G",0.537871405682789,0.878617336662718
"935","VNG1220H",0.673610028520342,0.93229242295107
"936","VNG1224G",0.84615273120411,0.984515881578892
"937","VNG1226H",0.62336974497066,0.910219692568449
"938","VNG1227H",0.160308950616162,0.535851645513634
"939","VNG1228C",0.888914295523123,0.99645572197111
"940","VNG1229H",0.335641153703217,0.736194501223749
"941","VNG1230G",0.297720167330165,0.697781642180073
"942","VNG1232G",0.391066008271312,0.78148078255716
"943","VNG1233G",0.55796154998796,0.889996059294426
"944","VNG1234C",0.750897954092947,0.957073532767553
"945","VNG1235C",0.159396925929779,0.535851645513634
"946","VNG1236C",0.0390179371881816,0.287449918249735
"947","VNG1237C",0.0926858789762394,0.415011398401072
"948","VNG1238C",0.993795059647895,0.99999011199382
"949","VNG1239H",0.176911795400567,0.565800150301413
"950","VNG1240G",0.270500317608952,0.671581738957471
"951","VNG1241G",0.901563895212795,0.99645572197111
"952","VNG1244C",0.758008870092969,0.960015703104128
"953","VNG1245C",0.81172646239217,0.973099348040099
"954","VNG1246H",0.924013834593008,0.99798670266363
"955","VNG1247G",0.0723757323589855,0.371617527893028
"956","VNG1249C",0.983992205981623,0.99999011199382
"957","VNG1250H",0.0152958777705233,0.183994520164664
"958","VNG1251G",0.993266037403271,0.99999011199382
"959","VNG1252G",0.964908873923348,0.99999011199382
"960","VNG1253C",0.502012103360107,0.858751994343733
"961","VNG1255C",0.602822331578634,0.902587256425804
"962","VNG1256G",0.227247335486267,0.631242598572962
"963","VNG1257H",0.491147051415356,0.851085143246826
"964","VNG1259G",0.0585424650293353,0.34533555790283
"965","VNG1260C",0.252217995119648,0.660112528121216
"966","VNG1261H",0.847914303009821,0.984515881578892
"967","VNG1262G",0.0005086911819279,0.0369957223220291
"968","VNG1263C",0.00878925097673855,0.13462321774332
"969","VNG1264C",0.00456128974688238,0.0919923982564514
"970","VNG1266G",0.574924207461471,0.896798596392907
"971","VNG1268H",0.00302952133104803,0.0793580317722646
"972","VNG1270H",0.135288286757952,0.497802318431349
"973","VNG1271H",0.933026836360822,0.999705669669196
"974","VNG1272C",0.611906711031449,0.905860793983963
"975","VNG1273G",0.667083654447869,0.929193714843231
"976","VNG1275G",0.0348230266353345,0.274711783456605
"977","VNG1276C",0.332848963773941,0.734112760861349
"978","VNG1279H",0.0270930439701656,0.249452867335541
"979","VNG1280C",0.181870308297308,0.571320340200969
"980","VNG1281H",0.0420557849795228,0.295615479133212
"981","VNG1282G",0.10498380178204,0.442442867417034
"982","VNG1283H",0.154529149689703,0.529116878320199
"983","VNG1284G",0.780505828758887,0.966149193771663
"984","VNG1285G",0.872350814772928,0.995076975026154
"985","VNG1287C",0.227843185670984,0.631436080381481
"986","VNG1289H",0.469260066412727,0.836872137687124
"987","VNG1291H",0.865923820941252,0.992168773175351
"988","VNG1292H",0.00838589748942323,0.132408907727735
"989","VNG1294G",0.919195308146681,0.996879933252226
"990","VNG1295H",0.712298779693681,0.947625870989376
"991","VNG1296C",0.777873338700185,0.965693677467287
"992","VNG1297C",0.469983688779107,0.836872137687124
"993","VNG1299C",0.0131861568410459,0.166561981150054
"994","VNG1300H",0.704930825603608,0.943846350766277
"995","VNG1301G",0.908879930359482,0.996879933252226
"996","VNG1302H",0.767080944452846,0.963952001509988
"997","VNG1303C",0.892202113709663,0.99645572197111
"998","VNG1305G",0.403746517662309,0.790368386940899
"999","VNG1306G",0.844127742272678,0.984515881578892
"1000","VNG1308G",0.0755968281307979,0.378773251594812
"1001","VNG1309G",0.975167133296741,0.99999011199382
"1002","VNG1310G",0.707544470378788,0.943846350766277
"1003","VNG1311G",0.896861572598087,0.99645572197111
"1004","VNG1313G",0.368201750994199,0.765688243964634
"1005","VNG1314H",0.0384275140845812,0.28656483103609
"1006","VNG1315H",0.0261458522609419,0.249008116770876
"1007","VNG1317H",0.704729792317158,0.943846350766277
"1008","VNG1318H",0.256665851811395,0.662642596902968
"1009","VNG1319H",0.0795579495092322,0.385971785191289
"1010","VNG1320G",0.00313699474551148,0.0797142546138709
"1011","VNG1323C",0.900331542366243,0.99645572197111
"1012","VNG1324C",0.642492697482533,0.912400643513897
"1013","VNG1325C",0.995105779241677,0.99999011199382
"1014","VNG1326H",0.127685507513798,0.48488167410303
"1015","VNG1327G",0.749169559743161,0.957073532767553
"1016","VNG1329H",0.958161328000015,0.99999011199382
"1017","VNG1330H",0.063124405699545,0.352324285279351
"1018","VNG1332G",0.00210053587745453,0.0621936699433436
"1019","VNG1335G",0.439489800738702,0.817835980756588
"1020","VNG1336C",0.580576331894561,0.897571613019043
"1021","VNG1337C",0.007002999487258,0.120160237136316
"1022","VNG1339C",0.120777911839359,0.47056329288062
"1023","VNG1340C",0.678505669028362,0.936015982566757
"1024","VNG1341G",0.257756750569086,0.662642596902968
"1025","VNG1342G",0.245062118414866,0.649888490823955
"1026","VNG1343C",0.00745448304828377,0.124241384138063
"1027","VNG1344G",0.800984271096235,0.973099348040099
"1028","VNG1345H",0.834763290797501,0.981038441182504
"1029","VNG1347C",0.359345781433819,0.759945855317917
"1030","VNG1349C",0.00369953765159621,0.0862028190663194
"1031","VNG1350C",0.673477556083836,0.93229242295107
"1032","VNG1351G",0.0122246302405992,0.162995069874656
"1033","VNG1352G",0.401681988996251,0.788949524244688
"1034","VNG1353C",0.57771771771479,0.897407360129748
"1035","VNG1355H",0.084829266072083,0.396112713606134
"1036","VNG1356G",0.617532568217026,0.909736078757561
"1037","VNG1357C",0.889844953352849,0.99645572197111
"1038","VNG1359G",0.133756782409649,0.496161171225901
"1039","VNG1360H",0.21109854563136,0.609147232539687
"1040","VNG1362H",0.889888644930265,0.99645572197111
"1041","VNG1364G",0.122099853736591,0.473143190254535
"1042","VNG1365C",0.284912224400348,0.686535480482767
"1043","VNG1366H",0.38360948168197,0.780714056267982
"1044","VNG1367G",0.223479274860111,0.625846277321199
"1045","VNG1369G",0.656793398159358,0.920738408634615
"1046","VNG1370G",0.357380657531748,0.758508638001256
"1047","VNG1371G",0.782453373964437,0.96709917443107
"1048","VNG1372C",0.392663388886961,0.782717718711551
"1049","VNG1374G",0.64308758074617,0.912400643513897
"1050","VNG1375C",0.952851982628889,0.99999011199382
"1051","VNG1376H",0.000256610023676573,0.0347036802924699
"1052","VNG1377G",0.361685224894551,0.759945855317917
"1053","VNG1379G",0.219866892678396,0.620800638150765
"1054","VNG1380H",0.0356567315680651,0.277844661569338
"1055","VNG1381H",0.359203127962963,0.759945855317917
"1056","VNG1382H",0.519194249463951,0.866527259188792
"1057","VNG1383G",0.549830534962016,0.887326186479748
"1058","VNG1384H",0.750176621374232,0.957073532767553
"1059","VNG1385G",0.25065674260358,0.658200574168424
"1060","VNG1387H",0.474917534222974,0.83769778868347
"1061","VNG1388H",0.947614391578895,0.99999011199382
"1062","VNG1389C",0.611396225927201,0.905829777786457
"1063","VNG1390H",0.859523760131552,0.989854618193726
"1064","VNG1394H",0.721353747644934,0.950401435087565
"1065","VNG1395G",0.380423549209109,0.78035599837766
"1066","VNG1397C",0.15756266596169,0.533462341582409
"1067","VNG1398C",0.301782199024381,0.700608053395102
"1068","VNG1401C",0.946269140593116,0.99999011199382
"1069","VNG1402H",0.912162405002855,0.996879933252226
"1070","VNG1403H",0.951293418657121,0.99999011199382
"1071","VNG1404G",0.70633802453514,0.943846350766277
"1072","VNG1405C",0.363279745897208,0.759945855317917
"1073","VNG1406G",0.0338394216028844,0.274711783456605
"1074","VNG1407C",0.167155075899995,0.548799154801625
"1075","VNG1408G",0.877800133045645,0.995467793455688
"1076","VNG1409C",0.802936312218865,0.973099348040099
"1077","VNG1410H",0.666885860499594,0.929193714843231
"1078","VNG1412H",0.867534587746514,0.992168773175351
"1079","VNG1413H",0.105136167165222,0.442442867417034
"1080","VNG1414G",0.351209094400138,0.752590916571725
"1081","VNG1416G",0.984488902102665,0.99999011199382
"1082","VNG1417H",0.780432414331588,0.966149193771663
"1083","VNG1418C",0.794044534776908,0.972190745339491
"1084","VNG1420H",0.013071702727692,0.166393614364143
"1085","VNG1422H",0.938346602000134,0.99999011199382
"1086","VNG1423H",0.292150494734242,0.691727458880244
"1087","VNG1425H",0.130279636052301,0.490080135619941
"1088","VNG1426H",0.0585857825005684,0.34533555790283
"1089","VNG1427H",0.209679052530159,0.608940453567537
"1090","VNG1428G",0.667643889296476,0.929434648672589
"1091","VNG1429C",0.885006714434138,0.99645572197111
"1092","VNG1431C",0.240548764292456,0.646347990518552
"1093","VNG1432G",0.534544752733601,0.878617336662718
"1094","VNG1433G",0.369892928068875,0.767280058224114
"1095","VNG1435G",0.710327262682177,0.946051848189359
"1096","VNG1437G",0.0637545701479224,0.352780495369462
"1097","VNG1438H",0.0505531007530763,0.317694084326938
"1098","VNG1440H",0.234285321288136,0.640415456824062
"1099","VNG1442G",0.0311915882108968,0.266405023865311
"1100","VNG1444G",0.696166452238895,0.943730840518997
"1101","VNG1446H",0.00446072707817496,0.0915020939112812
"1102","VNG1447H",0.811426538736393,0.973099348040099
"1103","VNG1448H",0.536151328809968,0.878617336662718
"1104","VNG1450G",0.104166379147541,0.442442867417034
"1105","VNG1451C",0.419300646286401,0.801849841503875
"1106","VNG1452G",0.689071615992888,0.941695800576429
"1107","VNG1453H",0.641924804498815,0.912400643513897
"1108","VNG1454C",0.98329892502874,0.99999011199382
"1109","VNG1455H",0.559611840021466,0.891769539487738
"1110","VNG1456H",0.327836073075619,0.726916263847319
"1111","VNG1457C",0.210115815936187,0.608940453567537
"1112","VNG1458G",0.00308174704991781,0.0795289561269112
"1113","VNG1459H",0.00335711567698036,0.08113668124347
"1114","VNG1461H",0.00819324463664987,0.130223755814303
"1115","VNG1462G",0.042530458654994,0.296440263262458
"1116","VNG1463G",0.0155767148901306,0.185990625553798
"1117","VNG1464G",0.000113363770339469,0.0207861830164558
"1118","VNG1465G",0.00318857018455483,0.0797142546138709
"1119","VNG1466H",0.362921712602795,0.759945855317917
"1120","VNG1467G",0.0115016082308615,0.156870647172874
"1121","VNG1468H",0.000472235071080872,0.0369957223220291
"1122","VNG1470G",0.219830205822618,0.620800638150765
"1123","VNG1471C",0.159697483058474,0.535851645513634
"1124","VNG1473H",0.0304502069531766,0.266405023865311
"1125","VNG1474G",0.299131076272766,0.698360489352761
"1126","VNG1475C",0.0354690700332776,0.277282632181975
"1127","VNG1476C",0.0506986809571739,0.317694084326938
"1128","VNG1478G",0.313530362742412,0.709235289954392
"1129","VNG1479H",0.197396430990147,0.590502082426759
"1130","VNG1480C",0.130656643100309,0.490503077331065
"1131","VNG1481G",0.644106761947486,0.912400643513897
"1132","VNG1482G",0.582356356374048,0.897571613019043
"1133","VNG1483C",0.0471933920871309,0.311746821424439
"1134","VNG1484H",0.0431215028462238,0.29824670556466
"1135","VNG1486H",0.0833302932380086,0.395242497571582
"1136","VNG1487H",0.593274326130635,0.898713105241788
"1137","VNG1488G",0.284429763794466,0.68645530145787
"1138","VNG1490H",0.0310189923825289,0.266405023865311
"1139","VNG1492C",0.835204472392155,0.981038441182504
"1140","VNG1493G",0.475036559381145,0.83769778868347
"1141","VNG1494G",0.562569796721697,0.894656662371608
"1142","VNG1496G",0.275753509403451,0.674626322699574
"1143","VNG1497C",0.107870382137635,0.445591939983345
"1144","VNG1498G",0.0827674541323551,0.394914294070879
"1145","VNG1500H",0.282138285495426,0.683971601201034
"1146","VNG1501G",0.00902804675265119,0.13462321774332
"1147","VNG1503C",0.556839866558662,0.889996059294426
"1148","VNG1505G",0.416256996488484,0.799608938194145
"1149","VNG1506G",0.771973908695097,0.964465060316623
"1150","VNG1508C",0.727054729631481,0.95333553825196
"1151","VNG1510C",0.0634183713502832,0.352324285279351
"1152","VNG1511C",0.423154034308049,0.803142797428122
"1153","VNG1513H",0.0610382320893179,0.349521262971174
"1154","VNG1514H",0.275450658044503,0.674626322699574
"1155","VNG1515G",0.505685556773105,0.861012001612634
"1156","VNG1518H",0.000773881724569103,0.0401317442629185
"1157","VNG1519H",0.0799884360393768,0.386595093068572
"1158","VNG1520G",0.751339548261672,0.957120443645442
"1159","VNG1523G",0.175118189737383,0.561126375660505
"1160","VNG1524C",0.309252774765704,0.709110041691984
"1161","VNG1525C",0.467571001044981,0.836682375381169
"1162","VNG1526H",0.0271888864493528,0.249452867335541
"1163","VNG1528G",0.185941185055898,0.578634565012993
"1164","VNG1529G",0.601591213701624,0.902543978626739
"1165","VNG1530H",0.0500876566378964,0.31733594749569
"1166","VNG1532G",0.535941472195182,0.878617336662718
"1167","VNG1533H",0.0374493227098492,0.284425235771007
"1168","VNG1534H",0.0179137671316275,0.200902061289281
"1169","VNG1535G",0.353063490161715,0.755889720239176
"1170","VNG1536C",0.0525281783116472,0.324916566876168
"1171","VNG1537C",0.397310069431287,0.788153025581416
"1172","VNG1538H",0.428507412497044,0.806713194183194
"1173","VNG1540G",0.178471575536984,0.565800150301413
"1174","VNG1541G",0.505161875148457,0.861012001612634
"1175","VNG1542G",0.506516005704103,0.861012001612634
"1176","VNG1543G",0.191991210880695,0.581669840209272
"1177","VNG1544G",0.761361738785125,0.960375748005102
"1178","VNG1546H",0.9154771883031,0.996879933252226
"1179","VNG1547C",0.313844421346264,0.709235289954392
"1180","VNG1548C",0.981508600290248,0.99999011199382
"1181","VNG1550G",0.232857999364082,0.637967121545431
"1182","VNG1551G",0.113970372604601,0.458320516657709
"1183","VNG1553G",0.193130659393866,0.581669840209272
"1184","VNG1554G",0.0470762452075675,0.311746821424439
"1185","VNG1555G",0.178990531610036,0.565800150301413
"1186","VNG1557G",0.137076072966935,0.49845844715249
"1187","VNG1558H",0.214613910744519,0.615423506178661
"1188","VNG1559H",0.10544888340106,0.442442867417034
"1189","VNG1561C",0.198527126900812,0.591882117468259
"1190","VNG1562H",0.0946512848092169,0.419894793978042
"1191","VNG1564H",0.143411827249984,0.509154416272131
"1192","VNG1565G",0.0141226793080872,0.17412197799863
"1193","VNG1566G",0.178062067616016,0.565800150301413
"1194","VNG1567G",0.0414194772638587,0.295615479133212
"1195","VNG1568G",0.0940187838040033,0.418771604472865
"1196","VNG1570H",0.833282297713936,0.981038441182504
"1197","VNG1572C",0.862449091539797,0.99132079487333
"1198","VNG1573G",0.509758921514872,0.862676647997095
"1199","VNG1574G",0.409458996770771,0.795066013147127
"1200","VNG1576G",0.0612712813985446,0.349521262971174
"1201","VNG1577C",0.443990739789069,0.821571145330582
"1202","VNG1578H",0.063878439418724,0.352780495369462
"1203","VNG1580H",0.619767650866962,0.910219692568449
"1204","VNG1581C",0.193885065238807,0.582383174684778
"1205","VNG1582G",0.300223945958195,0.700056380043252
