ID	P_VALUE	Q_VALUE	PERIOD	LAG	AMPLITUDE	AVG_REPS_PERIODICITY	REPS_SCATTER	TP_0_REP_1	TP_3_REP_1	TP_6_REP_1	TP_9_REP_1	TP_12_REP_1	TP_15_REP_1	TP_18_REP_1	TP_21_REP_1	TP_24_REP_1
VNG0738H	0.5823	0.939074446680081	22.6469512434919	13.7623403852057	0.28178807171485	0.02994838485011	0	1.209263	1.061444	1.201482	1.289879	1.424852	1.059681	1.703585	1.194196	1.013494
VNG0740C	0.4204	0.855287260616153	22.6059828229528	8.71766450294401	0.201311538846547	0.075651000984573	0	1.478835	1.422794	1.339103	1.760044	1.521359	1.285556	1.359100	1.357851	1.567669
VNG0741H	0.3957	0.843087843833185	23.9772691472813	19.759571344666	0.0755059897414655	0.0891062634880239	0	0.447920	0.586648	0.439662	0.434082	0.479279	0.520578	0.523600	0.558092	0.529181
VNG0742H	0.5295	0.912931034482758	25.1377435526476	0.0791084446759587	0.275961942954134	0.0398425319129344	0	1.478835	1.237511	1.370873	1.019689	1.032360	1.358522	1.172016	1.029717	1.610098
VNG0743H	0.8547	0.978664122137405	22.4867141578532	0.592498993555254	0.137198801007432	0.00639148954638935	0	1.063906	0.904098	0.987266	0.836114	0.841177	0.955478	0.718384	1.009571	0.848206
VNG0745G	0.1616	0.72043795620438	23.5908809846085	0.0743373322127642	0.444823930534935	0.409757053776134	0	1.525950	1.766285	1.126455	0.894861	1.284413	1.450568	1.241671	1.464691	2.071995
VNG0746C	0.5674	0.929529010238908	22.7542941178959	1.90801928292799	0.335205105039499	0.03221478408898	0	1.055597	1.509711	0.995985	0.880948	1.099278	1.246248	0.744078	1.292408	1.477343
VNG0748G	0.3997	0.84565445026178	26.7946242674989	22.2389831147188	0.635856066134186	0.0867888878608253	0	1.144681	0.861010	1.166779	1.035793	0.940828	1.517115	1.183843	1.659941	2.396256
VNG0749G	0.352	0.829519136408243	24.9241001358744	1.50811727196809	0.200186143084669	0.117171335699027	0	1.165816	1.224629	0.922907	0.983079	1.111351	0.972105	0.732956	1.053729	1.165167
VNG0750C	0.4248	0.855287260616153	22.1448526395491	19.9814627260522	0.119116218572832	0.0732015576785658	0	1.421982	1.317698	1.308070	1.259914	1.142116	1.406215	1.322087	1.348938	1.229091
VNG0751C	0.2206	0.749915014164306	25.310308252893	7.25267174023769	0.229833974039628	0.263922875713324	0	0.698489	1.203457	0.870363	0.763075	0.900607	0.707704	0.753476	0.698164	0.672954
VNG0752G	0.0302	0.590322580645161	25.0426970086946	14.561030677382	0.172952366636568	0.890002625089968	0	0.849745	0.764723	0.931058	0.998605	1.010052	1.041556	1.151602	0.993084	0.762271
VNG0753G	0.8085	0.975511022044088	23.2532001296747	6.57497426847223	0.202181994615268	0.00890137654171629	0	0.806469	0.983040	0.696565	0.867251	1.001812	0.681347	0.784353	0.712096	1.056482
VNG0754C	0.1338	0.70630021141649	21.5993390735174	18.0502349018783	0.0909189055583574	0.499690918169908	0	1.168867	1.195091	1.081169	1.105679	1.099278	1.233414	1.210892	1.202087	1.065929
VNG0755C	0.964	0.991684526360909	23.9833209107568	4.19721621858499	0.178446750244677	0.00194522602148021	0	1.206106	1.195091	1.350930	1.111469	1.338115	1.037969	1.383192	1.064191	1.127750
VNG0757G	0.1392	0.70630021141649	20.4727303240931	18.4042036682187	0.212178404598301	0.479117958857148	0	1.174993	0.955988	0.953147	0.901900	0.943400	0.948907	1.359100	1.002943	0.924427
VNG0758C	0.908	0.989477351916376	24.5088383204463	7.98145411196155	0.101670278159944	0.00408529398612806	0	0.812817	0.686349	0.813625	0.812435	0.772901	0.722508	0.847824	0.700467	0.626697
VNG0759H	0.1972	0.737196261682243	26.3667811259474	18.8360916549057	0.0525297289684569	0.313066708453446	0	0.522599	0.450041	0.473087	0.513054	0.515950	0.536998	0.560316	0.522519	0.575025
VNG0761G	0.3513	0.829519136408243	24.3725023157788	5.91912519975172	0.220759004668295	0.118106006840542	0	1.346040	1.658800	1.541390	1.473653	1.413227	1.263567	1.498880	1.125466	1.408843
VNG0762H	0.9731	0.992413209144792	24.0729323294723	7.37611528551558	0.122253163016864	0.00158858869080433	0	0.800170	0.560641	0.801788	0.775126	0.634947	0.766156	0.641653	0.677776	0.639850
VNG0763G	0.6695	0.959013505578391	23.943827013086	15.6078217996196	0.284681568816651	0.0194942661921986	0	1.628984	2.016619	1.774233	1.688012	2.032072	1.938257	1.827628	2.062927	1.451273
VNG0764C	0.6313	0.94935	27.0767362307737	22.2704639159366	0.152659322956979	0.0235789756447579	0	0.793921	0.814275	0.862744	0.783266	0.811840	0.978836	0.806312	1.012901	1.094778
VNG0765H	0.2986	0.804927211646137	26.3914312482946	6.09787031282642	0.32722159794397	0.163990056465988	0	1.325097	1.530922	1.483764	1.263209	1.401697	1.096883	1.078845	1.118078	0.757761
VNG0766G	0.6611	0.959013505578391	23.0232972146631	18.1008992783054	0.264914369852564	0.0203322608422485	0	1.729908	1.493996	1.653718	1.504767	1.589302	1.918297	1.355693	1.893649	1.610098
VNG0767H	0.9026	0.989477351916376	23.7754084265136	20.0870437958401	0.0773306291309703	0.0043420391790941	0	0.439800	0.530210	0.484311	0.469460	0.573930	0.502922	0.429416	0.554429	0.581890
VNG0768H	0.6131	0.944759461193073	22.3338253545363	20.1597975233607	0.108459290177597	0.0256369207496458	0	0.698489	0.607472	0.630497	0.546241	0.462563	0.642531	0.657964	0.565492	0.485548
VNG0769H	0.2376	0.770594594594595	24.0710243400821	5.91798000934739	0.107221826011061	0.238127484230684	0	0.654310	0.904098	0.736455	0.741465	0.663304	0.676661	0.686648	0.695869	0.699420
VNG0771G	0.3508	0.829519136408243	27.0603904598205	22.9085550060359	0.142513729302548	0.118424302208831	0	0.331642	0.342843	0.414630	0.366308	0.354925	0.386915	0.344308	0.618075	0.576733
VNG0772H	0.7087	0.963663086489542	24.1095247591488	18.0019601754016	1.46612455813495	0.0159165316058698	0	2.987095	1.961125	5.435653	2.729453	3.060743	3.109602	2.878740	4.105724	2.258187
VNG0775G	0.0489	0.631079136690647	26.4002557263484	19.6432180926257	0.109268593700726	0.816305461000017	0	0.471956	0.479202	0.450093	0.470688	0.480589	0.569438	0.653028	0.640875	0.604775
VNG0777G	0.095	0.666666666666667	24.8645315146368	0.64880433902725	0.201411519232539	0.637201516410348	0	1.342526	1.504454	1.049941	1.168014	1.093290	0.999312	1.238558	1.144151	1.225450
VNG0778C	0.8528	0.978664122137405	23.7743733733728	8.15259152363647	0.088377968461896	0.0065097787489068	0	0.909494	0.814275	1.010689	0.925765	0.838883	0.932677	0.932676	0.850683	0.972254
VNG0779C	0.8455	0.978664122137405	24.2461624919574	20.9983352574879	0.181152540451315	0.00683112305512584	0	0.417402	0.873107	0.596346	0.642255	0.735830	0.774128	0.698820	0.804368	0.762271
VNG0780H	0.5514	0.922845188284519	25.0104592347765	22.3747564507975	0.131608549641773	0.0349775625468319	0	0.847527	0.855024	0.792443	0.741465	0.783526	0.939135	0.691838	0.902632	1.010491
VNG0782H	0.8299	0.978664122137405	24.5586397509243	21.2058377634611	0.111984950101226	0.00766403019106792	0	0.398220	0.616007	0.495801	0.483143	0.495244	0.432083	0.625748	0.622159	0.524491
VNG0784G	0.18	0.726378737541528	23.2527049845593	13.6388499774406	0.444888641410896	0.359288580204375	0	1.120996	1.000334	1.049941	1.303425	1.405530	1.183388	2.010541	1.050265	0.828308
VNG0786G	0.679	0.959013505578391	23.716582797398	2.83177621558444	0.12472243136561	0.01835802469759	0	0.802264	0.831495	0.950357	0.680237	0.787817	0.672008	0.869375	0.691301	0.811281
VNG0787G	0.1286	0.69941309255079	26.058897382371	14.7686637571378	0.0972328907913605	0.517193368906978	0	0.197665	0.166544	0.267918	0.326542	0.346309	0.320036	0.403297	0.306489	0.302925
VNG0788H	0.0621	0.631079136690647	24.4724147842338	15.4329648409239	0.0705650870027576	0.764041602161024	0	0.141833	0.203176	0.165187	0.228920	0.205567	0.264717	0.301418	0.191382	0.153543
VNG0789C	0.9237	0.989477351916376	23.7450760608602	17.5795281161694	0.0589840818263513	0.00348588536558402	0	0.226439	0.151575	0.215679	0.246931	0.218892	0.185540	0.301418	0.224155	0.246110
VNG0790G	0.5616	0.924938271604938	23.1897773004734	12.3365989598244	0.062272746551349	0.0330740090142539	0	0.220022	0.200361	0.240384	0.274840	0.279874	0.202954	0.341724	0.224155	0.191814
VNG0793G	0.3238	0.822784810126582	24.1299397989845	21.1113942797641	0.189104080872575	0.140212730088282	0	0.592449	0.633438	0.547753	0.554868	0.578651	0.616470	0.666274	0.640875	1.010491
VNG0794G	0.9215	0.989477351916376	25.5114201754329	20.9961671050029	0.340931918415624	0.00356197658402752	0	1.181150	1.268098	1.687997	1.240325	1.330827	1.711850	1.186818	1.738261	1.718711
VNG0795G	0.2753	0.787508939213349	24.5214401028648	17.6292410565216	0.0453648424901391	0.187226362161956	0	0.264192	0.218617	0.284926	0.253465	0.238880	0.325605	0.296168	0.290758	0.261933
VNG0796G	0.769	0.975511022044088	23.8926614136201	13.1830944877921	0.201838136382753	0.0113859837609548	0	0.389980	0.888467	0.524194	0.546241	0.681666	0.815248	0.502988	0.592174	0.617468
VNG0798H	0.3552	0.83082284607938	22.710898986331	21.8795658940098	0.105874493468684	0.115183096836143	0	0.865434	0.849080	0.760585	0.775126	0.737842	0.861521	0.747823	0.996360	0.811281
VNG0799C	0.2166	0.744756446991404	21.5619960944403	5.63931153414692	0.221073713956703	0.270351451101511	0	1.215600	1.557856	1.707903	1.413342	1.401697	1.475810	1.335428	1.331285	1.614883
VNG0800H	0.2723	0.786187050359712	26.1784712233676	22.9854705520534	0.406245674298196	0.191229084775378	0	1.817979	1.772456	1.707903	1.493023	1.517210	2.083914	1.540843	2.181709	2.333110
VNG0801C	0.6001	0.944759461193073	23.1892285473323	23.1094408643145	0.172974626648212	0.0273623016074215	0	1.039172	0.879219	0.993071	1.019689	0.948567	0.916724	1.109048	0.980088	0.634180
VNG0804C	0.1197	0.691153846153846	23.4203741345205	13.7406730334436	0.0836326216488496	0.544977798140707	0	0.604967	0.513824	0.599852	0.647307	0.739859	0.695599	0.636840	0.642989	0.672954
VNG0806G	0.0071	0.443076923076923	24.6451224169774	5.62069818444936	0.224224282305928	0.969073953635775	0	0.931141	1.224629	1.205009	1.025029	0.988227	0.849712	0.720190	0.905610	0.949446
VNG0808G	0.0562	0.631079136690647	22.0004518349138	5.25591303583009	0.38231020093376	0.789887246909733	0	1.264202	1.359719	1.789903	1.186461	1.243007	1.041556	1.084274	1.186356	1.744401
VNG0810H	0.1458	0.714122448979592	23.9797433767141	12.5169536767638	0.569142951516633	0.460869276178865	0	0.622612	0.929681	1.194460	1.458338	1.715584	0.995870	1.786802	1.118078	0.513709
VNG0811H	0.6441	0.954666666666667	24.1378530528071	17.5564748346717	0.29862322044751	0.0221627748000987	0	2.398306	2.162321	2.337016	2.107589	2.297764	2.634979	2.390740	2.167387	2.730451
VNG0812G	0.565	0.926229508196721	25.1232655354181	5.60649301123904	0.899607719092266	0.0324663486534663	0	1.734435	2.741119	1.914722	2.255673	1.862043	1.415952	3.440347	1.622114	1.619682
VNG0813G	0.0348	0.614265734265734	24.0743774300888	1.12938693868975	0.309060382474746	0.874537058654571	0	1.537962	1.442784	1.370873	1.149854	1.148371	1.250555	0.891474	1.426608	1.688383
VNG0814C	0.0549	0.631079136690647	26.1235494884965	1.53041353670296	0.347413244681739	0.795462760694961	0	1.455826	1.530922	0.995985	0.892527	0.999080	0.826578	0.968463	0.809684	1.158273
VNG0815G	0.4108	0.847191780821918	22.160119026831	7.58465705413079	0.0684330426736992	0.0802789994978344	0	0.574157	0.482556	0.591126	0.619196	0.556947	0.522377	0.504252	0.531194	0.611996
VNG0816G	0.5463	0.920672268907563	22.7282227701269	11.2223509500043	0.514777528398874	0.0360619408851365	0	2.171564	2.722063	1.707903	2.906012	2.945941	2.384081	2.683358	2.225245	2.642768
VNG0818C	0.2671	0.778840579710145	22.4487927256261	17.4920483066242	1.58389006436057	0.197314125148994	0	1.997335	1.585263	1.277756	1.893574	2.279017	1.951679	4.950763	1.455076	1.786305
VNG0819C	0.4834	0.900651162790698	21.4653641558785	9.08204652920648	0.277706708927981	0.0521618512057118	0	1.950902	2.044952	2.096839	2.376627	2.048787	2.271653	1.916904	1.755519	2.312434
VNG0821C	0.0322	0.60375	25.4302156689205	10.9368045870652	0.301867101605746	0.882057019929099	0	1.097801	0.986475	1.428294	1.512647	1.394063	1.330687	1.223111	1.118078	0.796965
VNG0822C	0.9616	0.991649484536082	23.545464683505	3.85923122688978	0.139249892635715	0.00205711732472851	0	0.847527	0.870066	0.758359	1.027709	0.775015	0.855596	0.925679	0.750622	1.004512
VNG0823G	0.5038	0.906646706586826	24.6355975663953	18.3353021198273	0.213833743879791	0.0466482911122802	0	0.497282	0.497945	0.541369	0.540565	0.607803	0.686065	0.515773	0.677776	0.975143
VNG0824G	0.376	0.836329935125116	23.0664400524514	8.84449008490181	0.420709582629814	0.10158974104244	0	2.410875	2.239074	2.357655	2.944208	1.966564	2.528106	2.015594	2.015918	2.211767
VNG0825C	0.2848	0.795190751445087	22.1313204826829	17.4908411144184	0.24262749616077	0.176825748937072	0	1.981736	1.664596	1.475092	1.683610	1.821807	1.944957	1.653036	1.893649	1.639020
VNG0826C	0.0182	0.532682926829268	25.8801159839888	7.09491251437503	0.307394130851282	0.930704647956235	0	1.165816	1.388475	1.470775	1.540555	1.216148	1.096883	0.961198	1.029717	0.902741
VNG0828H	0.643	0.953770086526576	24.973038764485	22.4340163847824	0.255760394012639	0.0222111853673102	0	1.620491	1.340880	1.226387	1.205199	1.280911	1.570375	0.995576	1.288159	1.468601
VNG0829G	0.012	0.484	23.810625936838	12.6787344408774	0.485216676636134	0.952757655794692	0	2.171564	1.835370	2.191080	2.816349	2.882283	2.359530	2.513825	2.002684	1.901155
VNG0830G	0.8452	0.978664122137405	23.0816730798829	14.6213176601484	0.583356551168602	0.00685990126311445	0	2.367169	1.854676	2.243062	2.659091	2.453395	3.229894	2.020660	2.934353	2.224932
VNG0831G	0.7631	0.975511022044088	23.4787992915985	7.11949106081512	0.886223695807399	0.0118095644864702	0	2.872256	3.184675	4.363004	3.110194	3.188714	2.187050	3.890621	2.783746	3.176554
VNG0832C	0.4657	0.891674641148325	24.5166786348494	17.3642882960958	0.447459267157369	0.0578760460125592	0	2.410875	2.192701	2.420674	2.370428	2.297764	2.484865	1.476475	2.368924	2.550323
VNG0834C	0.4673	0.892929936305732	24.009302954801	8.23900965682052	0.205810805004037	0.0573686203449105	0	0.657739	1.186783	0.801788	0.820967	0.777134	0.838065	0.697068	0.778311	0.789902
VNG0835G	0.0693	0.631079136690647	24.4801727451361	11.0245968577051	0.586032223262748	0.734957598792214	0	1.607835	1.182651	1.971671	2.042561	2.094036	1.918297	1.480186	1.538859	0.716222
VNG0836H	0.8238	0.978579881656805	24.0413175252926	11.6915386969488	0.888375681875541	0.00796649757605632	0	2.872256	1.995627	2.860820	3.695280	3.818442	3.163715	2.206216	4.012163	3.233614
VNG0837H	0.3576	0.83082284607938	24.2633373303963	2.60895206838833	2.13350199942161	0.113800634102797	0	0.609729	0.693568	0.331835	0.471919	0.497956	0.321142	5.244997	0.329518	0.363031
VNG0838G	0.5943	0.944741721854305	24.5655078837317	7.21042308716169	0.902267625647576	0.0282278029732577	0	1.808501	1.954296	2.146585	2.152087	2.111261	1.425757	3.371950	1.455076	1.098032
VNG0840H	0.0162	0.5184	22.7961610807049	16.2502885373487	0.95568526386759	0.936204874356546	0	1.890666	2.124937	2.030315	1.825588	3.154074	2.852611	3.718746	2.497088	1.791613
VNG0841G	0.3959	0.843087843833185	25.2454968455265	5.27441327431782	0.333831026555787	0.0887679501332792	0	1.196687	1.861157	1.395193	1.376908	1.287925	1.070707	1.332080	1.238247	1.034765
VNG0845C	0.3712	0.835431754874652	24.2259683323964	0.467730323310443	0.224858418696709	0.104789721260497	0	1.234813	1.228908	1.106819	0.996000	1.096280	1.203981	0.898212	0.945221	1.464250
VNG0846C	0.2741	0.787508939213349	25.413206615243	2.48833681015905	0.183416211228631	0.18848183988029	0	1.620491	1.760135	1.568735	1.395006	1.637765	1.367930	1.439875	1.403311	1.619682
VNG0847H	0.356	0.83082284607938	22.3662358595379	17.5998376809555	0.469504333948726	0.114906499222166	0	0.829990	1.122365	0.678431	0.812435	0.990929	0.926263	1.764517	0.745695	0.855790
VNG0849C	0.4643	0.890743405275779	23.3992596648449	3.98532190861776	0.131812126766178	0.0583935387045997	0	0.986249	1.174429	1.212093	1.022355	0.930607	1.034394	1.046833	1.170832	1.028642
VNG0851C	0.1242	0.698283062645012	24.4871570652684	15.2735728242785	0.387680727415113	0.531375314626682	0	2.264297	1.784864	2.256249	2.232231	2.576997	2.813511	2.378768	2.247338	2.542767
VNG0852C	0.6956	0.959311926605505	24.703764636574	2.77383184472698	0.228600403146525	0.0169569284568625	0	1.241284	1.585263	1.180538	1.099918	1.273934	0.992439	1.289314	1.129178	1.091535
VNG0853C	0.2842	0.795190751445087	20.6220725120589	18.0275078111064	0.199449375472169	0.177643588890683	0	0.991418	0.843178	0.738616	0.827425	0.908015	0.787599	1.204828	0.834040	0.813692
VNG0854C	0.2492	0.77640146878825	24.7622459343211	12.8331621099481	0.348844800698826	0.221526317802025	0	1.367314	0.904098	1.663441	1.661767	1.692320	1.564966	1.742509	1.344503	1.296522
VNG0857C	0.775	0.975511022044088	26.1723480690598	18.9781806133718	0.213238533337357	0.0109596200844131	0	1.260903	1.065153	1.215651	1.369735	1.341774	1.401371	1.325410	1.533799	1.581687
VNG0858C	0.7965	0.975511022044088	24.1498748631324	2.02506839076575	0.217272705110583	0.00962720355113611	0	1.304479	1.158157	1.219219	1.266512	1.145239	1.063344	1.335428	1.012901	1.567669
VNG0860G	0.8103	0.975511022044088	24.3957841905106	8.7570890465331	0.0654206498056717	0.00878675893959181	0	0.459781	0.487632	0.475868	0.546241	0.458790	0.469387	0.470028	0.512297	0.366277
VNG0861H	0.9963	0.998648310387985	24.1126897476522	20.661705275313	0.254211181736419	0.000503658024232379	0	1.144681	0.855024	0.860219	1.140880	0.832039	0.725005	1.279641	0.839551	1.040924
VNG0862G	0.0364	0.614265734265734	24.1516736400195	3.65430851726462	0.116725179479532	0.86863123999773	0	0.659460	0.667461	0.790124	0.551978	0.573930	0.565522	0.505519	0.628336	0.674954
VNG0863H	0.9909	0.996065299288405	22.9106741863979	17.2485845757913	0.0994734867956853	0.000795583410358246	0	0.507789	0.651362	0.515056	0.571040	0.583411	0.529637	0.705872	0.505593	0.599415
VNG0864G	0.9681	0.992413209144792	23.8837563854606	8.89950838498993	0.0356065401049	0.00178866101939344	0	0.341315	0.292021	0.357062	0.348574	0.331504	0.371222	0.312983	0.355445	0.306542
VNG0865C	0.4443	0.869926888708367	24.5356610268186	9.94248750005667	0.0818995158947032	0.0659029005856637	0	0.589361	0.688747	0.717282	0.720467	0.689152	0.653712	0.757268	0.638768	0.568240
VNG0867G	0.3211	0.821577825159915	25.5394529704705	7.21429204196983	0.0659957410247237	0.143273135167729	0	0.698489	0.590755	0.608708	0.611163	0.580233	0.577352	0.547800	0.534704	0.556559
VNG0868H	0.0479	0.631079136690647	21.9671430217164	4.60607877047519	0.320672278782574	0.82087769102588	0	1.506139	2.185066	1.881345	1.723652	1.624403	1.517115	1.491374	1.761310	1.901155
VNG0869G	0.7895	0.975511022044088	24.5157492096241	0.488412743370105	0.203752175245256	0.0101160168214095	0	2.423510	2.132362	2.478103	2.220602	2.420125	2.217444	2.184175	2.292184	2.603849
VNG0870G	0.7922	0.975511022044088	26.2380114516598	19.4055248572935	0.915927170607732	0.00993623708566825	0	3.082263	2.486068	2.971926	3.452686	3.828883	3.945489	2.893229	4.399703	4.337763
VNG0872G	0.9457	0.989477351916376	26.3883042386937	16.3164764346779	0.091913024055183	0.00259834949642988	0	0.450268	0.521044	0.608708	0.568065	0.607803	0.601759	0.649757	0.642989	0.665014
VNG0873G	0.5477	0.920672268907563	24.4475789032051	5.84420345921578	0.386097903087248	0.0358455000566052	0	1.707449	2.073683	1.769041	1.760044	2.460103	1.619906	1.902523	1.704253	1.581687
VNG0874G	0.6515	0.955609756097561	24.0753378982515	9.6639745172391	0.150786562776458	0.0212747832734755	0	1.184242	1.437760	1.143085	1.082817	1.327198	1.179312	1.095216	1.144151	1.189622
VNG0875C	0.4769	0.896871595330739	23.0788229719215	12.7574456467615	2.50071679325377	0.0539825527816163	0	4.537926	2.318551	4.299532	6.149274	4.868924	4.212813	8.261522	4.051997	1.600572
VNG0876G	0.1876	0.737196261682243	21.4457082561439	4.85362370313791	0.0543930112972029	0.338992445358301	0	0.429576	0.517421	0.485732	0.469460	0.484542	0.444176	0.447014	0.473366	0.554910
VNG0878G	0.012	0.484	25.5180838981432	1.4655138331553	0.268167748661398	0.952664775224834	0	1.274154	1.259283	0.981496	0.892527	0.848096	0.768804	0.854233	0.791232	1.193157
VNG0879C	0.988	0.996065299288405	23.5660723679915	17.4640950172561	0.0879171376336642	0.000947880713547576	0	0.632452	0.576506	0.542958	0.627334	0.578651	0.456608	0.649757	0.525972	0.532330
VNG0880G	0.7547	0.975511022044088	23.0469653564661	2.24967471405579	0.0804718147594097	0.0123445932394831	0	0.430700	0.395552	0.470322	0.408775	0.346309	0.350074	0.415630	0.482812	0.290599
VNG0881G	0.2368	0.770594594594595	26.4001926238	1.11096322795154	0.132599776651915	0.240509289080166	0	1.494376	1.354985	1.339103	1.198920	1.341774	1.237677	1.210892	1.214021	1.383982
VNG0882G	0.443	0.869337694194603	23.4313718653847	6.03436896437223	0.291365241796369	0.0663913389566901	0	1.910535	1.699799	1.989084	1.903490	1.816839	1.827835	1.682338	1.704253	2.340044
VNG0883H	0.0473	0.631079136690647	23.0680297802617	17.1124203769229	0.767325349523041	0.824609219316877	0	2.360991	2.888352	2.134039	2.238069	2.953996	3.077580	3.822856	2.963486	2.353972
VNG0884G	0.2354	0.769700272479564	24.034544753159	11.823673955847	0.152858785494977	0.24196772562169	0	0.510450	0.533922	0.539785	0.716713	0.665118	0.529637	0.742213	0.508934	0.363031
VNG0885G	0.6642	0.959013505578391	23.8795815072179	17.7991791662352	0.0955810155229106	0.0200413771886601	0	0.416312	0.484242	0.403836	0.418497	0.492547	0.509912	0.426195	0.468713	0.619303
VNG0887G	0.4919	0.906646706586826	24.5632608372146	9.09243671758532	0.183599347066903	0.0498101978968588	0	0.716985	0.733375	0.753927	0.871793	0.794297	0.681347	1.018323	0.626270	0.546738
VNG0889G	0.0807	0.653377926421405	23.8741918259157	10.9224366210601	0.0753730350812396	0.695476471277667	0	0.470724	0.586648	0.530375	0.589220	0.663304	0.593511	0.494227	0.531194	0.546738
VNG0890G	0.5691	0.931678035470669	24.17097523977	9.36327724544765	0.133264590325159	0.0318781086805255	0	0.284251	0.300284	0.339708	0.362501	0.373826	0.259293	0.564551	0.294614	0.214709
VNG0891G	0.3531	0.830009794319295	25.4377860697593	16.0808346847633	0.0555076245968755	0.116275044243155	0	0.361515	0.332248	0.425713	0.382938	0.375873	0.466159	0.401278	0.438837	0.400377
VNG0892H	0.7325	0.974685777287762	22.8520644733561	15.9585621530261	0.0865720952378249	0.0140859459193608	0	0.410907	0.549030	0.370930	0.382938	0.495244	0.469387	0.461841	0.379643	0.486991
VNG0893G	0.3443	0.82704	23.2648952154905	17.3009714538177	0.098223623228093	0.123324503035105	0	0.847527	0.733375	0.828059	0.771088	0.807418	0.975465	0.768759	0.836791	0.816110
VNG0896G	0.8202	0.97844323252355	26.2407874664428	4.63932671169697	0.124819579625633	0.00817053421827029	0	0.802264	0.805798	0.745140	0.763075	0.694821	0.569438	0.804290	0.636668	0.599415
VNG0897G	0.0305	0.590322580645161	25.9497663879662	14.6100230461695	0.0439777701574996	0.888987114373222	0	0.367229	0.408166	0.437092	0.419591	0.451334	0.477555	0.463002	0.424621	0.409995
VNG0898G	0.2392	0.77140562248996	25.9967731687379	8.78187423037961	0.137204738999868	0.235492748852813	0	0.614528	0.817120	0.747327	0.733759	0.731822	0.690816	0.695320	0.536468	0.504644
VNG0901G	0.9409	0.989477351916376	23.4649845144947	16.8391813916981	0.0981452995076184	0.00281372453939273	0	0.403458	0.506705	0.393323	0.416317	0.456291	0.573382	0.413549	0.478066	0.569928
VNG0903C	0.6468	0.954846625766871	22.9520027834158	13.6347730489576	0.0811338513664796	0.021924866588939	0	0.239215	0.355013	0.313861	0.310734	0.404633	0.291568	0.412512	0.275835	0.250531
VNG0905G	0.3365	0.82704	25.9841237519802	23.5742919827933	0.0977410950189294	0.129152018611273	0	0.525338	0.396934	0.481480	0.490773	0.506182	0.393648	0.441438	0.571107	0.615638
VNG0906H	0.2994	0.804927211646137	23.0498267540017	21.3414104042955	0.129032697943822	0.162665401053001	0	0.684036	0.891571	0.696565	0.600091	0.694821	0.676661	0.858532	0.831298	0.766808
VNG0907H	0.576	0.936632860040568	25.1164274692586	17.9403727137162	0.553409280192148	0.0308544311079068	0	2.342551	2.302433	2.060287	2.543614	2.393835	2.765388	2.041050	3.347489	2.596134
VNG0908G	0.208	0.7404329004329	24.494951613978	18.7265248178298	0.687339230795498	0.289292625202671	0	2.194385	1.784864	2.018448	2.401585	2.076952	2.062454	3.457662	2.632186	2.198680
VNG0909H	0.4353	0.865268373245252	25.2074742883436	17.8274722100783	0.481633456831844	0.0693343776556851	0	2.805484	2.334781	2.399483	2.875811	3.035771	2.784538	2.072023	3.103310	2.871717
VNG0911H	0.3697	0.835431754874652	23.11435325317	4.19992528861559	0.181383806901837	0.105767918002703	0	0.823508	1.186783	0.813625	0.844894	0.893259	0.766156	0.824735	0.783454	0.975143
VNG0913H	0.3109	0.815475409836066	24.0947966573109	0.831223555356433	0.156421820872851	0.152271180628779	0	0.869970	0.946037	0.670523	0.795637	0.866827	0.722508	0.674689	0.850683	1.028642
VNG0914H	0.1953	0.737196261682243	22.6078932732081	3.29284383736106	0.455937175502823	0.317901564010493	0	1.304479	1.676248	1.255482	1.240325	1.397875	1.159141	1.174961	1.469523	2.231543
VNG0915G	0.6979	0.959450171821306	24.2081762161053	21.4707637953385	0.303178121318265	0.0167191124266084	0	1.574567	1.607535	1.678132	1.237090	1.669371	1.625505	1.599965	1.469523	2.109214
VNG0916G	0.667	0.959013505578391	25.4416091789619	16.1921170325178	0.380477706201473	0.0197779281200367	0	2.234900	2.334781	2.456409	2.722334	2.322999	3.131135	2.545574	2.774594	2.666399
VNG0917G	0.7846	0.975511022044088	24.5044419167027	15.7251823265269	0.392498743444	0.0104073244398341	0	1.654730	1.954296	1.800426	1.714672	2.088326	2.459277	1.669717	2.254751	2.192166
VNG0919G	0.0081	0.457674418604651	21.4165767756369	8.6002174412276	0.315174154715917	0.967015693763147	0	1.641806	1.803639	2.109166	2.129722	2.175640	1.771947	1.678120	1.595624	1.993591
VNG0920H	0.512	0.907712418300654	24.3684888455391	22.8448546694102	0.156309459628589	0.0443937089782641	0	1.036460	1.028641	0.893627	0.918540	0.928069	1.045157	0.720190	0.951467	1.144606
VNG0921G	0.1034	0.688038740920097	25.2138335381696	15.3239693548759	0.070474548861522	0.607268455778769	0	0.457384	0.427100	0.477265	0.480625	0.575499	0.579348	0.513190	0.502274	0.548362
VNG0923G	0.8072	0.975511022044088	24.0425069175235	14.8582905425501	0.0966106371943598	0.00896968755815857	0	0.355890	0.501431	0.402654	0.430694	0.567695	0.515217	0.460683	0.531194	0.554910
VNG0924G	0.157	0.72043795620438	25.07121122359	8.82790440608328	0.196961061920081	0.423952357473737	0	0.574157	0.780896	0.769554	0.887877	0.792131	0.587399	0.740352	0.640875	0.406362
