"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG0001H","0.0204955521834476","0.19059168633956","21.0845070422535","1.10313776563345","0.289368665303934","0.465359394956972","1","21","0","0.15336662847162","0.450993322710233","1","22.875816993464","4.4435545325318","0.864562883626109","0.091593549212957","0.728094880848378","21.6534413452392","1.73617278352426","0.709640462926576","0.286864036283598","0.286864036283598","1.09999045","0.525149264","0.596029208","0.177032928","0.355360678","0.541376714","0.527558031","0.704676894","1.811038606","0.476240446","0.696134428","0.57491592","0.816638439","0.75826988","1.06891267","0.893157951","1.038222703","0.538570562","0.594841595"
"VNG0002G","0.241257850672269","0.431145457000981","24","20.3842475652923","0.160235558255725","1","1","21","19.5","0.144041640824159","0.972103692819564","1","23.0769230769231","18.8879378305619","1.02502231803019","0.821244389707251","0.999999999409966","22.6923076923077","19.6320070806466","0.757007147778588","0.171267245374407","0.171267245374407","1.20196748","0.670727426","0.460075066","0.36745456","0.731238418","0.522076452","0.410524242","0.509882085","0.767500505","0.565248226","0.621008537","0.524803208","1.094483091","0.971206147","1.249052541","0.841769049","1.367829102","0.75782256","0.556632211"
"VNG0003C","0.0397516128531742","0.217362965669062","23.2093023255814","19.6225806110065","0.106448092104389","1","1","24","21","0.119866533075489","0.958834802086141","1","23.9179954441913","17.9912694798603","0.708156953797555","0.366068105575733","0.999999999409966","23.7090992565909","19.5542059005346","0.516903940980374","0.100323408503549","0.100323408503549","0.603140779","0.368800349","0.23067035","0.182456529","0.360800429","0.373167267","0.432280721","0.415642648","0.566275756","0.383557955","0.530184247","0.529172413","0.751091579","0.615362644","0.886698647","0.664127849","0.728345427","0.55044022","0.552031944"
"VNG0005H","0.170003209487878","0.367558334276041","24.5409836065574","2.63278122499726","0.132702714503233","0.566900559689272","1","24","3","0.105892618331779","0.971193114247663","1","25.3012048192771","7.5987093451611e-05","1.3826468940822","0.577897009664375","0.999999999409966","24.6140628086115","1.92446476921383","1.03945252951901","0.131279992577335","0.126297246722832","1.231936205","1.667560869","0.966392136","1.025145966","1.312410038","0.899945273","0.973175317","1.007631924","1.078114154","1.121736711","0.914027803","1.001964118","0.87317111","0.927165994","0.712987918","1.181005439","0.67849519","1.405447808","1.063383809"
"VNG0006G","0.0864088661334126","0.290674717291407","20.648275862069","14.7003886390327","0.228602776851836","1","1","21","15","0.178199726480571","0.905255521689244","1","20","18.2151595635063","1.33516968622312","0.531509205518151","0.999999999409966","20.5494252873563","15.9193402298163","1.01488302114988","0.219587075198264","0.216366882312672","0.826648923","1.064794106","0.949855331","0.57433184","1.352897507","1.761478018","1.44943862","1.078661393","1.232884549","1.034290897","0.874750497","1.306396521","0.776654142","0.701833227","0.573308387","0.735138852","0.579593041","0.809040335","1.287018847"
"VNG0008G","0.29329941470765","0.474338676077062","20.648275862069","0.69725781299879","0.106929027973502","1","1","21","19.5","0.144489003242985","0.996567009319483","1","22.7765726681128","4.4559286100396","1.29978871404307","0.872917125398628","0.999999999409966","21.4749495100606","1.0733469519107","1.12429853332778","0.107737884881457","0.0958267592527821","1.121877183","1.179076586","1.128799205","0.667866512","0.807130757","1.192335472","1.095097872","1.268075974","1.597915797","1.006684292","1.393417977","1.018717102","1.383414894","1.196751829","1.044230689","0.997062598","1.315000557","1.020839232","0.98685404"
"VNG0009G","0.813254701533059","0.871006252665175","25.8103448275862","0.434249077184458","0.0345047273975201","1","1","21","3","0.135773886709017","0.999997459798515","1","28","6.19521419000904e-05","1.03737218351119","0.998738241722134","0.999999999409966","24.9367816091954","1.29702450505532","0.825807421717616","0.0324713524807636","0.0324713524807636","1.036859026","0.935798249","1.241207158","0.560632938","1.110440013","0.743784977","0.803323699","1.10656987","0.959786802","0.635555262","0.77352368","0.993691226","0.816638439","0.615362644","0.696524501","0.681210154","0.705752907","0.68951146","0.651698467"
"VNG0011C","0.126578945943585","0.327535142492053","26.7321428571429","2.30439168944234","0.174227796890833","0.826343045806599","1","27","3","0.0837032808548125","0.899651304668633","1","27.4151436031332","5.4968734769791","1.45372343192877","0.579304244692308","0.999999999409966","27.0490954867587","3.57438459201073","1.4064355328501","0.178190287098865","0.126696377428525","1.530060581","2.044722841","1.090497938","1.129075133","1.611158161","1.170889015","1.127894289","1.404494682","1.28926333","1.367896614","1.548324229","1.63415893","1.272376156","1.474676559","1.094178047","1.588285145","1.063050908","1.661113306","1.73513547"
"VNG0013C","0.0805402753441761","0.284859590986263","20.0939597315436","18.2171645442731","0.162581227645747","0.826343045806599","1","21","19.5","0.157574673252363","0.734440808483387","1","20","15.9105190140312","0.894105101675011","0.419082815023902","0.999999999409966","20.3646532438479","17.8753547731728","0.818001285017665","0.161810958055388","0.161810958055388","1.073231507","1.179076586","0.901923484","0.588365471","0.748092869","1.192335472","0.634405412","0.681080464","0.831827487","0.641312624","0.67802856","0.828010317","1.076320647","0.885122878","1.060621193","0.449918557","0.722630382","0.310025962","0.857003917"
"VNG0014C","0.0368524398305392","0.215721599008034","25.5897435897436","12.7318027837364","0.374671240683916","0.465359394956972","1","27","12","0.465571388592226","0.560303652925425","1","26.0545905707196","10.2647512617925","1.97453723228339","0.157907805164279","0.908821900226065","26.2147780534877","11.6734697162005","1.66098546670155","0.380844697031115","0.229288398162454","0.972548817","1.445755217","1.341454434","2.233077845","1.751561521","1.52340495","2.429239993","1.404494682","1.040229991","1.510547705","2.200207187","2.061172227","1.50414385","1.874240879","2.104600279","2.3051188","0.952045129","1.066332015","1.352725427"
"VNG0015H","0.259855768490888","0.448349277051137","26.0347826086957","3.5345171642432","0.0916580056391231","1","1","27","1.5","0.0508668838384552","0.998752482158372","1","28","2.4489422573392","0.984730458224237","0.845712556502706","0.999999999409966","27.0115942028986","2.50850956588772","0.963096626064257","0.0944333605429946","0.0944333605429946","0.822587308","0.935798249","0.909740767","0.840021429","0.925386129","0.743784977","1.119604234","0.886815729","0.901545946","1.101686412","0.874750497","1.097640246","0.910474571","0.87153652","1.155477428","0.766922967","0.813268451","1.155065975","1.544812038"
"VNG0016H","0.402096043258044","0.558143726905324","24.95","3.1106743089391","0.0791317363409693","0.566900559689272","1","27","3","0.0258470078158936","0.999240620112665","1","26.3157894736842","5.5425383948049","0.907047126659048","0.814000993535532","0.999999999409966","26.0885964912281","3.87208386180765","0.903274318347851","0.0768998281003164","0.0768998281003164","1.078530705","1.094139438","0.785601513","1.000694293","0.98336261","0.778312911","0.729861283","0.925385942","0.733938127","1.152498432","1.024601409","0.743406693","0.624815302","1.273139534","0.669925914","0.766922967","1.013974375","0.87001886","1.003370139"
"VNG0017H","0.757129076964738","0.830024329915381","24","8.65338322428137","0.120927009835828","1","1","21","13.5","0.332244964622989","0.954483510761361","1","20","13.9999240129066","1.54325195699915","0.99551460170604","0.999999999409966","21.6666666666667","12.7305767111979","1.25024272481074","0.116472275595652","0.0931597307341126","0.437902255","0.670727426","0.871320334","1.258641711","0.975921426","1.225243943","1.376489077","1.135200431","0.977107759","1.367896614","1.781978983","1.977473682","0.837396026","1.656081087","0.707457323","1.285335888","2.630206356","0.820884155","1.623679816"
"VNG0018H","0.0150066461904699","0.182764551140576","24.5409836065574","12.2939348857704","0.248795309248966","0.198324012220582","1","24","13.5","0.269350341161208","0.446421583181239","1","23.3853006681514","13.084253919066","1.67168864646373","0.0392738976382921","0.480904869040312","23.9754280915696","12.972956225693","1.47669584065034","0.249460921432176","0.168931823714159","1.016630914","1.03623583","1.462364179","1.701984768","1.244450642","1.565450942","1.91843338","1.246664148","0.985885107","1.594532097","1.298856211","1.881509557","1.823325897","1.668939469","1.425848613","1.642987913","1.114502754","1.522401016","1.386826165"
"VNG0019H","0.0108509224933797","0.166252628534181","24","3.74990455529387","0.238799398430477","0.198324012220582","1","27","1.5","0.195930574682821","0.302017895256208","1","25.7985257985258","7.5987093451611e-05","1.14672855554914","0.0229210858904192","0.364308649913947","25.5995085995086","1.7910338023062","0.609822301887165","0.24178584693316","0.24178584693316","1.094585812","0.90453096","1.230541628","0.584825238","0.463584287","0.576884855","0.57639025","0.574434324","0.444799384","0.879318562","0.530184247","0.34959201","0.425208366","0.344514119","0.253096571","0.528429318","0.403412043","0.741480923","1.117673079"
"VNG0020H","0.126851519571073","0.327535142492053","23.5748031496063","11.8389032811131","0.262790360185452","1","1","21","13.5","0.372975127685026","0.94088737837645","1","22.7765726681128","12.7046559166947","1.67460461177125","0.642704649986183","0.999999999409966","22.4504586059064","12.7356442635552","1.37872115383945","0.248425348466128","0.180185346235035","0.779205308","0.794950389","0.991738726","1.722653024","1.322416873","1.247685987","1.64310586","1.125575536","1.255134011","1.380288103","1.750944958","2.373156718","1.049640535","1.761787409","1.182788895","1.803331538","1.079932034","0.922094564","1.610260974"
