"CycID","BH.Q","ADJ.P","PER","LAG","AMP","0","3","6","9","12","15","18","21","24"
"VNG0610G","1","1","21","0","0.170606212116319","1.196686788","1.211881677","0.936531618","0.901899904","1.219473303","0.96541936","1.177914388","0.967262927","1.034764779"
"VNG0611H","1","1","21","9","0.248015402222162","1.94580954","1.41290271","1.779441172","1.462152","1.787314123","1.246247864","1.342149371","1.44552449","2.041481469"
"VNG0612H","1","1","21","15","0.780514922829451","2.887309304","3.05412827","3.471368874","2.823713989","4.167116309","3.918355529","4.334059267","3.551912406","2.682269608"
"VNG0613H","1","1","27","22.5","0.108536738074009","2.217445585","1.670411894","2.152885708","2.146473985","2.157889808","1.999391581","2.046180179","2.247338138","2.812684599"
"VNG0614G","1","1","21","7.5","0.154637196650152","1.234812822","1.760134517","1.399288609","1.266512229","1.598005349","1.372657568","1.23545329","1.638219032","1.549172547"
"VNG0615C","0.848385331143952","0.0205026455026455","24","21","0.287857952526552","2.423509735","2.254748018","2.006650802","1.898525369","2.099762033","2.172009257","2.966771881","2.497088341","2.172738014"
"VNG0617H","1","1","24","18","0.0837064288942023","0.221175159","0.451612986","0.28160526","0.349485892","0.405739362","0.42911168","0.510620322","0.416313662","0.452173065"
"VNG0620G","1","1","27","19.5","0.0483698910970799","0.357755299","0.32993828","0.408598526","0.37796955","0.312175608","0.426160655","0.34604044","0.444655933","0.484109868"
"VNG0622H","1","1","21","0","0.24768634619245","1.135741353","1.29491655","1.065440641","0.775126329","1.075523852","0.795793597","3.690847285","0.721538132","0.955097569"
"VNG0623G","0.848385331143952","0.0205026455026455","27","3","0.267965272772588","1.570456798","1.259282676","1.053022692","1.049407569","0.908015159","0.843868562","0.854232689","0.864806041","1.243766164"
"VNG0624H","1","1","21","0","0.214247807800379","1.578687243","1.803638899","1.277756068","1.493022777","1.554959363","1.199833581","1.60398603","1.318198019","1.42990075"
"VNG0626G","1","1","24","6","0.268273595194039","2.013056737","1.723681202","1.536878473","1.710199802","1.345443185","1.67677487","1.109048242","1.271302114","1.668462173"
"VNG0627G","1","1","27","9","0.0443802221035707","1.023003983","1.393326772","1.087525462","1.025028741","1.087335882","1.100674","1.062718175","1.043370335","0.952267751"
"VNG0628G","1","1","27","10.5","0.0335796680667609","0.331642012","0.278103575","0.372018525","0.318956377","0.327903082","0.377681858","0.30369646","0.28041426","0.314838486"
"VNG0629G","1","1","21","12","0.126086605124041","0.515814415","0.762060204","0.670523308","0.761084395","0.807418328","0.867486541","0.587686574","0.839551172","0.785228381"
"VNG0630G","1","1","27","19.5","0.132985696788548","1.132776905","1.250528491","1.354894859","1.246820558","1.170532616","1.603224562","1.376265498","1.503791102","1.193156625"
"VNG0631C","1","1","27","9","0.286588674287565","1.502208085","2.601390774","2.066334489","2.297290087","2.111260953","2.572099647","1.818475411","2.488878726","1.770474283"
"VNG0632G","1","1","27","10.5","0.0618409180387477","0.529473226","0.474213473","0.643566648","0.49334323","0.451333908","0.56552227","0.413548628","0.478066005","0.290598867"
"VNG0633G","1","0.141269841269841","27","12","0.0758345082054209","0.507788847","0.489336105","0.587670895","0.633922403","0.631489216","0.527812739","0.58327768","0.524243026","0.358747582"
"VNG0635G","1","1","27","19.5","0.0944525852063355","0.356821506","0.315311679","0.439661917","0.413067412","0.398057409","0.612230601","0.402286147","0.554428536","0.501658171"
"VNG0636G","1","1","27","18","0.0569994236688941","0.265576748","0.336915988","0.435813022","0.418496787","0.462563361","0.433576577","0.431577618","0.478066005","0.512186976"
"VNG0637G","1","1","27","19.5","0.0600808217801437","0.403458162","0.374081467","0.440952421","0.403471427","0.334231154","0.479205823","0.368451459","0.607981514","0.48843854"
"VNG0639G","1","0.141269841269841","27","19.5","0.0769079422612028","0.304237537","0.365058495","0.33772208","0.419591195","0.426180598","0.479205823","0.472393428","0.482812356","0.452173065"
"VNG0640G","1","1","24","21","0.0537413128555116","0.33864913","0.232782752","0.33772208","0.304309136","0.28449703","0.400498129","0.35483645","0.393647728","0.355568266"
"VNG0641C","1","0.593783068783069","27","16.5","0.0493445826406166","0.276195019","0.298196782","0.325096271","0.348574337","0.38839394","0.357396462","0.375925146","0.45954263","0.329168114"
"VNG0642C","1","1","24","21","0.0389221391058038","0.357755299","0.271395622","0.342707704","0.309115245","0.277590417","0.35128353","0.302935097","0.404156084","0.334088151"
"VNG0643G","1","1","21","15","0.126407513869421","0.215469508","0.317518984","0.263247632","0.31154669","0.405739362","0.490920911","0.452659373","0.3697724","0.515235593"
"VNG0646G","1","0.593783068783069","24","19.5","0.0514110336192765","0.32056334","0.258461208","0.305690163","0.291093784","0.26355546","0.369943304","0.381629729","0.334988078","0.302027533"
"VNG0647G","1","1","21","12","0.0184436217371806","0.298722151","0.345243375","0.285762458","0.354079549","0.363756198","0.310250199","0.325809367","0.366137303","0.363030935"
"VNG0648G","1","1","27","22.5","0.0438453651200677","0.408765064","0.263008307","0.301243061","0.346758354","0.259981489","0.293586576","0.289552371","0.350793672","0.388671665"
"VNG0650C","1","1","27","25.5","0.108227303196814","1.228375158","1.388475314","1.065440641","1.131975737","1.294978339","1.183387681","1.100728032","1.300948093","1.285032257"
"VNG0651G","1","1","21","3","0.524737633158282","2.872256392","2.731574581","3.015799201","2.24978972","1.758269231","2.774946525","2.010540909","2.756379739","2.218339453"
"VNG0652H","1","1","21","3","0.355836466032447","1.851545223","1.778649264","1.550451458","1.266512229","1.720275595","1.237677348","1.186818036","1.698649801","1.512831257"
"VNG0653G","1","0.593783068783069","24","0","0.0364285003486685","0.879112102","0.754127582","0.758359147","0.718587343","0.564603128","0.766155681","0.602624993","0.823125666","0.808877243"
"VNG0654C","1","1","27","24","0.197608172086157","1.685281374","2.009597049","1.462178962","1.536537133","1.831783546","1.741639119","2.10875205","1.709874342","2.18567049"
"VNG0656H","1","0.593783068783069","24","0","0.116452961123952","1.440685713","1.299441105","1.163364275","1.177201212","1.038013748","1.199833581","0.942088128","1.421918147","1.404668737"
"VNG0657G","1","1","27","19.5","0.0862047686739957","0.819214879","0.955988179","0.850192625","0.820967081","0.866827108","0.972104578","0.951594841","0.948338788","1.010490732"
"VNG0659H","1","1","21","18","0.0173682095501783","0.216033386","0.152636251","0.211919634","0.206751013","0.184800275","0.177401109","0.236279491","0.172240282","0.201140589"
"VNG0660H","1","1","21","19.5","0.0275206616847111","0.769407761","0.840241672","0.736454818","0.827424659","0.723872143","0.843868562","0.768759386","0.823125666","0.742183668"
"VNG0662G","1","1","21","16.5","0.0425234809649879","0.493398218","0.380662668","0.444846705","0.469460045","0.506181817","0.439602123","0.567392839","0.465635937","0.476980496"
"VNG0664G","0.976800976800977","0.0582010582010582","21","15","0.146515475111344","1.808501395","1.927219386","1.555002373","1.958967679","2.060006777","2.098344302","2.010540909","1.957046852","1.673420279"
"VNG0665G","1","1","27","16.5","0.0175936086755163","0.460984372","0.439185375","0.544551861","0.434081694","0.450103142","0.485865492","0.456080946","0.520801611","0.384085781"
"VNG0666G","1","1","27","16.5","0.0588377372512058","0.484453621","0.62031882","0.521129927","0.56658338","0.606145885","0.597620639","0.693577208","0.626270445","0.522936759"
"VNG0667G","1","1","27","18","0.0640200995159983","0.528091225","0.482556294","0.506077691","0.457357966","0.547896059","0.610121797","0.532881232","0.582502973","0.668972387"
"VNG0668C","1","1","27","6","0.160985259975846","1.761847521","1.7911005","1.222798","1.556733439","1.567749963","1.367929503","1.302324491","1.340082425","1.421440117"
"VNG0669H","0.848385331143952","0.0205026455026455","24","6","0.270812887770172","1.356635051","1.463054314","1.653718486","1.168013827","1.108319947","1.009709407","0.893714189","1.078301474","1.517326882"
"VNG0670H","1","1","21","6","0.0601594930664049","0.795998501","0.952659501","0.885804094","0.844894281","0.796469246","0.79032088","0.770691498","0.825840762","0.757760623"
"VNG0671H","1","1","21","3","0.147929889845596","1.138713559","0.955988179","1.065440641","0.876358319","0.750030292","0.926262533","0.802274079","0.879163343","0.792249506"
"VNG0673G","1","0.303968253968254","27","6","0.128884524126713","0.904752601","1.032234908","0.939280543","0.942845214","0.779258706","0.782182292","0.740352208","0.760574972","0.685042467"
"VNG0674C","1","1","21","3","0.0976040134054268","0.886032021","0.649094016","0.880626842","0.726133576","0.628049829","0.745296512","0.605657937","0.758074449","0.678971439"
"VNG0675C","1","1","27","19.5","0.0665192100421831","0.68582646","0.843177552","0.765056617","0.68558809","0.754137681","0.83230181","0.702336919","0.859128986","0.863442062"
"VNG0676C","0.976800976800977","0.0582010582010582","27","0","0.115868298367209","1.297678577","0.993380275","0.855190952","0.916144068","0.796469246","0.913566422","0.820604689","0.957754119","1.285032257"
"VNG0677H","1","1","21","3","0.353719618316055","1.794376982","2.647156948","2.165542637","1.469809331","1.724979534","1.834152972","1.338784622","1.772948338","1.258616409"
"VNG0678G","1","1","21","4.5","0.16297988216379","1.007087041","0.756762572","0.947575826","0.897201236","0.681666037","0.888693883","0.509340204","0.911593998","0.952267751"
"VNG0679G","1","1","27","19.5","0.019111995330214","0.38896253","0.392801972","0.42696279","0.429570566","0.410195428","0.415990973","0.447013699","0.495700946","0.426119522"
"VNG0680G","1","1","24","3","0.0851562571270468","0.75941872","0.60747169","0.734299488","0.696415931","0.575499181","0.662796725","0.527557591","0.817722224","0.680989113"
"VNG0681G","1","1","24","18","0.0397503308522008","0.305033719","0.464392262","0.413416994","0.4444057","0.479278746","0.418871576","0.495468958","0.482812356","0.458931644"
"VNG0682C","1","1","27","0","0.566396298488248","2.917652209","3.086254457","4.312151832","2.563621287","2.28524913","3.545255707","2.349099488","3.6950839","3.370772732"
"VNG0683C","1","1","21","7.5","0.0807714027705418","0.301861439","0.660513503","0.43453756","0.511715435","0.559996773","0.511674105","0.448137172","0.598052786","0.588837808"
"VNG0684G","1","0.593783068783069","27","0","0.0503335824898706","0.518517694","0.477533152","0.462123279","0.446733065","0.3491577","0.390940844","0.397268739","0.46257925","0.376190297"
"VNG0686C","1","1","21","3","0.161352075330897","1.012364979","1.154124744","0.880626842","0.767070947","0.890823509","0.782182292","0.772628467","0.823125666","0.86600792"
"VNG0688H","1","0.141269841269841","27","3","0.267522900406317","2.634914092","2.574311747","2.529469766","2.327485761","2.00451571","2.172009257","2.267981417","2.015917549","2.432072701"
"VNG0689G","0.976800976800977","0.0582010582010582","24","13.5","0.469649241756301","1.56635768","1.766284585","2.121566083","2.787080491","2.781760168","2.367685295","2.564815953","2.247338138","0.957935797"
"VNG0690C","1","0.303968253968254","27","16.5","0.135218638887265","1.112241297","0.867036915","1.201482437","1.359044995","1.390261145","1.358522176","1.436264916","1.163145758","1.218198604"
"VNG0692C","1","1","24","9","0.0690038305362079","0.620986599","0.946036875","0.711003145","0.795636828","0.845783519","0.695599473","0.880354991","0.726305998","0.825853964"
"VNG0694G","1","1","27","3","0.176300679496824","1.562269262","1.369237821","1.285268063","1.439418532","1.341774224","1.203980644","1.084274401","1.163145758","1.591101036"
"VNG0697H","1","1","21","7.5","0.0919798865326416","0.845314786","1.29491655","0.912150509","0.933046838","1.060939096","0.873493605","0.88700944","0.970453463","0.863442062"
"VNG0698H","1","0.303968253968254","27","22.5","0.0470115997816037","0.537841514","0.501430785","0.503119822","0.452604942","0.472779435","0.515217283","0.822667103","0.519089384","0.576733325"
"VNG0700G","1","1","21","10.5","0.384209491024987","1.672119311","1.947491688","2.463619049","2.091140634","2.193536042","2.375868881","1.404181732","2.292183861","3.020292086"
"VNG0702H","1","1","24","12","0.018167530303476","0.198700601","0.106198041","0.19238273","0.207833774","0.189398214","0.182366167","0.179721937","0.151980621","0.254275248"
"VNG0703H","1","1","21","15","0.0945779700878823","0.484453621","0.90094981","0.51054713","0.539154573","0.666936227","0.760886786","0.624178863","0.62011381","0.647489753"
"VNG0704C","1","0.593783068783069","21","19.5","0.0756228964248792","0.696665901","0.658213646","0.641683167","0.557774169","0.546401972","0.649216278","0.790281724","0.592173547","0.643658597"
"VNG0705C","1","1","21","7.5","0.121096455518802","1.055596542","1.199266664","1.173638559","0.996000178","1.249814514","1.006231504","0.975783453","1.033113343","0.955097569"
"VNG0707C","0.976800976800977","0.0582010582010582","27","1.5","0.265120869984334","2.252492162","2.139812537","1.897959943","1.839947956","1.715584484","1.74765886","1.404181732","1.832305119","2.090522014"
"VNG0708H","1","1","21","15","0.0759585654939861","0.519874641","0.713194065","0.589395838","0.578545795","0.679807166","0.804073811","0.646503642","0.677775757","0.58189019"
"VNG0709C","1","1","24","3","0.0475027204429234","0.741764121","0.629034164","0.749520302","0.67846322","0.624629174","0.722507998","0.528883494","0.69586886","0.621143034"
"VNG0711C","1","1","27","9","0.0747702347179892","0.812816803","1.259282676","0.823219463","0.775126329","0.908015159","0.910419679","0.802274079","0.79384234","0.687078182"
"VNG0713C","1","0.303968253968254","24","1.5","0.250867372113635","1.822736989","1.841783202","1.629660617","1.417038522","1.327198159","1.840492475","1.458059928","1.8023824","2.071995255"
"VNG0715G","1","1","21","15","0.0720523948511799","0.197148748","0.437656165","0.295125596","0.402419063","0.446430943","0.450349025","0.475964167","0.441736971","0.457571894"
"VNG0716G","0.976800976800977","0.0582010582010582","24","0","0.143942615822755","1.851545223","1.705738642","1.605952736","1.50084178","1.249814514","1.665243596","1.376265498","1.826281095","1.845571621"
"VNG0717H","1","0.303968253968254","27","3","0.121348032974616","1.363744899","1.530922115","1.170203755","1.140879653","1.058045965","0.94238108","1.052101307","1.174693743","0.96363758"
"VNG0718C","1","1","27","21","0.374922411372066","2.234900177","1.664595647","1.518965811","1.787841079","1.521358957","2.120177525","1.777854436","2.160261696","2.396256139"
"VNG0719G","1","1","24","0","0.102192539970758","1.199818486","1.483609909","1.081169211","1.174130749","1.284413166","1.191582258","1.332080409","1.32254612","1.304239485"
"VNG0720G","1","1","21","18","0.205027846546352","2.20588499","1.913821889","2.102993437","2.203271504","1.826788358","2.653225849","2.151526077","1.611465864","1.703479867"
"VNG0723G","1","1","27","25.5","0.232043309957613","1.287543694","1.285914648","0.776350767","0.751210455","0.883555662","0.804073811","0.757268007","1.085426803","0.902740953"
"VNG0724H","1","1","27","24","0.171589199436613","1.138713559","1.046737584","1.02861931","0.925764939","0.993638498","0.804073811","1.429072552","0.893759002","1.42990075"
"VNG0725H","1","1","27","12","0.0815683918392287","1.36018533","1.237511187","1.387038935","1.413342498","1.397874627","1.281127532","1.699314383","1.335676669","1.186096792"
"VNG0726C","1","1","27","3","0.0534595912608386","0.86996954","0.688746698","0.794769228","0.849319016","0.758267563","0.71753927","0.802274079","0.719165949","0.818535028"
"VNG0727C","1","1","24","15","0.067934444843525","0.329913005","0.413900494","0.323196184","0.407708475","0.470204456","0.297666638","0.535563164","0.311577135","0.312975606"
"VNG0729H","1","1","24","12","0.124376189127223","1.115152004","0.959328488","1.13640377","1.230644912","1.093290457","1.056031326","0.810369914","0.954605334","1.243766164"
"VNG0730C","1","0.141269841269841","21","16.5","0.168014933403187","1.440685713","1.290407749","1.068567942","1.306833483","1.517210282","1.316983404","1.725101113","1.412583906","1.01349357"
"VNG0731H","1","1","27","21","0.276248844866425","1.785022045","1.134171309","1.545913863","1.714672137","1.567749963","1.958424826","1.295802859","2.232585394","2.011417052"
"VNG0732G","1","0.593783068783069","27","16.5","0.731232734230546","2.932943031","2.665688075","3.995757361","3.609434412","3.828883468","4.126494037","4.840172895","3.610880401","2.172738014"
"VNG0733H","1","1","21","18","0.125912558744803","1.514032695","0.913607959","1.110068065","1.33791463","1.151510782","1.04876894","1.386668447","0.899664889","1.355532585"
"VNG0734G","1","1","21","15","0.224402352263877","0.741764121","0.913607959","0.708922303","0.751210455","1.063840138","1.037968898","1.18980085","0.859128986","0.900066259"
"VNG0735G","1","1","27","19.5","0.115523131970148","0.893006409","1.110682022","0.865275937","0.880947833","0.890823509","1.175249458","0.808338328","0.964082881","1.221818679"
"VNG0736G","1","1","21","7.5","0.160563303019784","1.247789544","1.45796007","1.362860358","1.310250977","1.633298551","1.307926436","1.041590504","1.326908565","1.379881967"
"VNG0737H","1","1","21","1.5","0.139738625238742","1.206106491","1.050394979","1.113326358","0.933046838","0.917987512","1.016701319","1.322086985","0.976866141","0.989718514"
"VNG0738H","1","1","21","13.5","0.156090656053094","1.209262841","1.061444019","1.201482437","1.289879258","1.424851657","1.059681356","1.703585246","1.194195726","1.01349357"
"VNG0740C","1","1","27","3","0.0855485665099869","1.478835195","1.422793578","1.339103257","1.760043813","1.521358957","1.285555577","1.359100391","1.357851252","1.567669265"
"VNG0741H","1","0.593783068783069","27","22.5","0.0301499830962244","0.447920171","0.586648348","0.439661917","0.434081694","0.479278746","0.520578106","0.523599792","0.558092155","0.529180488"
"VNG0742H","1","1","27","1.5","0.2240451091901","1.478835195","1.237511187","1.370872687","1.019688603","1.032360237","1.358522176","1.172015762","1.029716802","1.610098369"
"VNG0743H","1","1","24","3","0.112976667209934","1.063905655","0.90409781","0.987266323","0.836113845","0.841176984","0.955477638","0.718384133","1.009570776","0.848205772"
"VNG0745G","1","0.593783068783069","27","25.5","0.328758329272295","1.525950382","1.766284585","1.126455447","0.894861089","1.284413166","1.450567971","1.241671189","1.464691426","2.071995255"
"VNG0746C","1","1","27","25.5","0.217907601934523","1.055596542","1.509711004","0.995985393","0.880947833","1.09927764","1.246247864","0.744078318","1.292407966","1.47734248"
"VNG0748G","1","1","27","19.5","0.348718193716413","1.144681325","0.861009513","1.166779004","1.035793064","0.940827579","1.517114931","1.1838427","1.659941003","2.396256139"
"VNG0749G","1","1","27","25.5","0.136974576650889","1.165815882","1.224629385","0.922907198","0.983078554","1.111350548","0.972104578","0.732955871","1.053729161","1.165166941"
"VNG0750C","1","0.593783068783069","21","0","0.0448890354604393","1.421981627","1.31769797","1.308070072","1.259914023","1.142116099","1.406214767","1.322086985","1.348937582","1.229091135"
"VNG0751C","1","0.593783068783069","27","10.5","0.0458986589628501","0.698489058","1.20345701","0.87036294","0.763074703","0.900607053","0.70770409","0.753475846","0.698164197","0.672954215"
"VNG0752G","0.848385331143952","0.0205026455026455","24","15","0.112721981843039","0.849744909","0.764722911","0.931057879","0.998604813","1.010052437","1.041556497","1.15160222","0.993083837","0.762270933"
"VNG0753G","1","1","21","7.5","0.126504429571297","0.806468696","0.98303974","0.696564516","0.867250899","1.001811852","0.681346911","0.784352938","0.712096091","1.056482429"
"VNG0754C","1","0.593783068783069","21","18","0.072913847132797","1.168866792","1.195090909","1.081169211","1.105678765","1.09927764","1.233414218","1.210891509","1.202086875","1.065928973"
"VNG0755C","1","1","27","12","0.0933443013928426","1.206106491","1.195090909","1.350929585","1.111469236","1.338115268","1.037968898","1.38319209","1.064190832","1.127750068"
"VNG0757G","1","0.141269841269841","21","19.5","0.0608151829315509","1.174992586","0.955988179","0.953146675","0.901899904","0.943400187","0.948906765","1.359100391","1.002943407","0.92442663"
"VNG0758C","1","1","27","12","0.0759724682739643","0.812816803","0.686348534","0.813624656","0.812435305","0.772901068","0.722507998","0.847824135","0.700467105","0.626696989"
"VNG0759H","1","0.593783068783069","27","21","0.0370588441480195","0.522599199","0.450040504","0.473086879","0.513053619","0.515950419","0.536997581","0.560316182","0.522519485","0.575024546"
"VNG0761G","1","1","24","9","0.148996690532664","1.346039718","1.658799652","1.541389547","1.473653022","1.413226903","1.263567351","1.498880058","1.125466123","1.408842939"
"VNG0762H","1","1","27","4.5","0.0865459179974333","0.800170168","0.560641451","0.801788255","0.775126329","0.634947439","0.766155681","0.641653496","0.677775757","0.639850109"
"VNG0763G","1","1","27","16.5","0.182319300182173","1.628983682","2.016618762","1.774233409","1.688012498","2.032071836","1.938257304","1.827627596","2.062927501","1.451273311"
"VNG0764C","1","1","27","19.5","0.118084072620386","0.793920831","0.81427452","0.862743595","0.783266306","0.811839991","0.978836088","0.806311836","1.012900865","1.094778433"
"VNG0765H","1","0.303968253968254","27","4.5","0.215536200549875","1.325096655","1.530922115","1.483764382","1.263208818","1.40169699","1.096882772","1.078844695","1.118077954","0.757760623"
"VNG0766G","1","1","24","21","0.149655705037118","1.729907771","1.493995755","1.653718486","1.504766623","1.58930186","1.918297463","1.355693146","1.893649114","1.610098369"
"VNG0767H","1","1","21","7.5","0.0351448789789555","0.439800026","0.530210226","0.484310584","0.469460045","0.573929821","0.502922398","0.429416413","0.554428536","0.58189019"
"VNG0768H","1","1","21","18","0.0662229846267678","0.698489058","0.60747169","0.630497478","0.546241242","0.462563361","0.64253076","0.657963702","0.56549218","0.48554848"
"VNG0769H","1","1","21","6","0.0537254033064882","0.65430959","0.90409781","0.736454818","0.741464614","0.663303779","0.67666125","0.686648167","0.69586886","0.699420142"
"VNG0771G","1","1","27","19.5","0.0431253204061058","0.331642012","0.342843338","0.414630463","0.366307616","0.354925445","0.386915003","0.344307578","0.618075077","0.576733325"
"VNG0772H","1","1","27","16.5","0.26880629709285","2.987094743","1.961124887","5.435653117","2.729452877","3.060742766","3.109602388","2.878740447","4.105724355","2.258187404"
"VNG0775G","0.848385331143952","0.0205026455026455","27","19.5","0.0957107784858669","0.471956181","0.479201696","0.450092635","0.470687727","0.48058929","0.56943833","0.653027581","0.640874685","0.604774754"
"VNG0777G","1","1","21","0","0.182612706716405","1.342526361","1.504454305","1.049940886","1.168013827","1.093290457","0.999311594","1.238558338","1.144150841","1.225449512"
"VNG0778C","1","1","24","10.5","0.0369742490746989","0.909494225","0.81427452","1.01068863","0.925764939","0.838883134","0.932676602","0.932676389","0.850683203","0.972253952"
"VNG0779C","1","1","24","18","0.0903996029322991","0.417401681","0.87310651","0.596346388","0.642254705","0.735829804","0.774127513","0.698819836","0.804368295","0.762270933"
"VNG0780H","1","1","27","25.5","0.0802986211003689","0.847526953","0.855024013","0.792443234","0.741464614","0.783526158","0.939135086","0.69183842","0.902632451","1.010490732"
"VNG0782H","1","1","24","0","0.08540634594631","0.398220159","0.616006535","0.495800565","0.483142523","0.495243965","0.43208314","0.625747603","0.622159267","0.524490751"
"VNG0784G","0.976800976800977","0.0582010582010582","21","15","0.21324531900539","1.120996289","1.000334323","1.049940886","1.303424904","1.405529804","1.183387681","2.010540909","1.050264842","0.828308123"
"VNG0786G","1","1","21","3","0.0891955471621489","0.802264192","0.831495225","0.950357168","0.680237466","0.78781698","0.672007813","0.869374997","0.6913008","0.811280954"
"VNG0787G","0.976800976800977","0.0582010582010582","27","16.5","0.0613542624031978","0.197664681","0.166543684","0.267917922","0.326542294","0.346309072","0.320035753","0.403297207","0.30648888","0.302925057"
"VNG0788H","1","0.303968253968254","27","15","0.0450667393495027","0.141833024","0.20317621","0.165187131","0.22891959","0.205567018","0.264716753","0.301418093","0.191381614","0.153543485"
"VNG0789C","1","1","27","22.5","0.0289204283484378","0.226439311","0.151575166","0.215679311","0.246931154","0.218891834","0.185539649","0.301418093","0.224155004","0.246109736"
"VNG0790G","1","1","21","13.5","0.0409009641747023","0.220022068","0.200361179","0.240383761","0.274839834","0.279873788","0.202953959","0.341724542","0.224155004","0.191814357"
"VNG0793G","1","0.303968253968254","27","24","0.0555569131073515","0.592449417","0.633437648","0.54775331","0.554868308","0.578650785","0.6164701","0.666273623","0.640874685","1.010490732"
"VNG0794G","1","1","27","19.5","0.27498181487345","1.181150483","1.268098144","1.687997333","1.240324941","1.330827263","1.71185001","1.186818036","1.738261264","1.718711543"
"VNG0795G","1","1","21","18","0.0318020933659628","0.26419217","0.218617063","0.284926138","0.253465161","0.238879539","0.325604921","0.296168155","0.290758206","0.261933301"
"VNG0796G","1","1","27","9","0.111349772898342","0.389980435","0.888467041","0.524193678","0.546241242","0.681666037","0.81524827","0.502987593","0.592173547","0.61746777"
"VNG0798H","1","0.593783068783069","21","1.5","0.00491244970691858","0.865433977","0.849080122","0.760585097","0.775126329","0.737841865","0.861520788","0.747823182","0.996359544","0.811280954"
"VNG0799C","1","1","21","6","0.145033120496895","1.215600341","1.557855573","1.707903328","1.413342498","1.40169699","1.475810327","1.335428308","1.331285399","1.614883038"
"VNG0800H","1","0.141269841269841","27","24","0.176208490450226","1.817979384","1.772456142","1.707903328","1.493022777","1.517210282","2.083913871","1.540842997","2.181709282","2.333110308"
"VNG0801C","1","1","27","12","0.0494096173726028","1.039172491","0.879218595","0.993070514","1.019688603","0.948566527","0.916724041","1.109048242","0.980088353","0.634179588"
"VNG0804C","1","1","21","13.5","0.0738094478989744","0.60496702","0.513824404","0.59985234","0.647306563","0.739859427","0.695599473","0.636839736","0.642988623","0.672954215"
"VNG0806G","0.848385331143952","0.0205026455026455","24","7.5","0.194099181201023","0.931140939","1.224629385","1.205009051","1.025028741","0.988226675","0.84971208","0.720189638","0.905609802","0.949446316"
"VNG0808G","0.976800976800977","0.0582010582010582","24","4.5","0.124907183539934","1.264202388","1.359719257","1.789902601","1.186460863","1.243007436","1.041556497","1.084274401","1.186356378","1.744400925"
"VNG0810H","1","0.303968253968254","24","13.5","0.377758468886088","0.622611705","0.929681031","1.194460143","1.458338307","1.715584484","0.995869505","1.786802181","1.118077954","0.513709023"
"VNG0811H","1","1","21","18","0.167106130599851","2.398305797","2.162321094","2.337015941","2.107589166","2.297763832","2.634979467","2.390740119","2.167387361","2.730451119"
"VNG0812G","1","1","21","0","0.466161830355914","1.734434895","2.741118948","1.914721829","2.255673134","1.862042823","1.41595235","3.440346924","1.6221143","1.619681926"
"VNG0813G","0.976800976800977","0.0582010582010582","24","1.5","0.203106975065356","1.537961879","1.442783519","1.370872687","1.149853605","1.148370665","1.250555352","0.891473661","1.426608372","1.688383178"
"VNG0814C","1","0.593783068783069","27","3","0.225132565880459","1.455825965","1.530922115","0.995985393","0.892527047","0.999079957","0.826578024","0.968463011","0.809683495","1.158272721"
"VNG0815G","1","1","21","9","0.0519385899020406","0.574156971","0.482556294","0.591125843","0.619195727","0.556946767","0.522377415","0.504251745","0.531194228","0.611995607"
"VNG0816G","1","1","24","15","0.409910894240925","2.171563576","2.722063446","1.707903328","2.906011526","2.945940512","2.384080752","2.68335834","2.225245378","2.642768455"
"VNG0818C","1","0.593783068783069","21","16.5","0.483547029737501","1.997334745","1.585262869","1.277756068","1.893573495","2.279017362","1.95167911","4.950762681","1.455076399","1.78630499"
"VNG0819C","1","0.593783068783069","24","9","0.0982243192936889","1.950901673","2.044951818","2.096838757","2.376626544","2.048787011","2.271653407","1.916903766","1.755519131","2.312433667"
"VNG0821C","1","0.141269841269841","27","12","0.243394651386599","1.097801328","0.986474569","1.428293546","1.512647129","1.394062689","1.330686586","1.223110747","1.118077954","0.796965099"
"VNG0822C","1","1","21","13.5","0.0512776310307146","0.847526953","0.87006642","0.758359147","1.027709289","0.775014497","0.855596061","0.925679341","0.750622096","1.004511722"
"VNG0823G","1","1","27","19.5","0.102315448564357","0.497281995","0.497944977","0.541369123","0.540564513","0.607803336","0.686065018","0.515773047","0.677775757","0.975143163"
"VNG0824G","1","1","24","6","0.259208721195456","2.41087483","2.239073632","2.357655363","2.944208259","1.966563774","2.528106288","2.015593974","2.015917549","2.211766828"
"VNG0825C","1","1","21","16.5","0.191522668998803","1.981735542","1.664595647","1.475092237","1.683609699","1.821806791","1.944956629","1.653035673","1.893649114","1.639020507"
"VNG0826C","0.976800976800977","0.0582010582010582","27","7.5","0.264980799909156","1.165815882","1.388475314","1.47077519","1.540555323","1.216147856","1.096882772","0.961197488","1.029716802","0.902740953"
"VNG0828H","1","1","27","25.5","0.124638014151287","1.620491018","1.340880182","1.22638718","1.205199242","1.280910631","1.570375115","0.995576291","1.288158948","1.468601137"
"VNG0829G","0.776014109347443","0.00582010582010582","21","13.5","0.437376174085097","2.171563576","1.835370253","2.191080166","2.81634897","2.88228303","2.359529898","2.5138254","2.002683975","1.901155028"
"VNG0830G","1","1","21","12","0.424795409253409","2.367169153","1.8546764","2.243062241","2.659091076","2.453394759","3.229894042","2.020659739","2.934352647","2.224931609"
