"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH","0","3","6","9","12","15","18","21","24"
"VNG0320H","1","mle","1","20.5068493150685","0.146753032155033","18.7268613729221","0.731417066","0.68493760657773","0.579916808770307","0.168530703358765","0.0312744516410446","0.622198602574043","0.789781745","0.751501767","0.639805199","0.549101923","0.586605511","0.81244018","0.983159229","0.721538132","0.748819908"
"VNG0321G","0","default","1","24","0.0584495315839173","13.4366772101405","0.403560712222222","0.642551987490776","0.523402649987701","0.134344599772472","0.0456708042947754","0.624053553731403","0.336883592","0.37933723","0.389879752","0.383939015","0.507565925","0.430594847","0.471209145","0.397555955","0.335080949"
"VNG0322H","0","burg","1","23.390625","0.095149739647358","18.6463404796307","0.816649756","0.626798778388906","0.502398371185208","0.097836288259194","0.0519791496012003","0.641471893272349","0.904752601","0.8257149","0.715183171","0.698237125","0.777133704","0.929464035","0.895960349","0.847886433","0.755515486"
"VNG0323H","0","default","1","24","0.0564851135107064","1.82264700129616","0.777949485","0.21921308515562","-0.0410492197925063","0.113272282991294","0.475989726471083","0.802359060393298","0.707676658","0.996851235","0.801788255","0.689178535","0.698626288","0.782182292","0.753475846","0.758074449","0.813691807"
"VNG0324G","1","burg","1","22.1777777777778","0.078671218490298","15.4613369608911","1.44807178055556","0.129139433291187","-0.161147422278417","0.115788631705841","0.660459022363924","0.856811704688334","1.381682966","1.331558754","1.319622329","1.310250977","1.452349305","1.853237291","1.312168533","1.508751386","1.563024484"
"VNG0326G","1","mle","1","20.648275862069","0.339122773534374","16.8108110724839","0.913615712888889","0.214740828551081","-0.0470122285985588","0.541183279309474","0.484215906980712","0.803677853909895","0.694847503","0.849080122","0.711003145","0.731845211","0.873957352","0.755654125","2.29662547","0.63457448","0.674954008"
"VNG0327G","1","burg","1","24.95","0.570124008402318","12.7850183895965","1.87657469444444","0.839800853597734","0.786401138130312","0.246846377300741","0.00411131348805105","0.599901574974977","1.637520854","1.442783519","2.203961642","2.146473985","2.487121637","2.287383874","2.020659739","1.749747555","0.913519445"
"VNG0329G","0","burg","1","26.7321428571429","0.277740605178136","11.7492311339481","1.915171354","0.282915745886122","0.0438876611814958","0.193802088875403","0.36873177060947","0.789918724265812","1.582818626","1.676248463","2.229952234","2.203271504","2.152005343","1.564966021","2.630011071","1.606167888","1.591101036"
"VNG0330G","0","mle","1","22.6818181818182","0.0511933196412418","2.94322209777083","0.399257554222222","0.432886029564233","0.243848039418978","0.173199210956635","0.182394205820485","0.716442052322691","0.353110645","0.372778943","0.408598526","0.3550055","0.328799703","0.436578955","0.320134594","0.482812356","0.535498766"
"VNG0331H","0","mle","1","21.5395683453237","0.147029115721044","6.41719027857671","1.03989630944444","0.33597329138819","0.114631055184253","0.179417338037925","0.29279027258135","0.755167863430565","0.893006409","1.468166357","1.07800503","1.183366248","1.075523852","0.910419679","0.794259124","0.9898189","0.966501186"
"VNG0332C","0","default","1","24","0.0631445200600406","22.4176287632735","1.501209211","0.0811836202072642","-0.225088506390314","0.107683118429905","0.775686416552268","0.911678452363097","1.582818626","1.473296262","1.523424308","1.230644912","1.611150032","1.581249456","1.23545329","1.755519131","1.517326882"
"VNG0335G","1","burg","1","20.648275862069","0.349083997842806","17.6840976051193","0.925134409222222","0.141496266639627","-0.144671644480498","0.66943134675113","0.632741856369885","0.845312228975235","0.763398679","0.916800187","0.747326734","0.849319016","0.663303779","0.501190102","2.643247625","0.582502973","0.659120588"
"VNG0339H","1","burg","1","26.2631578947368","0.103736206011874","25.5452714166631","1.001540765","0.248953345209833","-0.00139553972022299","0.167677783398996","0.423643695949065","0.794183811900967","0.92145729","1.087679211","0.872917645","0.855999605","0.935703389","0.873493605","1.251056764","0.887891884","1.327667492"
"VNG0340C","0","default","1","24","0.171870990053698","1.00615567562119","1.005266448","0.463889310287829","0.285185747050438","0.19869739047238","0.154086077837558","0.702412546095008","1.129820195","1.483609909","0.862743595","0.911371191","0.917987512","0.826578024","0.862852844","0.914600909","1.137833853"
"VNG0342G","0","default","1","24","0.392341624390677","15.0600381535534","1.33873719122222","0.338427411465627","0.117903215287503","0.366524999336569","0.289555959194487","0.755167863430565","1.001836618","0.976205919","1.233597175","1.224233566","1.58930186","1.349179543","2.603736484","1.194195726","0.87634783"
"VNG0343H","0","default","1","24","0.0431742403123641","1.30777013469103","0.574506338","0.368550686965332","0.158067582620443","0.0961168612900261","0.251776670035308","0.75101514080037","0.571163619","0.713194065","0.55910733","0.575531719","0.517361239","0.520578106","0.546426553","0.603990394","0.563204017"
"VNG0345G","0","mle","1","21.2340425531915","0.104430066449669","13.8520655110405","0.88793592","0.742831574362995","0.657108765817326","0.115902669713475","0.0170079879105809","0.599901574974977","0.916653296","0.907256809","0.904165347","0.945310843","0.938261986","1.052393868","0.85637962","0.817722224","0.653279287"
"VNG0346H","0","mle","1","22.8549618320611","0.098146416061432","5.89184431578124","1.55094607633333","0.202359212929846","-0.0635210494268712","0.10025658866954","0.507483656169141","0.814974709145444","1.514032695","1.848218558","1.510087924","1.666113041","1.492554734","1.603224562","1.338784622","1.326908565","1.658589986"
"VNG0347H","0","burg","1","26.0347826086957","0.32958583855593","12.9761931226399","3.57156364288889","0.115270178442068","-0.179639762077243","0.196547467889475","0.692519487254829","0.867004052901194","3.333659336","2.731574581","4.175344753","3.676028132","3.268051379","4.753564621","2.83570917","4.472746096","2.897394718"
"VNG0349G","0","burg","1","20.5068493150685","0.157605565059459","7.15610146478312","1.15204908433333","0.247761734174879","-0.00298435443349487","0.181658503548776","0.425663356919516","0.794183811900967","1.036460102","1.028640744","1.536878473","1.186460863","1.032360237","1.316983404","0.759171238","1.292407966","1.179078732"
"VNG0351C","0","default","1","24","0.089240103871845","7.04599396329075","1.23192715977778","0.165415356974783","-0.112779524033623","0.128235741987442","0.581314515294262","0.833923990858475","1.100674246","1.134171309","1.281506561","1.195793349","1.352811231","1.363217725","0.898212154","1.32254612","1.438411743"
"VNG0352H","0","mle","1","21.0845070422535","0.0378556283525059","7.82165625146052","0.478108982","0.494582978849007","0.326110638465343","0.0747277361559232","0.129106940998179","0.67985931602629","0.411982652","0.510252439","0.528823109","0.475630646","0.520194463","0.448797816","0.465332113","0.45352906","0.48843854"
"VNG0354C","1","mle","1","21.8540145985401","0.163804948730446","12.4440068302847","1.36338855666667","0.489616420709862","0.319488560946483","0.131823297433242","0.132950532090132","0.684723770421281","1.181150483","1.303981469","1.184003581","1.373316984","1.615555576","1.717766789","1.201807259","1.292407966","1.400506903"
"VNG0355G","0","default","1","24","0.256051903670518","9.25825091007006","1.89494421388889","0.176816535983583","-0.0975779520218896","0.252084400408449","0.557814646606686","0.828726652269021","1.950901673","1.493995755","3.060319944","2.209033268","1.660279049","1.971986285","1.657190225","1.670909759","1.379881967"
"VNG0357H","0","default","1","24","0.576099104820662","17.2702565012923","3.10109404477778","0.227769373458626","-0.0296408353884983","0.26310999854896","0.460512120382971","0.802359060393298","3.222296729","2.656406352","2.65869482","3.061837296","2.804642041","2.872364433","5.3245889","2.876943131","2.432072701"
"VNG0359C","0","burg","1","21.0845070422535","0.120876043755886","3.30814473933427","1.299944984","0.358838390931359","0.145117854575145","0.112318334376083","0.263573977515353","0.754949622740118","1.241284225","1.585262869","1.4324859","1.123141311","1.196384748","1.208142041","1.335428308","1.151711297","1.425664157"
"VNG0360C","1","burg","1","23.390625","0.0373615033843051","13.9026484437277","0.565156267555556","0.322995519060946","0.0973273587479281","0.125227839403794","0.310294894273727","0.755773367449982","0.456190241","0.504940996","0.52727544","0.507721787","0.588209531","0.70770409","0.576002903","0.609986953","0.608374467"
"VNG0361C","1","mle","1","20.2297297297297","0.0228289705459094","5.31196958918144","0.667477977","0.127883231544185","-0.162822357941087","0.151346876203004","0.663321250266938","0.857281098891035","0.749559364","0.819974758","0.765056617","0.733759055","0.643676077","0.56552227","0.659617353","0.56549218","0.504644119"
"VNG0363G","0","default","1","24","0.144562218805736","2.87065761668448","1.10274262844444","0.434415669395631","0.245887559194175","0.14488785148297","0.180922302755677","0.716442052322691","1.061128709","1.224629385","1.059213468","0.988226964","1.120492164","1.002765579","0.949209207","1.019594033","1.499424147"
"VNG0364G","0","mle","1","20.9370629370629","0.115390810233477","6.23983006903734","0.974861679222222","0.440011877641609","0.253349170188812","0.12109931971901","0.175604825751784","0.714456445451512","0.950814606","1.154124744","0.931057879","1.082816982","0.993638498","0.879542267","0.808338328","0.842320448","1.131101361"
"VNG0365G","0","burg","1","26.7321428571429","0.0735375176695248","24.0639566909391","1.72737133022222","0.196425404646105","-0.0714327938051929","0.0940164733475189","0.518893935311365","0.814974709145444","2.077192041","1.717679475","1.897959943","1.62316278","1.651236389","1.778071103","1.502647173","1.693065192","1.605327876"
"VNG0367H","0","burg","1","21.5395683453237","0.212044551684005","7.14345912711679","1.75467398711111","0.603644125099072","0.471525500132096","0.147808793125566","0.0622667071370331","0.649748153181197","1.694113591","2.20036273","2.030314572","2.069408772","1.710906165","1.592199098","1.465398182","1.493919403","1.535443371"
"VNG0368C","1","burg","1","20.3673469387755","0.170698764622926","2.01817889483521","1.02628620655556","0.654585679232507","0.539447572310009","0.147798825808906","0.0412117463290336","0.624053553731403","1.033754793","1.290407749","0.981496055","0.92094194","0.848096238","0.888693883","0.956384112","1.288158948","1.028642141"
"VNG0370H","0","default","1","24","0.0520789792790875","1.96137882852338","0.608240038666667","0.10796611023133","-0.18937851969156","0.202405823404813","0.709813185680166","0.876870340331436","0.60181304","0.858011544","0.577426737","0.647306563","0.558469688","0.421772126","0.734797998","0.473366313","0.601196339"
"VNG0371G","0","burg","1","20.2297297297297","0.164486242264857","15.1136446706373","2.95464476522222","0.0575953896763461","-0.256539480431538","0.158217734343688","0.836974460615041","0.935332264224942","3.457896242","2.434579907","2.643155568","3.452686086","2.591109718","3.569805458","2.337335935","3.358530783","2.74670319"
"VNG0373H","0","default","1","24","0.051336479368944","2.1225177326678","0.708403948444444","0.273276016331207","0.0310346884416098","0.104486351953246","0.38380310123194","0.789918724265812","0.703987204","0.843177552","0.702716245","0.783266306","0.583410582","0.620738956","0.742212925","0.677775757","0.718350009"
"VNG0374G","0","default","1","24","0.0208150782645345","4.48628045081427","0.418305146555556","0.160406894902423","-0.119457473463436","0.115082371855103","0.591843102023107","0.836112381998321","0.38491741","0.360000565","0.414630463","0.391022653","0.460044023","0.380297183","0.428339872","0.416313662","0.529180488"
"VNG0375G","0","burg","1","21.3857142857143","0.0267549924187278","1.36941417853163","0.373114649888889","0.144780642474688","-0.140292476700416","0.137872106613415","0.62550756593734","0.845312228975235","0.355890151","0.475870418","0.299482388","0.376983702","0.36674834","0.303893293","0.420879278","0.366137303","0.392146976"
"VNG0376G","0","burg","1","22.5112781954887","0.0348481749336271","1.78181247132215","0.549355832777778","0.588508288803848","0.451344385071797","0.0719041093536232","0.0696760102743988","0.662141175026928","0.519874641","0.586648348","0.518084083","0.502445366","0.533137206","0.535147914","0.527557591","0.60200467","0.619302676"
"VNG0378C","1","burg","1","24.7438016528926","0.311004801062198","14.1122516244142","2.33640497955556","0.153039333019903","-0.129280889306796","0.245683097692819","0.607560773343659","0.843346359759851","2.217445585","2.27053213","2.030314572","3.142856103","2.367829858","1.790383672","3.431722024","2.277136725","1.499424147"
"VNG0380G","1","burg","1","27.4678899082569","0.0216441468141512","27.237974326134","0.781202086111111","0.0468431724166025","-0.270875770111197","0.0902675539877679","0.86595054398872","0.947622964619721","0.821358743","0.791867087","0.69452593","0.755144565","0.834314181","0.818066066","0.712994731","0.689028027","0.913519445"
"VNG0382G","1","burg","1","23.5748031496063","0.0561650784210859","3.93520179183343","1.03342046455556","0.251259457024633","0.00167927603284379","0.0795650546242322","0.419753233295134","0.794183811900967","1.036460102","1.057748152","1.205009051","1.046670427","0.980164157","0.916724041","0.968463011","1.114402077","0.975143163"
"VNG0383H","0","default","1","24","0.0505778777820999","23.9031958256796","0.947008404666667","0.0972659103533249","-0.203645452862233","0.12727145721034","0.735664041444143","0.890814177328932","0.849744909","1.150106169","0.898880779","0.816690052","0.86210596","1.074408071","0.820604689","1.092599216","0.957935797"
"VNG0384G","0","burg","1","24.1451612903226","0.0945423620766665","12.1729874295905","1.05957531933333","0.536654325291608","0.382205767055477","0.0898264321946788","0.0994753188389996","0.669878350320764","0.953302863","1.000334323","1.07485011","1.111469236","1.253232019","1.013199332","1.114629959","1.096203176","0.918956856"
"VNG0386G","1","mle","1","21.3857142857143","0.165332975653136","4.852886290224","1.10607564433333","0.345158435510295","0.126877914013726","0.181150947895043","0.280807505936669","0.755167863430565","0.981107236","1.220365319","1.119871662","0.911371191","1.145239112","1.131479384","0.796255325","1.099819023","1.549172547"
"VNG0387G","1","mle","1","25.3728813559322","0.131614019090238","1.49900855123694","1.46539741155556","0.336471587256264","0.115295449675018","0.133349535382882","0.292131624100233","0.755167863430565","1.641806204","1.835370253","1.436690559","1.465975666","1.375158353","1.391733809","1.254201028","1.163145758","1.624495074"
"VNG0388C","1","mle","1","20.5068493150685","0.0866478700617149","18.4398494963006","0.840842619666667","0.306286266751029","0.0750483556680392","0.127123717358499","0.333841925474939","0.773307836008924","0.950814606","0.955988179","0.732150467","0.707414782","0.772901068","1.030830728","0.76490968","0.804368295","0.848205772"
"VNG0389C","0","default","1","24","0.0362217926128355","11.5658926723544","1.25071607033333","0.168509574601951","-0.108653900530732","0.0567653205210469","0.57487279668692","0.833361461540256","1.254328955","1.250528491","1.32349571","1.243568509","1.367668594","1.155147915","1.318772532","1.170831731","1.172102196"
"VNG0390G","0","burg","1","21.0845070422535","0.0761066046999744","5.1767543441289","0.771660872","0.444848748843758","0.259798331791678","0.104799240634615","0.171093680505723","0.713247730410242","0.726415997","0.791867087","0.79710205","0.735677905","0.731822129","0.787598651","0.666273623","0.735936454","0.972253952"
"VNG0391C","0","default","1","24","0.134949936090486","10.3609877071811","1.47469346022222","0.173597029285253","-0.101870627619662","0.161971423354668","0.564385190198574","0.82957514426931","1.184241523","1.778649264","1.44090756","1.581319721","1.836792393","1.32153538","1.318772532","1.665416351","1.144606418"
"VNG0393C","0","burg","1","25.5897435897436","0.0389100935984699","23.9334551582115","0.815789839666667","0.275005116350707","0.0333401551342755","0.0713029149294669","0.381070057211415","0.789918724265812","0.825663317","0.81427452","0.808869271","0.696415931","0.78566864","0.888693883","0.774570303","0.847886433","0.900066259"
"VNG0394C","0","burg","1","26.7321428571429","0.0619520650655346","11.1693322193062","0.693059764888889","0.163681098036866","-0.115091869284179","0.157251487789396","0.584945949011455","0.835392427983752","0.609729009","0.649094016","0.850192625","0.660973307","0.71796638","0.84971208","0.53021273","0.786038366","0.583619371"
"VNG0396C","0","default","1","24","0.0959723927074102","10.4126035755648","2.16497826777778","0.0879926103328775","-0.216009852889496","0.123480339901534","0.758568967083279","0.902697134705591","2.474715004","1.907158107","2.282856526","2.715233124","1.999049489","2.209805921","1.897753332","2.062927501","1.935305406"
"VNG0398G","0","default","1","24","0.124725514621056","6.36271770001512","0.971319380666667","0.144919721617558","-0.140107037843256","0.227802407950201","0.625202448044539","0.845312228975235","0.696665901","1.422793578","0.987266323","0.890199091","1.212831478","0.888693883","0.672997062","0.986564698","0.983862412"
"VNG0399H","0","burg","1","23.952","0.0258932041524454","21.1958450589659","0.440749923333333","0.185736087058702","-0.0856852172550633","0.111204704398219","0.539877917081537","0.824241094780973","0.391001003","0.489336105","0.394477475","0.367265545","0.42851449","0.438087931","0.528883494","0.455025034","0.474158233"
"VNG0401G","1","burg","1","27.4678899082569","0.0250463802955862","11.2076680927647","0.453423575444444","0.111761850216339","-0.184317533044881","0.119904091238415","0.700790597852138","0.871901210391463","0.392024243","0.574498551","0.423225066","0.443246568","0.503424912","0.471009455","0.457227208","0.397555955","0.418600221"
"VNG0402H","0","default","1","24","0.149251575242587","8.7544917187384","3.40251576077778","0.00518504012494958","-0.326419946500067","0.626546450056231","0.9845253941505","0.992633715539431","1.025681158","0.90409781","2.456408951","3.276968888","3.892132887","4.212812933","1.98546497","8.279732347","4.589341903"
"VNG0403G","1","mle","1","23.0307692307692","0.0654369930422047","5.92853302402152","0.610585041666667","0.0953636601295728","-0.206181786493903","0.243237035740801","0.740324443794229","0.894651895823842","0.427336186","0.96604416","0.732150467","0.572533346","0.540466256","0.635914089","0.573118462","0.510612321","0.537090088"
"VNG0404H","1","burg","1","23.7619047619048","0.00660267084611454","7.84345964337313","1.233374817","0.00148230431235807","-0.331356927583522","0.0945623110928336","0.995559675484191","0.997305273944999","1.238044295","1.224629385","1.266570316","1.192674392","1.180161045","1.455581664","0.98810736","1.318198019","1.236406877"
"VNG0405C","0","burg","1","20.5068493150685","0.0973718288264833","3.98351341793246","1.22377025577778","0.172046625064959","-0.103937833246721","0.164976727643449","0.567567661204253","0.82957514426931","1.234812822","1.723681202","1.22638718","1.214679121","1.27046023","0.948906765","1.220044426","1.057204907","1.117755649"
"VNG0406C","0","default","1","24","0.0969493928962163","4.63550243890593","1.00206674977778","0.147720346422849","-0.136372871436202","0.173761788220131","0.619079412867527","0.845312228975235","1.055596542","0.913607959","0.912150509","1.017028976","1.145239112","0.982219303","0.695320366","0.929784893","1.367653088"
"VNG0407H","0","default","1","24","0.797964556894595","14.4921414649955","2.66536461322222","0.396649897690517","0.195533196920689","0.340528977874625","0.219638349826933","0.745589872114058","2.487684483","2.162321094","2.721770775","3.142856103","2.97829455","2.607844902","4.661318943","2.160261696","1.065928973"
"VNG0408H","1","burg","1","24.95","0.0216385078935618","1.92693526933769","0.526098363","0.240977277337472","-0.012030296883371","0.0723295040520986","0.437284750458127","0.796311361081245","0.533640967","0.469277176","0.512045697","0.53774831","0.506181817","0.522377415","0.497962599","0.540012986","0.6156383"
"VNG0409C","0","mle","1","20.648275862069","0.0532622901248525","16.1916821797884","0.375490664555556","0.24614047085387","-0.005146038861507","0.190132094109446","0.428421528847274","0.794183811900967","0.36627017","0.360000565","0.340704683","0.38695901","0.395889401","0.325604921","0.556112624","0.364933563","0.282941044"
"VNG0410G","1","mle","1","21.2340425531915","0.0473671507447063","6.09436162932469","0.488199649888889","0.282462890329856","0.0432838537731411","0.141381597744895","0.369430800209695","0.789918724265812","0.444421911","0.431592386","0.500179242","0.465796176","0.491203482","0.527812739","0.375925146","0.520801611","0.636064156"
"VNG0412G","1","mle","1","26.4955752212389","0.215328171869425","12.3438126294392","1.03405211544444","0.240153827076242","-0.0131282305650111","0.305623796720165","0.438709502389763","0.796311361081245","0.832162514","0.861009513","1.47077519","1.030396846","1.246406328","0.818066066","1.612058714","0.79384234","0.641751528"
"VNG0414G","0","mle","1","25.8103448275862","0.0542758300973415","11.4157047513186","0.380788585111111","0.464077195623688","0.285436260831584","0.151121923094668","0.153924131600167","0.702412546095008","0.327336382","0.350093969","0.401475921","0.429570566","0.460044023","0.420319349","0.299908686","0.434523122","0.303825248"
"VNG0415G","1","burg","1","20.7916666666667","0.379653687487371","9.51474571974497","3.15304221933333","0.420207598029597","0.226943464039462","0.131014922912481","0.194902567048263","0.731162387743839","2.805483565","2.426102885","3.680937199","3.842915953","2.97829455","3.274780866","3.23920885","2.886432784","3.243223322"
"VNG0417H","1","burg","1","27.7222222222222","0.0613224380714953","27.0183978713353","0.889101553222222","0.0899223306805819","-0.213436892425891","0.160541781597296","0.753763970359487","0.902287903148943","0.860922059","1.046737584","0.928333019","0.630619829","0.878743402","1.067019307","0.721999681","0.820419496","1.047119602"
"VNG0419C","1","mle","1","25.8103448275862","0.185750122108401","11.5559317752492","0.843158444222222","0.547763858327091","0.397018477769455","0.245837213283874","0.0924902176926723","0.669878350320764","0.673393418","1.043092923","0.987266323","0.935486844","1.148370665","0.82943498","0.761079253","0.799087986","0.411213606"
"VNG0420H","1","mle","1","26.972972972973","0.0529061560338108","25.1871422442901","0.571643334111111","0.283543767179137","0.0447250229055156","0.130611960935315","0.367763814676737","0.789918724265812","0.716985108","0.570504796","0.564045102","0.515740496","0.594669592","0.482524168","0.590644335","0.464105077","0.645571333"
"VNG0421C","1","burg","1","24.3414634146341","0.134925775930861","10.2277793184721","0.939285358222222","0.552467574865693","0.403290099820924","0.16577633981829","0.0896341532939307","0.669878350320764","0.86317507","0.96604416","1.133077939","1.237089834","0.943400187","0.888693883","0.932676389","0.804368295","0.685042467"
"VNG0422G","1","mle","1","23.2093023255814","0.0371113050248729","21.6096734931176","1.12789674955556","0.106150033789241","-0.191799954947679","0.074058507747737","0.71415730715208","0.879544561579337","1.08354883","1.182650679","1.163364275","1.017028976","0.990928892","1.281127532","1.117431343","1.166982417","1.148007802"
"VNG0424C","1","mle","1","26.0347826086957","0.0476286093306392","12.3262410829358","0.446529299666667","0.274758718886055","0.0330116251814071","0.147835446242491","0.381458721791651","0.789918724265812","0.373032714","0.519229292","0.429472927","0.423997525","0.578650785","0.417428789","0.492987805","0.417686881","0.366276979"
"VNG0425G","1","mle","1","27.7222222222222","0.00244086264069546","24.8239099867603","0.405293591888889","0.0108543924297143","-0.318860810093714","0.0560435299703189","0.967788997374895","0.989830964966764","0.452627391","0.388713122","0.428216019","0.411990019","0.413569565","0.393647983","0.375925146","0.398867301","0.384085781"
"VNG0426G","0","burg","1","21.2340425531915","0.0250058873597749","6.24332516867166","0.677139093","0.0228443057057737","-0.302874259058968","0.162293999639373","0.933020748210225","0.976559003796136","0.637430378","0.7181867","0.74295884","0.724239621","0.710166912","0.456607663","0.878147954","0.596086582","0.630427187"
"VNG0427G","0","burg","1","25.3728813559322","0.114995564044034","23.8055823375373","1.39590467366667","0.44544226020137","0.260589680268493","0.0919218302611231","0.170545518982068","0.713247730410242","1.56635768","1.354984819","1.262863535","1.246820558","1.352811231","1.450567971","1.238558338","1.503791102","1.586386829"
"VNG0428G","0","burg","1","27.7222222222222","0.091734383598767","12.9161104236426","0.747119103444444","0.356527417374961","0.142036556499948","0.143869064759567","0.2664343043587","0.754949622740118","0.65430959","0.751501767","0.767302226","0.797717494","0.834314181","0.683701895","0.966035088","0.69586886","0.57332083"
"VNG0429H","0","default","1","24","0.0344096915414257","14.2441559052546","1.04619443133333","0.0657262251983188","-0.245698366402241","0.0921647342374157","0.815497201310509","0.926209329516901","1.141693543","0.858011544","1.087525462","1.158898145","1.023937652","0.989020855","1.169077536","0.980088353","1.007496792"
"VNG0430H","0","default","1","24","0.0796720701139578","10.443930307672","1.995069204","0.0888558141692333","-0.214858914441022","0.0982200648597226","0.756417076367415","0.902287903148943","1.997334745","1.747898548","1.875838796","2.439514094","1.939895976","1.853237291","2.173237359","1.875033342","2.053632685"
"VNG0431G","0","mle","1","20.648275862069","0.398748008446592","8.71389425929677","3.21359690833333","0.0450810726348401","-0.27322523648688","0.619369005848054","0.870762073021089","0.949922261477552","0.509117717","0.482556294","2.928691322","3.647338827","2.850971991","4.406081983","2.445364498","7.378367773","4.27388177"
"VNG0433C","0","mle","2","23.2093023255814,24.3414634146341","1.41877814238299,1.33249680984274","0.990482862500361,12.5416482950396","1.23105112622222","0.673876333423852","0.347752666847704","0.217758422025017","0.249699099051215","0.75101514080037","1.546022025","1.747898548","1.387038935","1.300025215","1.129708975","1.006231504","1.01832353","1.046811913","0.897399491"
"VNG0435H","1","burg","1","25.8103448275862","0.0286655738832466","25.637028313372","0.712626797555556","0.0267823667341177","-0.297623511021176","0.212853312810649","0.921785574439046","0.969025571026592","0.611324654","0.616006535","0.711003145","0.551977586","0.681666037","0.932676602","0.510620322","0.929784893","0.868581404"
"VNG0436G","1","mle","1","26.0347826086957","0.0557399065783578","14.1178070436929","0.789201972222222","0.24381044664229","-0.00825273781028013","0.110828800129325","0.432406307200686","0.794183811900967","0.806468696","0.780895673","0.823219463","0.862732743","0.809626141","0.722507998","0.916431531","0.79384234","0.587093165"
"VNG0437C","0","default","1","24","0.17543980852968","3.55751948981263","1.34736496366667","0.647579432150429","0.530105909533905","0.113429686384551","0.0437707249733346","0.624053553731403","1.304479446","1.374022061","1.466470777","1.409656113","1.193122262","1.220712731","1.114629959","1.389515504","1.65367582"
"VNG0438G","0","burg","1","21.695652173913","0.118618024146293","3.21376539888254","0.728972668555556","0.63662384520979","0.515498460279719","0.154471285471691","0.0479809977601289","0.625067687989287","0.781568199","0.962680468","0.708922303","0.739530671","0.619533092","0.591466444","0.653027581","0.655819487","0.848205772"
"VNG0439C","0","burg","1","22.1777777777778","0.0298461960748816","5.52364162421335","0.387735708333333","0.23848369875331","-0.0153550683289205","0.115042112015851","0.441608692392892","0.796311361081245","0.339535366","0.355012713","0.462123279","0.337819367","0.385225201","0.401882397","0.343444404","0.419064629","0.445514019"
"VNG0440C","0","mle","1","22.6818181818182","0.138031558302535","2.94909219758808","0.904408996444445","0.674134635963224","0.565512847950966","0.134549689395707","0.0346030680107287","0.622198602574043","0.88371935","1.166264911","0.91751309","0.887877208","0.78566864","0.735080868","0.8351509","0.896707083","1.031698918"
"VNG0441H","0","default","1","24","0.041100812212187","3.60918105074393","1.21237760655556","0.0455644769667854","-0.272580697377619","0.109911372433089","0.869440336390356","0.948911690466964","1.260902638","1.083891995","1.346975916","1.246820558","1.035183133","1.377401974","0.98563019","1.300948093","1.273643962"
"VNG0442G","0","default","1","24","0.179287721422858","11.8780478904951","1.15441659077778","0.669028091076344","0.558704121435126","0.147428656543098","0.0362554587243166","0.622198602574043","1.044618583","1.083891995","1.374896498","1.164967327","1.460302801","1.183387681","1.195788985","1.002943407","0.87895204"
"VNG0444G","0","burg","1","23.0307692307692","0.205690829908293","12.4436128876418","1.06989743244444","0.727767018718183","0.637022691624244","0.168070761015123","0.0201754029668147","0.599901574974977","0.960806773","0.972806845","1.062322492","1.233863165","1.27046023","1.382162778","0.895960349","1.053729161","0.796965099"
"VNG0446G","0","default","1","24","0.281880877368087","5.47859041245594","2.20318783888889","0.445249064090827","0.260332085454436","0.129358184495057","0.170723824369633","0.713247730410242","1.871003222","2.192701235","2.612348999","2.389073004","2.254259765","1.631123403","2.162354469","2.217929495","2.497896958"
"VNG0447H","0","mle","1","20.2297297297297","0.165633770311914","14.5472149244667","0.965316215888889","0.529622262018794","0.372829682691726","0.172471992211777","0.104073528201278","0.669878350320764","0.765396474","0.907256809","0.896250089","0.858238125","1.120492164","1.13539019","1.299059582","0.842320448","0.863442062"
"VNG0448G","1","burg","1","24.7438016528926","0.0899404115260426","13.7509701022094","0.800005264666667","0.41387215236741","0.218496203156547","0.127436353326641","0.201361791833552","0.73520843131126","0.68762125","0.87310651","0.845223511","0.726133576","0.864463311","0.932676602","0.902732756","0.750622096","0.61746777"
"VNG0450C","0","default","1","24","0.0279454423410417","15.9568814656061","0.752293396222222","0.0624488710602357","-0.250068171919686","0.106331960982955","0.824109429361627","0.930936480662676","0.745651556","0.882290664","0.700659656","0.645618211","0.878743402","0.79032088","0.698819836","0.755582146","0.672954215"
"VNG0451G","0","mle","1","26.2631578947368","0.0721671019153555","12.7528040808224","0.553794954","0.412481994091836","0.216642658789115","0.164750333244779","0.20279794200165","0.73520843131126","0.542075126","0.590755115","0.574051856","0.647306563","0.616158824","0.501190102","0.683209648","0.447594183","0.381813169"
"VNG0452G","1","burg","1","20.9370629370629","0.137710768494906","13.2812358565327","0.822921101888889","0.759051294168229","0.678735058890972","0.156731326329775","0.0139885852523897","0.599901574974977","0.700316985","0.596969231","0.811243479","0.787368293","0.974825722","1.063344002","0.843578498","0.834039903","0.794603804"
"VNG0453G","0","default","1","24","0.0598217318402478","7.4119696801082","0.570317356666667","0.237284390444426","-0.0169541460740983","0.155915777081213","0.443698442204645","0.796311361081245","0.465828884","0.754127582","0.630497478","0.556319341","0.641920802","0.56943833","0.468849477","0.486002742","0.559871574"
