"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG1673G","20.4050006586904","1.32567813771651","76","1.91081503125703","20","0.922845401828026","19","16","0.175925925925926","1","1.105421774","1.236529051","0.702229082","0.819985327","1.551114953","1.653056363","1.33646413","1.04254192","1.097570526","1.173473491","1.333540471","1.212463266","0.482066763","0.87153652","0.475578394","1.014087367","0.393990107","1.590245448","1.494373465"
"VNG1674H","53.999945124288","1.99363109120793","76","0.68756001220576","20","0.999986053079872","19","16","0.175925925925926","1","0.864117909","1.001612677","1.209484722","2.077069417","0.897692574","2.150736932","1.23229528","1.174530112","1.300844768","2.108841006","1.675703919","1.775421321","1.734052114","2.345503359","1.360761059","2.364409707","2.246809298","1.089833106","2.458706085"
"VNG1675H","41.5085978021429","0.812234964652359","37","3.09093486250028","23.489932885906","0.524981832716073","19","16","0.175925925925926","1","0.702636649","0.440085482","0.497233465","0.402271909","0.344725981","0.620326123","0.6069371","0.53205835","0.753895206","0.555144789","0.498564702","0.58939504","0.662502475","0.825605683","1.137621046","0.642015921","1.105757683","0.394040708","0.463743244"
"VNG1676G","41.533897903167","1.68833631080805","18","2.28394163502753","25.6723716381418","0.820800951485939","19","16","0.175925925925926","1","0.410741778","0.373847809","0.813193984","0.437738454","0.42642385","1.236414048","1.119604234","1.428617294","1.843721824","1.510547705","1.168908656","0.814393541","1.869671801","1.605630633","1.858056165","1.459364367","3.030896263","0.558498304","0.815376255"
"VNG1678H","36.1997275699309","1.14690315902654","1","0.621104961365734","28","0.999995594089342","19","16","0.175925925925926","1","0.375893725","0.490642514","0.611661896","0.636386708","0.59114161","0.764313449","1.187669099","0.857120296","1.012693071","1.331385628","0.815387152","1.212463266","1.023621776","1.32333849","1.12004061","1.181005439","0.952045129","0.814940729","1.544812038"
"VNG1679H","10.8139089987246","1.68282411587227","36","2.60035815260486","23.5955056179775","0.708980435175612","19","16","0.175925925925926","1","1.306945329","1.314528935","1.737859934","2.565597332","1.405267776","1.551308227","1.607140878","1.225613867","1.211029497","1.566030895","1.393417977","1.284912598","1.131732601","1.065661508","0.644343062","1.014087367","0.839302752","1.405447808","1.398383051"
"VNG1680G","21.8509923295032","1.30666338379402","32","3.45539604892487","24.0274599542334","0.401509398157456","19","16","0.175925925925926","1","1.052293803","0.717899498","1.188788141","0.419630651","0.632967008","1.41672132","1.278598272","1.380779387","1.348220267","1.205654006","1.243042183","0.834903847","1.094483091","1.124947346","1.192035427","1.253104279","1.294444921","0.75782256","0.871346831"
"VNG1681C","32.594681060433","1.29257122680631","49","2.27469538817137","22.2929936305732","0.823798490275051","19","16","0.175925925925926","1","0.606118853","0.703409734","0.696194919","1.463621885","0.771171317","1.079054629","1.288065591","1.007631924","0.659254829","1.238717017","1.333540471","1.961146325","0.75740224","1.375516754","0.741296229","1.066925793","0.728345427","0.68951146","1.352725427"
"VNG1682C","18.1186194839184","1.12081582671905","66","2.17742005504415","20.7920792079208","0.854063331601689","19","16","0.175925925925926","1","0.560185922","0.862504018","0.841755578","0.994673052","0.662482032","1.192335472","1.821879559","0.999088629","0.774394953","0.903432379","0.568783715","1.760762244","0.803086699","1.224844803","1.012205647","0.972059848","0.67849519","0.998825921","1.244997297"
"VNG1684G","41.9139562863224","1.1785802448377","18","0.387104447574294","25.6723716381418","0.999999987304673","19","16","0.175925925925926","1","1.17272779","0.773629447","0.792410593","1.075856319","0.953934022","0.807085791","0.980381147","0.925385942","0.877680263","1.025005587","0.874750497","1.284912598","0.925838435","1.263330601","1.044230689","0.908408555","1.919298845","0.876363975","0.815376255"
"VNG1686G","50.4853737133887","1.21851957601289","76","0.731410682050337","20","0.999972482919529","19","16","0.175925925925926","1","0.752797557","0.974748957","1.241207158","1.163665604","0.946715527","1.282122133","0.966022451","1.357464531","0.788370205","1.043660322","1.494864206","1.106778557","0.96539194","1.049303939","1.182788895","1.671041808","0.959574539","1.25118386","1.194394476"
"VNG1687C","12.990729035677","1.29380801994732","35","2.43790839945325","23.7020316027088","0.768303871367676","19","16","0.175925925925926","1","0.934972008","1.236529051","1.128799205","1.661389208","1.235033784","1.149828313","1.417712707","1.154697835","1.14776151","1.205654006","1.494864206","1.328239658","0.837396026","1.178382064","0.943694532","0.820660504","0.873020717","1.013448077","1.287018847"
"VNG1688C","20.748202972502","37.3479903627973","1","1.29424926788377","28","0.994057152145245","19","16","0.175925925925926","1","10.97358918","14.67723995","13.78877025","18.79931032","29.77776189","48.79972768","30.0599739","31.15705863","30.83942722","42.10288933","30.15407518","13.99198088","9.882576631","4.222008956","2.785600887","6.366051474","1.588672103","35.14438706","29.89152587"
"VNG1689G","7.5987093451611e-05","5.41434200643563","13","0.375888397352923","26.3157894736842","0.999999991373535","19","16","0.175925925925926","1","7.044167617","3.545903249","1.944188055","4.337322049","5.431906566","2.698494004","2.065310622","2.149884865","2.108400248","1.152498432","1.024601409","0.614341772","0.57466498","0.408417895","0.359312931","0.631237586","0.487368203","3.125778131","2.065475282"
"VNG1690G","7.5987093451611e-05","6.18960026708433","15","0.187616317328314","26.0545905707196","0.999999999999462","19","16","0.175925925925926","1","7.928081131","4.749550331","3.071710138","5.422521668","7.416596608","4.567943456","3.144891879","4.03701121","3.238751132","1.216575773","1.468830424","0.604238813","0.690805788","0.469425359","0.526243966","0.716704208","0.400246625","3.667641122","3.542322464"
"VNG1691G","7.5987093451611e-05","8.35111209968012","19","0.260308300742617","25.5474452554745","0.999999999942055","19","16","0.175925925925926","1","10.29296261","6.448840325","4.300814689","8.373719449","11.5222495","5.001892864","3.410737066","4.665780359","4.715188205","1.892544923","1.661048234","0.701489976","0.851526721","0.515079664","0.522161931","0.863420536","0.557207893","4.180152455","3.75419619"
"VNG1692G","3.0272204842715","6.16034420698393","15","0.116561924801562","26.0545905707196","1","19","16","0.175925925925926","1","7.659393547","4.980980062","3.291273123","6.861563141","7.881254719","5.628234071","3.263059907","3.613992347","3.736965464","0.928207475","1.148551547","0.520470079","0.569876882","0.411588991","0.586859403","0.692841766","0.358452118","2.406287819","2.693717113"
"VNG1693G","7.5987093451611e-05","6.50331461971562","7","0.23889003961292","27.1317829457364","0.999999999982714","19","16","0.175925925925926","1","8.246713125","4.3775528","2.842160356","7.071774748","6.822089894","3.479202621","2.557981986","3.022256255","3.541734642","0.953661987","1.189626577","0.542499494","0.744833498","0.543735038","0.514092605","0.786649307","0.662648519","2.371569596","1.948907068"
"VNG1695G","4.36293227733734","8.17156270939382","12","0.175770617410392","26.448362720403","0.999999999999792","19","16","0.175925925925926","1","9.750127463","6.581682061","4.490456958","10.34322305","10.35985173","6.626996626","4.011744673","5.723661483","4.930809827","0.887284125","1.430627386","0.520470079","0.696609929","0.43448688","0.664729348","0.658529475","0.483544013","2.253953378","3.233275593"
"VNG1697G","7.5987093451611e-05","7.89369426943099","10","0.344188242140952","26.7175572519084","0.99999999732595","19","16","0.175925925925926","1","9.607115074","6.025096949","3.68203085","8.323334247","10.4388433","4.526675397","2.306977522","3.433996246","3.386856519","1.173473491","0.708472824","0.41264423","0.506884889","0.344514119","0.351016131","0.532921668","0.426282125","2.495323285","2.671454987"
"VNG1698G","7.5987093451611e-05","4.54808357289386","8","0.240392084247743","26.9922879177378","0.99999999998111","19","16","0.175925925925926","1","5.727795106","3.202215129","1.752922568","5.357462677","4.008655751","2.698494004","1.795196248","2.205509377","1.731842876","0.435172633","0.456637012","0.286513021","0.225134042","0.223410559","0.257069238","0.453743461","0.208146779","1.335745677","1.793700321"
"VNG1699C","7.5987093451611e-05","8.00650398937722","9","0.267200345325794","26.8542199488491","0.999999999916497","19","16","0.175925925925926","1","9.895268747","5.784335689","4.013904526","10.46882722","9.035963167","5.001892864","3.435991704","4.141461816","5.019794532","1.261261224","1.080053327","0.533577993","0.551120124","0.352601365","0.423148937","0.652978294","0.403412043","2.095976628","2.671454987"
"VNG1700G","4.94856278383356e-05","5.07911768196683","76","0.697121887660736","20","0.999983743396259","19","16","0.175925925925926","1","6.351972041","4.3775528","3.406871626","4.259498377","5.072975292","4.694018741","4.071374159","4.106348074","4.197677391","0.936615912","1.118678692","0.863056679","0.887905494","0.806669636","0.966000189","0.908408555","0.700215137","1.500435623","2.262900046"
"VNG1701G","7.5987093451611e-05","6.00373520894321","9","0.165940606953648","26.8542199488491","0.999999999999911","19","16","0.175925925925926","1","7.436349338","4.622165169","2.891641843","6.192483493","7.530127585","3.575228647","2.520517693","3.126964087","3.942957983","1.09179606","0.733809556","0.503492391","0.53298072","0.389897844","0.530357914","0.658529475","0.607645444","1.799341512","2.207257483"
"VNG1702G","7.5987093451611e-05","6.27268922256448","76","0.166023778307808","20","0.99999999999991","19","16","0.175925925925926","1","7.928081131","5.04915055","2.652557978","6.944887357","6.518150869","4.526675397","3.168178079","4.212592651","3.907853776","0.596675256","0.740284072","0.416079665","0.309400838","0.260785509","0.394508111","0.555962816","0.316003769","1.578731636","2.541693124"
"VNG1703G","7.5987093451611e-05","5.09318911464678","4","0.255636186258674","27.5590551181102","0.999999999955053","19","16","0.175925925925926","1","6.478358517","3.498028671","1.650163595","5.455346836","5.111655599","2.37652466","1.503900684","2.281920536","2.454586884","0.502718766","0.502963615","0.293728783","0.359689658","0.273172756","0.329815971","0.449918557","0.361286997","1.375140822","1.506826577"
"VNG1705G","7.5987093451611e-05","5.93552323417384","76","0.185268744176029","20","0.999999999999552","19","16","0.175925925925926","1","7.58431189","4.622165169","2.722129423","6.944887357","5.995662636","4.485780165","3.263059907","4.321586119","3.838580181","0.602080412","0.837161002","0.499335218","0.436016454","0.358098058","0.518111559","0.580000161","0.375801262","1.590245448","2.207257483"
"VNG1706G","7.5987093451611e-05","7.50286152183643","7","0.267965201993298","27.1317829457364","0.999999999913099","19","16","0.175925925925926","1","9.145384956","5.86350103","2.916704703","8.578328836","8.186335797","4.133954449","2.753823729","3.347388424","4.123266161","0.82552637","0.753404983","0.386162472","0.394365185","0.256782534","0.348293325","0.560689238","0.358452118","1.852409489","2.378428598"
"VNG1707G","7.5987093451611e-05","4.2173662075104","7","0.112073625778279","27.1317829457364","1","19","16","0.175925925925926","1","5.190455482","3.450800465","1.678892638","5.488370711","4.357987524","2.723095196","2.127163347","2.752037595","2.566833094","0.455243681","0.573802181","0.355437238","0.394365185","0.326357884","0.530357914","0.537452209","0.344607915","1.269500371","1.637210482"
"VNG1709G","7.5987093451611e-05","5.38725031330465","8","0.355290215565153","26.9922879177378","0.999999995912699","19","16","0.175925925925926","1","6.478358517","4.089910541","2.475604099","6.420831654","6.468827499","2.55548454","1.975887369","2.752037595","2.660314653","0.658899532","0.906033727","0.440942021","0.425208366","0.380955168","0.3794428","0.560689238","0.361286997","1.601843231","1.692470137"
"VNG1711G","3.3693388500439","3.88418105737443","8","0.205465982854946","26.9922879177378","0.999999999997995","19","16","0.175925925925926","1","4.347082317","3.570085688","1.97803601","5.488370711","4.458435594","2.747920668","2.05013053","2.728704206","2.75720072","0.602080412","0.859516294","0.551570163","0.679342183","0.582932423","0.879820591","0.658529475","0.510956907","1.436422736","1.610260974"
"VNG1713G","4.0761099947119","6.05384094221019","15","0.432074381608758","26.0545905707196","0.999999947310502","19","16","0.175925925925926","1","6.940845559","4.622165169","3.234953186","8.682500803","8.899728859","3.673904993","2.306977522","3.074164402","3.873062103","1.101686412","1.080053327","0.75583656","0.673681917","0.487934456","0.457417204","1.031402833","0.607645444","2.050779122","2.207257483"
"VNG1714G","7.5987093451611e-05","5.61965672916772","2","0.38336337682955","27.8514588859416","0.999999988822914","19","16","0.175925925925926","1","6.351972041","4.749550331","2.891641843","7.883293511","5.309526301","3.542929047","2.223432937","3.048099833","2.857615282","0.555144789","0.66039361","0.459605332","0.560420037","0.507173353","0.770728488","0.747691292","0.41961863","1.567301187","1.764174892"
"VNG1715G","7.5987093451611e-05","5.22190489302019","5","0.357280728824773","27.4151436031332","0.999999995596965","19","16","0.175925925925926","1","6.197450646","4.145885709","2.193864152","6.903099529","6.371297637","3.03640168","1.821879559","2.360979005","3.015135435","0.840550655","1.070607194","0.863056679","0.732473328","0.680452749","0.820269955","1.23206683","0.751661177","2.021190223","1.692470137"
"VNG1716G","7.5987093451611e-05","4.48334403460927","7","0.319597026642098","27.1317829457364","0.999999999016447","19","16","0.175925925925926","1","4.892561217","4.289198227","1.846079933","6.382197102","4.292282584","2.578781966","2.080603115","2.61497144","2.454586884","0.714607269","0.844547403","0.57491592","0.738627559","0.596616385","0.996563342","0.669773817","0.584176851","1.760540628","1.73513547"
"VNG1718G","0.841035606609899","4.80168530050452","19","0.503359344431937","25.5474452554745","0.999999641569696","19","16","0.175925925925926","1","5.425719929","3.769577769","2.866794344","6.986928147","5.728542753","2.649956374","1.96136454","2.463664896","2.988291645","1.184103742","1.200122837","0.75583656","0.708364919","0.556498866","0.551415125","0.988657697","0.637055587","2.423837063","1.764174892"
"VNG1719G","4.89818040251143e-05","4.94045319498334","7","0.259700172409543","27.1317829457364","0.999999999943924","19","16","0.175925925925926","1","5.813059585","4.145885709","2.137793968","7.557187538","4.666330839","3.775304807","2.223432937","3.126964087","3.042220362","0.848165027","1.265074058","0.794387092","0.796395396","0.691060307","1.146514474","0.820660504","0.683861184","1.852409489","1.932800397"
"VNG1720H","7.5987093451611e-05","3.0642697307363","10","1.3451493913394","26.7175572519084","0.992001593999816","19","16","0.175925925925926","1","3.381456112","2.683519687","1.026571299","2.027527378","1.847214222","1.088891979","0.917403009","1.369072329","0.727403866","1.101686412","0.71472379","0.807669358","0.466200161","0.473070138","0.439949547","0.575110956","0.523176003","1.735139326","0.970609805"
"VNG1721G","53.0042643227401","1.12893578959823","1","0.490163713986967","28","0.999999741845832","19","16","0.175925925925926","1","0.930378163","0.614006835","0.958088056","0.876269835","0.870827789","0.603664964","0.762892806","1.060447886","0.802597663","0.683101249","0.733809556","0.841854768","1.032222232","1.273139534","1.085690588","0.93969542","1.114502754","1.121975552","1.15539714"
"VNG1723H","26.0695201363852","1.33754397287604","76","0.962824501024549","20","0.999545097139075","19","16","0.175925925925926","1","0.692330553","1.050417919","1.230541628","1.377901538","1.216413304","1.247685987","1.560409138","1.184573622","0.942772889","1.745010186","1.221394003","1.419325987","1.18008228","1.124947346","0.958506996","1.285335888","1.367829102","0.882755365","0.835931005"
"VNG1724G","7.5987093451611e-05","2.43150695904929","4","0.527180175595965","27.5590551181102","0.999999369022561","19","16","0.175925925925926","1","2.860054764","1.884574659","1.693444182","2.519563349","2.391540628","2.355054482","1.407292478","1.465580269","1.448210208","1.47022917","1.468830424","0.929920332","1.210078004","0.79428751","1.06891267","0.931774105","0.617294783","1.522401016","1.011731558"
"VNG1726G","20.8713023435998","1.96781149837321","1","2.00295276303477","28","0.901651047344343","19","16","0.175925925925926","1","2.682662551","2.295167268","1.693444182","1.056552451","2.391540628","1.496003568","2.080603115","1.908290874","2.32635155","1.418140157","1.962763786","1.317272815","1.430497876","1.133681823","1.077268966","1.113054891","1.071458226","2.531853181","1.48202327"
"VNG1727G","20.8089740021104","1.11012176142781","10","2.35571197955183","26.7175572519084","0.796898384771924","19","16","0.175925925925926","1","3.315487191","1.455615015","0.661063351","0.892279827","1.470794905","0.994422937","0.871230561","1.116032246","1.127415414","1.072280931","1.099196363","0.560792495","0.57466498","0.487934456","0.522161931","0.658529475","0.575045199","2.459320447","1.011731558"
"VNG1729G","17.9477258027812","1.39015978906752","1","1.46568883615022","28","0.985018528274068","19","16","0.175925925925926","1","1.366184401","0.892318546","0.528197183","1.32889834","1.833236204","0.883758018","1.481874503","1.465580269","1.137542974","1.261261224","1.015640258","0.821173705","0.690805788","0.491722946","0.413378116","0.923919563","0.667889186","2.021190223","0.938919105"
"VNG1732C","27.0851743916783","1.69751883795531","1","0.431634947975781","28","0.999999947991946","19","16","0.175925925925926","1","0.702636649","1.244961963","1.241207158","0.740027527","1.225688184","1.149828313","1.655272157","1.860162424","1.569589923","1.249938295","1.980081555","2.113082357","0.72031827","1.734744526","1.278575799","1.329604659","0.879925149","1.326074513","1.77887635"
"VNG1733G","41.3793956639068","1.56911432005266","76","1.01574082396923","20","0.999248946830432","19","16","0.175925925925926","1","0.921258076","0.948605733","0.974768192","1.386242648","1.029216453","1.139440447","0.890727166","0.814431133","1.243959537","1.162938674","1.108894742","1.850567798","1.032222232","1.313142798","1.679166742","1.656955489","2.246809298","0.746888601","0.893312538"
"VNG1734H","36.8068095421179","1.79210682416326","39","2.0238818984021","23.2815964523282","0.896442233219744","19","16","0.175925925925926","1","0.618178923","0.562082865","1.128799205","1.564086168","0.753796911","2.055324787","0.987640331","1.416504639","1.068515689","0.988690479","1.661048234","2.239347135","1.112952018","2.137608672","2.008528872","1.398882927","1.378646809","0.984414735","1.82371989"
"VNG1735C","22.1279807298047","2.18505005554302","1","0.87559185114134","28","0.999819997018887","19","16","0.175925925925926","1","0.720155529","1.397449028","1.846079933","0.881574324","0.953934022","2.018355798","2.539180745","1.797874029","2.988291645","1.809105303","1.521359415","1.491716997","1.823325897","1.065661508","0.900616489","1.522460753","1.114502754","1.028284292","1.637210482"
"VNG1737H","22.988290587112","1.53392832961969","76","0.944104474489254","20","0.999622998390543","19","16","0.175925925925926","1","0.745418214","1.179076586","1.128799205","0.795610903","0.69337333","2.602291787","1.161672906","1.125575536","1.555615843","1.4439498","1.589670208","1.850567798","0.708364919","0.941619558","0.801329318","1.242541032","0.84594052","1.215339844","1.793700321"
"VNG1739G","21.5278425146444","1.24170839065603","56","1.15358614015853","21.6494845360825","0.99767757473155","19","16","0.175925925925926","1","1.094585812","0.961588503","1.090497938","0.762699092","0.975921426","1.52340495","1.136245728","1.033702638","1.555615843","1.09179606","1.042761606","1.232735826","1.040894949","1.429752369","1.220210998","0.88562893","1.196387235","1.130158206","1.054595513"
"VNG1740C","21.3020085991914","1.51270918467946","45","1.82310520624812","22.6781857451404","0.94031638979243","19","16","0.175925925925926","1","0.818545648","0.752880343","1.17857304","0.577808551","0.81328495","1.40392227","1.470982683","1.637126869","2.127339984","0.953661987","1.006757481","0.821173705","1.304717836","1.041219553","1.036130668","0.806883037","1.168444878","0.574970093","0.962588236"
"VNG1743C","21.1602076031889","1.57064369604069","10","2.79127121279565","26.7175572519084","0.636830465821769","19","16","0.175925925925926","1","0.851443247","0.935798249","1.062627288","0.577808551","0.932441992","1.52340495","1.346359914","1.73767139","2.224621466","1.034290897","0.930228176","0.841854768","1.18008228","0.963723468","1.173614089","0.741388507","1.816328253","0.826870926","0.995077824"
"VNG1744H","46.0443030466519","1.12415074275317","6","1.12993113220209","27.2727272727273","0.998055316245645","19","16","0.175925925925926","1","0.551969257","0.50416444","0.468084887","0.651936631","0.374766909","0.603664964","0.567948419","0.550491822","0.499636492","0.721080747","0.71472379","0.828010317","0.673681917","0.920022623","1.403814","1.075996077","1.787936034","0.554454623","0.995077824"
"VNG1746C","41.2736124980901","0.920772246530238","76","2.36022488771527","20","0.795360079351654","19","16","0.175925925925926","1","0.639864322","0.593491377","1.017750107","1.481395553","0.90453728","0.807085791","0.937932872","0.741613188","0.695594892","0.607534532","1.200122837","1.044373248","0.673681917","0.978746925","0.758817894","0.722797145","1.378646809","0.725491676","0.73198881"
"VNG1748C","39.3338898033559","1.22444337198909","11","0.992835161000239","26.5822784810127","0.999392342224074","19","16","0.175925925925926","1","0.713096162","0.605716897","1.650163595","0.786065226","0.672623103","1.35387197","0.821300668","1.225613867","1.232884549","0.887284125","1.051962053","0.922242282","1.542376679","1.151354757","1.47096085","0.931774105","1.304682257","0.694540121","0.801954652"
"VNG1749G","6.02329241964488e-05","2.68024451077074","20","2.60330798791566","25.4237288135593","0.70787850812935","19","16","0.175925925925926","1","2.790479576","2.310819907","1.944188055","1.621761929","1.819363958","1.329519966","1.583602637","1.416504639","1.397321135","1.653100077","1.632120277","1.306396521","0.796395396","0.634697928","0.758817894","0.728941879","0.657448972","3.667641122","1.214383996"
"VNG1751H","37.5257952976639","1.45286373517247","31","1.44774427480049","24.1379310344828","0.986269875639213","19","16","0.175925925925926","1","0.554694666","0.67530167","0.672572341","0.644114746","0.569111471","1.129146428","1.241419751","0.999088629","0.862121833","1.4439498","1.254009736","1.202452351","1.430497876","1.630660763","1.249052541","1.788130062","1.046433662","0.736112399","1.145848403"
"VNG1752C","7.5987093451611e-05","1.6639399505242","12","2.760125549231","26.448362720403","0.648659406095868","19","16","0.175925925925926","1","1.826906129","1.378581541","0.546748912","1.411570159","0.890899662","0.710788789","0.543357544","0.681080464","0.641803065","0.997646819","0.906033727","0.635057285","0.541974539","0.507173353","0.373579011","0.427636794","0.344607915","1.522401016","0.871346831"
"VNG1754G","40.3805948894688","1.7450550838331","27","3.42179090178445","24.5901639344262","0.412090954243997","19","16","0.175925925925926","1","0.562951902","0.52873069","1.044443716","0.663847917","0.61402453","1.442670538","1.33646413","1.215222393","1.232884549","1.025005587","1.042761606","1.284912598","1.982445358","1.874240879","2.088275049","1.496901276","1.665564105","0.774524354","1.02866401"
"VNG1755G","27.9508085256691","1.52386011535871","76","1.58182685304397","20","0.974844372508966","19","16","0.175925925925926","1","0.478498945","0.784217463","1.353081283","1.069382823","1.077208446","1.259060688","1.31689023","1.257324482","1.461219464","1.272686725","1.675703919","2.148413396","0.895365664","1.354403004","1.192035427","1.242541032","1.613900033","1.171975383","1.363998139"
"VNG1756G","7.5987093451611e-05","1.90973927345046","70","0.322128858162758","20.4678362573099","0.999999998905284","19","16","0.175925925925926","1","2.407164904","1.378581541","0.983216845","2.153661463","1.342660023","1.911390957","1.366371843","1.144907629","1.42253813","1.072280931","1.357176353","0.774872123","1.304717836","0.920022623","1.360761059","0.841769049","0.959574539","1.189132334","0.946743432"
"VNG1758H","40.9922072363387","0.617932426300665","1","0.12922426395924","28","0.999999999999998","19","16","0.175925925925926","1","0.890036069","0.558275523","0.678401759","0.640239067","0.623423828","0.631688257","0.567948419","0.658274171","0.490779555","0.586010082","0.516394602","0.807669358","0.604250317","0.491722946","0.614929902","0.489664526","0.929809532","0.396914477","0.547469696"
"VNG1759G","41.9483551075062","0.803253748692328","29","1.17311016766547","24.3619489559165","0.997323338122536","19","16","0.175925925925926","1","0.618178923","0.342233075","0.440645043","0.343852242","0.317093103","0.359863728","0.398587197","0.344640457","0.302802097","0.255617064","0.379712797","0.395887881","0.918124366","0.654640745","1.137621046","0.542021265","1.132200929","0.371787082","0.459910655"
"VNG1760G","20.9698570093952","0.829210561865521","51","1.81133671622646","22.1052631578947","0.942457238417537","19","16","0.175925925925926","1","0.45550168","0.455298096","1.000334468","0.290390145","0.515599446","0.785408508","0.903966693","0.857120296","1.11737802","0.580749197","0.440870402","0.661936717","0.584362202","0.556498866","0.735546049","0.506529259","0.839302752","0.142469594","0.327268622"
"VNG1762G","21.2789115325152","0.771132036340561","30","3.63175349616546","24.2494226327945","0.348984453549305","19","16","0.175925925925926","1","0.431479216","0.397430017","0.79927869","0.290390145","0.334409544","0.844552271","0.821300668","0.780485531","1.021790081","0.575535541","0.516394602","0.542499494","0.78317958","0.941619558","1.505729247","0.747691292","1.168444878","0.343225822","0.467607771"
"VNG1764G","7.5987093451611e-05","1.66592523225835","1","0.911538467524841","28","0.999731887071634","19","16","0.175925925925926","1","1.826906129","1.387983226","1.099949661","1.420115082","1.778373886","0.821868688","0.931039039","1.016248273","1.28926333","0.928207475","0.890254712","1.027198345","1.220245063","0.971206147","0.893630473","0.773442829","1.177685722","0.949289898","0.580215006"
"VNG1765G","41.4393311039713","1.21306905450995","76","2.00982192562461","20","0.899957236972498","19","16","0.175925925925926","1","2.669481691","1.667560869","0.863833193","0.881574324","1.180010328","1.170889015","0.973175317","1.069515869","1.137542974","0.903432379","0.851998975","0.821173705","1.719604024","1.099145614","1.459550714","0.728941879","1.38955007","1.189132334","0.829022484"
"VNG1766C","20.9168961625817","0.662176088174277","1","3.07364999753618","28","0.531253486800613","19","16","0.175925925925926","1","1.326400636","1.0084435","0.411249324","0.524622399","0.736813948","0.614721926","0.547380809","0.692778223","0.59749054","0.782045696","0.54914494","0.503492391","0.35669273","0.241375716","0.195741434","0.2848422","0.514997896","0.59624466","0.589925549"
"VNG1767G","21.637441006729","1.45649051939909","1","2.68008469221383","28","0.679005243403937","19","16","0.175925925925926","1","3.658721546","2.058667492","0.949855331","0.397445482","1.384080695","1.270539088","1.161672906","1.582306922","1.555615843","1.496986815","1.418115137","0.614341772","1.085363878","0.680452749","0.886698647","0.773442829","0.781858249","1.446898678","1.145848403"
"VNG1768G","21.7988503220081","1.56159942182022","9","2.36107054191081","26.8542199488491","0.795071385846238","19","16","0.175925925925926","1","4.499575728","2.233609808","0.974768192","0.713709452","1.847214222","1.317508716","0.966022451","1.392586552","1.928033685","2.108841006","1.243042183","0.689953849","1.230497546","0.905900565","1.036130668","0.760458065","1.264212367","2.006556253","1.02866401"
"VNG1769C","53.9999278163066","1.16077037339217","76","1.14777463072777","20","0.99777541485002","19","16","0.175925925925926","1","1.872456485","1.516202042","1.798898323","0.632557529","1.069057123","1.455822843","1.079059031","0.886815729","0.708148065","0.82552637","0.997952392","1.061835318","0.789759844","0.941619558","1.801072276","0.931774105","0.974812472","0.797367399","1.45762824"
"VNG1770C","21.1158221439492","1.76227827252838","1","2.40527618752088","28","0.779796071155635","19","16","0.175925925925926","1","1.29413392","1.435962207","1.412744725","0.970948216","1.586866891","1.52340495","1.91843338","1.268075974","2.244605216","1.729344418","1.455984051","1.125284053","1.141241403","1.057451095","1.220210998","0.848925202","1.357096277","1.977605407","1.214383996"
"VNG1771C","26.5000973200585","1.62592249939034","1","2.4598007668624","28","0.760500690399144","19","16","0.175925925925926","1","1.366184401","1.244961963","0.917625806","1.621761929","1.006028318","1.565450942","1.223237875","1.135200431","1.794914905","1.892544923","1.797701659","1.317272815","1.170249857","0.927165994","0.914752789","1.340908062","0.873020717","1.436422736","1.421786546"
"VNG1772G","53.9999240129066","1.71370690124358","76","0.922336931233366","20","0.999699192674697","19","16","0.175925925925926","1","0.991899819","1.323493792","0.726893286","1.32889834","1.044971382","1.270539088","1.024750514","0.982218732","0.959786802","0.928207475","1.179222118","1.961146325","0.796395396","1.497665249","1.111352538","1.881299526","1.346447668","1.436422736","1.885274671"
"VNG1773G","7.5987093451611e-05","1.75574637585902","1","1.40361649414878","28","0.989018960184448","19","16","0.175925925925926","1","2.224745003","1.057581585","0.596029208","0.599115272","0.801023134","0.603664964","0.543357544","0.505559006","0.452826532","0.575535541","0.494204261","0.524803208","0.447099265","0.503265824","0.47929626","0.376641317","0.544193961","0.763349419","0.63567382"
"VNG1774G","7.2806188510268e-05","2.28153630777388","12","1.82042540992489","26.448362720403","0.940808112748738","19","16","0.175925925925926","1","2.604542483","1.809267561","0.958088056","1.353178136","1.263500309","0.814443699","0.797419246","0.982218732","1.03096881","0.936615912","0.696134428","0.293728783","0.482066763","0.344514119","0.319700993","0.416913198","0.347333305","1.446898678","0.684969835"
"VNG1775C","4.7128735638642e-05","1.80301518385555","10","1.28157895845666","26.7175572519084","0.994498806736054","19","16","0.175925925925926","1","1.8179299","1.736969713","1.513726404","0.524622399","1.819363958","1.079054629","0.917403009","1.060447886","1.17897118","1.006684292","1.221394003","0.584528596","0.823499824","0.629807883","0.801329318","0.555962816","0.67849519","1.415697848","0.835931005"
"VNG1776G","5.94435019257612e-05","1.77790851735057","25","4.62234962652113","24.822695035461","0.146195341393678","19","16","0.175925925925926","1","1.537615423","1.884574659","1.487823669","0.881574324","1.110440013","0.757408431","0.719171709","1.116032246","0.901545946","1.111666358","1.089582805","0.533577993","0.46231579","0.288370148","0.345591639","0.551276237","0.67849519","2.006556253","1.224503863"
