"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG0613H","1","burg","1","27.4678899082569","0.211911151261047","9.91454565800199","1.13122512957895","0.213242570102839","0.114897891365694","0.292155177042286","0.146800259603849","0.345751347447731","0.73087583","0.833685667","1.722926732","1.17070984","0.652493857","1.225243943","1.178939697","0.982218732","0.968408556","0.701834139","1.099196363","1.775421321","1.491611352","0.994004583","1.329340084","1.699574721","0.929809532","1.028284292","0.978698221"
"VNG0614G","0","default","1","24","0.0426249460943858","11.5871321547701","0.643336686105263","0.047401419606428","-0.0716734029427686","0.214069395585189","0.678077665387027","0.774024406688135","0.627381191","0.431202993","0.611661896","0.976825839","0.573450819","0.757408431","0.703430181","0.647159023","0.566275756","0.64712214","0.648892537","0.848863559","0.594223061","0.556498866","0.56444866","0.542021265","0.90809326","0.526956861","0.491480698"
"VNG0615C","0","burg","1","22.0147058823529","0.187096790619349","15.6434427058958","1.259984129","0.220234262780493","0.122763545628055","0.251340565155083","0.136682586185186","0.334217723582178","0.624298648","1.029216752","0.772158378","1.122281417","1.08542192","1.35387197","1.64310586","1.194703015","1.555615843","1.101686412","1.28749643","1.554855406","1.040894949","1.978510331","1.192035427","1.375398108","1.021993563","1.355300118","1.650853904"
"VNG0617H","0","default","1","24","0.516944625455798","14.9927628021012","3.21309470789474","0.114616218905972","0.00394324626921838","0.356532067493972","0.377617833922201","0.536897394202182","1.95732812","1.859130305","2.993204204","1.967258237","3.918341172","4.3652979","1.742996317","2.705568651","3.573550004","4.878379188","2.105660597","2.871724939","5.456045976","3.701829002","4.693618731","2.508753832","4.711478152","2.885651005","2.152983118"
"VNG0620G","0","default","1","24","0.540467585394469","15.0182416387139","4.53215801552632","0.0433950920967617","-0.0761805213911431","0.418220565816015","0.701230564923768","0.790861539387708","1.615246202","2.218480162","4.190895635","1.897295368","2.783905747","5.32996002","5.388748431","6.23236616","6.803566627","5.738151567","7.727064648","5.392586243","7.884251918","4.061853075","5.791882726","2.551590615","4.711478152","2.663970818","3.127708181"
"VNG0622H","0","default","1","24","0.114989290875297","13.6271574476467","0.571114896315789","0.232484847974071","0.13654545397083","0.32205151425104","0.120419179418432","0.32474534265442","0.329085973","0.351664892","0.551487774","0.651936631","0.42642385","0.55129278","0.625113889","0.441169437","0.444799384","0.560173729","0.544342125","0.533577993","1.040894949","0.776069775","0.712987918","0.473361299","0.9445748","0.388355439","0.503870393"
"VNG0623G","0","default","1","24","0.0970155609988498","21.9590748759938","1.24705614363158","0.0871587657880593","-0.0269463884884333","0.315970023190036","0.482127602240562","0.617123330867919","0.543873113","0.800371811","0.739548363","0.85022233","0.819486066","0.875773905","1.366371843","1.033702638","1.794914905","1.307587994","1.418115137","1.395984919","1.160499357","1.333613344","1.75948419","1.656955489","1.705394642","1.215339844","1.916826839"
"VNG0624H","0","mle","1","23.7619047619048","0.206218706695284","10.7781304537035","1.18562677294737","0.28456975511","0.19514097449875","0.227872393792437","0.0686338511299964","0.267292765446156","1.219860077","1.131961001","1.044443716","1.526779751","1.216413304","0.96771402","1.428210092","1.300885223","0.613737368","0.988690479","1.603696114","1.731806196","1.199995657","1.407806119","0.893630473","1.141684233","0.813268451","1.081942416","1.214383996"
"VNG0626G","1","yule-walker","1","23.390625","0.152171821888581","11.2796461247083","1.30479741394737","0.0906283583095687","-0.0230430969017352","0.298252973655088","0.467661108305174","0.6062334187796","1.062711091","0.862504018","1.168445717","1.32889834","0.975921426","1.181563585","1.428210092","1.10656987","1.14776151","1.015803634","1.481790142","2.25799063","0.732473328","1.903458367","1.21074591","1.535403688","1.367829102","0.991594148","2.031476267"
"VNG0627G","0","mle","1","20.3673469387755","0.0827580886689423","4.94023854731776","0.828931947210526","0.0802966766168418","-0.034666238806053","0.244383172030765","0.511896366182802","0.639039546380902","0.591374089","0.643925338","0.772158378","0.800427124","0.573450819","1.050072614","0.762892806","1.154697835","1.158071838","1.238717017","0.989224313","0.892158821","0.732473328","0.776069775","0.801329318","0.710662634","0.922513677","0.63654212","0.542945153"
"VNG0628G","1","burg","1","21.2340425531915","0.21585804803508","20.0962311364272","0.88162493668421","0.346695189640658","0.265032088345741","0.299893953107878","0.033183855815812","0.206463943976064","1.09999045","0.758014855","0.666793016","0.292148018","0.832030507","0.63744713","1.144659004","1.204919025","1.137542974","0.979814545","0.808255786","0.828010317","1.293846952","0.825605683","0.807593763","1.375398108","0.593453512","0.768916585","0.696433567"
"VNG0629G","1","mle","1","23.0307692307692","0.128481432356128","20.6715650437618","1.89687694757895","0.0622097292142152","-0.0550140546340079","0.192482520476118","0.598199137200807","0.707230507035437","2.202936809","1.406979386","1.83021681","1.156663754","2.070140571","1.982051768","1.515036244","1.75253037","2.68421223","2.22608969","1.997552121","1.516658719","2.285461968","2.121139418","2.154345709","1.671041808","1.746177692","2.189381941","1.532044996"
"VNG0630G","1","burg","1","24.3414634146341","0.129763445500759","22.7273285221117","1.22063291794737","0.0995162132591988","-0.0130442600834013","0.256555901507273","0.432321846073492","0.582488613453082","1.231936205","0.713036712","0.827351541","0.781335421","0.736813948","1.36621473","1.346359914","1.542400018","1.64136596","1.483547668","1.481790142","0.977349797","1.326734384","1.452040737","0.951071928","1.181005439","0.959574539","1.697722893","1.494373465"
"VNG0631C","0","default","1","24","0.0716638974633403","6.93721080145072","1.55897642552632","0.0162422417366542","-0.106727478046264","0.258830907914519","0.877213613834276","0.915582542025633","1.073231507","1.748815542","1.768115754","1.631579245","2.70059323","1.050072614","1.537555332","2.205509377","1.731842876","1.4439498","1.589670208","1.443057321","1.240836169","1.386196738","1.155477428","1.509626922","1.177685722","1.992028237","1.234708063"
"VNG0632G","1","mle","1","23.0307692307692","0.155752571017719","17.1065044565191","0.401645525210526","0.235646282029824","0.140102067283551","0.590004696301781","0.11650781547811","0.320679491607003","0.612119188","0.255503214","0.23067035","0.345933748","0.280805354","0.248051607","0.197768041","0.20854032","0.22541978","0.184755306","0.207117767","0.533577993","0.796395396","0.764157348","0.97355196","0.469371023","0.617294783","0.262309203","0.217922598"
"VNG0633G","0","default","1","24","0.256684326888676","14.8637163387889","0.894651426157895","0.197148289123723","0.0967918252641881","0.475565965493203","0.172616655400809","0.369892833001734","1.20196748","0.684543956","0.585830015","0.840021429","0.81328495","0.592806883","0.547380809","0.492808449","0.624813284","0.435172633","0.66039361","1.479400375","1.719604024","1.364919054","1.718856403","1.005538953","1.304682257","0.526956861","0.399395672"
"VNG0635G","0","mle","1","27.7222222222222","0.382537866036584","23.7899460346009","1.51969660536842","0.399846336976045","0.324827129098051","0.319908892117879","0.0168306035120096","0.187048868902459","2.630326413","2.017116266","0.941693349","1.129075133","1.611158161","1.496003568","1.755902249","2.131656881","2.305640012","1.653100077","1.548324229","0.892158821","1.663005489","1.124947346","1.229750079","1.031402833","0.893898259","1.673227934","1.145848403"
"VNG0636G","0","mle","1","26.2631578947368","0.288648600668302","23.852113601398","1.43452416394737","0.186740617094921","0.0850831942317866","0.360927668272013","0.191351848043341","0.385063785678253","2.72259691","1.809267561","1.081127432","0.876269835","2.373443648","1.270539088","1.136245728","1.34595515","2.285112869","1.52423144","1.265074058","0.922242282","1.36045776","1.178382064","1.128796603","1.171049961","0.998124276","1.852409489","0.954632961"
"VNG0637G","1","burg","1","21.3857142857143","0.442659311981207","19.8733717145019","1.61399234531579","0.441970853440883","0.372217210120993","0.296984671535396","0.00940275383063927","0.160557154180002","2.159959653","1.772750111","0.991738726","0.722376469","1.623442884","1.608657403","1.835369578","2.168268719","2.566833094","1.295849168","1.735631215","1.070675538","2.247535776","1.375516754","2.171187451","1.574896437","1.234685912","1.335745677","1.174733996"
"VNG0639G","0","default","1","24","0.216695093162097","18.5806903829649","1.81643723089474","0.0905921436561921","-0.023083838386784","0.291575134932203","0.467810121491591","0.6062334187796","3.125202422","2.173703348","1.044443716","1.786175947","2.721184652","1.52340495","1.396948838","1.428617294","2.16573139","1.430986791","1.443250033","1.746224202","2.285461968","1.933131325","2.121053132","1.865440806","1.845171336","1.590245448","0.885929789"
"VNG0640G","1","burg","1","21.0845070422535","0.491324949060116","19.0904606428777","1.93477365342105","0.309562104786822","0.223257367885174","0.322710584599389","0.0516412753937969","0.2401919785758","2.630326413","2.058667492","1.209484722","1.403076652","1.962944268","1.826596807","1.821879559","2.34096124","2.521331454","1.392791843","2.105660597","1.594014067","3.167291295","1.668939469","3.437406101","1.307282902","1.732476112","1.365184426","1.214383996"
"VNG0641C","0","mle","1","25.8103448275862","0.176541505665904","23.1400268082002","1.56492598215789","0.0857401586697726","-0.0285423214965059","0.326906355390294","0.48815433587942","0.62272900291973","2.989690632","1.963016264","1.044443716","1.786175947","2.541373335","1.429637055","1.297603011","1.542400018","1.89385589","1.713819288","1.265074058","1.088577387","1.516781646","1.30302566","1.155477428","1.459364367","1.046433662","1.773380387","0.92346391"
"VNG0642C","1","mle","2","24.7438016528926,21.2340425531915","0.398652067480502,0.402054658245604","0.35734579628621,17.308671531887","1.24445423305263","0.535886875703186","0.403283125904097","0.316908980457139","0.0220379403435613","0.193197425013555","2.371857221","1.526542274","0.79927869","0.824949098","1.373607245","1.293810776","1.241419751","1.555589216","1.811038606","1.142151918","1.254009736","0.834903847","1.349122451","0.864821747","1.505729247","1.014087367","0.781858249","1.206540451","0.893312538"
"VNG0643G","0","default","1","24","0.12459965182499","23.4986799031064","1.55709529205263","0.0286197972807971","-0.0928027280591033","0.378273021137854","0.792709356838888","0.858274222273064","3.299197042","2.101074646","1.128799205","1.411570159","2.503057305","1.537293281","1.024750514","1.174530112","1.64136596","1.909689091","1.099196363","1.088577387","1.885380759","1.364919054","1.627669133","0.820660504","1.400539562","1.673227934","0.893312538"
"VNG0646G","0","burg","1","20.0939597315436","0.26096270406204","19.337075978509","1.38559393963158","0.235483916871957","0.139919406480951","0.286214739336343","0.116705952854184","0.320679491607003","2.337067423","1.690383373","0.863833193","0.845106488","1.504695532","1.41672132","1.32664108","1.708330311","1.597915797","1.162938674","1.661048234","1.061835318","1.763313491","1.151354757","1.91684296","0.931774105","1.168444878","1.375140822","0.842897097"
"VNG0647G","1","burg","1","27.7222222222222","0.295556435616731","23.2090106191229","1.25230231678947","0.18432120372554","0.0823613541912326","0.426571341133019","0.195953661577888","0.388347471335203","1.996273474","1.784839956","0.79927869","1.564086168","2.18319086","1.059645746","1.481874503","1.555589216","1.312530242","1.284215727","1.099196363","0.725144112","0.763765923","0.718308307","0.530357914","1.040171125","0.598146939","2.388865637","0.908263117"
"VNG0648G","0","default","1","24","0.129288714274729","4.36272227610337","1.04035102431579","0.053804509466999","-0.064469926849626","0.419766574665202","0.64246132836565","0.745963806520348","1.85410162","1.236529051","0.590907607","1.712287712","1.623442884","1.129146428","1.017218568","1.051456787","1.05900268","0.848165027","1.080053327","0.821173705","0.506884889","0.63962594","0.649380257","0.741388507","0.361286997","1.865919255","0.978698221"
"VNG0650C","0","mle","1","26.2631578947368","0.314513024074062","0.0650200571395559","1.24055110357895","0.631981442537221","0.585979122854374","0.231781579252876","0.000336478833236287","0.106198290967422","1.639290903","1.475536794","1.026571299","1.33694281","1.006028318","1.050072614","1.087048872","1.300885223","1.28926333","1.47022917","1.750944958","0.834903847","0.823499824","1.057451095","0.852837769","1.031402833","1.294444921","1.685430915","1.557685473"
"VNG0651G","1","mle","1","22.8549618320611","0.133453463266532","9.63253119571495","0.904688713684211","0.168225780742662","0.0642540033354944","0.255837133054748","0.22910978757492","0.417829434051445","0.515190074","0.535966983","1.128799205","1.305054192","0.54375631","1.236414048","0.735265505","0.894398968","0.942772889","1.09179606","1.061243677","1.144098963","0.78317958","0.934364829","0.729840472","1.049013958","0.705752907","0.814940729","1.037236211"
"VNG0652H","1","mle","1","23.5748031496063","0.271052864684799","6.58264237363894","1.01892708526316","0.392358745338994","0.316403588506368","0.299585769078211","0.0185856611276489","0.188358159797355","0.752797557","0.892318546","1.846079933","1.000694293","0.832030507","0.994422937","0.966022451","0.933298998","1.14776151","1.184103742","1.265074058","1.443057321","0.830418858","0.7238855","0.453869053","0.916131233","1.054709559","0.736112399","1.386826165"
"VNG0653G","0","default","1","24","0.498618339717906","18.7820568892396","0.74654605","0.175340893625156","0.0722585053283","1.30228321959252","0.213892557141337","0.404206407196227","0.219736983","0.220017731","0.220928614","0.381004467","0.184913782","0.143899753","0.181012982","0.225149587","0.262432352","0.282274088","0.236288715","0.565461325","0.823499824","2.104797051","2.679225521","1.340908062","3.661671711","0.206381375","0.244771027"
"VNG0654C","0","default","1","24","1.09762086024221","16.1203966486627","1.80721140157895","0.304968642759987","0.218089723104985","0.878649714581253","0.0544546774978039","0.243372860325381","0.591374089","0.581512612","0.966392136","2.519563349","0.801023134","0.985439046","0.897322512","0.527547247","1.049574366","0.928207475","0.851998975","1.395984919","2.864730005","5.365964307","5.746955517","3.048013891","3.778888927","0.600593118","0.835931005"
"VNG0656H","1","burg","1","26.7321428571429","0.117892777280104","0.347402170014213","1.08796742794737","0.217364372157158","0.119534918676803","0.232431716588469","0.14075924051258","0.338499175581355","0.996797433","0.737684542","0.878872369","1.102144553","0.642656272","0.958971425","0.924195875","1.007631924","1.078114154","1.295849168","1.221394003","0.794387092","1.406759421","0.971206147","1.239363732","0.980323646","1.325400461","1.590245448","1.519383466"
"VNG0657G","1","yule-walker","1","25.1596638655462","0.323890177569427","0.121918024413904","0.802140653947368","0.543362126394973","0.486282392194344","0.393620412013535","0.00189049456313217","0.130929561705551","1.515062072","0.778905464","0.514697663","0.758109883","0.688126518","0.531639007","0.543357544","0.754350614","1.097570526","1.034290897","0.955068706","0.376675977","0.594223061","0.523109226","0.568861276","0.710662634","0.915275069","1.578731636","0.801954652"
"VNG0659H","0","default","1","24","0.878828212102752","3.25767537820323","1.11040381878947","0.176585555280245","0.073658749690276","1.37535868312486","0.211323527060169","0.401494831865588","2.280214698","1.305624803","0.200920565","1.000694293","1.216413304","0.459785184","0.516010622","0.569563932","0.522484452","1.184103742","0.844547403","0.29863997","0.359689658","0.344514119","0.319700993","0.669773817","0.326119663","7.209096196","1.469775143"
"VNG0660H","0","default","1","24","0.134246043175669","4.26458987775509","1.13531581115789","0.12037277603325","0.0104193730374067","0.24296972900992","0.35841757450004","0.523782662942863","1.530060581","0.988089526","0.601195199","1.554674962","0.990860531","1.021869019","0.803323699","0.999088629","1.189561865","1.52423144","1.468830424","0.937662305","1.261774741","1.02523716","0.97355196","1.161178405","0.859373958","1.590245448","1.09019056"
"VNG0662G","0","default","1","24","0.245980290331401","22.4383575877784","1.43576237673684","0.176693395241173","0.0737800696463193","0.282589556223537","0.211102217583576","0.401462220444202","2.430994874","1.416574739","0.684281702","1.353178136","0.918383658","1.050072614","1.119604234","1.595837367","1.448210208","1.776768747","1.735631215","0.907075844","1.933303994","1.6180973","1.745836","1.340908062","1.626663834","1.478787149","1.099275481"
"VNG0664G","1","yule-walker","1","23.0307692307692","0.204313065953312","9.92050785490676","1.15621027636842","0.158268056269315","0.0530515633029798","0.312352237880498","0.251994157484854","0.440737130191596","0.665580664","1.001612677","0.991738726","1.631579245","0.877467657","0.792568793","1.607140878","1.236094198","1.409873255","1.216575773","1.481790142","2.027275884","1.122303026","1.224844803","0.685760632","1.066925793","0.548497811","1.215339844","1.16502545"
"VNG0665G","1","default","1","24","0.291640156660987","0.131568663916536","1.24855626263158","0.342123235605891","0.259888640056628","0.317380481534413","0.0350878196652773","0.20971293903786","2.442998179","2.044722841","1.017750107","1.115528578","1.052939056","1.270539088","1.039982128","1.194703015","1.324320686","1.483547668","1.179222118","0.695698001","1.131732601","0.905900565","1.47096085","0.908408555","0.998124276","1.355300118","1.09019056"
"VNG0666G","0","default","1","24","0.146009799230499","1.30702608907439","1.41592830989474","0.0951290228454292","-0.0179798492988921","0.246394877047951","0.449462301145618","0.589458755600811","2.246769089","1.622836106","0.941693349","2.0521489","1.598966398","1.088891979","1.032338229","1.257324482","1.448210208","1.380288103","1.494864206","1.061835318","1.349122451","1.292986469","1.249052541","1.685247879","1.274210604","1.838997537","0.98685404"
"VNG0667G","1","yule-walker","1","25.3728813559322","0.183537747739392","23.7148029393878","0.859132464052632","0.245274640822425","0.150933970925228","0.304083717244863","0.105271677175295","0.315516405840488","1.414109447","0.910699702","0.497233465","0.919615811","0.932441992","0.723807872","0.779965004","1.135200431","1.049574366","0.635555262","0.794179621","0.560792495","0.72031827","0.664845921","0.782826033","0.766922967","0.627097353","1.522401016","0.885929789"
"VNG0668C","0","burg","1","22.1777777777778","0.205794881849499","10.0416306485359","1.23326613447368","0.350276621070673","0.269061198704507","0.219187417590824","0.0317561579772226","0.205430671550766","1.231936205","1.03623583","1.500719152","1.955421119","1.322416873","1.192335472","1.288065591","1.392586552","1.200247686","1.09179606","1.418115137","1.3730277","1.085363878","1.057451095","0.813907181","1.151390062","0.627097353","1.260308841","1.433634768"
"VNG0669H","0","default","1","24","0.117962842930423","13.4290903271802","1.51074528047368","0.0303370871313753","-0.0908707769772028","0.327928597775462","0.781567122805987","0.852231301560367","0.939588535","1.910367249","1.693444182","1.012846345","1.751561521","2.532397588","1.975887369","2.113583443","1.685997611","0.945100519","1.878420537","1.395984919","1.189997315","1.263330601","1.21074591","1.075996077","0.487368203","1.949072268","1.692470137"
"VNG0670H","0","default","1","24","0.0671286557565573","2.14121453586911","1.15740638815789","0.097512929284733","-0.0152979545546754","0.133723177278336","0.440076228871638","0.586545814589282","1.530060581","1.043302777","1.009004714","1.213879828","1.207208607","0.821868688","1.071127917","1.184573622","1.336217044","1.272686725","1.254009736","1.125284053","1.315680058","1.107679758","1.036130668","1.181005439","0.974812472","1.260308841","1.045879847"
"VNG0671H","1","burg","1","20.3673469387755","0.181769860527556","3.27611410793988","1.85126915615789","0.123087719389944","0.0134736843136872","0.227291754267873","0.34966262785773","0.517786057662114","1.500210586","1.547434776","1.273761612","1.526779751","1.312410038","1.469095052","1.33646413","2.401529519","2.108400248","2.328761479","2.74056194","1.746224202","1.901221702","2.204774386","2.402494122","1.913422574","1.665564105","2.157793263","1.637210482"
"VNG0673G","1","burg","1","20.0939597315436","0.114591922313388","3.50729151844412","0.710286242210526","0.182320765055981","0.0801108606879785","0.344494475424044","0.199831409417282","0.392146674244871","0.497729963","0.490642514","0.488724856","0.599115272","0.470680692","0.343899261","0.693127718","0.747954787","0.613737368","0.782045696","0.851998975","0.604238813","0.98168251","0.844986242","0.724179153","1.459364367","0.929809532","0.542498399","0.829022484"
"VNG0674C","0","default","1","24","0.0744466780582838","20.2578870845779","0.636259749315789","0.109743197407166","-0.00153890291693837","0.428865575748947","0.394568496510701","0.552165826020806","0.30265278","0.262544788","0.39729523","0.286906067","0.23579365","0.42372362","0.448523492","0.523074392","0.740531085","0.848165027","0.766758452","0.624613655","0.887905494","0.788167904","1.146514474","1.005538953","0.967163496","0.554454623","0.878608055"
"VNG0675C","1","yule-walker","1","23.5748031496063","0.189264939415311","20.9444620206823","0.776059904473684","0.403989614961461","0.329488316831644","0.269509897833426","0.0159232097717729","0.184917938809388","1.08385607","0.521592098","0.596029208","0.602742009","0.765335802","0.592806883","0.858470488","0.857120296","0.959786802","0.658899532","0.77352368","0.57491592","0.796395396","0.878303429","0.833145116","0.893157951","1.367829102","0.62735801","0.503870393"
"VNG0676C","0","default","1","24","0.184188768901248","13.7045145937931","1.30054831836842","0.163954290170209","0.0594485764414849","0.284504764455677","0.238693273800704","0.429293681744604","0.73448461","0.789565689","1.487823669","1.012846345","0.714763696","1.329519966","1.307211049","1.440833526","1.487589612","0.782045696","1.575766972","1.504136161","2.032835813","1.418736809","1.78710149","1.574896437","0.859373958","1.326074513","1.544812038"
"VNG0677H","1","burg","1","20.3673469387755","0.130756946707288","8.36094474365915","0.598183204894737","0.0997177553044408","-0.012817525282504","0.510574779801844","0.431548370246502","0.582190044177406","0.96301535","0.666184167","0.444464266","1.786175947","0.474269528","0.363144476","0.465376579","0.492808449","0.460998544","0.570368691","0.520950832","0.547016027","0.436016454","0.476743217","0.526243966","0.58990362","0.468544979","0.609385408","0.503870393"
"VNG0678G","1","yule-walker","1","26.7321428571429","0.323732901810532","25.4878291217489","0.681033026473684","0.481553581264915","0.416747778923029","0.494854758043981","0.00521952558604311","0.150284893535317","1.72205505","0.67530167","0.314715686","0.640239067","0.319510867","0.40861773","0.413563949","0.800679229","0.809807388","0.895321846","0.963495425","0.426558532","0.387820876","0.531263961","0.510104827","0.760458065","0.439928243","1.16348996","0.756695132"
"VNG0679G","0","default","1","24","0.102748445962867","23.1301340431687","0.301755518947368","0.148949876809144","0.0425686114102864","0.613876400878439","0.275195362674279","0.459936539288489","0.847259808","0.315428462","0.411249324","0.18026743","0.16500105","0.159006575","0.159677604","0.142162301","0.175486772","0.209617482","0.184765896","0.133622219","0.342078513","0.389897844","0.419866602","0.312640719","0.683861184","0.221936634","0.279528441"
"VNG0680G","0","default","1","24","0.206145191693169","18.0848202480311","1.91744667994737","0.0552390144587137","-0.062856108733947","0.345188387666294","0.634710385052311","0.739033312252312","1.747689718","1.323493792","2.842160356","1.32889834","1.648294047","3.324856369","2.713491132","3.126964087","2.146449855","2.392623802","1.962763786","1.467185446","1.96592766","1.206043821","1.692293741","0.972059848","1.563838527","1.197804768","1.808647824"
"VNG0681G","0","burg","1","26.4955752212389","0.239609119077915","24.2248947319193","0.952164883842105","0.339174165495289","0.2565709361822","0.307602344384717","0.0363660477438282","0.213394901186278","1.607309932","0.892318546","0.684281702","0.453880083","1.189007644","0.764313449","0.729861283","1.033702638","1.312530242","1.380288103","0.837161002","0.661936717","1.032222232","0.740878243","0.886698647","0.747691292","0.982521941","1.385169831","0.769359266"
"VNG0682C","0","default","1","24","0.0361798858937631","20.9573689326063","1.41511400152632","0.00147651925048575","-0.123338915843203","0.468953785786209","0.988248709120649","0.991139532757859","0.357827796","1.072055816","1.353081283","1.000694293","0.961207557","1.761478018","1.170274457","2.592800178","2.781968622","1.343446371","0.898109567","2.148413396","0.630064992","2.104797051","1.044230689","1.014087367","0.82618306","1.544687968","2.281757548"
"VNG0683C","0","default","1","24","0.303866245276337","23.9000221637278","0.941389284052632","0.230511414043752","0.13432534079922","0.570389427238708","0.12291855824188","0.326693842503336","2.617402698","2.086842744","0.690212608","0.567441051","1.225688184","1.021869019","0.6069371","0.686904443","1.300844768","0.895321846","0.573802181","0.57491592","0.78317958","0.675210185","0.893630473","0.427636794","0.819700322","0.803182661","0.63567382"
"VNG0684G","0","default","1","24","0.294087753234978","22.2558102667556","0.899691672210526","0.213963644216466","0.115709099743524","0.519342838173733","0.145727350197394","0.345033246253979","2.383568528","1.678933342","0.65538292","0.409621665","0.911434175","0.821868688","0.643835042","0.787159531","0.917815849","0.565248226","0.63201539","0.479058586","0.918124366","0.812932896","1.448229086","0.493827324","1.114502754","0.746888601","0.673694803"
"VNG0686C","1","mle","1","24.95","0.123838548039201","24.7232435606312","0.827639134578947","0.203186840419177","0.103585195471574","0.290284608245903","0.162499483044897","0.361109962321993","1.287775387","1.2115715","0.941693349","0.659853502","1.110440013","0.916429021","0.746194293","0.735325356","1.127415414","0.664868365","0.67802856","1.106778557","0.428780961","0.469425359","0.654456831","0.813742612","0.819700322","0.75782256","0.594841595"
"VNG0688H","0","yule-walker","1","25.5897435897436","0.506936639010503","11.6399766178088","1.39299484578947","0.486943830556801","0.422811809376402","0.41154265634897","0.00480086301851568","0.150284893535317","0.298213546","0.581512612","1.307169905","1.722653024","1.527728948","1.203205563","1.288065591","1.516356152","0.839299784","1.295849168","1.128548967","2.220857573","1.395038327","2.327432375","2.171187451","1.865440806","0.69472082","0.876363975","2.207257483"
"VNG0689G","0","default","1","24","0.148924882677766","17.5511846548099","1.14703530926316","0.19143684478747","0.0903664503859035","0.251842511304532","0.182688655395336","0.379377793467477","0.89884707","0.708206865","0.878872369","0.881574324","0.939551655","1.00348873","1.205322291","0.94127972","1.28926333","1.35561637","1.179222118","1.061835318","1.371888307","1.775466531","1.494049416","1.113054891","1.759987633","0.949289898","0.98685404"
"VNG0690C","1","yule-walker","1","22.6818181818182","0.243976301884302","19.0798801102845","0.968899340578947","0.406925027364855","0.332790655785461","0.302235721858477","0.0153065311580232","0.182764551140576","0.713096162","0.601613995","0.974768192","0.51832802","0.698660147","0.852251748","1.127894289","1.300885223","1.040229991","0.863601327","0.837161002","0.937662305","1.395038327","1.273139534","1.339732289","1.08514347","1.551567692","0.641184471","0.657129287"
"VNG0692C","0","default","1","24","0.162922091769012","11.7699779250691","1.13722386105263","0.1735321698136","0.0702236910402996","0.246551519070417","0.217674536544981","0.408139756021839","0.738111208","0.626654959","1.230541628","1.149704035","0.98336261","1.050072614","1.417712707","1.144907629","1.168474785","1.034290897","1.508053624","1.850567798","1.094483091","1.440853457","0.996563342","1.057931968","1.274210604","0.741480923","1.099275481"
"VNG0694G","0","burg","1","23.5748031496063","0.10649848460002","9.20972340975971","1.15812572547368","0.0734922419348443","-0.0423212278233003","0.261257795175357","0.542990812987007","0.664886709780009","0.695749012","0.862504018","0.772158378","1.691743817","1.037064","1.181563585","1.214247041","0.973890905","1.127415414","1.121736711","1.333540471","1.274303492","0.844431816","1.049303939","1.28857115","1.535403688","0.757605817","1.773380387","1.469775143"
"VNG0697H","0","default","1","24","0.0333765135650595","2.5704976903938","0.923124209210526","0.0198320949849916","-0.102688893141884","0.250905347675197","0.851929823132009","0.897949747701722","0.76400377","0.605716897","0.633145133","0.644114746","0.560531034","0.566508466","1.161672906","0.925385942","0.901545946","1.015803634","1.221394003","1.232735826","1.131732601","0.986346252","0.92190393","0.900750978","1.294444921","0.963186879","1.108436111"
"VNG0698H","1","burg","1","22.0147058823529","0.309094904103121","18.3808757650337","1.46364609321053","0.274472259479754","0.183781291914723","0.320034710609383","0.0767771838864902","0.28046459867211","1.062711091","0.839371257","1.14845139","0.57433184","0.884158153","1.50964209","1.595328346","1.73767139","1.685997611","1.713819288","1.690488914","1.253347345","2.569482676","1.888793129","2.056003508","1.242541032","1.889297026","1.233131622","1.234708063"
"VNG0700G","1","yule-walker","1","20.3673469387755","0.103693371006605","12.8576897281212","0.935799329315789","0.0884164892284715","-0.0255314496179697","0.295781753450788","0.476838910000435","0.613853551840224","0.727284781","1.0084435","1.053496271","0.959298856","1.235033784","1.040585969","1.607140878","1.225613867","0.747183267","1.015803634","1.099196363","1.212463266","0.494320096","0.556498866","0.649380257","0.908408555","0.557207893","0.720238918","0.962588236"
"VNG0702H","0","default","1","24","0.433902186105798","2.38808015508546","1.26819026873684","0.163666039916181","0.0591242949057034","0.792188664984898","0.239352438532396","0.42933172830923","3.534725204","3.570085688","0.949855331","1.612003685","2.48411647","1.496003568","1.428210092","1.097187722","0.89351947","1.205654006","0.787233736","0.479058586","0.381385167","0.245138515","0.213247492","0.379843268","0.154299612","2.205349273","0.978698221"
"VNG0703H","0","default","1","24","0.284791349471471","1.02658700023817","0.771206536473684","0.233594727958874","0.137794068953734","0.65030499833899","0.119033134071843","0.323750555778969","2.479364873","1.846537245","0.590907607","0.731148734","0.890899662","0.673119806","0.535399511","0.505559006","0.647568375","0.624195134","0.502963615","0.538020252","0.53298072","0.511111221","0.498326131","0.449918557","0.683861184","0.84509449","0.56594807"
"VNG0704C","1","burg","1","20.648275862069","0.135996760381271","0.898736140086923","0.694855069368421","0.20050771142302","0.100571175350897","0.39604410066929","0.166922251225977","0.366463324082523","0.678823857","0.461529379","0.436858638","0.564026723","0.423197066","0.431484706","0.57639025","0.569563932","0.551285331","0.591318625","0.727391667","0.635057285","0.844431816","0.740878243","1.627669133","0.786649307","1.114502754","0.645860679","0.795326927"
