"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q","0","3","6","9","12","15","18","21","24"
"VNG1454C","3.67561793306687","1.06370667409888","16","1.85341970044969","23.9024390243902","0.494259635560989","9","4","0.1875","0.99999995435067","0.904752601","1.246174246","0.91751309","0.983078554","0.961606494","0.855596061","0.818547445","0.879163343","1.022555729"
"VNG1455H","17.5290460353409","4.21925745294264","27","1.49124515779898","21.5859030837004","0.639421259911351","9","4","0.1875","0.99999995435067","2.79816085","3.118718578","2.229952234","2.998528619","3.432696512","3.056415547","5.487413999","2.521880021","2.580773027"
"VNG1456H","9.7695710387165","1.74727385947678","1","1.24230639133744","28","0.744042203100536","9","4","0.1875","0.99999995435067","1.63324669","1.552431238","1.678131509","1.62316278","1.918822349","1.564966021","1.878794216","1.850496675","1.634164322"
"VNG1457C","9.06128724666092","4.00571358025241","36","0.794672785474391","20","0.909639000215879","9","4","0.1875","0.99999995435067","2.783572711","2.808869842","4.031046005","4.04898029","3.518104013","3.657076075","3.158912381","4.327853301","3.598156558"
"VNG1458G","6.69288744533141","2.24322852213056","1","0.988465061297677","28","0.844607312880026","9","4","0.1875","0.99999995435067","1.900574301","1.647268135","2.559298967","2.042561265","1.651236389","1.339901161","2.250966754","1.493919403","1.186096792"
"VNG1459H","17.9649379725903","1.60744681663084","33","1.36332052637948","20.5020920502092","0.693284688893059","9","4","0.1875","0.99999995435067","1.570456798","1.174429218","1.184003581","1.174130749","1.216147856","1.263567351","2.020659739","1.089007105","1.413029545"
"VNG1461H","8.70706592006496","2.0707659955552","1","0.703288982752215","28","0.934938923434661","9","4","0.1875","0.99999995435067","1.771081005","1.676248463","2.018448009","2.169015145","1.772732193","1.765843209","2.372804506","1.850496675","1.65367582"
"VNG1462G","23.9999526313781","3.5297508179842","36","0.737115347402061","20","0.926032115339507","9","4","0.1875","0.99999995435067","2.34868154","2.779631074","3.179174018","2.439514094","2.453394759","3.174649725","2.066828405","3.336483569","3.42115528"
"VNG1463G","4.77262471214414e-05","3.050053541838","1","0.823726552706181","28","0.900804715711914","9","4","0.1875","0.99999995435067","3.290379216","2.154792056","3.39092128","2.5703254","2.310347069","2.091116639","2.929769604","1.749747555","2.312433667"
"VNG1464G","17.191348155975","1.97688696332385","31","2.62982478576188","20.8510638297872","0.258653272090639","9","4","0.1875","0.99999995435067","2.077192041","1.49921591","1.475092237","1.300025215","1.492554734","1.905105225","2.156933478","1.579938135","1.856556751"
"VNG1465G","7.22328457919843e-05","2.53017627871455","1","1.2110542625314","28","0.756982365831332","9","4","0.1875","0.99999995435067","2.593917403","2.192701235","2.420673749","2.226409122","2.06563968","1.885486779","2.414865336","1.820276876","2.134397903"
"VNG1466H","17.5545292452361","1.07648273874697","1","0.507159333554349","28","0.974959530348505","9","4","0.1875","0.99999995435067","1.055596542","1.20345701","1.292824223","0.945310843","1.069666043","1.127582048","0.953986471","1.194195726","0.918956856"
"VNG1467G","7.80601371263435","5.02990158524869","1","0.0624213621762503","28","0.999986590997115","9","4","0.1875","0.99999995435067","5.666787775","3.218174276","6.293552239","4.436536117","3.84985157","3.891408779","6.174533729","3.634740808","4.589341903"
"VNG1468H","15.5775757773718","2.36892349270125","1","2.1005835341968","28","0.406779478078752","9","4","0.1875","0.99999995435067","2.718861559","2.239073632","1.875838796","1.82558821","1.924069196","2.351402592","2.564815953","1.96350221","3.002421207"
"VNG1470G","17.8603801905806","3.43976278722273","22","0.740565575826052","22.5806451612903","0.925092664078685","9","4","0.1875","0.99999995435067","1.856390669","1.995626886","2.289557209","2.174687326","2.316664505","1.741639119","4.950762681","1.732546426","1.451273311"
"VNG1471C","23.9999526313781","1.32145713884568","1","1.34028401608495","28","0.702995058256533","9","4","0.1875","0.99999995435067","1.066689869","1.199266664","1.103580059","0.977956965","1.010052437","1.163146941","0.91184233","1.267122485","1.28885094"
"VNG1473H","4.02424144615622","0.894843726095815","9","3.43390668682206","25.6544502617801","0.122931364010887","9","4","0.1875","0.99999995435067","0.827824057","0.855024013","0.928333019","0.739530671","0.638424599","0.672007813","0.635243188","0.664515327","0.794603804"
"VNG1474G","4.77262471214414e-05","1.04825709812737","1","0.530122304963262","28","0.971335781549202","9","4","0.1875","0.99999995435067","1.041891979","1.021489918","0.90681927","1.027709289","0.903069682","1.078121618","0.697067905","0.999646055","1.02559442"
"VNG1475C","3.4358589765951","0.736110532175685","12","1.17478578475029","24.8730964467005","0.771860270166291","9","4","0.1875","0.99999995435067","0.571163619","0.929681031","0.589395838","0.575531719","0.597926179","0.445711408","0.664603285","0.527707181","0.643658597"
"VNG1476C","11.1975248462416","0.749853785975261","36","0.807980908534003","20","0.90563731404169","9","4","0.1875","0.99999995435067","0.68762125","0.658213646","0.672491441","0.759099279","0.735829804","0.690815797","0.576002903","0.77831111","0.79933341"
"VNG1478G","4.77262471214414e-05","0.411897793736841","1","1.38509286974577","28","0.684100629010772","9","4","0.1875","0.99999995435067","0.392024243","0.450040504","0.293400678","0.358733585","0.293172236","0.241169364","0.393299907","0.259959775","0.359813659"
"VNG1479H","15.1830575108925","1.38693292540474","8","1.58675095024587","25.9259259259259","0.599718225257305","9","4","0.1875","0.99999995435067","1.410875937","1.73574764","1.387038935","1.120211851","1.413226903","1.377401974","1.318772532","1.431314067","1.668462173"
"VNG1480C","6.25926468834499","1.76701848357459","36","3.3183571288928","20","0.137169352101578","9","4","0.1875","0.99999995435067","1.429433944","1.693880818","1.683057192","1.816077362","1.440500209","1.401371116","1.425489888","1.479233227","1.739232513"
"VNG1481G","12.8432014858741","1.36250700235896","36","0.60885858560382","20","0.956751776033856","9","4","0.1875","0.99999995435067","1.08354883","1.207661997","0.998908828","1.120211851","1.27046023","1.527620462","0.889238749","0.996359544","1.308115245"
"VNG1482G","6.15522755880638","0.657468719974988","1","1.12832004817989","28","0.790649007452355","9","4","0.1875","0.99999995435067","0.503823011","0.642337309","0.664653403","0.603233654","0.585005866","0.414558108","0.702336919","0.443194049","0.41984416"
"VNG1483C","17.5523179582705","0.744210071546666","20","2.52639557812362","23.0046948356808","0.283440894282891","9","4","0.1875","0.99999995435067","0.553528392","0.599055096","0.538204987","0.518441443","0.643676077","0.655971358","0.822667103","0.624211472","0.571622162"
"VNG1484H","5.93845368785424","1.21102179804555","36","1.75035010167967","20","0.533852416451063","9","4","0.1875","0.99999995435067","0.779528193","1.182650679","1.251808156","1.006459657","0.993638498","1.034393655","0.942088128","1.132903112","1.168629424"
"VNG1486H","23.9999526313781","0.994035681515594","1","1.11194540759931","28","0.797184484528797","9","4","0.1875","0.99999995435067","0.769407761","0.87006642","0.804141679","0.793561589","0.76450483","0.879542267","0.858531947","0.815033819","1.019526042"
"VNG1487H","6.34857547433818","0.725942010376021","14","2.97161121606422","24.3781094527363","0.189672133865819","9","4","0.1875","0.99999995435067","0.557885483","0.7181867","0.702716245","0.709264739","0.643676077","0.513442637","0.54096759","0.596086582","0.543502804"
"VNG1488G","1.8481397161641","0.849354543319995","1","1.24055838863162","28","0.744768507260307","9","4","0.1875","0.99999995435067","0.83871287","0.867036915","0.818407999","0.797717494","0.76450483","0.864498519","0.68837391","1.202086875","0.949446316"
"VNG1490H","3.9121395379032","0.92035537806927","11","1.95562434283382","25.1282051282051","0.456737760536962","9","4","0.1875","0.99999995435067","0.656021901","1.087679211","0.832927418","0.673168201","0.723872143","0.646980078","0.63206209","0.628336211","0.751045148"
"VNG1492C","12.2323189270455","1.21147941249363","36","0.699426016890191","20","0.935920455759947","9","4","0.1875","0.99999995435067","1.410875937","1.228908351","1.123158731","1.158898145","1.199656154","1.233414218","1.100728032","1.214021476","1.141215111"
"VNG1493G","8.93308741968145","0.397132793942057","1","1.47567902480871","28","0.645949048497015","9","4","0.1875","0.99999995435067","0.374008931","0.386010896","0.363397144","0.403471427","0.399145861","0.325604921","0.418771647","0.30049254","0.273043597"
"VNG1494G","17.9594045987992","0.331590320296177","8","1.42055204857317","25.9259259259259","0.669145003412359","9","4","0.1875","0.99999995435067","0.276195019","0.161396754","0.292542003","0.290334532","0.276078529","0.271188253","0.374982707","0.282267214","0.249048222"
"VNG1496G","8.83354320503863","0.352033748492027","1","0.913746836713451","28","0.871278049697346","9","4","0.1875","0.99999995435067","0.322243347","0.323105084","0.351868027","0.327396233","0.36674834","0.270254156","0.380672989","0.291717277","0.254275248"
"VNG1497C","2.32478231851084","1.18777795773157","13","2.45965116423819","24.6231155778894","0.300477349231694","9","4","0.1875","0.99999995435067","1.141693543","1.246174246","1.129761841","0.977956965","1.004551216","1.056031326","0.91184233","1.182456024","1.161714717"
"VNG1498G","9.25119597101059","3.00618371131001","1","2.67475553056897","28","0.248478978820505","9","4","0.1875","0.99999995435067","1.56635768","1.268098144","2.753867719","2.81634897","2.945940512","2.279505071","3.150993033","2.146080568","1.098031745"
"VNG1500H","10.6677604457523","1.45139282171379","36","0.741260246514588","20","0.924902831756072","9","4","0.1875","0.99999995435067","1.097801328","1.0651528","1.428293546","1.088487725","1.826788358","0.995869505","1.020882868","1.357851252","1.196702284"
"VNG1501G","18.8093454860103","1.17290618389257","36","0.47958806888189","20","0.978936764678258","9","4","0.1875","0.99999995435067","1.020333796","1.624445035","1.056113544","1.205199242","0.969516363","0.958780118","1.397150031","0.935928837","1.168629424"
"VNG1503C","12.1236141873934","1.57320255152236","1","0.319654889560241","28","0.994396409482512","9","4","0.1875","0.99999995435067","1.321637963","1.552431238","1.304241836","1.359044995","1.554959363","1.636761161","1.120239768","1.693065192","1.703479867"
"VNG1505G","2.10808081142736","2.28880099812774","8","2.25903427518359","25.9259259259259","0.356784032457023","9","4","0.1875","0.99999995435067","2.082627999","2.750696664","1.74842232","2.031920042","1.715584484","1.608765892","1.742509295","1.868868841","2.18567049"
"VNG1506G","15.0774558422983","0.794321811431483","36","0.94166965593212","20","0.861519948780411","9","4","0.1875","0.99999995435067","0.747602907","0.888467041","0.860218665","0.74729684","0.807418328","0.882582286","0.659617353","0.967262927","1.034764779"
"VNG1508C","4.77262471214414e-05","1.63967042751869","3","2.9039660234243","27.3743016759777","0.201849345394407","9","4","0.1875","0.99999995435067","1.616261304","1.630120992","1.415789957","1.443182748","1.382689128","1.220712731","1.480185674","1.417243342","1.648776213"
"VNG1510C","11.9788133796218","1.56957111843568","1","0.844472395338676","28","0.894279932671759","9","4","0.1875","0.99999995435067","1.537961879","1.393326772","1.582589751","1.402312165","1.615555576","1.59770232","1.318772532","1.484112507","1.319811766"
"VNG1511C","3.33965730024996","0.632516605098151","9","1.06050726215092","25.6544502617801","0.817372239632875","9","4","0.1875","0.99999995435067","0.447920171","0.885373467","0.40265434","0.484405986","0.391588745","0.302846545","0.578901862","0.343930524","0.535498766"
"VNG1513H","3.06182923516022","1.35618341391952","1","2.2967489542442","28","0.345605129444495","9","4","0.1875","0.99999995435067","1.280831119","1.427764947","1.266570316","1.177201212","1.040852103","1.175249458","1.137239166","1.002943407","1.062770777"
"VNG1514H","14.7550208998164","4.29597897783212","6","2.57773451272861","26.4864864864865","0.27089569656474","9","4","0.1875","0.99999995435067","2.812825442","2.286426737","3.254598034","3.852965543","4.365120498","3.657076075","4.767822218","2.538544401","0.894740624"
"VNG1515G","8.64624957451035","0.637040339887545","1","1.70392174864841","28","0.552204077532607","9","4","0.1875","0.99999995435067","0.777493513","0.633437648","0.614083481","0.67846322","0.573929821","0.593510769","0.570248464","0.54717329","0.833238343"
"VNG1518H","8.95216528206981","0.903697461734433","1","1.85857015447039","28","0.492325775020703","9","4","0.1875","0.99999995435067","1.270827816","0.93292942","0.808869271","0.950261463","0.893259386","0.77680318","0.810369914","0.809683495","1.047119602"
"VNG1519H","4.12830629569915","2.351769839008","6","1.94336490166101","26.4864864864865","0.46114139619505","9","4","0.1875","0.99999995435067","2.093542629","2.231277348","2.442051998","1.844759594","1.444439127","1.992504756","1.733783356","1.881218176","1.918154218"
"VNG1520G","23.9999526313781","2.32199864878655","1","2.22572312164795","28","0.366888424833686","9","4","0.1875","0.99999995435067","1.971403815","2.192701235","1.673220241","1.864132306","2.193536042","2.194608963","2.130031696","2.384577859","2.285149575"
"VNG1523G","23.9999526313781","1.27179470082645","1","1.18856716189699","28","0.766226565196016","9","4","0.1875","0.99999995435067","1.025681158","0.946036875","0.990164165","0.876358319","0.811839991","1.159140528","0.751586893","1.118077954","1.254887307"
"VNG1524C","9.13497696404071","0.353902221460571","2","1.39320455095418","27.683615819209","0.680678544508935","9","4","0.1875","0.99999995435067","0.26419217","0.236053299","0.301243061","0.353156012","0.351069791","0.247919151","0.439227854","0.259105112","0.205362129"
"VNG1525C","9.04745998984603","3.38153214833447","36","2.31896407514419","20","0.339149948155161","9","4","0.1875","0.99999995435067","2.718861559","2.808869842","3.006973077","3.618873425","3.052396263","2.784537754","2.035933551","2.345636172","3.980105595"
"VNG1526H","22.318182035725","0.483215539170448","18","1.18686702074863","23.444976076555","0.766922929835435","9","4","0.1875","0.99999995435067","0.506463445","0.469277176","0.396796629","0.463369497","0.487195963","0.43208314","0.495468958","0.479642915","0.481245421"
"VNG1528G","23.9999526313781","2.15907625629901","1","1.91276958211714","28","0.472248591342761","9","4","0.1875","0.99999995435067","2.165895483","1.717679475","1.5323806","1.760043813","1.345443185","1.8215394","1.454404592","1.681950996","2.192165565"
"VNG1529G","17.9114106257123","2.94856522294899","29","1.08482075615312","21.2121212121212","0.80789851048364","9","4","0.1875","0.99999995435067","1.020333796","0.87310651","0.723617089","0.818825774","1.052283349","0.618600846","5.03852094","0.540012986","0.394481096"
"VNG1530H","8.79357855570701","0.921764412407219","1","1.21376570398546","28","0.755863716306791","9","4","0.1875","0.99999995435067","1.370892009","0.864017958","0.981496055","0.911371191","0.855072407","0.888693883","0.953986471","0.783454127","0.998568089"
"VNG1532G","17.2165515403423","0.587086060064081","1","2.21590014769403","28","0.369909420448338","9","4","0.1875","0.99999995435067","0.394078762","0.528364074","0.429472927","0.470687727","0.528787568","0.553934939","0.622614055","0.5156818","0.494270369"
"VNG1533H","6.37350664919934","0.702680421207098","36","1.09228923913017","20","0.804963148621967","9","4","0.1875","0.99999995435067","0.644129172","0.60747169","0.732150467","0.703729332","0.597926179","0.693203509","0.621053171","0.616043047","0.695281717"
"VNG1534H","17.8332881259025","1.21972519789359","19","1.25926695082238","23.2227488151659","0.736981200560344","9","4","0.1875","0.99999995435067","0.68762125","0.693568192","0.670523308","0.827424659","0.920497666","0.698003719","1.68233773","0.707421507","0.604774754"
"VNG1535G","4.77262471214414e-05","2.16534223447625","1","3.35536323252255","28","0.132448597047986","9","4","0.1875","0.99999995435067","2.137776168","2.124937151","1.743305337","1.696852667","1.305630418","1.401371116","1.491374137","1.357851252","2.005457508"
"VNG1536C","18.0086969887801","0.777608122540848","17","1.16045769449502","23.6714975845411","0.777689444963864","9","4","0.1875","0.99999995435067","0.298722151","0.309860318","0.28160526","0.362500819","0.36674834","0.295619568","1.19279116","0.326278141","0.332111373"
"VNG1537C","4.13890800043097e-05","2.67335411367696","10","2.4030606167539","25.3886010362694","0.315577895121834","9","4","0.1875","0.99999995435067","2.718861559","2.434579907","2.47085031","2.55693466","2.088325741","2.194608963","1.69080475","2.330238146","2.658498625"
"VNG1538H","10.8381151163419","0.447654531514082","1","0.797342294086469","28","0.908842462810242","9","4","0.1875","0.99999995435067","0.595554324","0.464392262","0.413416994","0.440937367","0.477971775","0.381611629","0.422997517","0.498976498","0.389826666"
"VNG1540G","5.45562776962199","1.97430930523886","36","1.7979253955698","20","0.515371025909839","9","4","0.1875","0.99999995435067","1.694113591","1.717679475","2.146585011","1.705739133","1.40169699","1.636761161","1.742509295","2.400334957","2.090522014"
"VNG1541G","4.77262471214414e-05","0.368255179061591","1","1.14641342053105","28","0.78337333327361","9","4","0.1875","0.99999995435067","0.38391272","0.286972276","0.334765589","0.333436662","0.270112875","0.307055296","0.30369646","0.298519944","0.323359617"
"VNG1542G","5.69380583518282","0.287551480385456","36","1.28350153463321","20","0.726853315504047","9","4","0.1875","0.99999995435067","0.286488096","0.23523138","0.314782286","0.272694866","0.211257735","0.258399686","0.216406963","0.287899868","0.281266899"
"VNG1543G","9.30001619401485","0.334275080296532","1","0.787675981028537","28","0.911711876219885","9","4","0.1875","0.99999995435067","0.442104928","0.287974983","0.310202914","0.334308631","0.336980433","0.299727883","0.351291529","0.325205445","0.352417126"
"VNG1544G","5.30232737106508","2.03004301982662","25","1.63642076747839","21.9730941704036","0.579386254627077","9","4","0.1875","0.99999995435067","1.871003222","1.94071067","2.096838757","1.888634536","1.767898035","1.938257304","1.583980739","1.484112507","2.231543356"
"VNG1546H","16.3356091158993","1.16749826330016","36","0.899464198087584","20","0.876165686014898","9","4","0.1875","0.99999995435067","1.109338188","1.233202267","1.00773072","1.077175782","1.176942801","1.089339448","1.238558338","1.074756369","1.044017135"
"VNG1547C","23.9999526313781","1.4084981844157","1","0.754508320798472","28","0.921239065101595","9","4","0.1875","0.99999995435067","1.033754793","1.25489795","1.156564769","1.123141311","1.015583784","1.32153538","1.013224085","1.375855685","1.379881967"
"VNG1548C","11.4978355800924","1.74605442109997","1","0.317793183965919","28","0.994506481395896","9","4","0.1875","0.99999995435067","2.126630928","1.596360326","1.483764382","1.683609699","1.91358981","1.435630272","1.695054226","1.366823824","1.619681926"
"VNG1550G","5.75621929752565","0.399014312410685","1","0.72760008303172","28","0.928593573884446","9","4","0.1875","0.99999995435067","0.409834791","0.32764464","0.444846705","0.375019713","0.326117167","0.385582289","0.30369646","0.377151224","0.343130276"
"VNG1551G","14.8821304844276","0.469876256938611","36","2.43119319825987","20","0.307995113901242","9","4","0.1875","0.99999995435067","0.460984372","0.346449686","0.412207076","0.420688466","0.472779435","0.448797816","0.473580688","0.400182973","0.299350885"
"VNG1553G","18.2123965672509","0.351430315252284","36","0.846238251866252","20","0.893716468160282","9","4","0.1875","0.99999995435067","0.348526292","0.28999092","0.343713626","0.316467105","0.280639077","0.318933403","0.367527757","0.32307062","0.291462429"
"VNG1554G","16.1185291664881","0.476572163427201","34","2.50152700902061","20.3319502074689","0.289691697914925","9","4","0.1875","0.99999995435067","0.354961226","0.302386382","0.315706241","0.344052102","0.415834395","0.414558108","0.551940602","0.284132413","0.236095394"
"VNG1555G","9.0631249822753","0.336665227622969","36","0.536534167752395","20","0.970273158453588","9","4","0.1875","0.99999995435067","0.4130608","0.261179946","0.349811467","0.330834379","0.312175608","0.32673033","0.348656099","0.27765761","0.261157229"
"VNG1557G","18.9329236684751","0.300549045007223","1","2.88147199424855","28","0.206052242630067","9","4","0.1875","0.99999995435067","0.165048061","0.198275531","0.23275736","0.247576902","0.279110585","0.268395603","0.325809367","0.278573469","0.28717013"
"VNG1558H","17.8730112452703","0.224522061573801","14","0.888007410919925","24.3781094527363","0.880033456507288","9","4","0.1875","0.99999995435067","0.213228675","0.159716704","0.220796174","0.20621175","0.200029592","0.208634183","0.240467831","0.200411487","0.199950453"
"VNG1559H","17.8481793115907","0.520141592147222","8","1.94366184802759","25.9259259259259","0.461034412074244","9","4","0.1875","0.99999995435067","0.341314802","0.275208671","0.40030095","0.416316525","0.436784221","0.385582289","0.599607236","0.431670677","0.267430758"
"VNG1561C","8.80933874354505","0.341717702398846","36","0.102660334383994","20","0.999909384217254","9","4","0.1875","0.99999995435067","0.353110645","0.252227036","0.356017491","0.35131616","0.28140646","0.315649081","0.340867843","0.271330353","0.336076696"
"VNG1562H","17.8872713107435","0.322756308618794","4","2.06773981408638","27.0718232044199","0.417751070748249","9","4","0.1875","0.99999995435067","0.241097714","0.225588744","0.260943106","0.269860926","0.268641713","0.276861027","0.365687293","0.265147283","0.261157229"
"VNG1564H","9.05841387616355","0.389215744648325","11","0.833097604160738","25.1282051282051","0.89787927511997","9","4","0.1875","0.99999995435067","0.347616589","0.206030791","0.3260505","0.440937367","0.292372769","0.291567564","0.368451459","0.235505476","0.252770717"
"VNG1565G","11.8938704067984","1.66531589678529","12","1.48097920339043","24.8730964467005","0.643725018449059","9","4","0.1875","0.99999995435067","1.187340653","1.504454305","1.510087924","1.409656113","1.734426034","1.608765892","1.057396416","1.479233227","1.251169254"
"VNG1566G","11.6705010180554","0.557021969464593","1","0.749475022041284","28","0.922640721369422","9","4","0.1875","0.99999995435067","0.68762125","0.611724227","0.676445054","0.577036789","0.435593131","0.730025676","0.378766698","0.618075077","0.588837808"
"VNG1567G","15.1449009150561","0.47744908286757","1","1.15282324989071","28","0.780782994838426","9","4","0.1875","0.99999995435067","0.382910653","0.4346137","0.425713229","0.405584418","0.437978568","0.525994709","0.415629973","0.482812356","0.551626477"
"VNG1568G","15.2284518016984","0.41006012906841","1","0.946857119460431","28","0.859678660805661","9","4","0.1875","0.99999995435067","0.416312202","0.365058495","0.408598526","0.368225979","0.327008905","0.490920911","0.342583394","0.414944958","0.529180488"
"VNG1570H","3.2436485700561","1.12502235249063","1","2.41040743245894","28","0.31358311079739","9","4","0.1875","0.99999995435067","1.012364979","1.313109846","0.955944369","1.063201025","1.035183133","0.926262533","0.740352208","0.834039903","0.935464044"
"VNG1572C","7.35581220754374e-05","1.10188179537601","2","1.46913286510483","27.683615819209","0.648697706130075","9","4","0.1875","0.99999995435067","1.129820195","0.976205919","1.031638533","1.014376286","0.777133704","1.056031326","0.68492675","1.046811913","1.243766164"
"VNG1573G","4.44591518644312","0.993357142464056","36","1.0579816829218","20","0.818348800822506","9","4","0.1875","0.99999995435067","0.860922059","1.032234908","0.984376961","0.887877208","0.895701923","1.009709407","0.635243188","1.060692119","1.088300697"
"VNG1574G","17.9646367537016","1.50390325437886","19","1.44124478796512","23.2227488151659","0.660426737494194","9","4","0.1875","0.99999995435067","0.897686474","0.637871958","0.745139586","0.899547502","0.805216536","0.894847801","2.077230524","0.783454127","0.858333129"
"VNG1576G","23.999936311786","1.05271381944565","1","2.17353313941975","28","0.383154872082522","9","4","0.1875","0.99999995435067","1.716397175","1.568761167","0.939280543","0.880947833","1.040852103","0.753051305","1.123055251","0.87627294","1.085076216"
"VNG1577C","2.74556396312537","1.75559232623724","6","3.50823073765585","26.4864864864865","0.114524118215826","9","4","0.1875","0.99999995435067","1.676495204","1.841783202","1.658572512","1.493022777","1.420966153","1.386940037","1.454404592","1.440772075","1.673420279"
"VNG1578H","13.0869494403658","1.32981814160386","36","1.15728334755781","20","0.77897679987383","9","4","0.1875","0.99999995435067","1.407193348","1.263682723","1.184003581","1.243568509","1.409373099","1.229165772","1.322086985","1.140389245","1.124408705"
"VNG1580H","10.2993486215646","1.92138165578596","36","1.44152558384402","20","0.660308509070272","9","4","0.1875","0.99999995435067","1.885730798","1.630120992","1.668323347","1.979539745","1.924069196","1.790383672","1.950883205","1.611465864","1.791613286"
"VNG1581C","8.88550230753398","1.80302899374298","36","2.0711177065875","20","0.416613144547055","9","4","0.1875","0.99999995435067","1.738973866","1.468166357","1.697921159","1.849583815","1.633298551","1.367929503","1.186818036","1.569566566","1.802277248"
"VNG1582G","12.2242906040305","2.19156259242903","1","0.74937998725027","28","0.922667072497449","9","4","0.1875","0.99999995435067","1.956007132","2.223508211","2.042250899","1.98990665","1.999049489","2.536844347","1.59996486","2.530198491","2.880251015"
"VNG1583C","10.8430006332723","1.61240998111681","1","1.80280187522218","28","0.513496182679076","9","4","0.1875","0.99999995435067","1.599452561","1.488793775","1.582589751","1.597925924","1.611150032","1.592199098","1.521625241","1.498847125","1.196702284"
"VNG1585C","9.14478273241782","0.610948310073472","36","0.871205989042024","20","0.885617815083045","9","4","0.1875","0.99999995435067","0.550642587","0.474213473","0.596346388","0.604811167","0.583410582","0.538853641","0.511903657","0.505592678","0.894740624"
"VNG1589C","9.31830074685077","2.79744546607682","36","0.263516208049702","20","0.997120179317329","9","4","0.1875","0.99999995435067","2.634914092","1.933953264","3.078311727","2.736590655","2.460103346","3.045887846","2.035933551","2.973260705","2.611586787"
"VNG1590H","10.1931006459172","3.916185216762","36","1.99420488987245","20","0.443057997071045","9","4","0.1875","0.99999995435067","3.457896242","2.503471121","3.691741555","3.852965543","3.695346851","3.533044216","2.005500512","2.345636172","3.684591611"
"VNG1591H","12.0652455212375","0.562975260354192","1","1.35292924963064","28","0.697666125915105","9","4","0.1875","0.99999995435067","0.522599199","0.515619753","0.518084083","0.534946779","0.577072831","0.5444604","0.519671685","0.567357467","0.527612602"
"VNG1592G","8.78223506330204","2.38651992067916","31","1.57768710673202","20.8510638297872","0.603454796953489","9","4","0.1875","0.99999995435067","2.474715004","2.278465573","2.223425992","2.523762228","2.199534069","2.062454084","1.69080475","2.022567093","3.047298048"
"VNG1595C","9.47810497591139","1.48674934344782","36","1.07226147554338","20","0.812808335234968","9","4","0.1875","0.99999995435067","1.525950382","1.130222211","1.483764382","1.380509084","1.542273116","1.363217725","1.397150031","1.262956598","1.247462217"
"VNG1598H","9.59048614842287","1.65611782746196","36","1.40996964740434","20","0.673606970420868","9","4","0.1875","0.99999995435067","1.574566643","1.224629385","1.374896498","1.746307674","1.567749963","1.294457634","1.041590504","1.335676669","1.663518756"
"VNG1601G","18.7917298335337","0.462890727368621","23","2.4242899066505","22.3744292237443","0.309841868113558","9","4","0.1875","0.99999995435067","0.417401681","0.4346137","0.375304018","0.38094259","0.415834395","0.413130179","0.495468958","0.433094551","0.427385805"
"VNG1603G","17.7922200001266","0.511597436506014","35","1.2489961840368","20.1646090534979","0.741260037886972","9","4","0.1875","0.99999995435067","0.478164073","0.403917074","0.478665836","0.457357966","0.411317071","0.497743389","0.524915748","0.45055185","0.408780481"
"VNG1605G","12.279222052445","0.654475904082201","1","0.707236824209668","28","0.933928196712512","9","4","0.1875","0.99999995435067","0.627512584","0.603248714","0.610494352","0.592305671","0.617843654","0.732548912","0.515773047","0.758074449","0.701498583"
"VNG1606G","6.96463480083303e-05","0.687671514185375","1","0.604340991149661","28","0.957678565033786","9","4","0.1875","0.99999995435067","0.716985108","0.584605683","0.704778871","0.648999331","0.520194463","0.683701895","0.595108912","0.666707244","0.649413874"
"VNG1607G","17.71454356123","0.791896629580658","36","0.992873912447314","20","0.842980211209769","9","4","0.1875","0.99999995435067","0.881412716","0.864017958","0.736454818","0.761084395","0.775014497","0.760886786","0.798256543","0.77831111","0.680989113"
"VNG1608C","17.8541437663918","1.23071715043913","10","0.745913256686572","25.3886010362694","0.923625427908376","9","4","0.1875","0.99999995435067","0.779528193","0.743679053","0.9700565","0.952746487","0.836595538","0.835178549","1.628326173","0.714444954","0.744389187"
"VNG1609C","11.9178074178719","0.742479494330628","16","0.6393000394862","23.9024390243902","0.950224815326813","9","4","0.1875","0.99999995435067","0.629154768","0.952659501","0.740784475","0.692787782","0.739859427","0.758265942","0.592128793","0.775752276","0.69734786"
"VNG1610C","15.2461049650428","1.08502596288748","1","2.308114978829","28","0.342290457012346","9","4","0.1875","0.99999995435067","1.521967433","1.263682723","1.177083445","1.049407569","1.052283349","0.978836088","1.260513283","0.970453463","1.658589986"
"VNG1611C","17.8338282136738","0.785465327918517","32","2.46360442736319","20.6751054852321","0.299445096243082","9","4","0.1875","0.99999995435067","0.635766593","0.655921796","0.572371819","0.571040022","0.665117523","0.665087592","0.860689684","0.684504874","0.546737817"
"VNG1613H","17.540318746177","2.29956505317225","21","1.96775061898596","22.7906976744186","0.452408727591824","9","4","0.1875","0.99999995435067","1.574566643","0.897812771","1.56873542","1.614706516","1.792201373","1.723704019","2.878740447","1.407939789","1.107849803"
"VNG1615G","2.53024511378621","1.60721356057396","1","1.88138912144043","28","0.483811537210473","9","4","0.1875","0.99999995435067","1.301074568","2.185066416","1.097129974","1.033091431","1.226151501","0.823730909","0.772628467","1.151711297","1.022555729"
