"CycID","BH.Q","ADJ.P","PER","LAG","AMP","0","3","6","9","12","15","18","21","24","27","30","33","36","39","42","45","48","51","54"
"VNG1705G","1","1","21","4.5","0.410068176002265","3.116783297","1.669261931","1.483086582","2.223998176","2.137624393","1.005616607","1.039799302","1.399365234","0.602672112","1.361326265","0.747188447","0.464392999","0.423930646","0.377532607","0.298119776","2.079412905","1.890374682","1.114435875","2.101746267"
"VNG1706G","1","1","21","4.5","0.434237521360998","3.812945728","1.689353745","1.665479548","1.82563378","2.245812945","0.990415233","0.918866668","0.941077177","0.418775584","1.177780809","0.763163997","0.563676217","0.359613852","0.29166226","0.403559796","1.937910996","1.862373331","1.022253791","1.716362597"
"VNG1707G","1","1","21","4.5","0.647719052745401","3.469122844","1.815086214","1.883911087","2.236946645","2.277717818","1.036722891","1.321257621","2.165047871","0.753058472","1.818686","0.923224676","0.513470989","0.50665004","0.457308855","0.33245812","2.642434448","2.765777062","1.432634441","2.552893385"
"VNG1709G","1","1","21","4.5","0.436457137325317","3.298611546","1.699490158","1.689802327","2.098565058","2.496439917","1.162187311","1.08076144","1.309825497","0.546520602","1.236033924","1.026233131","0.618790321","0.54260328","0.363867999","0.501880371","1.793354835","1.640502832","1.224503971","1.801864546"
"VNG1711G","1","1","21","4.5","0.471988523345743","2.747801446","1.793499039","1.665479548","2.223998176","2.167992298","0.997986977","1.08914551","1.586699175","0.558528487","1.244587748","0.87258311","0.543810364","0.597264198","0.403434984","0.492843671","2.021612768","1.962233846","1.205431896","1.758594015"
"VNG1713G","1","1","21","4.5","0.289644863334959","2.332639953","1.709687391","1.51569356","1.93475355","1.923020259","0.997986977","0.843987071","0.985661036","0.361634218","0.875535667","0.942964035","0.761939434","0.671093218","0.47799388","0.708809798","1.910787737","1.423659324","0.894560708","1.51993948"
"VNG1714G","1","1","21","4.5","0.414240562095139","2.696355548","1.420289922","1.330276771","2.050395507","1.578392916","0.897054843","0.962473723","1.32726294","0.567707225","1.106899765","0.635317647","0.444822746","0.496336005","0.44730448","0.312920146","1.979319482","2.052079619","1.03030899","1.985858667"
"VNG1715G","1","1","21","9","0.29115337241503","2.629256201","1.535153191","1.60619328","2.343285564","1.978046679","1.171072256","1.015971042","1.02555315","0.416506377","0.938048195","1.055592588","0.830458253","0.818706839","0.47799388","0.743999167","1.924301579","1.568677039","1.273514797","1.595656458"
"VNG1716G","1","1","21","4.5","0.479157306950807","2.853656702","1.73026578","1.702096598","2.662512121","2.122600331","1.052635018","1.09759462","1.495025912","0.586519705","1.15366331","0.813169443","0.528422979","0.652939762","0.424803809","0.511082766","2.123844946","1.962233846","1.177379312","1.907014908"
"VNG1718G","1","1","21","4.5","0.2868790936492","2.596335316","1.782801921","2.040289059","2.289498806","2.167992298","1.302835462","1.039799302","0.892588175","0.540613819","0.851713084","1.040809342","0.824520312","0.80755768","0.514568912","0.903115711","2.035910408","1.652789551","1.114435875","1.675145336"
"VNG1719G","1","1","21","4.5","0.390801206907245","3.216524937","1.498854582","1.617879248","2.938677822","1.830381743","1.127316538","1.000389677","1.046100633","0.586519705","1.084233701","0.72640671","0.484824258","0.531557334","0.495944342","0.444624477","1.897368799","1.741412177","1.105722952","2.316362265"
"VNG1720H","1","0.989052348566882","24","4.5","0.198382723065687","3.257309671","1.420289922","0.892864414","1.147407669","1.523699333","0.510574769","0.487590517","0.612294815","0.514813425","0.646380254","0.532631123","0.448026222","0.333491404","0.470996949","0.461079083","0.717424863","0.700731335","0.801469843","0.890393979"
"VNG1721G","1","0.465359394956972","27","19.5","0.0591081073071671","0.845943908","0.906823746","0.755743841","0.661003638","0.936570784","0.990415233","1.008150258","0.953605548","0.79510718","0.938048195","0.807455273","0.892241187","0.802040166","0.78336549","0.914121833","1.26075787","0.857130677","0.788986672","0.957749341"
"VNG1723H","1","0.686451287935708","27","12","0.125357843904787","0.760026082","1.629792328","1.629650238","1.154088058","1.400042591","1.235198148","1.213586681","0.808303891","0.59940643","0.9125247","0.976805295","1.029938258","0.965132232","1.274396041","1.129967771","0.892601965","1.25405423","1.2438778","0.807897042"
"VNG1724G","1","1","21","3","0.201852114556861","2.069486096","1.793499039","1.752174692","1.36569499","1.936631665","1.700803999","1.271180392","1.20193369","0.972152704","0.944539845","0.983717914","0.795461433","0.830009924","0.637242966","0.659121695","1.118407174","0.995081199","0.908714248","1.390333378"
"VNG1726G","1","1","27","1.5","0.11148018177357","2.095726663","1.669261931","1.419961948","1.045631277","1.491797139","1.921211921","1.271180392","1.095660015","0.643276176","1.005024067","1.460073741","1.155245618","1.210158127","0.887974492","1.200520217","1.287697226","1.032907405","1.432634441","1.379113784"
"VNG1727G","1","0.826343045806599","27","24","0.282997343292636","2.612743908","1.158892459","1.062538588","0.79133617","1.766956385","1.127316538","1.07244191","1.234148911","0.88157635","1.099292245","0.929758117","0.481357669","0.593183482","0.481531228","0.559688481","1.647926882","1.272909318","1.224503971","1.758594015"
"VNG1729G","1","0.989052348566882","27","24","0.227472517983908","1.519831446","0.809393738","1.493876879","0.773172183","1.754537523","1.198136726","1.047865605","1.32726294","0.935872325","1.306145137","0.854317055","0.448026222","0.520736254","0.58759991","0.63176158","1.296804327","1.677639746","1.196007545","1.557337872"
"VNG1732C","1","1","21","0","0.15490532394018","0.918143124","0.548638485","0.668118532","1.140765949","1.041089684","0.837627506","0.962473723","0.824498673","1.886329693","0.757488585","0.40456295","0.699073914","0.622344825","1.543688102","0.463880122","0.74315581","0.951513767","0.455466566","0.834509753"
"VNG1733G","1","1","24","15","0.19520209630628","0.824892424","0.62207883","0.616910582","1.095338005","0.916961494","0.661479644","0.824646085","0.616357019","1.095589437","1.099292245","0.84831374","1.106561747","1.322966222","1.433964329","1.306755293","0.759035258","0.916668285","1.263558157","0.745019295"
"VNG1734H","1","0.686451287935708","24","15","0.2332846843488","0.46203994","0.339971","0.932556843","1.127597622","0.736873358","1.036722891","0.787283624","0.756583785","1.559653713","0.86354223","0.701240469","0.965524226","0.858955079","1.566620476","1.586226556","0.483479137","0.599100225","0.604187651","0.763350633"
"VNG1735C","1","0.826343045806599","27","21","0.534456148710443","0.971706154","2.70998533","1.629650238","1.281210614","1.182020988","3.812904454","3.418089076","3.094159938","2.714671875","2.675993516","3.600679061","1.382246454","1.968973597","2.763930427","1.747634826","2.978763105","2.724808731","2.813770703","2.882806043"
"VNG1737H","1","1","21","4.5","0.359923348596564","0.92978495","1.260131611","0.541443098","0.888761013","0.667587946","1.273405974","1.015971042","1.524979523","2.220284007","1.478780772","2.033835501","0.664825966","0.513644862","0.948898103","0.721806417","1.072101242","0.631223998","0.695872245","1.907014908"
"VNG1739G","1","0.37965399806912","24","13.5","0.138273149970267","0.704686157","1.111365094","0.886415239","0.721143733","0.897762769","1.675093845","0.890898529","0.70817304","0.498300907","0.789490446","1.165124634","1.241191497","1.084434155","0.9145532","1.237431561","1.013328536","0.889712945","0.840116941","1.030199914"
"VNG1740C","1","1","21","19.5","0.162052101675107","0.456254744","1.386707248","0.867345869","0.848428803","0.779647352","1.449424006","1.140833563","1.408649171","0.848676247","1.047483637","1.399585193","0.911657283","1.099405877","1.10780703","0.971197382","0.918122439","1.096442809","1.123217454","1.251335895"
"VNG1743C","1","1","21","15","0.197110434673133","0.558163469","1.230335872","0.880012648","0.527080672","0.807632996","1.460504881","1.271180392","0.979164873","0.675514609","0.99811672","1.360658185","1.422496706","1.226865597","1.006552763","1.605557637","1.134282746","1.244731681","1.022253791","1.163333556"
"VNG1744H","1","0.0757011163342464","24","16.5","0.0648021523681461","0.558163469","0.504560791","0.390732312","0.657177447","0.4826171","0.47675064","0.461915784","0.892588175","0.626035526","0.359668124","0.393310741","0.543810364","0.661954263","0.717032737","1.70580476","0.394110227","0.461401912","0.39236483","0.415729019"
"VNG1746C","1","1","27","9","0.153166870805934","0.470855566","1.091597639","1.085899444","1.980206346","1.078459869","1.244641262","1.055994484","0.869288778","1.175774145","1.236033924","1.109007181","1.114530862","0.998789543","1.08357195","1.758251646","0.867790867","0.909853838","0.701355609","0.782133016"
"VNG1748C","1","1","27","9","0.23386082540817","0.587015965","1.463414251","1.237254405","1.070196093","0.836623192","1.42751383","1.149683645","1.292617146","1.054702445","1.040284473","1.181673605","1.352807947","1.496726875","1.332039609","1.625124302","0.905272275","0.923533768","0.960038509","0.942354183"
"VNG1749G","1","1","24","3","0.17560311989462","3.404171957","1.267692618","1.472374224","2.185600744","1.693740275","1.540479603","1.362736101","1.661869601","1.303641452","1.639950575","1.512473124","1.044826269","1.106969073","0.777610855","0.708809798","1.40133526","1.371523352","1.599035186","1.922529169"
"VNG1751H","1","0.566900559689272","24","16.5","0.23968917391175","0.613482748","0.629566386","0.478665056","0.497353412","0.503479417","1.127316538","1.472218942","1.132490669","1.089652799","0.851713084","1.460073741","1.453451712","1.38800423","1.762778451","1.306755293","0.86169661","1.048437483","0.801469843","0.814469579"
"VNG1752C","1","1","21","4.5","0.18995792442353","1.847623081","1.059430112","1.070269159","1.381643869","1.658277878","0.990415233","0.811998961","0.928713402","0.812576889","0.86354223","0.983717914","0.660072329","0.569278063","0.457308855","0.526796581","0.937740502","0.749405205","0.795203762","1.090318692"
"VNG1754G","1","1","21","15","0.451779316080016","0.456254744","0.718122842","0.54935037","0.494474503","0.681864365","1.343135482","1.039799302","1.301192874","1.13189469","1.202402489","1.460073741","2.156776526","2.167324598","1.94010531","2.323147427","1.200070754","1.423659324","0.982912668","1.021886495"
"VNG1755G","0.953385175112151","0.0583948419756192","24","12","0.562410443275163","0.718131421","0.890694395","1.32066816","1.82563378","1.207298596","1.726908765","1.271180392","0.846597569","1.020873116","1.076781961","1.741562921","2.562122301","3.29266386","2.315667528","2.735873474","1.461861386","1.392144624","1.501716472","1.182338835"
"VNG1756G","1","1","21","12","0.115284963557002","1.955410513","1.353918635","1.219445538","1.968744007","1.419932128","1.713806679","1.213586681","1.650916773","1.043303244","1.279399112","1.460073741","1.146985384","1.235305633","1.075611987","1.136832285","1.44140098","1.311474232","1.149979562","1.688773254"
"VNG1758H","1","0.465359394956972","27","9","0.147258799901863","0.66166035","0.589471656","0.553347206","0.733813049","0.658236784","0.641632322","0.389699093","0.360760901","0.333329731","0.404407477","0.465840895","0.636809152","0.364578688","0.600742121","0.785679693","0.377792698","0.391549578","0.520481639","0.454483047"
"VNG1759G","1","1","21","19.5","0.0613049310986083","0.372952375","0.790255669","0.312091565","0.372053295","0.284357717","0.325771544","0.245112554","0.372887893","0.39878983","0.298561232","0.294557595","0.308495072","0.444771393","0.444018563","0.624155105","0.240640848","0.320104117","0.351534084","0.389636419"
"VNG1760G","1","1","27","9","0.201263849091068","0.222482682","0.701142869","0.541443098","0.220646606","0.223726417","0.824965534","0.499026309","0.518998953","0.442158858","0.536561547","0.71623361","0.892241187","0.708928306","0.800886177","1.252511935","0.564563681","0.415634273","0.256813033","0.3564119"
"VNG1762G","1","0.686451287935708","21","19.5","0.125119118291498","0.33087822","0.73992724","0.514653253","0.246376925","0.30299366","0.903912845","0.734389809","0.741722985","0.740882959","0.736877963","0.949637168","0.898666833","1.201889907","1.075611987","1.422391204","0.668604839","0.556024261","0.404878868","0.579539684"
"VNG1764G","1","0.465359394956972","24","13.5","0.213805731358296","1.015517458","0.901415101","0.663292701","0.947366849","0.963370365","1.505682019","0.811998961","0.624562455","0.418775584","0.563099915","0.842352611","1.206071367","0.958538114","0.881451395","1.291021823","1.142304839","0.813510233","0.81415052","0.942354183"
"VNG1765G","1","1","24","18","0.202893915837233","1.539102529","0.854166107","0.677875782","0.79133617","1.109319547","1.225826679","0.977464536","1.046100633","0.592928058","0.800455403","0.976805295","0.842462731","1.047890783","0.824858172","1.306755293","1.461861386","1.064201061","0.901609705","1.081520131"
"VNG1766C","1","0.198324012220582","24","1.5","0.186590049070951","1.242342693","0.824050837","0.663292701","0.312585758","0.736873358","0.656460987","0.437592988","0.676140642","0.701701863","0.726783915","0.701240469","0.377145322","0.423930646","0.318643957","0.504929276","0.588948176","0.635951616","0.5718874","0.561058027"
"VNG1767G","1","1","24","3","0.316172785989756","2.853656702","1.370214868","0.981100309","0.374219448","1.380431654","1.449424006","1.176647958","1.475384417","0.99351237","1.361326265","1.449813753","0.694075398","1.091894355","0.727684671","0.829695257","1.683139107","1.263446601","1.196007545","1.702512041"
"VNG1768G","1","1","21","16.5","0.277414101687492","2.407287855","1.709687391","1.292256746","0.616523255","2.092868249","2.170182601","1.578254285","1.18614281","0.70552487","1.1859315","1.922273692","1.528325049","1.466257534","0.935008021","1.346932954","1.818811157","1.282442906","1.303857933","1.51993948"
"VNG1769C","1","1","21","3","0.161865005463446","1.374100248","1.61040889","1.047244556","0.742382675","0.943199963","0.85048382","0.591502862","0.505451426","0.808173802","0.514812116","0.514178205","0.513470989","0.469846844","0.680963977","0.475255478","0.402531413","0.543715883","0.54131394","0.613359544"
"VNG1770C","1","1","21","12","0.101366352872085","1.339905488","1.345843343","1.359524089","0.904375091","1.24184494","1.384682085","1.07244191","0.928713402","0.701701863","0.875535667","1.38975026","1.305130428","1.055099589","0.991818726","1.2299596","1.535787153","1.321296656","1.388354428","1.2114305"
"VNG1771C","1","1","21","13.5","0.164305982619828","1.529436636","1.825977044","1.399523215","2.050395507","1.742205945","2.527246087","1.959506773","1.752149083","1.559653713","1.935146738","1.829688658","1.714268599","1.740388045","2.08855787","1.457271349","2.079412905","1.754454668","2.835942773","2.354204475"
"VNG1772G","1","1","27","22.5","0.11505221370312","0.947525051","0.578986934","1.292256746","1.36569499","1.173713281","0.713825588","0.955064753","0.736834536","0.951252251","0.595040478","0.465840895","0.614365848","0.565388558","0.485094754","0.700275654","0.803059042","0.876533989","1.063169544","0.538782563"
"VNG1773G","1","1","21","3","0.0811690306571364","1.418073473","1.138279651","0.761242306","0.548940766","0.807632996","0.697701125","0.59609148","0.573116539","0.514813425","0.507760014","0.536400427","0.451252768","0.479610424","0.529970906","0.478142638","0.717424863","0.645513343","0.549878489","0.670536579"
"VNG1774G","1","0.465359394956972","24","1.5","0.297237875476619","2.162792993","1.194079966","1.255323354","0.746704945","1.361095415","0.982900936","0.799545799","0.985661036","0.75716128","1.076781961","0.997690256","0.575942397","0.499750473","0.467536986","0.587474616","1.287697226","1.146646179","0.840116941","0.989298295"
"VNG1775C","1","1","21","3","0.316495309413471","1.598394328","1.58176512","1.60619328","0.374219448","1.313931502","0.97544365","0.837490192","1.046100633","0.790798756","0.906253084","0.969941251","0.596982061","0.748896471","0.562171721","0.886854494","1.333881393","1.272909318","0.93036554","1.090318692"
"VNG1776G","1","0.12432801130909","24","3","0.491302176691117","2.122299955","1.772168605","1.830067896","0.858336936","1.259487061","0.863537459","0.614804688","1.162844622","0.905854443","1.130039666","1.555743399","0.528422979","0.78034452","0.618723437","0.829695257","1.411246054","1.754454668","1.263558157","1.801864546"
"VNG1777H","1","0.247888882752453","27","0","0.132203568099197","2.347382015","1.472194989","0.946175967","1.405917092","1.502356288","0.990415233","1.07244191","1.178325338","1.445414531","1.306145137","1.10121415","0.571824295","0.79656035","0.711765386","0.776220028","1.057095971","1.172603404","1.177379312","1.413047134"
"VNG1779C","0.940761521046347","0.0446861722497015","24","1.5","0.43123928148209","2.645872849","1.489914837","1.665479548","1.464225963","1.567299352","1.322832014","1.352245974","1.597225959","1.767263181","1.562661249","1.360658185","0.824520312","0.991965467","0.907834855","0.539714786","2.497575905","1.821147079","2.276418977","1.390333378"
"VNG1781C","1","0.157582563228834","21","12","0.290599893774444","0.851290192","0.593008588","0.98823837","2.370650955","1.856384842","0.730322701","1.023852496","1.524979523","1.445414531","1.270606036","1.842636931","1.855067762","1.033620594","4.699804694","0.357520584","0.775254012","1.545440865","1.756965098","1.63491788"
"VNG1782C","1","1","27","24","0.554225146649542","4.491570923","3.12838546","2.162111565","1.53383165","2.755532174","3.670439828","2.731854221","2.454884247","1.383932267","2.003039699","3.171451396","1.789688911","1.955520887","1.21924698","1.200520217","3.264562191","2.586139834","2.171699045","2.552893385"
"VNG1783H","1","1","24","15","0.18685867593192","0.718131421","0.844007342","0.60363904","1.53383165","0.836623192","1.005616607","0.877235329","0.904471021","1.354178907","0.977678215","0.446541843","1.714268599","1.693309551","0.999158586","0.627946826","0.957777756","0.700731335","0.880627614","0.775821426"
"VNG1784C","1","1","21","0","0.37185985199968","1.418073473","0.844007342","0.800868137","1.251802263","1.259487061","0.526368148","2.451729906","1.597225959","2.256771681","1.145734393","0.949637168","1.584156057","1.04073123","1.566620476","0.671207241","0.678095554","0.838156885","1.21493051","1.459593926"
"VNG1785G","1","1","21","13.5","0.236053819509284","0.906647065","0.896038714","0.880012648","1.266421078","0.949876065","1.384682085","1.602836062","1.72912953","1.485220396","1.418838647","1.600251591","2.52561393","1.658838314","1.555112018","1.063561567","1.278654082","1.172603404","1.14098875","1.221285929"
"VNG1786H","1","1","21","10.5","0.258099940993003","1.323128548","1.222997676","1.665479548","2.211124658","2.392996719","2.39604292","1.75857896","1.629227199","1.845775218","1.709234086","1.24146809","1.841803661","0.901181953","0.921321264","1.322680504","1.844628827","1.545440865","1.827287703","1.985858667"
"VNG1787H","1","0.566900559689272","24","1.5","0.272666507385869","1.203818727","1.535153191","1.273656183","0.952882569","0.736873358","1.384682085","1.047865605","1.399365234","1.845775218","1.551921364","1.523176537","0.646014385","1.033620594","1.166484475","1.096261964","0.892601965","1.056289866","1.097078149","1.072792572"
"VNG1788C","1","1","27","1.5","0.117282587590008","1.491376299","2.224493426","1.59459172","1.311309851","1.380431654","1.564123632","1.615270156","1.752149083","1.477172477","1.489014497","2.477809585","2.021888176","1.728497111","1.637481959","1.625124302","1.535787153","1.38179552","1.770809706","1.356945484"
"VNG1790H","1","0.37965399806912","27","25.5","0.124466214073516","0.856670265","1.201244651","0.899360509","0.657177447","0.848508579","0.856985785","0.831043325","1.194012146","0.988128854","0.893838868","0.910295201","0.618790321","0.754048391","0.680963977","0.800085786","0.692584821","0.755017955","0.945085576","0.85504302"
"VNG1791C","1","1","21","10.5","0.207564835898921","1.323128548","0.939963985","1.125981124","1.273794382","1.012128063","1.416683259","0.925994829","0.741722985","0.605955585","1.219102238","1.41946435","1.392200966","1.077024925","1.099669035","1.576648472","1.150383668","1.025228846","1.489975698","1.201654602"
"VNG1793C","1","1","27","9","0.170088709654547","0.760026082","1.165846013","0.594950344","0.661003638","0.658236784","0.903912845","0.69036399","0.489013227","0.355787285","0.380069481","0.736724305","0.842462731","1.005660564","0.596329045","1.511201859","0.673333475","0.560188664","0.740968236","0.589007573"
"VNG1794C","1","1","27","22.5","0.168867646552096","1.539102529","0.600146244","1.150736821","1.447323806","1.856384842","1.110275491","1.176647958","1.535096834","1.58528473","1.253200768","1.048174903","1.352807947","0.895024766","0.9145532","1.02560607","1.755836835","1.088291932","1.063169544","1.471468255"
"VNG1795C","1","1","27","3","0.184049047417728","1.500801655","1.298393047","1.264456544","1.702782882","1.460562892","1.416683259","0.962473723","1.102929052","2.269067008","1.499319043","0.990679452","1.008003064","1.137745748","1.044352594","1.102921717","1.049672276","0.807462656","1.455301264","1.2114305"
"VNG1796H","1","1","21","15","1.17082744788667","0.682834452","1.403398136","1.665479548","1.57900567","1.556283758","2.854752994","3.091395315","1.960609233","3.195275231","3.008862094","3.575376967","5.97503573","4.100390941","6.845228911","4.080361017","1.951616664","2.586139834","4.874183413","2.636987535"
"VNG1797G","1","1","24","6","0.301001626151636","1.491376299","1.059430112","2.358618488","1.946017992","1.792058439","2.105067499","1.232488652","1.217934791","1.757686964","1.106899765","1.055592588","0.784126689","0.432740072","0.397529455","0.330450644","0.780736913","0.889712945","1.205431896","1.356945484"
"VNG1798H","1","1","21","4.5","0.101817790347291","1.274047623","1.804260342","1.00996567","1.230189839","0.836623192","0.863537459","0.745828148","0.561859398","0.668213662","0.521962162","0.763163997","0.751082354","0.630936932","0.812783802","0.942227537","0.808738591","0.789588336","0.873742659","0.775821426"
"VNG1800H","1","1","21","13.5","0.324646468691464","0.889672304","2.211225692","1.57163939","2.062333235","1.817517103","2.686012534","2.451729906","1.973616683","1.391472196","1.520142562","1.935877167","2.507555292","1.704958417","1.322254392","1.768932963","2.035910408","2.178305558","1.915400024","2.594599783"
"VNG1801G","1","0.247888882752453","27","13.5","0.451014440796127","0.41250611","1.353918635","0.867345869","0.809926879","0.824904288","1.48292142","1.22300115","0.72236165","0.586519705","0.707008741","1.804064438","3.513366766","3.138378812","2.644322264","4.006891322","1.937910996","1.445064476","1.366730325","0.751080299"
"VNG1802H","1","0.198324012220582","27","13.5","0.504803600385541","0.470855566","1.403398136","0.599278946","0.828954337","0.653610438","1.740111017","1.75857896","0.782016379","0.626035526","0.540274756","1.480812053","2.792525907","3.85503535","1.711548654","5.52351702","1.514292072","1.112928161","1.123217454","0.788495953"
"VNG1804G","1","1","21","16.5","0.206745837954893","2.303432997","2.661783785","1.752174692","0.952882569","2.261709124","2.377864102","1.959506773","1.301192874","1.077875855","1.130039666","1.523176537","1.815559305","1.269650405","1.19257397","1.466124221","1.951616664","1.741412177","1.637134267","1.608637705"
"VNG1806H","1","0.198324012220582","27","13.5","0.208359563109792","0.3010421","0.629566386","0.363409543","0.530149419","0.393342433","0.788116514","0.712036712","0.525908282","0.461802108","0.418595766","0.842352611","1.550417364","2.3693575","3.422855873","4.953013801","0.780736913","0.493451594","0.648411456","0.469454046"
"VNG1807H","1","0.307776451856377","27","4.5","0.109721319416299","1.463453905","1.065786875","1.002670672","1.114581303","1.026506739","0.741532049","0.669350934","0.904471021","0.812576889","0.76800908","1.140734717","0.824520312","0.601372986","0.9145532","0.977097372","0.732754503","0.685219662","0.81415052","0.92720649"
"VNG1809H","1","1","21","12","0.165833561662682","1.930926842","1.201244651","0.842556658","2.38445326","1.63504974","1.273405974","1.11468998","0.953605548","0.891208512","0.828538694","1.063062766","1.029938258","0.864864131","0.605187855","1.123144706","1.296804327","1.096442809","1.14098875","1.108131134"
"VNG1811G","1","1","21","13.5","0.307321124307914","0.92978495","0.680481381","0.72884154","1.6540677","1.190387498","1.144619141","0.897809726","1.18614281","2.344258541","1.361326265","1.669412721","1.653851986","1.581109776","2.743626481","1.013257666","1.183274405","1.604187996","1.14098875","1.064135443"
"VNG1814G","1","1","27","4.5","0.485478178308455","5.460296357","4.193966444","0.405154649","0.605878952","0.238388769","0.376492942","0.59609148","1.053040874","1.195096567","1.084233701","1.063062766","1.584156057","1.322966222","0.553942585","0.700275654","0.337506784","0.451188132","0.37726479","0.412374205"
"VNG1815G","1","1","27","9","0.271608738750494","1.558617966","1.73026578","0.932556843","1.039578685","1.133042429","1.235198148","1.132051607","1.292617146","1.009839541","1.040284473","1.566753026","2.454150428","2.698993437","1.402594028","1.586226556","0.985161678","1.040643474","0.945085576","0.814469579"
"VNG1816G","1","1","21","16.5","0.502049790703879","2.596335316","2.59884606","1.57163939","1.36569499","1.670015402","1.821471303","2.183391749","4.194149455","1.886329693","2.363593025","3.427254749","4.484176095","3.908258055","2.804990202","2.058116376","1.671318883","1.962233846","1.900424975","1.413047134"
"VNG1818G","1","1","21","10.5","0.144666545734926","1.871050481","1.403398136","1.59459172","1.027578404","1.869524594","1.47167047","1.261395047","1.46566065","1.119661196","1.662727276","1.566753026","1.528325049","1.670250041","1.183813273","1.157677054","1.793354835","1.226293977","1.611635332","1.51993948"
"VNG1820H","1","0.826343045806599","21","18","0.0872242907874596","1.282099483","1.719945809","1.339955289","0.964010535","1.390202543","2.011039725","1.483639766","1.43687218","1.08374833","1.202402489","1.313518405","1.171944978","1.313927258","0.991818726","1.396780076","1.06457217","0.995081199","1.038427662","1.313672174"
"VNG1821G","1","1","27","9","0.355050549195293","0.314615182","1.0159818","0.739485592","0.413034887","0.344009619","1.637255487","0.884040533","0.70817304","0.675514609","0.678350263","1.224081715","1.432741087","1.106969073","1.210290342","1.737082113","0.640922282","0.508401535","0.580935674","0.561058027"
"VNG1822G","1","0.989052348566882","27","9","0.101467874313981","0.46203994","1.046830103","0.718350697","0.66872298","0.635427934","0.806330553","0.551762619","0.588477683","0.526124655","0.603304787","0.532631123","0.641395255","0.463448464","0.400471334","0.605537184","0.312330868","0.431433856","0.421084163","0.443568951"
"VNG1823C","1","0.566900559689272","21","3","0.0892436859311519","0.534083263","1.118033476","0.892864414","0.536340618","0.706340063","0.676766998","0.624380452","0.802976629","0.825930604","0.683044704","0.701240469","0.646014385","0.569278063","0.717032737","0.726191365","0.576627046","0.690351687","0.558578544","0.488863188"
"VNG1826H","1","1","21","19.5","0.149293263491062","0.565240843","1.600803792","0.842556658","0.688418039","0.691551189","1.322832014","1.039799302","1.039206132","0.961645698","0.918839717","1.033495539","0.993639757","1.129972275","1.099669035","1.322680504","0.786258591","1.056289866","0.801469843","1.072792572"
"VNG1827H","1","1","21","9","0.197513776866403","1.756810324","1.208452325","1.359524089","1.472750919","1.754537523","0.938997361","0.740086881","0.792427205","0.78225182","0.918839717","0.807455273","0.789773727","0.479610424","0.727684671","0.780935537","1.042300716","0.807462656","0.880627614","0.934749653"
"VNG1829G","1","1","27","9","0.138924469561952","1.054638866","1.179878539","1.264456544","0.883616458","1.717802194","1.180025127","0.877235329","0.72715408","0.425657653","0.590950873","0.790552561","0.905138753","0.713805271","0.481531228","1.070022666","0.964551537","0.76636988","0.873742659","0.890393979"
"VNG1830G","1","1","21","3","0.243854357768505","4.060890262","1.345843343","1.210637463","0.858336936","1.99204757","0.764469524","0.569084203","0.616357019","0.577036805","0.611683877","0.532631123","0.319764659","0.271494879","0.335521638","0.346856103","0.826019385","0.777892485","0.706882181","0.807897042"
"VNG1831H","1","1","27","19.5","0.991348855152708","0.996504364","0.684564386","1.117848145","1.296172866","2.35947709","3.127946314","2.974227771","2.728847355","3.410551758","3.31385969","3.703690725","4.548995964","4.044551769","2.199182948","2.906694775","6.467135413","3.927571975","5.230951613","5.001464663"
"VNG1832H","1","0.989052348566882","21","10.5","1.58490472983364","0.923945701","0.912264845","1.246256133","2.249970503","2.198791621","5.330754532","4.765342585","4.031004827","4.499551476","6.93127497","8.755256738","7.097987254","7.496169599","3.397711434","3.10694234","10.74191453","8.662136151","9.956323074","5.293332229"
"VNG1833C","1","1","21","7.5","0.244292232228541","0.867532631","1.719945809","1.228317696","3.206047551","1.612146967","1.540479603","1.242049755","1.629227199","2.306356372","1.210723571","0.736724305","1.000795643","0.882836308","0.656316819","1.063561567","0.580705179","0.831926086","1.186656876","1.251335895"
"VNG1834G","1","1","21","13.5","0.502348572310309","0.633115096","1.201244651","0.761242306","0.931010516","1.157272626","1.47167047","1.438481262","1.390142485","1.646740475","1.697486832","2.584897817","2.471824461","2.273871894","2.997439573","2.575091037","1.624862279","1.628307452","1.798827063","1.51993948"
"VNG1835G","1","1","21","3","0.260705121071899","1.608496028","2.082823755","1.777763572","0.883616458","1.323231694","1.793937085","1.167590308","1.110246316","0.862623212","1.438544402","1.360658185","0.772953456","0.991965467","0.661173829","1.057139482","1.042300716","1.096442809","1.079990776","1.135396905"
"VNG1836G","1","0.686451287935708","27","10.5","0.248172365431897","1.930926842","2.133264675","1.359524089","1.108129597","1.390202543","1.84942813","1.194974598","0.70817304","0.113672109","0.731813536","1.37028724","1.506547533","1.426594427","1.674105744","1.737082113","1.333881393","1.217177795","0.982912668","0.989298295"
"VNG1837G","1","0.097379173417697","27","13.5","0.159235163621341","0.62518787","1.065786875","0.806694908","0.925621402","1.125078962","1.283141188","1.290979403","1.018794071","0.70552487","0.731813536","1.09347588","1.739048774","1.099405877","1.014001661","1.845541306","1.049672276","0.93741938","1.006331833","0.85504302"
