"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","0","3","6","9","12","15","18","21","24"
"VNG1253C","0.265191953584164","0.754949622740118","24","2.060231601357","0.102105822982147","1","1","27","25.5","0.0934217649407217","0.788445135730806","0.99999995435067","28","12.0558907629992","0.814317010829743","0.792364131329225","0.999999992560902","26.3333333333333","2.46392771669138","0.85081097631392","0.141554203988982","0.141554203988982","0.825663317","0.867036915","0.825635792","0.775126329","0.737841865","0.94238108","0.628896921","0.957754119","1.117755649"
"VNG1255C","0.828995104504236","0.933202744282442","24","6.19636230974901","0.0331722550211636","1","1","27","19.5","0.0932176684678271","0.994573850579224","0.99999995435067","28","15.1128815384429","0.748956390128588","0.998962836764433","0.999999992560902","26.3333333333333","13.9752823788168","0.729409101390429","0.0108962305552902","0.0108962305552902","0.60496702","0.665137355","0.792443234","0.669661167","0.689152492","0.882582286","0.581815411","0.847886433","0.833238343"
"VNG1256G","0.904848593353908","0.964314664320328","20.0939597315436","6.96280542422192","0.15742585110835","1","1","21","12","0.398435994740761","0.992984694489152","0.99999995435067","28","11.099131345151","3.21932777273557","0.999811387816112","0.999999992560902","23.0313199105145","10.0009412411582","2.9428412612835","0.0667396800047871","0.0226786544292501","2.429851997","2.628754644","2.597080624","3.251394013","3.276987571","2.634979467","2.325631291","4.487499537","2.779498113"
"VNG1257H","0.282584120253073","0.755167863430565","24","17.5841134056422","0.047211796016046","0.0205026455026455","0.848385331143952","24","18","0.0422347846458019","0.275197242410102","0.99999995435067","23.2227488151659","17.9271947702385","0.542596294342215","0.0449403502471148","0.63445200348868","23.740916271722","17.8422999856","0.4507483218546","0.0756245208140569","0.0756245208140569","0.445584951","0.384666835","0.429472927","0.387970944","0.44399947","0.469387082","0.599607236","0.464105077","0.429929672"
"VNG1259G","0.456606918744454","0.802115144438058","24","1.34806522906574","0.0607572470435435","1","1","24","3","0.0979276643109039","0.720129743940868","0.99999995435067","20","4.07433030035695","0.868950435088778","0.897935711981147","0.999999992560902","22.6666666666667","2.90520190485814","0.785828609040328","0.0696740146166911","0.0696740146166911","0.800170168","0.791867087","0.987266323","0.650696526","0.752081183","0.70283717","0.784352938","0.887891884","0.794603804"
"VNG1260C","0.467458673659616","0.802359060393298","24.7438016528926","23.7935305518499","0.0916698640716934","1","1","27","24","0.12756700458824","0.820926463559458","0.99999995435067","28","23.9999526313781","1.19749970543624","0.927300768112236","0.999999992560902","26.5812672176309","23.9841187404424","1.05062516784315","0.100845583567294","0.0959862628974733","1.184241523","1.017933168","0.975759513","1.003834535","0.96423592","0.901044333","1.273233259","0.879163343","1.269870335"
"VNG1261H","0.233620913334814","0.75101514080037","25.8103448275862","10.6540304475066","0.0608604574436515","1","1","27","7.5","0.112236045688639","0.248421455813386","0.99999995435067","28","6.96906449883446","0.96091315056367","0.458400249379937","0.999999992560902","26.9367816091954","8.39189563144701","0.847392028546239","0.0820428193816166","0.0820428193816166","0.832162514","0.916800187","0.990164165","0.90662318","0.925538584","0.755654125","0.869374997","0.758074449","0.670960347"
"VNG1262G","0.366123082512905","0.789918724265812","20.2297297297297","16.3686641735337","0.304135784887992","0.141269841269841","1","27","18","0.146572635502215","0.558986995050217","0.99999995435067","24.6231155778894","17.8527205105807","1.40566824697765","0.312876744178464","0.999999992560902","23.950948435873","17.5635767285617","0.829901336819285","0.395057033712538","0.395057033712538","0.535037491","0.601148248","0.645455656","0.624066208","0.852740665","0.809641762","1.960701784","0.716801565","0.678971439"
"VNG1263C","0.866285326823195","0.947622964619721","27.2181818181818","12.2701907051185","0.0230852725046321","1","1","24","3","0.0597813143286035","0.768439958456367","0.99999995435067","28","4.84351647739702","0.711650193084486","0.991696672496891","0.999999992560902","26.4060606060606","6.11672450498921","0.599635453192536","0.00567155584450012","0.00567155584450012","0.617749102","0.669793575","0.762817581","0.593854606","0.577072831","0.573381506","0.567392839","0.651514332","0.382947789"
"VNG1264C","0.475127290494402","0.802359060393298","27.2181818181818","25.2055118084359","0.128779118741454","1","1","27","19.5","0.237992226177793","0.614229097306704","0.99999995435067","28","15.5596934954748","1.25290256452897","0.872572114883651","0.999999992560902","27.4060606060606","20.0192532608369","1.11715989526811","0.116843002595449","0.104589327893307","1.052841284","1.035841629","1.129761841","0.743403614","0.87634711","1.420846398","1.145835357","1.114402077","1.53089407"
"VNG1266G","0.154547123852797","0.702412546095008","21.695652173913","13.5493099640726","0.104953352622198","1","1","21","15","0.147961466936347","0.460585717764004","0.99999995435067","20","14.6173570787866","1.80739347268643","0.507810150829162","0.999999992560902","20.8985507246377","14.4269927639635","1.63910246779733","0.112262175686044","0.0684900290809181","1.517994879","1.613152342","1.488119555","1.573081449","1.787314123","1.796571892","1.695054226","1.464691426","1.663518756"
"VNG1268H","0.576755578174319","0.833361461540256","24","16.9291987854091","0.0640539369644222","1","1","27","16.5","0.0684745307048982","0.894999736428147","0.99999995435067","20","17.4699220486968","0.951171760941501","0.970400449335843","0.999999992560902","23.6666666666667","17.1976047574402","0.87876470868269","0.0995680433114935","0.0995680433114935","0.890675534","0.929681031","0.837824242","0.820967081","0.848096238","1.052393868","0.794259124","1.022957183","0.691167779"
"VNG1270H","0.836965023932198","0.935332264224942","24","1.66552249120474","0.176058601346352","1","1","21","7.5","0.325919720517007","0.983280500808399","0.99999995435067","28","10.2395776549373","3.05466944777375","0.998934157674746","0.999999992560902","24.3333333333333","6.83133939924897","2.95976461092168","0.0378655622574916","0.0127934370583951","2.683563215","2.838416171","2.529469766","3.142856103","3.162698945","2.375868881","2.494966387","4.399703281","3.002421207"
"VNG1271H","0.744134659957228","0.897900042180667","25.8103448275862","9.57382568332936","0.222658699529189","1","1","21","9","0.497238068004388","0.980833999341909","0.99999995435067","28","7.13154911110344","3.84392011409049","0.995883171258192","0.999999992560902","24.9367816091954","8.78868849266425","3.40443897339781","0.286172350209483","0.0840585930444415","2.481191269","2.908571913","4.114602917","3.666440044","3.214943646","2.993790782","3.842096498","4.215325931","3.065436041"
"VNG1272C","0.433095068970408","0.794183811900967","24","2.63321724691445","0.0966173203929347","1","1","27","25.5","0.122326206311944","0.951636785025385","0.99999995435067","20","15.093123969933","1.03872981457034","0.939368652276806","0.999999992560902","23.6666666666667","22.2161043159218","1.04374693309729","0.0506946823335517","0.0485698982445071","0.886032021","1.207661997","1.034666617","0.864988871","1.004551216","1.151169054","0.858531947","1.136640015","1.300375209"
"VNG1273G","0.83417038039192","0.935332264224942","24","3.25706043430226","0.0688718355840117","1","1","27","19.5","0.171718960602029","0.999438391965406","0.99999995435067","20","15.0548576410789","0.959833747009635","0.999124554195198","0.999999992560902","23.6666666666667","19.2066449612141","0.963880495103579","0.0439906348053805","0.0439906348053805","0.81707661","1.025059096","0.993070514","0.849319016","0.809626141","1.281127532","0.580356808","1.178568493","1.124408705"
"VNG1275G","0.562842192271847","0.82957514426931","21.8540145985401","20.1352919057964","0.0594321479591799","1","1","21","1.5","0.131544754236292","0.969855023330369","0.99999995435067","20","17.4444701417936","1.26795518946453","0.976351441167897","0.999999992560902","20.9513381995134","19.9585981988155","1.20284396742475","0.0683756812820096","0.0568450132633579","1.274153539","1.364470239","1.374896498","1.063201025","1.102283515","1.241955213","1.302324491","1.132903112","1.059621938"
"VNG1276C","0.0659557998013196","0.651576727621412","25.3728813559322","24.2068653125473","0.0938739330912864","0.593783068783069","1","27","25.5","0.106200445248154","0.266394866891922","0.99999995435067","28","23.9999526313781","0.872112294938756","0.166638039192362","0.999999992560902","26.7909604519774","24.6189019886466","0.731013043214116","0.0976043387663628","0.0976043387663628","0.779528193","0.715686029","0.698609085","0.6256982","0.586605511","0.784885799","0.656314196","0.887891884","0.850726354"
"VNG1279H","0.625902624565749","0.845312228975235","25.8103448275862","24.4730637765973","0.0753013569131438","1","1","21","0","0.188637129566447","0.83507584462245","0.99999995435067","28","12.3040935561815","0.988038927205025","0.971790623919211","0.999999992560902","24.9367816091954","0.200864086198808","0.971616613517025","0.0701080760939997","0.0701080760939997","1.196686788","1.170339945","0.878049575","0.812435305","1.164157345","0.81524827","0.930338183","0.77831111","1.047119602"
"VNG1280C","0.589439858736398","0.83570227579975","24","13.915779209059","0.0172416595107876","1","1","21","16.5","0.0413817000890567","0.492135800884816","0.99999995435067","28","15.0375587244354","0.711105112595339","0.871236529684702","0.999999992560902","24.3333333333333","15.2774040004099","0.678539484632294","0.0209363476093919","0.0209363476093919","0.664650908","0.586648348","0.662708209","0.660973307","0.719929594","0.686065018","0.721999681","0.666707244","0.72477314"
"VNG1281H","0.55714584342241","0.828726652269021","25.5897435897436","12.8372719688937","0.234721810410854","1","1","27","12","0.307443077600252","0.901018729729294","0.99999995435067","28","8.87834801048044","1.86969620233391","0.967164257755551","0.999999992560902","26.8632478632479","11.3490442358472","1.65479804543304","0.239174357625607","0.144533865196232","1.209262841","1.760134517","1.644053011","1.839947956","1.955852942","1.220712731","2.494966387","1.585149592","1.172102196"
"VNG1282G","0.261723168940721","0.754949622740118","24.95","0.636819532061709","0.154665837146151","1","1","27","25.5","0.204321981267896","0.628651353382383","0.99999995435067","28","11.8991440525464","1.37189709780483","0.72937653388671","0.999999992560902","26.65","1.08840655130536","1.35932565256996","0.187932993671439","0.138254577419422","1.502208085","1.427764947","1.084342679","1.348438424","1.375158353","1.246247864","1.089731434","1.455076399","1.723818974"
"VNG1283H","0.274031320316188","0.755167863430565","24","16.2892062638027","0.116405844225914","1","1","21","16.5","0.100916926055011","0.855335698847983","0.99999995435067","20","13.6271133650557","2.02802421215711","0.821098299325463","0.999999992560902","21.6666666666667","15.4844305873783","1.9093643353932","0.153910587419037","0.08060828652031","2.211657734","1.920508955","1.816326043","1.87389482","1.955852942","2.142237923","1.74688872","1.732546426","1.648776213"
"VNG1284G","0.551661603216988","0.827492404825482","23.390625","5.81487640933837","0.147875852393496","1","1","21","4.5","0.310274344642608","0.606127776958569","0.99999995435067","23.2227488151659","8.74374087086","2.22589454726407","0.901323877217081","0.999999992560902","22.537791271722","6.2744929201604","1.87765725043356","0.212866622193892","0.113368199731203","2.093542629","1.766284585","2.060287096","2.345793341","1.862042823","1.445571548","1.612058714","1.950612718","1.770474283"
"VNG1285G","0.838291541811604","0.935332264224942","24","0.997155538103188","0.050542254673269","1","1","27","6","0.153323917807822","0.586053409734648","0.99999995435067","28","2.78774567893375","1.63089242801559","0.964539519242045","0.999999992560902","26.3333333333333","3.15648174820931","1.38318602676358","0.0607695080077081","0.0439344432577147","1.471125326","1.900517528","1.403395827","1.317112798","1.417091244","1.191582258","1.425489888","1.129178495","1.20025848"
"VNG1287C","0.729887188614906","0.88740083722177","20.0939597315436","17.8159100488644","0.139358103869483","1","1","21","0","0.0920910140201592","0.984689209394836","0.99999995435067","20","18.0597268588636","1.44474677034047","0.995302425682459","0.999999992560902","20.3646532438479","18.92518006856","1.16515098331051","0.131202560835666","0.112605630270237","1.215600341","1.061444019","1.201482437","1.105678765","1.090309105","0.926262533","1.965629589","0.899664889","1.154840923"
"VNG1289H","0.103994717184703","0.669878350320764","24.1451612903226","13.2871658817427","0.161445326308771","0.303968253968254","1","24","13.5","0.121433899602706","0.361266140440647","0.99999995435067","28","16.351728480826","0.80802782373493","0.176707785102409","0.999999992560902","25.3817204301075","14.3557023787205","0.669341054652688","0.187546640254322","0.187546640254322","0.506463445","0.584605683","0.71728239","0.6749286","0.885971665","0.644751581","0.925679341","0.62011381","0.37842944"
"VNG1291H","0.978326835181745","0.992633715539431","24","8.54828404565575","0.00627209304709923","1","1","21","10.5","0.0265911874985109","0.999982505344393","0.99999995435067","28","12.036901179646","0.637783197157044","0.999998271120271","0.999999992560902","24.3333333333333","10.4324858131863","0.598683581074227","0.0054035535225474","0.0054035535225474","0.572658339","0.62031882","0.53037532","0.633922403","0.586605511","0.669693109","0.502987593","0.651514332","0.6156383"
"VNG1292H","0.0908178015703107","0.669878350320764","26.972972972973","13.1520647322885","0.0638683065076136","0.593783068783069","1","24","13.5","0.0190906288613837","0.462237121255687","0.99999995435067","28","16.7809275458432","0.463836585647751","0.286820299173743","0.999999992560902","26.3243243243243","14.4802874469532","0.411095530670648","0.0738083949112028","0.0738083949112028","0.395110056","0.360000565","0.480070825","0.435216859","0.414700434","0.49432038","0.429416413","0.409514993","0.267430758"
"VNG1294G","0.475790534629351","0.802359060393298","22.8549618320611","15.0017992950887","0.0201012278734686","0.593783068783069","1","27","18","0.0494947261589999","0.265315108965881","0.99999995435067","28","18.1541896158695","0.412859400965999","0.520727574446923","0.999999992560902","25.9516539440204","17.0538758920396","0.359309615850526","0.0317723435451414","0.0317723435451414","0.305831985","0.282996241","0.37751045","0.323148753","0.352992354","0.413130179","0.398267189","0.410865786","0.365191752"
"VNG1295H","0.460727494587981","0.802359060393298","21.8540145985401","6.1690431729156","0.291355549616434","1","1","21","10.5","0.351514073953458","0.791684220714487","0.99999995435067","20","6.35489014423999","3.34603092513397","0.918120845494759","0.999999992560902","20.9513381995134","7.5947917975138","2.99739700335658","0.308141781701047","0.102803125964288","2.94831399","2.494754225","3.823894273","3.085921153","2.662839486","3.045887846","2.43311888","3.186152735","3.157758321"
"VNG1296C","0.351776916022729","0.78516537470704","22.5112781954887","2.38318184143535","0.0470167456484525","1","1","27","19.5","0.0643882680966519","0.796482781929301","0.99999995435067","28","23.9999350526481","1.22273629194752","0.863441426340486","0.999999992560902","25.8370927318296","22.7576456854615","1.08409772129177","0.0341260038520431","0.0314787156008224","1.001836618","1.130222211","1.053022692","1.038501761","0.980164157","1.131479384","1.114629959","1.071222919","1.247462217"
"VNG1297C","0.125069531788991","0.677577598856836","24.5409836065574","11.5132146047305","0.106582775371017","0.593783068783069","1","24","13.5","0.0378345980929605","0.33828154203015","0.99999995435067","28","6.42048906315267","0.998846796296905","0.288150207736483","0.999999992560902","25.5136612021858","11.0348658490515","0.897591205376989","0.111990437628522","0.111990437628522","0.777493513","0.861009513","1.097129974","0.894861089","0.96423592","1.02021541","0.839354122","0.867658621","0.701498583"
"VNG1299C","0.114544088897356","0.670557849347464","24.3414634146341","1.73297791438823","0.19484721763387","0.593783068783069","1","27","24","0.116388625720573","0.594515326521731","0.99999995435067","28","11.9435906043401","1.10688180437228","0.378227161865582","0.999999992560902","26.4471544715447","1.24353079186604","1.17211204866519","0.236074052858023","0.201409117094963","1.147676927","1.250528491","1.103580059","0.983078554","1.123556049","1.13539019","0.845698652","1.362330151","1.634164322"
"VNG1300H","0.614750196022925","0.845312228975235","25.8103448275862","1.33874801513929","0.0942970368455618","1","1","27","3","0.155592413235498","0.911150975717205","0.99999995435067","28","8.76649041501391","1.92732345981241","0.978853297859984","0.999999992560902","26.9367816091954","4.10447951236446","1.90277190233883","0.159325693794538","0.0837334698913196","2.03421207","1.981753839","1.774233409","2.026620238","1.862042823","1.700077522","1.965629589","1.595624132","2.18567049"
"VNG1301G","0.144595499219738","0.698536062712365","20.3673469387755","20.1067354279301","0.126070765588475","1","1","21","19.5","0.17326048467449","0.522675880901535","0.99999995435067","20","18.6128204721022","1.37472554253896","0.522804243376824","0.999999992560902","20.4557823129252","19.4066409397495","1.29533397558653","0.128527905288108","0.0992237582820365","1.396203155","1.468166357","1.244491723","1.149853605","1.117436634","1.475810327","1.232356026","1.431314067","1.300375209"
"VNG1302H","0.502277905486403","0.814504711599573","20.3673469387755","4.07756063102853","0.0380005093386509","1","1","27","6","0.111442241959225","0.237818982628513","0.99999995435067","28","3.07985813078192","1.0051281562909","0.64292648160901","0.999999992560902","25.1224489795918","4.4703019533302","0.851478256078104","0.0471383164449188","0.0471383164449188","0.92628646","1.106814712","0.920206192","0.849319016","0.859755037","0.763516688","0.780425144","0.745694606","0.720484703"
"VNG1303C","0.676895789046072","0.860387346067314","20.0939597315436","8.7794680555515","0.0662317975978554","1","1","21","10.5","0.0827528384776763","0.994139363190039","0.99999995435067","20","11.7650372122216","1.28823906354627","0.992280343066424","0.999999992560902","20.3646532438479","10.3464000199772","1.21305057808039","0.0537055029309313","0.0442730945447619","1.21242745","1.021489918","1.237218053","1.091334224","1.436572032","1.155147915","1.054745539","1.210030168","1.408842939"
"VNG1305G","0.239950830350377","0.75101514080037","26.972972972973","11.3065301383144","0.0616060732736196","1","1","27","9","0.0889479314488528","0.513328109264809","0.99999995435067","28","11.9996158067705","0.756270718847193","0.65120811210651","0.999999992560902","27.3243243243243","10.767235710178","0.666348129803231","0.064913240495534","0.064913240495534","0.592449417","0.754127582","0.682419097","0.648999331","0.800830948","0.725005249","0.584743624","0.628336211","0.587093165"
"VNG1306G","0.796441911372485","0.919803098734628","26.2631578947368","25.782923855753","0.0603244854368362","1","1","27","19.5","0.212499183995746","0.830730081651211","0.99999995435067","28","15.3931245447195","0.97902163968385","0.991355440108138","0.999999992560902","27.0877192982456","19.9132008830829","0.900348710622337","0.0181270839650736","0.0181270839650736","0.757436528","0.822839823","0.880626842","0.696415931","0.741882506","1.233414218","0.716583154","1.067701086","1.186096792"
"VNG1308G","0.947626492955893","0.980133353876362","24","17.9853457094219","0.00996489276248496","1","1","27","18","0.0304736032425564","0.762210861579878","0.99999995435067","28","20.9066422592965","0.448329051089218","0.995494735326638","0.999999992560902","26.3333333333333","18.9909402950211","0.405854420411972","0.0193187887994171","0.0193187887994171","0.354961226","0.372778943","0.373110481","0.376983702","0.398057409","0.480862133","0.346910138","0.538237599","0.411213606"
"VNG1309G","0.00785550013784875","0.599901574974977","22.6818181818182","1.36166284644611","0.0623402050559402","0.593783068783069","1","27","22.5","0.0637645772882284","0.282558065156589","0.99999995435067","28","23.9999526313781","0.645040441980436","0.0390400258386008","0.602052544333023","25.8939393939394","23.5972039151863","0.475768626307293","0.0592920293984499","0.0592920293984499","0.406633978","0.454774453","0.447461982","0.400322562","0.382082313","0.492617713","0.483186821","0.596086582","0.639850109"
"VNG1310G","0.498966970578509","0.814352662289447","20.648275862069","3.48757344815049","0.0285606629024373","1","1","27","24","0.0530548808159468","0.921131993248426","0.99999995435067","28","23.9999526313781","0.488408970498664","0.955776172925573","0.999999992560902","25.216091954023","24.0690563379768","0.42217006975887","0.0153345025988889","0.0153345025988889","0.309854756","0.492761648","0.385335617","0.387970944","0.402429108","0.41028906","0.463001876","0.467171846","0.489890015"
"VNG1311G","0.346724858041314","0.78516537470704","24","2.66569549736364","0.16673573353904","1","1","27","22.5","0.180251321145759","0.806161221518457","0.99999995435067","28","9.05047935756864","1.94231607418973","0.862899644710996","0.999999992560902","26.3333333333333","2.87363743912705","1.89592675189287","0.248311721900101","0.130971157853114","1.895613529","1.447824734","1.875838796","1.979539745","1.758269231","1.694221673","1.892995692","2.015917549","2.535232734"
"VNG1313G","0.622297712883975","0.845312228975235","25.1596638655462","9.66059240689354","0.0128451016827336","1","1","27","4.5","0.0460848974539858","0.293373955321479","0.99999995435067","28","5.55451761884844","0.511222414713102","0.757053235938111","0.999999992560902","26.7198879551821","6.55502759645293","0.458511757967044","0.0212679417358506","0.0212679417358506","0.467047946","0.508475779","0.497255848","0.507721787","0.437978568","0.441121549","0.4425479","0.443194049","0.380681911"
"VNG1314H","0.220418603145321","0.746603200120645","24","21.8193181690333","0.244143772863353","1","1","21","1.5","0.301917432670863","0.306198591273777","0.99999995435067","20","19.0600490508598","2.2340812041363","0.494666603932766","0.999999992560902","21.6666666666667","21.1624117328438","1.78302130745616","0.287758883103211","0.161388359129459","1.808501395","1.967977233","1.90353087","1.450740737","1.294978339","1.872520181","2.273681504","2.111033695","1.78630499"
"VNG1315H","0.574606717075678","0.833361461540256","23.7619047619048","20.1652381209979","0.131076877165562","1","1","21","19.5","0.232383646815359","0.685197111042421","0.99999995435067","20","18.0866085835271","2.08076483462628","0.93175156049974","0.999999992560902","21.5873015873016","19.2981084829904","1.76788201974764","0.181457716156258","0.102641304187346","1.694113591","1.947491688","1.774233409","1.552673052","1.480377619","1.872520181","2.285124691","1.704252831","1.759998497"
"VNG1317H","0.565922113916394","0.82957514426931","24.7438016528926","1.16476051614093","0.235104087518675","1","1","21","4.5","0.428873949902051","0.940767958010454","0.99999995435067","28","6.01918923413196","3.21996010161771","0.973779670334834","0.999999992560902","24.5812672176309","3.96497507458518","3.20978934638916","0.289911597221119","0.0903210665669553","3.448870637","2.684348927","3.420868297","3.3200415","2.641114519","3.436854409","2.616840801","3.744078877","3.684591611"
"VNG1318H","0.0712656548397586","0.662141175026928","24","3.67638399578807","0.184835698407807","0.141269841269841","1","24","4.5","0.258805521130649","0.125781384481826","0.99999995435067","23.444976076555","4.89015092574466","1.48055269969672","0.0378973704167881","0.59446855555746","23.8149920255183","4.36075913173466","1.20915519520885","0.263418361549723","0.217853227272638","1.254328955","1.509711004","1.387038935","1.398654551","0.993638498","0.985614212","1.068066718","1.053729161","1.351516334"
"VNG1319H","0.441179647522638","0.796311361081245","24","1.69573683840923","0.138336721432273","1","1","21","4.5","0.215010036030033","0.690184309833251","0.99999995435067","27.3743016759777","1.31219277544411","1.65383660657493","0.881842297849946","0.999999992560902","24.1247672253259","2.63158184920656","1.46655081130867","0.160821273007018","0.109659530216693","1.570456798","1.8807342","1.304241836","1.602104652","1.209524143","1.54885027","1.140097373","1.479233227","1.58168659"
"VNG1320G","0.195966760923347","0.731386721654913","20.3673469387755","8.04563956593256","0.0352709291331722","1","1","21","7.5","0.0502396387577959","0.574020399532549","0.99999995435067","20","7.10567137054178","0.410673289822332","0.626765283698767","0.999999992560902","20.4557823129252","7.55068842120255","0.384840936780863","0.0369154420826103","0.0369154420826103","0.330776379","0.396933831","0.435813022","0.363448793","0.44399947","0.359871317","0.344307578","0.38089567","0.393312304"
"VNG1323C","0.0736967597290787","0.662141175026928","26.0347826086957","24.3141871195645","0.0378626563860257","0.141269841269841","1","27","22.5","0.0435196427452752","0.203576696673949","0.99999995435067","28","23.9999526313781","0.500363725845595","0.0553358122017436","0.700469320622432","27.0115942028986","23.6217121523484","0.413765010054581","0.0422668169543478","0.0422668169543478","0.435226208","0.394174457","0.33772208","0.388985525","0.394809829","0.407467479","0.399268149","0.471810038","0.494270369"
"VNG1324C","0.543579826563453","0.824972388534195","24","10.6376027324069","0.0287539761536059","1","1","24","15","0.0447729405477837","0.929352217614496","0.99999995435067","27.3743016759777","8.81264384605416","0.513539727645304","0.967912102033925","0.999999992560902","25.1247672253259","11.5441289350531","0.469576900564514","0.0285706445293835","0.0285706445293835","0.426220777","0.448473498","0.477264959","0.543395465","0.461301972","0.433576577","0.556112624","0.400182973","0.461663276"
"VNG1325C","0.107898438763928","0.670557849347464","21.8540145985401","14.5506018275012","0.031725466996599","1","1","27","12","0.0232479576456828","0.734263918572172","0.99999995435067","28","14.9021169918953","0.608852773380932","0.534751984582088","0.999999992560902","25.61800486618","13.9898877286048","0.585012941274437","0.0336312359754653","0.0336312359754653","0.608137529","0.554805486","0.61769371","0.587683063","0.593047956","0.620738956","0.590644335","0.576776599","0.501658171"
"VNG1326H","0.251979119995726","0.75101514080037","24.95","13.4281399219298","0.211906028538641","1","1","27","12","0.27291952663241","0.604364942162821","0.99999995435067","28","17.5004377047948","1.04783793094769","0.708581137684476","0.999999992560902","26.65","14.2849938991754","0.809981119183013","0.254292943884624","0.254292943884624","0.640771021","0.566538804","1.022607347","0.816690052","1.026737517","0.730025676","1.286081594","0.76560079","0.408780481"
"VNG1327G","0.291689526577338","0.755167863430565","24","7.25280109091752","0.0246497150705938","1","1","21","9","0.0391183103258949","0.384386639168162","0.99999995435067","20","8.85773373572413","0.697658484258834","0.625887117335719","0.999999992560902","21.6666666666667","8.50244472608395","0.659309318008255","0.03090199538809","0.03090199538809","0.63080125","0.637871958","0.688445901","0.683799889","0.691036917","0.599686234","0.648128491","0.65798272","0.668972387"
"VNG1329H","0.580850396262141","0.833910998053062","24","5.47271954901578","0.0892265595828809","1","1","24","9","0.142367827149209","0.6524840097899","0.99999995435067","24.6231155778894","3.98275248005359","1.22553635120121","0.925092053249007","0.999999992560902","24.2077051926298","6.1169221619794","1.10197602654097","0.1455740465962","0.132102734624044","1.017670578","1.447824734","1.049940886","1.180279705","1.157816797","0.962094012","1.049463704","0.867658621","1.179078732"
"VNG1330H","0.331720212601686","0.772940301207812","21.8540145985401","1.97080321434543","0.164753644354225","1","1","24","3","0.222121113004238","0.794997500867713","0.99999995435067","20.6751054852321","1.37675280911593","1.53482937298064","0.849474832773323","0.999999992560902","22.1763733612574","2.08241287625134","1.43917033459865","0.16699035452643","0.116032376788116","1.570456798","1.403080601","1.624891206","1.296634393","1.27046023","1.460612686","1.117431343","1.906162194","1.544582569"
"VNG1332G","0.289787150070588","0.755167863430565","24","12.2280494003109","0.0419769311128327","1","1","27","9","0.0595042044843574","0.683140273079352","0.99999995435067","28","14.3998589738951","0.987298204782712","0.778264604474824","0.999999992560902","26.3333333333333","11.9938887318612","0.919960361775534","0.042905983871704","0.042905983871704","0.88371935","0.942742847","0.955944369","0.871792716","0.988226675","1.016701319","0.869374997","0.867658621","0.873751336"
"VNG1335G","0.916940532430462","0.968209884700192","20.3673469387755","2.52871078058729","0.0272363493556825","1","1","24","3","0.0515291731311899","0.998878219175259","0.99999995435067","28","21.8416669144101","0.967796169272097","0.999894243757427","0.999999992560902","24.1224489795918","1.00060620858841","0.915118870038378","0.0211781638346617","0.0211781638346617","0.865433977","0.910426846","0.901519191","0.933046838","0.78566864","1.074408071","0.736644756","1.140389245","0.908114208"
"VNG1336C","0.6163889069549","0.845312228975235","22.1777777777778","16.8861654540113","0.259107128331589","1","1","27","7.5","0.0714785013307147","0.926479220830742","0.99999995435067","20","17.7942670524205","1.46147641798584","0.980630143761271","0.999999992560902","23.0592592592593","20.2209483964534","0.9522432459705","0.149421609900672","0.149421609900672","0.827824057","1.134171309","0.835372242","0.864988871","0.885971665","0.784885799","2.140751909","0.598052786","0.61746777"
"VNG1337C","0.115318410769099","0.670557849347464","25.8103448275862","24.7647921021701","0.0853730535015919","1","1","27","25.5","0.0858239895510064","0.421226017164917","0.99999995435067","27.683615819209","15.3203970862102","0.832566945930938","0.417691551569941","0.999999992560902","26.8313202155984","23.5682323809904","0.844054920814793","0.0898808751675528","0.0898808751675528","0.900035696","1.000334323","0.79710205","0.690980802","0.800830948","0.83230181","0.820604689","0.812354252","0.946633242"
"VNG1339C","0.848921921685438","0.941281057738053","24.7438016528926","8.47478423427077","0.0355152118275349","1","1","27","9","0.113302243213623","0.863548263225484","0.99999995435067","28","11.9376234830768","0.751541223179794","0.996040221660099","0.999999992560902","26.5812672176309","9.7567922492591","0.703073527441415","0.0402993536471205","0.0402993536471205","0.609729009","0.939460288","0.747326734","0.652398159","0.762420061","0.774127513","0.526235012","0.723918139","0.587093165"
"VNG1340C","0.918244221702098","0.968697200916499","24","2.42981091956664","0.134495536324565","1","1","27","19.5","0.402092906000559","0.967104498507247","0.99999995435067","28","11.7961264696382","3.31033254269605","0.999744679391651","0.999999992560902","26.3333333333333","11.8066222808226","3.19253713471797","0.126118229727412","0.039504076039057","3.17216094","2.254748018","3.245073034","3.126482625","3.019237238","3.695127866","2.184175022","4.313624726","3.750777796"
"VNG1341G","0.186600522919702","0.724128856604949","24.7438016528926","23.986711727967","0.821557048006814","1","1","27","3","0.179774476616797","0.631189345208545","0.99999995435067","20","5.21967293708851","1.82860884872813","0.639129307755594","0.999999992560902","23.9146005509642","2.71078594298275","1.74500616200551","0.315111966078836","0.180579285586409","1.570456798","1.961124887","1.697921159","1.811340534","1.66937123","1.586714832","1.540842997","1.533799314","2.580773027"
